Time [s];Velocity [km/h];Elevation [m];Throttle [%];Motor Torque [Nm];Longitudinal Acceleration [m/s^2];Regenerative Braking Signal ;Battery Voltage [V];Battery Current [A];Battery Temperature [°C];max. Battery Temperature [°C];SoC [%];displayed SoC [%];min. SoC [%];max. SoC [%);Heating Power CAN [kW];Heating Power LIN [W];Requested Heating Power [W];AirCon Power [kW];Heater Signal;Heater Voltage [V];Heater Current [A];Ambient Temperature [°C];Coolant Temperature Heatercore [°C];Requested Coolant Temperature [°C];Coolant Temperature Inlet [°C];Heat Exchanger Temperature [°C];Cabin Temperature Sensor [°C]
4.8;0;578;0;3.5;0.06659;0;388.4;-2.4276;17;17;81.9;95;8;89.5;0;0;0;0.36;1;392;0;19;16;85;15;13.62737;27.8389
4.9;0;578;0;3.5;0.07571;0;388.4;-2.4776;17;17;81.9;95;8;89.5;0;0;0;0.36;1;392;0;19;16;85;15;13.57737;27.8389
5;0;578;0;3.5;0.07629;0;388.4;-2.47239;17;17;81.9;95;8;89.5;0;0;0;0.36;1;392;0;19;16;85;15;13.52736;27.8389
5.1;0;578;0;3.5;0.086;0;388.4;-2.42239;17;17;81.9;95;8;89.5;0;0;0;0.36;1;392;0;19;16;85;15;13.5;27.8389
5.2;0;578;0;3.5;0.06542;0;388.4;-2.4277;17;17;81.9;95;8;89.5;0;0;0;0.36;1;392;0;19;16;85;15;13.5;27.8389
5.3;0;578;0;3.5;0.0666;0;388.4;-2.47786;17;17;81.9;95;8;89.5;0;0;0;0.36;1;392;0;19;16;85;15;13.5;27.8389
5.4;0;578;0;3.5;0.0963;0;388.4;-2.52794;17;17;81.9;95;8;89.5;0;0;0;0.36;1;392;0;19;16;85;15;13.5;27.8389
5.5;0;578;0;3.5;0.0854;0;388.4;-2.57794;17;17;81.9;95;8;89.5;0;0;0;0.36;1;392;0;19;16;85;15;13.5;27.8389
5.6;0;578;0;3.5;0.04539;0;388.4;-2.57207;17;17;81.9;95;8;89.5;0;0;0;0.36;1;392;0;19;16;85;15;13.5;27.8389
5.7;0;578;0;3.5;0.05691;0;388.4;-2.52207;17;17;81.9;95;8;89.5;0;0;0;0.36;1;392;0;19;16;85;15;13.5;27.8389
5.8;0;578;0;3.5;0.10659;0;388.4;-2.5;17;17;81.9;95;8;89.5;0;0;0;0.36;1;392;0;19;16;85;15;13.5;27.8389
5.9;0;578;0;3.5;0.09512;0;388.4;-2.5;17;17;81.9;95;8;89.5;0;0;0;0.36;1;392;0;19;16;85;15;13.5;27.8389
6;0;578;0;3.5;0.05569;0;388.4;-2.5;17;17;81.9;95;8;89.5;0;0;0;0.36;1;392;0;19;16;85;15;13.5;27.8389
6.1;0;578;0;3.5;0.046;0;388.4;-2.5;17;17;81.9;95;8;89.5;0;0;0;0.36;1;392;0;19;16;85;15;13.47732;27.8389
6.2;0;578;0;3.5;0.046;0;388.4;-2.52794;17;17;81.9;95;8;89.5;0;0;0;0.36;1;392;0;19;16;85;15;13.42732;27.8389
6.3;0;578;0;3.5;0.06665;0;388.4;-2.57794;17;17;81.9;95;8;89.5;0;0;0;0.36;1;392;0;19;16;85;15;13.37732;27.8389
6.4;0;578;0;3.5;0.07567;0;388.4;-2.57206;17;17;81.9;95;8;89.5;0;0;0;0.36;1;392;0;19;16;85;15;13.32731;27.8389
6.5;0;578;0;3.5;0.066;0;388.4;-2.52206;17;17;81.9;95;8;89.5;0;0;0;0.37016;1;392;0;19;16;85;15;13.27731;27.8389
6.6;0;578;0;3.5;0.066;0;388.4;-2.47206;17;17;81.9;95;8;89.5;0;0;0;0.39015;1;392;0;19;16;85;15;13.2273;27.8389
6.7;0;578;0;3.5;0.066;0;388.4;-2.42206;17;17;81.9;95;8;89.5;0;0;0;0.4;1;392;0;19;16;85;15;13.1773;27.8389
6.8;0;578;0;3.5;0.0763;0;388.4;-2.4;17;17;81.9;95;8;89.5;0;0;0;0.4;1;392;0;19;16;85;15;13.1273;27.8389
6.9;0;578;0;3.5;0.06542;0;388.4;-2.4;17;17;81.9;95;8;89.5;0;0;0;0.4;1;392;0;19;16;85;15;13.07729;27.8389
7;0;578;0;3.5;0.06659;0;388.4;-2.4;17;17;81.9;95;8;89.5;0;0;0;0.4;1;392;0;19;16;85;15;13.02729;27.8389
7.1;0;578;0;3.5;0.0757;0;388.4;-2.4;17;17;81.9;95;8;89.5;0;0;0;0.4;1;392;0;19;16;85;15;13;27.8389
7.2;0;578;0;3.5;0.066;0;388.4;-2.42794;17;17;81.9;95;8;89.5;0;0;0;0.4;1;392;0;19;16;85;15;13;27.8389
7.3;0;578;0;3.5;0.08665;0;388.4;-2.47794;17;17;81.9;95;8;89.5;0;0;0;0.4;1;392;0;19;16;85;15;13;27.8389
7.4;0;578;0;3.5;0.11632;0;388.4;-2.5;17;17;81.9;95;8;89.5;0;0;0;0.4;1;392;0;19;16;85;15;13;27.8389
7.5;0;578;0;3.5;0.10536;0;388.4;-2.5;17;17;81.9;95;8;89.5;0;0;0;0.4;1;392;0;19;16;85;15;13;27.8389
7.6;0;578;0;3.5;0.086;0;388.4;-2.5;17;17;81.9;95;8;89.5;0;0;0;0.4;1;392;0;19;16;85;15;13;27.8389
7.7;0;578;0;3.5;0.086;0;388.4;-2.5;17;17;81.9;95;8;89.5;0;0;0;0.4;1;392;0;19;16;85;15;13;27.8389
7.8;0;578;0;3.5;0.07568;0;388.4;-2.5;17;17;81.9;95;8;89.5;0;0;0;0.4;1;392;0;19;16;85;15;13;27.8389
7.9;0;578;0;3.5;0.08663;0;388.4;-2.5;17;17;81.9;95;8;89.5;0;0;0;0.4;1;392;0;19;16;85;15;13;27.8389
8;0;578;0;3.5;0.08537;0;388.4;-2.5;17;17;81.9;95;8;89.5;0;0;0;0.4;1;392;0;19;16;85;15;13;27.8389
8.1;0;578;0;3.5;0.05568;0;388.4;-2.5;17;17;81.9;95;8;89.5;0;0;0;0.4;1;392;0;19;16;85;15;13;27.8389
8.2;0;578;0;3.5;0.07693;0;388.4;-2.5;17;17;81.9;95;8;89.5;0;0;0;0.4;1;392;0;19;16;85;15;13;27.8389
8.3;0;578;0;3.5;0.09569;0;388.4;-2.5;17;17;81.9;95;8;89.5;0;0;0;0.4;1;392;0;19;16;85;15;13;27.8389
8.4;0;578;0;3.5;0.086;0;388.4;-2.5;17;17;81.9;95;8;89.5;0;0;0;0.4;1;392;0;19;16;85;15;13;27.8389
8.5;0;578;0;3.5;0.086;0;388.4;-2.5;17;17;81.9;95;8;89.5;0;0;0;0.4;1;392;0;19;16;85;15;13;27.8389
8.6;0;578;0;3.5;0.0758;0;388.4;-2.5;17;17;81.9;95;8;89.5;0;0;0;0.4;1;392;0;19;16;85;15;13;27.8389
8.7;0;578;0;3.5;0.0558;0;388.4;-2.5;17;17;81.9;95;8;89.5;0;0;0;0.4;1;392;0;19;16;85;15;13;27.8389
8.8;0;578;0;3.5;0.0562;0;388.4;-2.5;17;17;81.9;95;8;89.5;0;0;0;0.4;1;392;0;19;16;85;15;13;27.8389
8.9;0;578;0;3.5;0.066;0;388.4;-2.5;17;17;81.9;95;8;89.5;0;0;0;0.4;1;392;0;19;16;85;15;13;27.8389
9;0;578;0;3.5;0.05592;0;388.4;-2.5;17;17;81.9;95;8;89.5;0;0;0;0.4;1;392;0;19;16;85;15;13;27.8389
9.1;0;578;0;3.5;0.056;0;388.4;-2.5;17;17;81.9;95;8;89.5;0;0;0;0.4;1;392;0;19;15.6953;85;15;12.97721;27.8389
9.2;0;578;0;3.5;0.086;0;388.4;-2.52796;17;17;81.9;95;8;89.5;0;0;0;0.4;1;392;0;19;15.19505;85;15;12.92721;27.8389
9.3;0;578;0;3.5;0.086;0;388.4;-2.57796;17;17;81.9;95;8;89.5;0;0;0;0.4;1;392;0;19;15;85;15;12.87721;27.8389
9.4;0;578;0;3.5;0.086;0;388.4;-2.62796;17;17;81.9;95;8;89.5;0;0;0;0.4;1;392;0;19;15;85;15;12.8272;27.8389
9.5;0;578;0;3.5;0.07601;0;388.4;-2.67796;17;17;81.9;95;8;89.5;0;0;0;0.4;1;392;0;19;15;85;15;12.7772;27.8389
9.6;0;578;0;3.5;0.07598;0;388.4;-2.67205;17;17;81.9;95;8;89.5;0;0;0;0.4;1;392;0;19;15;85;15;12.7272;27.8389
9.7;0;578;0;3.5;0.086;0;388.4;-2.62205;17;17;81.9;95;8;89.5;0;0;0;0.4;1;392;0;19;15.30492;85;15;12.67719;27.8389
9.8;0;578;0;3.5;0.066;0;388.4;-2.6;17;17;81.9;95;8;89.5;0;0;0;0.4;1;392;0;19;15.8048;85;15;12.62719;27.8389
9.9;0;578;0;3.5;0.056;0;388.4;-2.6;17;17;81.9;95;8;89.5;0;0;0;0.4;1;392;0;19;15.69527;85;15;12.57719;27.8389
10;0;578;0;3.5;0.06599;0;388.4;-2.6;17;17;81.9;95;8;89.5;0;0;0;0.4;1;392;0;19;15.19529;85;15;12.52718;27.8389
10.1;0;578;0;3.5;0.076;0;388.4;-2.6;17;17;81.9;95;8;89.5;0;0;0;0.40342;1;392;0;19;15;85;15;12.5;27.8389
10.2;0;578;0;3.5;0.066;0;388.4;-2.62795;17;17;81.9;95;8;89.5;0;0;0;0.41009;1;392;0;19;15;85;15;12.5;27.8389
10.3;0;578;0;3.5;0.076;0;388.4;-2.67796;17;17;81.9;95;8;89.5;0;0;0;0.41676;1;392;0;19;15;85;15;12.5;27.8389
10.4;0;578;0;3.5;0.07593;0;388.4;-2.7;17;17;81.9;95;8;89.5;0;0;0;0.42342;1;392;0;19;15;85;15;12.5;27.8389
10.5;0;578;0;3.5;0.05587;0;388.4;-2.7;17;17;81.9;95;8;89.5;0;0;0;0.43009;1;392;0;19;15;85;15;12.5;27.8389
10.6;0;578;0;3.5;0.08653;0;388.4;-2.67205;17;17;81.9;95;8;89.5;0;0;0;0.43676;1;392;0;19;15;85;15;12.5;27.8389
10.7;0;578;0;3.5;0.08547;0;388.4;-2.62205;17;17;81.9;95;8;89.5;5.52;0;0;0.44;1;392;0;19;15;85;15;12.5;27.8389
10.8;0;578;0;3.5;0.06627;0;388.4;-2.62796;17;17;81.9;95;8;89.5;5.52;0;0;0.44;1;392;0;19;15;85;15;12.5;27.8389
10.9;0;578;0;3.5;0.09614;0;388.4;-2.67796;17;17;81.9;95;8;89.5;5.52;0;0;0.44;1;392;0;19;15;85;15;12.5;27.8389
11;0;578;0;3.5;0.09587;0;388.4;-2.7;17;17;81.9;95;8;89.5;5.52;0;0;0.44;1;392;0;19;15;85;15;12.5;27.8389
11.1;0;578;0;3.5;0.07587;0;388.4;-2.7;17;17;81.9;95;8;89.5;5.52;0;0;0.44;1;392;0;19;15;85;15;12.47714;27.8389
11.2;0;578;0;3.5;0.07613;0;388.4;-2.72796;17;17;81.9;95;8;89.5;5.52;0;0;0.44;1;392;0;19;15;85;15;12.42714;27.8389
11.3;0;578;0;3.5;0.09614;0;388.4;-2.77796;17;17;81.9;95;8;89.5;5.52;0;0;0.44;1;392;0;19;15;85;15;12.37714;27.8389
11.4;0;578;0;3.5;0.08573;0;388.4;-2.82796;17;17;81.9;95;8;89.5;5.52;0;0;0.44;1;392;0;19;15;85;15;12.32713;27.8389
11.5;0;578;0;3.5;0.07614;0;388.4;-2.87796;17;17;81.9;95;8;89.5;5.52;0;0;0.44;1;392;0;19;15;85;15;12.27713;27.8389
11.6;0;578;0;3.5;0.086;0;388.4;-2.87203;17;17;81.9;95;8;89.5;5.52;0;0;0.44;1;392;0;19;15;85;15;12.22712;27.8389
11.7;0;578;0;3.5;0.05561;0;388.4;-2.82203;17;17;81.9;95;8;89.5;0;0;0;0.44;1;392;0;19;15;85;15;12.17712;27.8389
11.8;0;578;0;3.5;0.04627;0;388.4;-2.85593;17;17;81.9;95;8;89.5;0;0;0;0.44;1;392;0;19;15;85;15;12.12712;27.8389
11.9;0;578;0;3.5;0.08628;0;388.4;-2.95593;17;17;81.9;95;8;89.5;0;0;0;0.44;1;392;0;19;15;85;15;12.07711;27.8389
12;0;578;0;3.5;0.09586;0;388.4;-2.94407;17;17;81.9;95;8;89.5;0;0;0;0.44;1;392;0;19;15;85;15;12.02711;27.8389
12.1;0;578;0;3.5;0.07586;0;388.4;-2.84407;17;17;81.9;95;8;89.5;0;0;0;0.44;1;392;0;19;15;85;15;12;27.8389
12.2;0;578;0;3.5;0.066;0;388.4;-2.82797;17;17;81.9;95;8;89.5;0;0;0;0.44;1;392;0;19;15;85;15;12;27.8389
12.3;0;578;0;3.5;0.07593;0;388.4;-2.87797;17;17;81.9;95;8;89.5;0;0;0;0.56;1;392;0;19;15;85;15;12;27.8389
12.4;0;578;0;3.5;0.07607;0;388.4;-2.92797;17;17;81.9;95;8;89.5;0;0;0;0.56;1;392;0;19;15;85;15;12;27.8389
12.5;0;578;0;3.5;0.066;0;388.4;-2.97797;17;17;81.9;95;8;89.5;0;0;0;0.56;1;392;0;19;15;85;15;12;27.8389
12.6;0;578;0;3.5;0.05607;0;388.4;-2.97203;17;17;81.87203;95;8;89.5;0;0;0;0.56;1;392;0;19;15;85;15;12;27.8389
12.7;0;578;0;3.5;0.05593;0;388.4;-2.92203;17;17;81.82203;95;8;89.5;5.52;0;0;0.56;1;392;0;19;15;85;15;12;27.8389
12.8;0;578;0;3.5;0.066;0;388.4;-2.9;17;17;81.8;95;8;89.5;5.52;0;0;0.56;1;392;0;19;15;85;15;12;27.8389
12.9;0;578;0;3.5;0.07573;0;388.4;-2.9;17;17;81.8;95;8;89.5;5.52;0;0;0.56;1;392;0;19;15;85;15;12;27.8389
13;0;578;0;3.5;0.07626;0;388.4;-2.9;17;17;81.8;95;8;89.5;5.52;0;0;0.56;1;392;0;19;15;85;15;12;27.8389
13.1;0;578;0;3.5;0.07574;0;388.4;-2.9;17;17;81.8;95;8;89.5;5.52;0;0;0.56;1;392;0;19;15;85;15;12;27.8389
13.2;0;578;0;3.5;0.086;0;388.4;-2.9;17;17;81.8;95;8;89.5;5.52;0;0;0.56;1;392;0;19;15;85;15;12;27.8389
13.3;0;578;0;3.5;0.07626;0;388.4;-2.9;17;17;81.8;95;8;89.5;5.52;0;0;0.56;1;392;0;19;15;85;15;12;27.8389
13.4;0;578;0;3.5;0.08548;0;388.4;-2.92797;17;17;81.8;95;8;89.5;5.52;0;0;0.56;1;392;0;19;15;85;15;12;27.8389
13.5;0;578;0;3.5;0.07679;0;388.4;-2.97797;17;17;81.8;95;8;89.5;5.52;0;0;0.56;1;392;0;19;15;85;15;12;27.8389
13.6;0;578;0;3.5;0.046;0;388.4;-2.97202;17;17;81.8;95;8;89.5;5.52;0;0;0.56;1;392;0;19;15;85;15;12;27.8389
13.7;0;578;0;3.5;0.05574;0;388.4;-2.92202;17;17;81.8;95;8;89.5;0;0;0;0.56;1;392;0;19;15;85;15;12;27.8389
13.8;0;578;7.29093;3.5;0.07573;0;388.4;-2.92797;17;17;81.8;95;8;89.5;0;0;0;0.56;1;392;0;19;15;85;15;12;27.8389
13.9;0;578;11.80781;5.18544;0.07626;0;388.4;-2.97797;17;17;81.8;95;8;89.5;0;0;0;0.56;1;392;0;19;15;85;15;12;27.8389
14;0;578;14.29015;8.41549;0.11469;0;388.4;-3.13986;17;17;81.8;95;8;89.5;0;0;0;0.56;1;392;0;19;15;85;15;12;27.8389
14.1;0;578;15.00285;14.04594;0.2439;0;388.4;-3.38984;17;17;81.8;95;8;89.5;0;0;0;0;1;392;0;19;15;85;15;11.97703;27.8389
14.2;0;578;15.1;19.81681;0.33573;0;388.37204;-3.80762;17;17;81.8;95;8;89.5;0;0;0;0;1;392;0;19;15;85;15;11.92703;27.8389
14.3;0;578;15.275;22.86368;0.36548;0;388.32204;-4.35762;17;17;81.8;95;8;89.5;0;0;0;0;1;392;0;19;15;85;15;11.87703;27.8389
14.4;0;578;15.275;27.23404;0.41523;0;388.27204;-4.82371;17;17;81.8;95;8;89.5;0;0;0;0;1;392;0;19;15;85;15;11.82702;27.8389
14.5;0.26563;578;15.275;31.5;0.46451;0;388.22204;-5.22369;17;17;81.8;95;8;89.5;0;0;0;0;1;391.70155;0;19;15;85;15;11.77702;27.8389
14.6;0.26563;578;15.275;32.87081;0.484;0;388.2;-5.42796;17;17;81.8;95;8;89.5;0;0;0;0;1;391.20155;0;19;15;85;15;11.72701;27.8389
14.7;0.47663;578;15.1;35;0.50348;0;388.2;-5.47796;17;17;81.8;95;8;89.5;0;0;0;0.84;1;391;0;19;15;85;15;11.67701;27.8389
14.8;0.86909;578;15.1;35.68575;0.53374;0;388.17203;-5.61187;17;17;81.8;95;8;89.5;0;0;0;0.84;1;391;0;19;15;85;15;11.62701;27.8389
14.9;0.94541;578;15.1;36.18504;0.53426;0;388.12203;-5.81188;17;17;81.8;95;8;89.5;0;0;0;0.84;1;391;0;19;15;85;15;11.577;27.8389
15;1.15823;578;15.1;37.12874;0.53374;0;388.1;-5.98391;17;17;81.8;95;8;89.5;0;0;0;0.84;1;391;0;19;15;85;15;11.527;27.8389
15.1;1.41415;578;15.1;38.12926;0.544;0;388.1;-6.1339;17;17;81.8;95;8;89.5;0;0;0;0.84;1;391;0;19;15;85;15;11.5;27.8389
15.2;1.5176;578;15.1;36.66992;0.57323;0;388.1;-6.25594;17;17;81.8;95;8;89.5;0;0;0;0.84;1;391;0;19;15;85;15;11.5;27.8389
15.3;1.70706;578;14.95;35.83008;0.57477;0;388.1;-6.35596;17;17;81.8;95;8;89.5;0;0;0;0.84;1;391.29836;0;19;15;85;15;11.5;27.8389
15.4;1.88088;578;14.90067;35.34033;0.544;0;388.1;-6.4;17;17;81.8;95;8;89.5;0;0;0;0.84;1;391.79839;0;19;15;85;15;11.5;27.8389
15.5;2.06446;578;14.625;33.77483;0.51478;0;388.1;-6.4;17;17;81.8;95;8;89.5;0;0;0;0.88;1;391.70163;0;19;15;85;15;11.5;27.8389
15.6;2.22264;578;14.30995;33.25962;0.49374;0;388.1;-6.4;17;17;81.8;95;8;89.5;0;0;0;0.88;1;391.20168;0;19;15;85;15;11.5;27.8389
15.7;2.37892;578;13.38522;32.11958;0.49426;0;388.1;-6.4;17;17;81.8;95;8;89.5;0;0;0;0.88;1;391;0;19;15;85;15;11.5;27.8389
15.8;2.53517;578;12.46869;30.9046;0.47426;0;388.1;-6.23211;17;17;81.8;95;8;89.5;0;0;0;0.88;1;391;0;19;15;85;15;11.5;27.8389
15.9;2.67576;578;11.01696;26;0.40654;0;388.1;-5.9321;17;17;81.8;95;8;89.5;0;0;0;0.88;1;391;0;19;15;85;15;11.5;27.8389
16;2.79883;578;8.98534;21.19081;0.30704;0;388.12799;-5.54813;17;17;81.8;95;8;89.5;0;0;0;0.88;1;391;0;19;15;85;15;11.5;27.8389
16.1;2.89063;578;7.29635;18.80969;0.23679;0;388.17799;-5.09813;17;17;81.8;95;8;89.5;0;0;0;0.88;1;391;0;19;15;85;15;11.5;27.8389
16.2;2.9375;578;6.40202;12.54432;0.14755;0;388.22798;-4.64817;17;17;81.8;95;8;89.5;0;0;0;0.88;1;391;0;19;15;85;15;11.5;27.8389
16.3;2.95313;578;5.63643;7.7315;0.02752;0;388.27797;-4.19824;17;17;81.8;95;8;89.5;0;0;0;0.88;1;391.29797;0;19;15;85;15;11.5;27.8389
16.4;2.92188;578;4.21554;3.73617;-0.034;0;388.3;-3.91607;17;17;81.8;95;8;89.5;0;0;0;0.88;1;391.79792;0;19;15;85;15;11.5;27.8389
16.5;2.90428;578;2.70481;1.46048;-0.0535;0;388.3;-3.76604;17;17;81.8;95;8;89.5;0;0;0;0.88;1;392;0;19;15;85;15;11.5;27.8389
