Time [s];Velocity [km/h];Elevation [m];Throttle [%];Motor Torque [Nm];Longitudinal Acceleration [m/s^2];Regenerative Braking Signal ;Battery Voltage [V];Battery Current [A];Battery Temperature [°C];max. Battery Temperature [°C];SoC [%];displayed SoC [%];min. SoC [%];max. SoC [%);Heating Power CAN [kW];Heating Power LIN [W];Requested Heating Power [W];AirCon Power [kW];Heater Signal;Heater Voltage [V];Heater Current [A];Ambient Temperature [°C];Ambient Temperature Sensor [°C];Coolant Temperature Heatercore [°C];Requested Coolant Temperature [°C];Coolant Temperature Inlet [°C];Coolant Volume Flow +500 [l/h];Heat Exchanger Temperature [°C];Cabin Temperature Sensor [°C];Temperature Coolant Heater Inlet [°C];Temperature Coolant Heater Outlet [°C];Temperature Heat Exchanger Outlet [°C];Temperature Defrost lateral left [°C];Temperature Defrost lateral right [°C];Temperature Defrost central [°C];Temperature Defrost central left [°C];Temperature Defrost central right [°C];Temperature Footweel Driver [°C];Temperature Footweel Co-Driver [°C];Temperature Feetvent Co-Driver [°C];Temperature Feetvent Driver [°C];Temperature Head Co-Driver [°C];Temperature Head Driver [°C];Temperature Vent right [°C] ;Temperature Vent central right [°C];Temperature Vent central left [°C];Temperature Vent right [°C]
1;0;512;0;0;-0.06;0;390.34;-6.3;4;5;84.2;100;8;88.5;0.68;1790.08;2071.13;0;1;393;4.48;0;0.11;1;85;1;-500.25;5;10;0.63;0.45;0.85;-1.52;-1.23;-2.1;-2.29;-2.38;1.1;0.08;-0.14;-0.45;1.08;2.71;-0.78;-0.81;-0.81;-0.92
1.1;0;512;0;0;-0.06;0;390.24;-6.45;4;5;84.2;100;8;88.5;0.68;1890.06;2172.6;0;1;393;4.73;0;0.05;1;85;1;-500.24;5;10;0.48;0.4;0.68;-1.6;-1.36;-2.24;-2.39;-2.5;0.92;0.01;-0.35;-0.55;0.84;2.59;-0.92;-0.93;-0.93;-0.99
1.2;0;512;0;0;-0.06;0;390.2;-6.73;4;5;84.2;100;8;88.5;0.68;1999.05;2272.59;0;1;393;5.09;0;0.07;1;85;1;-500.22;5;10;0.32;0.34;0.5;-1.56;-1.41;-2.29;-2.35;-2.55;0.91;-0.04;-0.46;-0.51;0.88;2.64;-0.98;-0.98;-0.97;-0.95
1.3;0;512;0;0;-0.06;0;390.2;-7.08;4;5;84.2;100;8;88.5;1.64;2109.03;2372.58;0;1;393;5.46;0;0.09;1;85;1;-500.21;5;10;0.22;0.32;0.4;-1.51;-1.37;-2.24;-2.32;-2.51;0.9;-0.04;-0.42;-0.47;0.91;2.7;-0.93;-0.95;-0.91;-0.9
1.4;0;512;0;0;-0.06;0;390.14;-6.94;4;5;84.2;100;8;88.5;1.64;2219.02;2472.57;0;1;393;5.73;0;0.11;1;85;1;-500.19;5;10;0.2;0.32;0.4;-1.47;-1.33;-2.2;-2.28;-2.46;0.89;-0.04;-0.39;-0.42;0.95;2.75;-0.89;-0.91;-0.85;-0.86
1.5;0;512;0;0;-0.06;0;390.04;-6.54;4;5;84.2;100;8;88.5;1.64;2329.01;2572.57;0;1;393;5.98;0;0.12;1;85;1;-500.2;5;10;0.18;0.33;0.4;-1.43;-1.28;-2.16;-2.25;-2.42;0.89;-0.04;-0.35;-0.38;0.98;2.8;-0.85;-0.88;-0.79;-0.81
1.6;0;512;0;0;-0.07;0;390;-7.23;4;5;84.2;100;8;88.5;1.64;2421;2672.56;0;1;393;6.23;0;0.14;1;85;1;-500.2;5;10;0.16;0.34;0.4;-1.38;-1.24;-2.11;-2.21;-2.37;0.88;-0.04;-0.32;-0.33;1.02;2.85;-0.8;-0.84;-0.73;-0.77
1.7;0;512;0;0;-0.04;0;390;-8.53;4;5;84.2;100;8;88.5;1.64;2510.99;2791.07;0;1;393;6.47;0;0.16;1;85;1;-500.21;5;10;0.15;0.35;0.4;-1.34;-1.2;-2.07;-2.18;-2.33;0.87;-0.04;-0.28;-0.29;1.05;2.91;-0.76;-0.81;-0.66;-0.73
1.8;0;512;0;0;-0.05;0;389.94;-8.78;4;5;84.2;100;8;88.5;1.64;2619.01;2911.06;0;1;392.55;6.73;0;0.18;1;85;1;-500.22;5;10;0.13;0.36;0.4;-1.29;-1.15;-2.03;-2.14;-2.29;0.86;-0.04;-0.25;-0.25;1.09;2.96;-0.72;-0.77;-0.6;-0.68
1.9;0;512;0;0;-0.05;0;389.84;-8.43;4;5;84.2;100;8;88.5;1.64;2729.03;3012.55;0;1;392.05;6.98;0;0.19;1;85;1;-500.23;5;10;0.11;0.37;0.4;-1.25;-1.11;-1.98;-2.11;-2.24;0.85;-0.04;-0.21;-0.2;1.12;3.01;-0.67;-0.74;-0.54;-0.64
2;0;512;0;0;-0.09;0;389.8;-8.84;4;5;84.17;100;8;88.5;1.64;2848.01;3112.54;0;1;392;7.23;0;0.21;1;85;1;-500.23;5;10;0.1;0.38;0.4;-1.21;-1.07;-1.94;-2.07;-2.2;0.84;-0.04;-0.18;-0.16;1.16;3.06;-0.63;-0.7;-0.48;-0.6
2.1;0;512;0;0;-0.1;0;389.8;-9.69;4;5;84.12;100;8;88.5;1.64;2967.98;3212.54;0;1;392;7.47;0;0.22;1;85;1;-500.24;5;10;0.08;0.38;0.4;-1.17;-1.02;-1.89;-2.04;-2.16;0.84;-0.04;-0.14;-0.12;1.19;3.11;-0.59;-0.67;-0.42;-0.56
2.2;0;512;0;0;-0.06;0;389.74;-9.74;4;5;84.1;100;8;88.5;1.64;3060.98;3312.53;0;1;392;7.72;0;0.21;1;85;1;-500.25;5;10;0.06;0.39;0.4;-1.16;-0.99;-1.87;-2.02;-2.13;0.84;-0.03;-0.12;-0.11;1.21;3.14;-0.56;-0.64;-0.38;-0.55
2.3;0;512;0;0;-0.06;0;389.64;-9.34;4;5;84.1;100;8;88.5;2.72;3150.98;3412.52;0;1;392;7.97;0;0.21;1;85;1;-500.26;5;10;0.05;0.4;0.4;-1.15;-0.98;-1.86;-2.01;-2.12;0.84;-0.02;-0.11;-0.11;1.22;3.16;-0.55;-0.62;-0.37;-0.54
2.4;0;512;0;0;-0.05;0;389.6;-9.68;4;5;84.1;100;8;88.5;2.72;3258.97;3512.51;0;1;392;8.22;0;0.2;1;85;1;-500.27;5;10;0.05;0.4;0.4;-1.14;-0.98;-1.85;-1.99;-2.11;0.84;-0.02;-0.1;-0.1;1.24;3.19;-0.54;-0.61;-0.37;-0.53
2.5;0;512;0;0;-0.05;0;389.6;-10.43;4;5;84.1;100;8;88.5;2.72;3368.97;3631.01;0;1;392;8.47;0;0.19;1;85;1;-500.26;5;10;0.05;0.4;0.4;-1.14;-0.97;-1.84;-1.97;-2.1;0.84;-0.01;-0.09;-0.09;1.26;3.21;-0.53;-0.59;-0.36;-0.52
2.6;0;512;0;0;-0.07;0;389.57;-10.89;4;5;84.1;100;8;88.5;2.72;3460.94;3751;0;1;392;8.72;0;0.18;1;85;1;-500.25;5;10;0.05;0.4;0.4;-1.13;-0.96;-1.83;-1.95;-2.09;0.84;0;-0.09;-0.08;1.28;3.24;-0.52;-0.57;-0.35;-0.52
2.7;0;512;0;0;-0.06;0;389.52;-11.19;4;5;84.1;100;8;88.5;2.72;3550.9;3852.5;0;1;392;8.97;0;0.17;1;85;1;-500.25;5;10;0.05;0.4;0.4;-1.12;-0.95;-1.82;-1.94;-2.08;0.84;0.01;-0.08;-0.07;1.29;3.27;-0.51;-0.55;-0.34;-0.51
2.8;0;512;0;0;-0.08;0;389.44;-11.4;4;5;84.1;100;8;88.5;2.72;3667.9;3952.49;0;1;392;9.34;0;0.16;1;85;1;-500.24;5;10;0.05;0.4;0.4;-1.11;-0.94;-1.81;-1.92;-2.08;0.84;0.02;-0.07;-0.06;1.31;3.29;-0.5;-0.54;-0.33;-0.5
2.9;0;512;0;0;-0.08;0;389.34;-11.55;4;5;84.1;100;8;88.5;2.72;3787.95;4052.49;0;1;392;9.71;0;0.15;1;85;1;-500.23;5;10;0.05;0.4;0.4;-1.1;-0.93;-1.81;-1.9;-2.07;0.84;0.03;-0.06;-0.05;1.33;3.32;-0.5;-0.52;-0.32;-0.49
3;0;512;0;0;-0.07;0;389.3;-11.95;4;5;84.1;100;8;88.5;2.72;3889.93;4152.48;0;1;392;9.97;0;0.14;1;85;1;-500.22;5;10;0.05;0.4;0.4;-1.09;-0.92;-1.8;-1.88;-2.06;0.84;0.04;-0.05;-0.04;1.34;3.35;-0.49;-0.5;-0.31;-0.48
3.1;0;512;0;0;-0.07;0;389.3;-12.5;4;5;84.1;100;8;88.5;2.72;3989.9;4252.47;0;1;392;10.22;0;0.14;1;85;1;-500.22;5;10;0.05;0.4;0.4;-1.08;-0.92;-1.79;-1.87;-2.05;0.84;0.04;-0.04;-0.04;1.36;3.37;-0.48;-0.48;-0.3;-0.47
3.2;0;512;0;0;-0.08;0;389.2;-12.44;4;5;84.1;100;8;88.5;2.72;4080.92;4352.46;0;1;391.55;10.47;0;0.15;1;85;1;-500.21;5;10;0.05;0.4;0.4;-1.07;-0.91;-1.78;-1.86;-2.04;0.85;0.05;-0.03;-0.03;1.38;3.37;-0.47;-0.47;-0.3;-0.47
3.3;0;512;0;0;-0.05;0;389.05;-12.04;4;5;84.1;100;8;88.5;3.84;4170.94;4470.95;0;1;391.05;10.72;0;0.16;1;85;1;-500.2;5;10;0.05;0.41;0.4;-1.07;-0.9;-1.77;-1.85;-2.03;0.85;0.05;-0.02;-0.02;1.4;3.37;-0.46;-0.47;-0.3;-0.47
3.4;0;512;0;0;-0.07;0;389.03;-12.7;4;5;84.1;100;8;88.5;3.84;4287.91;4590.94;0;1;391;10.97;0;0.16;1;85;1;-500.19;5;10;0.05;0.42;0.4;-1.06;-0.89;-1.76;-1.84;-2.02;0.86;0.05;-0.02;-0.01;1.41;3.37;-0.45;-0.47;-0.3;-0.47
3.5;0;512;0;0;-0.07;0;389.08;-13.95;4;5;84.1;100;8;88.5;3.84;4407.89;4692.45;0;1;391;11.22;0;0.17;1;85;1;-500.19;5;10;0.05;0.44;0.4;-1.05;-0.88;-1.75;-1.83;-2.01;0.87;0.05;-0.01;0;1.43;3.37;-0.44;-0.47;-0.3;-0.47
3.6;0;512;0;0;-0.1;0;389;-14.02;4;5;84.1;100;8;88.5;3.84;4518.88;4792.44;0;1;391;11.59;0;0.18;1;85;1;-500.19;5;10;0.05;0.46;0.4;-1.04;-0.87;-1.74;-1.83;-2.01;0.88;0.05;0;0.01;1.45;3.37;-0.44;-0.47;-0.3;-0.47
3.7;0;512;0;0;-0.04;0;388.85;-13.42;4;5;84.1;100;8;88.5;3.84;4628.85;4892.43;0;1;391;11.96;0;0.19;1;85;1;-500.19;5;10;0.05;0.48;0.4;-1.03;-0.86;-1.74;-1.82;-2;0.89;0.05;0.01;0.02;1.47;3.37;-0.43;-0.47;-0.3;-0.47
3.8;0;512;0;0;-0.05;0;388.8;-13.75;4;5;84.1;100;8;88.5;3.84;4738.86;4992.42;0;1;391;12.22;0;0.2;1;85;1;-500.19;5;10;0.05;0.49;0.4;-1.02;-0.85;-1.73;-1.81;-1.99;0.9;0.05;0.02;0.03;1.48;3.37;-0.42;-0.47;-0.3;-0.47
3.9;0;512;0;0;-0.04;0;388.8;-14.6;4;5;84.1;100;8;88.5;3.84;4848.88;5092.42;0;1;391;12.47;0;0.21;1;85;1;-500.19;5;10;0.05;0.51;0.4;-1.01;-0.85;-1.72;-1.8;-1.98;0.91;0.05;0.03;0.03;1.5;3.37;-0.41;-0.47;-0.3;-0.47
4;0;512;0;0;-0.05;0;388.74;-14.61;4;5;84.1;100;8;88.5;3.84;4949.88;5192.41;0;1;390.55;12.72;0;0.22;1;85;1;-500.19;5;10;0.05;0.53;0.4;-1;-0.84;-1.71;-1.79;-1.97;0.92;0.05;0.04;0.04;1.52;3.37;-0.4;-0.47;-0.3;-0.47
4.1;0;512;0;0;-0.04;0;388.64;-14.16;4;5;84.1;100;8;88.5;4.92;5049.87;5310.89;0;1;390.05;12.97;0;0.22;1;85;1;-500.19;5;10;0.05;0.55;0.4;-1;-0.83;-1.7;-1.78;-1.96;0.92;0.05;0.04;0.05;1.54;3.37;-0.39;-0.47;-0.3;-0.47
4.2;0;512;0;0;-0.06;0;388.57;-14.55;4;5;84.1;100;8;88.5;4.92;5149.83;5430.88;0;1;390;13.22;0;0.22;1;85;1;-500.19;5;10;0.05;0.56;0.4;-1;-0.82;-1.7;-1.78;-1.96;0.92;0.05;0.05;0.06;1.55;3.37;-0.39;-0.47;-0.3;-0.46
4.3;0;512;0;0;-0.05;0;388.52;-15.4;4;5;84.1;100;8;88.5;4.92;5249.78;5532.4;0;1;390;13.47;0;0.22;1;85;1;-500.19;5;10;0.05;0.6;0.4;-1;-0.82;-1.7;-1.78;-1.96;0.92;0.06;0.05;0.07;1.57;3.37;-0.39;-0.47;-0.3;-0.45
4.4;0;512;0;0;-0.03;0;388.47;-15.96;4;5;84.1;100;8;88.5;4.92;5358.78;5632.39;0;1;390;13.72;0;0.22;1;85;1;-500.19;5;10;0.06;0.66;0.4;-1;-0.82;-1.7;-1.78;-1.96;0.92;0.07;0.05;0.08;1.59;3.37;-0.39;-0.47;-0.3;-0.45
4.5;0;512;0;0;-0.02;0;388.42;-16.36;4;5;84.1;100;8;88.5;4.92;5468.81;5732.38;0;1;390;13.97;0;0.22;1;85;1;-500.2;5;10;0.07;0.72;0.4;-1;-0.82;-1.7;-1.78;-1.96;0.92;0.08;0.05;0.09;1.61;3.37;-0.39;-0.47;-0.3;-0.44
4.6;0;512;0;0;-0.05;0;388.34;-16.47;4;5;84.1;100;8;88.5;4.92;5569.8;5832.37;0;1;390;14.22;0;0.22;1;85;1;-500.2;5;10;0.08;0.78;0.4;-1;-0.82;-1.7;-1.78;-1.96;0.92;0.09;0.05;0.1;1.62;3.37;-0.39;-0.47;-0.3;-0.43
4.7;0;512;0;0;-0.06;0;388.24;-16.42;4;5;84.1;100;8;88.5;4.92;5669.76;5932.37;0;1;390;14.47;0;0.22;1;85;1;-500.21;5;10;0.09;0.84;0.4;-1;-0.82;-1.7;-1.78;-1.96;0.92;0.1;0.05;0.1;1.64;3.37;-0.39;-0.47;-0.3;-0.42
4.8;0;512;0;0;-0.02;0;388.2;-16.69;4;5;84.1;100;8;88.5;4.92;5778.77;6032.36;0;1;390;14.84;0;0.22;1;85;1;-500.22;5;10;0.1;0.9;0.4;-1;-0.82;-1.7;-1.78;-1.96;0.92;0.11;0.05;0.11;1.66;3.37;-0.39;-0.47;-0.3;-0.41
4.9;0;512;0;0;-0.04;0;388.2;-17.14;4;5;84.1;100;8;88.5;4.92;5888.8;6150.83;0;1;390;15.21;0;0.22;1;85;1;-500.23;5;10;0.11;0.96;0.4;-1;-0.82;-1.7;-1.78;-1.96;0.92;0.11;0.05;0.12;1.68;3.37;-0.39;-0.47;-0.3;-0.4
5;0;512;0;0;-0.05;0;388.14;-17.24;4;5;84.1;100;8;88.5;4.92;5989.81;6270.82;0;1;390;15.36;0;0.22;1;85;1;-500.23;5;10;0.11;1.03;0.4;-1;-0.82;-1.7;-1.78;-1.96;0.92;0.12;0.05;0.13;1.69;3.37;-0.39;-0.47;-0.3;-0.39
5.1;0;512;0;0;-0.05;0;388.04;-17.14;4;5;84.1;100;8;88.5;4.92;6089.79;6372.35;0;1;390;15.49;0;0.22;1;85;1;-500.24;5;10;0.12;1.09;0.4;-1;-0.82;-1.7;-1.78;-1.96;0.92;0.13;0.05;0.14;1.71;3.37;-0.39;-0.47;-0.3;-0.39
5.2;0;512;0;0;-0.1;0;388;-17.45;4;5;84.1;100;8;88.5;4.92;6198.76;6472.34;0;1;390;15.84;0;0.22;1;85;1;-500.25;5;10;0.13;1.15;0.4;-1;-0.82;-1.7;-1.78;-1.96;0.92;0.14;0.05;0.15;1.71;3.38;-0.39;-0.47;-0.3;-0.4
5.3;0;512;0;0;-0.09;0;388;-18;4;5;84.1;100;8;88.5;5.92;6308.75;6572.33;0;1;390;16.21;0;0.22;1;85;1;-500.26;5;10;0.14;1.22;0.4;-1;-0.82;-1.7;-1.78;-1.96;0.92;0.14;0.06;0.16;1.71;3.39;-0.4;-0.47;-0.31;-0.41
5.4;0;512;0;0;-0.06;0;387.94;-18.23;4;5;84.1;100;8;88.5;5.92;6409.76;6672.32;0;1;389.55;16.47;0;0.22;1;85;1;-500.27;5;10;0.14;1.32;0.41;-1;-0.82;-1.7;-1.78;-1.96;0.92;0.14;0.07;0.16;1.71;3.39;-0.41;-0.47;-0.32;-0.41
5.5;0;512;0;0;-0.06;0;387.84;-18.28;4;5;84.1;100;8;88.5;5.92;6509.75;6772.32;0;1;389.05;16.72;0;0.22;1;85;1;-500.26;5;10;0.14;1.42;0.42;-1;-0.82;-1.7;-1.78;-1.96;0.92;0.14;0.08;0.17;1.71;3.4;-0.42;-0.47;-0.33;-0.42
5.6;0;512;0;0;-0.06;0;387.77;-18.56;4;5;84.1;100;8;88.5;5.92;6618.73;6872.31;0;1;389;16.97;0;0.22;1;85;1;-500.25;5;10;0.14;1.51;0.43;-1;-0.82;-1.7;-1.78;-1.96;0.92;0.14;0.09;0.18;1.71;3.41;-0.43;-0.47;-0.34;-0.43
5.7;0;512;0;0;-0.05;0;387.72;-18.96;4;5;84.1;100;8;88.5;5.92;6728.75;6935.38;0;1;389;17.22;0;0.22;1;85;1;-500.25;5;10;0.14;1.61;0.44;-1;-0.82;-1.7;-1.78;-1.96;0.92;0.14;0.1;0.19;1.71;3.42;-0.43;-0.47;-0.35;-0.44
5.8;0;512;0;0;-0.05;0;387.67;-19.16;4;5;84.1;100;8;88.5;5.92;6820.78;6995.38;0;1;389;17.47;0;0.22;1;85;1;-500.24;5;10;0.14;1.7;0.45;-1;-0.82;-1.7;-1.78;-1.96;0.92;0.14;0.11;0.2;1.71;3.43;-0.44;-0.47;-0.36;-0.45
5.9;0;512;0;0;-0.09;0;387.62;-19.26;4;5;84.1;100;8;88.5;5.92;6910.77;7000;0;1;389;17.72;0;0.22;1;85;1;-500.23;5;10;0.14;1.8;0.45;-1;-0.82;-1.7;-1.78;-1.96;0.92;0.14;0.11;0.21;1.71;3.44;-0.45;-0.47;-0.36;-0.46
6;0;512;0;0;-0.12;0;387.6;-19.33;4;5;84.1;100;8;88.5;5.92;6946.92;7000;0;1;389;17.86;0;0.22;1;85;1;-500.22;5;10;0.14;1.9;0.46;-1;-0.82;-1.7;-1.78;-1.96;0.92;0.14;0.12;0.22;1.71;3.45;-0.46;-0.47;-0.37;-0.47
6.1;0;512;0;0;-0.05;0;387.6;-19.38;4;5;84.1;100;8;88.5;6.92;6976.92;7000;0;1;389;17.99;0;0.22;1;85;1;-500.22;5;10;0.14;1.99;0.47;-1;-0.82;-1.7;-1.78;-1.96;0.92;0.14;0.13;0.22;1.71;3.45;-0.47;-0.47;-0.38;-0.47
6.2;0;512;0;0;-0.05;0;387.6;-19.4;4;5;84.1;100;8;88.5;6.92;6980;7000;0;1;389;18;0;0.22;1;85;1;-500.21;5;10;0.14;2.09;0.48;-1;-0.82;-1.7;-1.78;-1.96;0.92;0.14;0.14;0.22;1.7;3.44;-0.48;-0.47;-0.39;-0.47
6.3;0;512;0;0;-0.09;0;387.6;-19.4;4;5;84.1;100;8;88.5;6.92;6980;7000;0;1;389;18;0;0.22;1;85;1;-500.2;5;10;0.14;2.21;0.49;-1;-0.82;-1.7;-1.78;-1.96;0.92;0.14;0.14;0.22;1.69;3.43;-0.49;-0.47;-0.39;-0.47
6.4;0;512;0;0;-0.06;0;387.57;-19.4;4;5;84.1;100;8;88.5;6.92;6980;7000;0;1;389;18;0;0.22;1;85;1;-500.19;5;10;0.14;2.39;0.49;-1;-0.82;-1.7;-1.78;-1.96;0.92;0.14;0.14;0.22;1.68;3.43;-0.5;-0.47;-0.39;-0.47
6.5;0;512;0;0;-0.06;0;387.52;-19.4;4;5;84.1;100;8;88.5;6.92;6980;7000;0;1;389;18;0;0.22;1;85;1;-500.17;5;10;0.14;2.56;0.49;-1;-0.82;-1.7;-1.78;-1.96;0.92;0.14;0.14;0.22;1.67;3.42;-0.5;-0.47;-0.39;-0.47
6.6;0;512;0;0;-0.07;0;387.5;-19.46;4;5;84.1;100;8;88.5;6.92;6980;7000;0;1;389;18;0;0.22;1;85;1;-500.15;5;10;0.14;2.74;0.49;-1;-0.82;-1.7;-1.78;-1.96;0.92;0.14;0.14;0.22;1.66;3.41;-0.51;-0.47;-0.39;-0.47
6.7;0;512;0;0;-0.05;0;387.5;-19.56;4;5;84.1;100;8;88.5;6.92;6980;7000;0;1;389;18;0;0.22;1;85;1;-500.13;5;10;0.14;2.91;0.49;-1;-0.82;-1.7;-1.78;-1.96;0.92;0.14;0.14;0.22;1.65;3.4;-0.52;-0.47;-0.39;-0.47
6.8;0;512;0;0;-0.08;0;387.5;-19.57;4;5;84.1;100;8;88.5;6.92;6980;7000;0;1;389;18;0;0.22;1;85;1;-500.1;5;10;0.14;3.09;0.49;-1;-0.82;-1.7;-1.78;-1.96;0.92;0.14;0.14;0.22;1.65;3.39;-0.53;-0.47;-0.39;-0.47
6.9;0;512;0;0;-0.05;0;387.5;-19.52;4;5;84.1;100;8;88.5;6.92;6980;6981.55;0;1;389;18;0;0.22;1;85;1;-500.08;5;10;0.14;3.26;0.49;-1;-0.82;-1.7;-1.78;-1.96;0.92;0.14;0.14;0.22;1.64;3.38;-0.54;-0.47;-0.39;-0.47
7;0;512;0;0;-0.07;0;387.5;-19.47;4;5;84.1;100;8;88.5;6.92;6988.97;6961.55;0;1;389;18;0;0.22;1;85;1.45;-500.06;5;10;0.14;3.44;0.49;-1;-0.82;-1.7;-1.78;-1.96;0.92;0.14;0.14;0.22;1.63;3.37;-0.55;-0.47;-0.39;-0.47
7.1;0;512;0;0;-0.06;0;387.5;-19.42;4;5;84.1;100;8;88.5;6.92;6998.97;6941.56;0;1;389;18;0;0.22;1;85;1.95;-500.04;5;10;0.14;3.61;0.49;-1;-0.82;-1.7;-1.78;-1.96;0.92;0.14;0.14;0.23;1.62;3.36;-0.56;-0.47;-0.39;-0.47
7.2;0;512;0;0;-0.08;0;387.5;-19.37;4;5;84.1;100;8;88.5;6.92;6973.09;6921.56;0;1;389;17.89;0;0.22;1;85;2;-500.01;5;10;0.14;3.79;0.49;-1;-0.82;-1.7;-1.78;-1.96;0.92;0.14;0.14;0.25;1.62;3.36;-0.56;-0.47;-0.38;-0.47
7.3;0;512;0;0;-0.07;0;387.5;-19.32;4;5;84.1;100;8;88.5;7;6943.1;6901.65;0;1;389;17.76;0;0.22;1;85;2;-499.99;5;10;0.14;3.98;0.49;-1;-0.82;-1.7;-1.78;-1.96;0.92;0.16;0.15;0.26;1.62;3.35;-0.55;-0.46;-0.36;-0.47
7.4;0;512;0;0;-0.04;0;387.5;-19.27;4;5;84.1;100;8;88.5;7;6922.16;6881.75;0;1;389;17.75;0;0.22;1;85;2;-499.97;5;10;0.15;4.22;0.5;-1;-0.82;-1.7;-1.78;-1.96;0.92;0.18;0.16;0.28;1.62;3.34;-0.54;-0.45;-0.34;-0.47
