Time [s];Velocity [km/h];Elevation [m];Throttle [%];Motor Torque [Nm];Longitudinal Acceleration [m/s^2];Regenerative Braking Signal ;Battery Voltage [V];Battery Current [A];Battery Temperature [°C];max. Battery Temperature [°C];SoC [%];displayed SoC [%];min. SoC [%];max. SoC [%);Heating Power CAN [kW];Heating Power LIN [W];Requested Heating Power [W];AirCon Power [kW];Heater Signal;Heater Voltage [V];Heater Current [A];Ambient Temperature [°C];Ambient Temperature Sensor [°C];Coolant Temperature Heatercore [°C];Requested Coolant Temperature [°C];Coolant Temperature Inlet [°C];Coolant Volume Flow +500 [l/h];Heat Exchanger Temperature [°C];Cabin Temperature Sensor [°C];Temperature Coolant Heater Inlet [°C];Temperature Coolant Heater Outlet [°C];Temperature Heat Exchanger Outlet [°C];Temperature Defrost lateral left [°C];Temperature Defrost lateral right [°C];Temperature Defrost central [°C];Temperature Defrost central left [°C];Temperature Defrost central right [°C];Temperature Footweel Driver [°C];Temperature Footweel Co-Driver [°C];Temperature Feetvent Co-Driver [°C];Temperature Feetvent Driver [°C];Temperature Head Co-Driver [°C];Temperature Head Driver [°C];Temperature Vent right [°C] ;Temperature Vent central right [°C];Temperature Vent central left [°C];Temperature Vent right [°C]
1;0;462;0;0;0.04;0;387;-6.84;11;12;73.9;82;8;88.5;1.38;1799.61;2082.14;0.44;1;389;4.62;5.5;11.57;21;85;21;-500.11;15.48;13.84;14.47;20.82;20.21;12.93;13.54;15.4;16.1;15.49;10.73;11.02;18.91;18.05;12.06;12.21;13.66;12.56;11.41;13.46
1.1;0;462;0;0;0.08;0;387;-7.99;11;12;73.9;82;8;88.5;1.47;1899.62;2182.13;0.44;1;389;5;5.5;11.57;21;85;21;-500.11;15.5;13.84;14.66;20.76;20.21;12.85;13.43;15.3;15.97;15.38;10.68;11.02;18.78;17.96;11.95;12.11;13.55;12.44;11.31;13.37
1.2;0;462;0;0;0.12;0;386.94;-8.31;11;12;73.9;82;8;88.5;1.56;2009.56;2282.13;0.44;1;389;5.25;5.5;11.57;21;85;21;-500.1;15.5;13.86;14.85;20.7;20.21;12.76;13.32;15.19;15.84;15.28;10.64;11.01;18.65;17.86;11.83;12.01;13.45;12.32;11.22;13.28
1.3;0;462;0;0;0.1;0;386.84;-7.96;11;12;73.9;82;8;88.5;1.6;2119.54;2382.12;0.04;1;389;5.5;5.5;11.57;21;85;21;-500.09;15.5;13.88;15.04;20.64;20.21;12.67;13.2;15.09;15.71;15.17;10.59;11;18.52;17.77;11.72;11.92;13.34;12.2;11.12;13.2
1.4;0;462;0;0;0.06;0;386.8;-8.55;11;12;73.9;82;8;88.5;1.6;2219.58;2482.11;0.04;1;389;5.75;5.5;11.57;21;85;21;-500.09;15.5;13.89;15.24;20.58;20.21;12.59;13.09;14.98;15.58;15.07;10.55;10.99;18.39;17.67;11.61;11.82;13.24;12.07;11.02;13.11
1.5;0;462;0;0;0.12;0;386.8;-9.9;11;12;73.9;82;8;88.5;1.6;2319.59;2582.1;0.04;1;389;6;5.5;11.57;21;85;21;-500.08;15.5;13.91;15.43;20.52;20.21;12.5;12.98;14.88;15.45;14.96;10.51;10.98;18.26;17.57;11.49;11.73;13.13;11.95;10.93;13.02
1.6;0;462;0;0;0.1;0;386.77;-10.03;11;12;73.9;82;8;88.5;1.6;2419.58;2682.52;0.04;1;389;6.25;5.5;11.57;21;85;21;-500.07;15.5;13.93;15.62;20.45;20.21;12.41;12.86;14.77;15.32;14.86;10.46;10.97;18.13;17.48;11.38;11.63;13.03;11.83;10.83;12.93
1.7;0;462;0;0;0.1;0;386.72;-9.18;11;12;73.9;82;8;88.5;1.6;2519.57;2802.51;0.04;1;389;6.5;5.5;11.57;21;85;21;-500.06;15.5;13.94;15.81;20.39;20.21;12.38;12.75;14.67;15.25;14.75;10.44;10.96;17.99;17.43;11.33;11.59;12.92;11.71;10.74;12.9
1.8;0;462;0;0;0;0;386.67;-9.55;11;12;73.9;82;8;88.5;1.6;2619.56;2922.09;0.04;1;389;6.75;5.5;11.58;21;85;21;-500.06;15.5;13.96;16;20.33;20.21;12.43;12.73;14.65;15.3;14.74;10.46;11;17.96;17.47;11.37;11.64;12.9;11.68;10.73;12.94
1.9;0;462;0;0;0.08;0;386.62;-10.9;11;12;73.9;82;8;88.5;1.6;2719.55;3022.08;0.04;1;389;7;5.5;11.59;21;85;21;-500.05;15.5;13.98;16.43;20.21;20.2;12.48;12.78;14.68;15.34;14.78;10.48;11.06;18;17.5;11.41;11.7;12.94;11.73;10.78;12.98
2;0;462;0;0;0.16;0;386.54;-11.39;11;12;73.9;82;8;88.5;1.6;2839.45;3122.08;0.04;1;389;7.25;5.5;11.6;21;85;21;-500.04;15.5;13.99;17.16;20.02;20.19;12.53;12.82;14.72;15.38;14.83;10.5;11.12;18.03;17.54;11.46;11.75;12.97;11.77;10.83;13.03
2.1;0;462;0;0;0.1;0;386.44;-11.19;11;12;73.9;82;8;88.5;1.6;2959.45;3222.07;0.2;1;389;7.5;5.5;11.61;21;85;21;-500.04;15.5;14;17.88;19.83;20.17;12.59;12.86;14.75;15.43;14.87;10.51;11.18;18.07;17.57;11.5;11.8;13.01;11.82;10.89;13.07
2.2;0;462;0;0;0;0;386.4;-11.79;11;12;73.9;82;8;88.5;1.6;3059.52;3322.06;0.2;1;389;7.75;5.5;11.62;21;85;21;-500.04;15.5;14;18.61;19.64;20.15;12.64;12.91;14.79;15.47;14.91;10.53;11.24;18.1;17.61;11.54;11.85;13.04;11.86;10.94;13.11
2.3;0;462;0;0;0.2;0;386.4;-13.04;11;12;73.9;82;8;88.5;2.72;3159.5;3422.05;0.2;1;389;8;5.5;11.63;21;85;21;-500.04;15.5;14;19.33;19.45;20.13;12.69;12.95;14.82;15.52;14.96;10.55;11.3;18.14;17.64;11.59;11.9;13.08;11.9;10.99;13.16
2.4;0;462;0;0;0.05;0;386.37;-12.96;11;12;73.9;82;8;88.5;2.72;3269.44;3522.46;0.2;1;388.5;8.37;5.5;11.64;21;85;21;-500.04;15.5;14;20.06;19.25;20.12;12.74;12.99;14.86;15.56;15;10.57;11.36;18.17;17.68;11.63;11.96;13.11;11.95;11.04;13.2
2.5;0;462;0;0;0.08;0;386.32;-11.81;11;12;73.9;82;8;88.5;2.72;3379.44;3642.45;0.2;1;388;8.75;5.5;11.64;21;85;21;-500.04;15.5;14;20.78;19.06;20.1;12.8;13.04;14.89;15.6;15.04;10.58;11.42;18.21;17.71;11.67;12.01;13.15;11.99;11.1;13.25
2.6;0;462;0;0;0.16;0;386.3;-11.96;11;12;73.9;82;8;88.5;2.72;3479.49;3762.04;0.2;1;388;9;5.5;11.65;21;85;21;-500.04;15.5;14;21.5;18.87;20.08;12.85;13.08;14.93;15.65;15.09;10.6;11.49;18.24;17.75;11.72;12.06;13.18;12.03;11.15;13.29
2.7;0;462;0;0;0.12;0;386.3;-13.16;11;12;73.9;82;8;88.5;2.72;3579.5;3862.03;0.2;1;388;9.25;5.5;11.66;21;85;21;-500.04;15.5;14;22.23;18.68;20.06;12.88;13.12;14.96;15.68;15.13;10.62;11.55;18.28;17.77;11.75;12.1;13.22;12.08;11.2;13.32
2.8;0;462;0;0;0.1;0;386.27;-13.59;11;12;73.9;82;8;88.5;2.72;3699.39;3962.02;0.2;1;388;9.5;5.5;11.66;21;85;21;-500.04;15.5;14;22.95;18.48;20.05;12.89;13.15;14.99;15.69;15.15;10.63;11.59;18.28;17.78;11.76;12.12;13.24;12.1;11.24;13.34
2.9;0;462;0;0;0.12;0;386.22;-13.39;11;12;73.9;82;8;88.5;2.72;3819.38;4062.01;0.44;1;388;9.75;5.5;11.66;21;85;21;-500.04;15.5;14;23.38;18.44;20;12.9;13.16;15;15.69;15.16;10.65;11.61;18.26;17.79;11.77;12.14;13.26;12.11;11.26;13.36
3;0;462;0;0;0.04;0;386.17;-13.91;11;12;73.9;82;8;88.5;2.72;3919.48;4162.01;0.44;1;388;10;5.5;11.66;21;85;21;-500.04;15.5;14;23.43;18.58;19.91;12.91;13.16;15.02;15.7;15.17;10.67;11.64;18.25;17.8;11.77;12.15;13.27;12.12;11.29;13.38
3.1;0;462;0;0;0.06;0;386.12;-15.01;11;12;73.9;82;8;88.5;2.72;4019.47;4262;0.44;1;388;10.25;5.5;11.66;21;85;21;-500.03;15.53;14;23.48;18.72;19.82;12.92;13.17;15.04;15.71;15.18;10.69;11.67;18.23;17.81;11.78;12.17;13.29;12.13;11.32;13.39
3.2;0;462;0;0;0.1;0;386.1;-15.39;11;12;73.9;82;8;88.5;2.72;4119.47;4362.39;0.44;1;388;10.5;5.5;11.66;21;85;21;-500.01;15.58;14;23.53;18.86;19.74;12.93;13.18;15.06;15.72;15.19;10.7;11.69;18.21;17.81;11.79;12.19;13.31;12.13;11.34;13.41
3.3;0;462;0;0;0.12;0;386.1;-15.19;11;12;73.9;82;8;88.5;3.8;4219.47;4482.38;0.44;1;388;10.75;5.5;11.66;21;85;21;-500;15.63;14;23.59;19;19.65;12.94;13.19;15.07;15.73;15.2;10.72;11.72;18.19;17.82;11.8;12.21;13.33;12.14;11.37;13.43
3.4;0;462;0;0;0.08;0;386.04;-15.27;11;12;73.9;82;8;88.5;3.8;4319.45;4601.98;0.44;1;388;11.12;5.5;11.66;21;85;21;-499.98;15.68;14;23.64;19.14;19.56;12.94;13.2;15.09;15.74;15.21;10.74;11.74;18.18;17.83;11.81;12.22;13.34;12.15;11.39;13.45
3.5;0;462;0;0;0.14;0;385.94;-15.57;11;12;73.9;82;8;88.5;3.8;4419.43;4701.97;0.44;1;388;11.5;5.5;11.66;21;85;21;-499.97;15.73;14;23.69;19.28;19.47;12.95;13.21;15.11;15.75;15.22;10.76;11.77;18.16;17.84;11.82;12.24;13.36;12.16;11.42;13.46
3.6;0;462;0;0;0.14;0;385.9;-15.98;11;12;73.9;82;8;88.5;3.8;4539.3;4801.97;0.44;1;388;11.75;5.5;11.66;21;85;21;-499.95;15.78;14;23.74;19.42;19.39;12.96;13.22;15.13;15.76;15.22;10.77;11.8;18.14;17.85;11.83;12.26;13.38;12.17;11.45;13.48
3.7;0;462;0;0;0.12;0;385.9;-16.48;11;12;73.9;82;8;88.5;3.8;4659.29;4901.96;0.52;1;388;12;5.5;11.65;21;85;21;-499.94;15.83;14;23.8;19.56;19.3;12.97;13.23;15.14;15.77;15.23;10.79;11.82;18.12;17.87;11.85;12.27;13.4;12.18;11.47;13.49
3.8;0;462;0;0;0.1;0;385.87;-16.89;11;12;73.9;82;8;88.5;3.8;4749.46;5001.96;0.52;1;388;12.25;5.5;11.65;21;85;21;-499.92;15.88;14;23.85;19.7;19.21;12.98;13.23;15.15;15.78;15.24;10.81;11.86;18.13;17.89;11.89;12.27;13.4;12.19;11.49;13.5
3.9;0;462;0;0;0.1;0;385.82;-17.24;11;12;73.9;82;8;88.5;3.8;4839.45;5101.95;0.52;1;388;12.5;5.5;11.64;21;85;21;-499.9;15.93;14;23.81;19.93;19.17;12.99;13.24;15.15;15.8;15.25;10.83;11.9;18.14;17.92;11.94;12.27;13.4;12.2;11.51;13.51
4;0;462;0;0;0.12;0;385.8;-17.37;11;12;73.9;82;8;88.5;3.8;4949.34;5202.33;0.52;1;388;12.75;5.5;11.63;21;85;21;-499.89;15.98;14;23.65;20.28;19.19;13;13.25;15.15;15.82;15.26;10.84;11.95;18.16;17.94;11.98;12.27;13.4;12.2;11.53;13.52
4.1;0;462;0;0;0.08;0;385.8;-17.32;11;12;73.9;82;8;88.5;3.8;5059.35;5322.32;0.52;1;388;13;5.5;11.62;21;85;21;-499.9;16;14;23.49;20.63;19.21;13.01;13.26;15.15;15.84;15.27;10.86;11.99;18.18;17.97;12.02;12.27;13.4;12.21;11.55;13.53
4.2;0;462;0;0;0.14;0;385.74;-17.33;11;12;73.9;82;8;88.5;3.8;5159.41;5441.93;0.52;1;388;13.25;5.5;11.61;21;85;21;-499.91;16;14;23.34;20.98;19.22;13.01;13.27;15.15;15.85;15.28;10.88;12.03;18.2;18;12.07;12.27;13.4;12.22;11.56;13.54
4.3;0;462;0;0;0.1;0;385.64;-17.38;11;12;73.9;82;8;88.5;4.88;5259.41;5541.92;0.52;1;388;13.5;5.5;11.6;21;85;21;-499.93;16;14;23.18;21.33;19.24;13.02;13.28;15.15;15.87;15.29;10.9;12.08;18.21;18.02;12.11;12.27;13.4;12.23;11.58;13.55
4.4;0;462;0;0;0.12;0;385.63;-17.62;11;12;73.9;82;8;88.5;4.88;5369.33;5641.92;0.52;1;387.5;13.87;5.5;11.59;21;85;21;-499.94;16;14;23.02;21.68;19.26;13.03;13.29;15.15;15.89;15.29;10.91;12.12;18.23;18.05;12.15;12.27;13.4;12.24;11.6;13.56
4.5;0;462;0;0;0.1;0;385.68;-18.02;11;12;73.9;82;8;88.5;4.88;5479.32;5741.91;0.52;1;387;14.25;5.5;11.59;21;85;21;-499.96;16;14;22.86;22.03;19.28;13.04;13.3;15.15;15.91;15.3;10.93;12.16;18.25;18.07;12.2;12.27;13.4;12.25;11.62;13.56
4.6;0;462;0;0;0.08;0;385.64;-18.31;11;12;73.9;82;8;88.5;4.88;5589.31;5841.9;0.52;1;387;14.5;5.5;11.58;21;85;21;-499.97;16;14;22.71;22.38;19.29;13.05;13.3;15.15;15.92;15.31;10.95;12.21;18.27;18.1;12.24;12.27;13.4;12.26;11.63;13.57
4.7;0;462;0;0;0.06;0;385.54;-18.51;11;12;73.9;82;8;88.5;4.98;5699.3;5941.89;0.52;1;387;14.75;5.5;11.57;21;85;21;-499.99;16;14;22.55;22.72;19.31;13.06;13.31;15.15;15.94;15.32;10.97;12.25;18.28;18.12;12.28;12.27;13.4;12.27;11.65;13.58
4.8;0;462;0;0;0.1;0;385.5;-18.68;11;12;73.9;82;8;88.5;5.15;5789.42;6042.27;0.52;1;387;15;5.5;11.57;21;85;21;-500;16;14;22.39;23.07;19.33;13.07;13.32;15.15;15.94;15.32;10.98;12.3;18.29;18.12;12.31;12.26;13.41;12.27;11.67;13.58
4.9;0;462;0;0;0.08;0;385.5;-18.83;11;12;73.9;82;8;88.5;5.31;5879.42;6162.26;0.52;1;387;15.25;5.5;11.57;21;85;21;-500.02;16;14;22.28;23.31;19.33;13.08;13.32;15.15;15.94;15.32;11;12.34;18.29;18.12;12.33;12.25;13.42;12.28;11.7;13.58
5;0;462;0;0;0.12;0;385.47;-18.98;11;12;73.9;82;8;88.5;5.48;5979.34;6281.88;0.52;1;387;15.5;5.5;11.57;21;85;21;-500.03;16;14;22.23;23.41;19.3;13.08;13.32;15.15;15.94;15.32;11.02;12.38;18.29;18.12;12.36;12.24;13.43;12.29;11.73;13.58
5.1;0;462;0;0;0.02;0;385.42;-19.13;11;12;73.9;82;8;88.5;5.64;6079.32;6381.87;0.52;1;387;15.75;5.5;11.57;21;85;21;-500.03;16.03;14;22.18;23.5;19.27;13.09;13.32;15.15;15.94;15.32;11.04;12.43;18.29;18.12;12.38;12.23;13.44;12.3;11.75;13.58
5.2;0;462;0;0;0.12;0;385.37;-19.45;11;12;73.9;82;8;88.5;5.81;6199.14;6481.86;0.52;1;386.5;16;5.5;11.57;21;85;21;-500.02;16.08;14;22.13;23.6;19.25;13.1;13.32;15.15;15.94;15.32;11.05;12.47;18.29;18.12;12.41;12.22;13.44;12.31;11.78;13.58
5.3;0;462;0;0;0.12;0;385.32;-19.9;11;12;73.9;82;8;88.5;5.88;6319.1;6581.85;0.6;1;386;16.25;5.5;11.57;21;85;21;-500.02;16.13;14;22.07;23.69;19.22;13.11;13.32;15.15;15.94;15.32;11.07;12.51;18.29;18.12;12.44;12.21;13.45;12.32;11.8;13.58
5.4;0;462;0;0;0.1;0;385.27;-20.18;11;12;73.9;82;8;88.5;5.88;6409.36;6681.85;0.59;1;386;16.5;5.5;11.57;21;85;21;-500.01;16.18;14;22.02;23.79;19.2;13.12;13.32;15.15;15.94;15.32;11.09;12.56;18.29;18.12;12.46;12.2;13.46;12.33;11.83;13.58
5.5;0;462;0;0;0.12;0;385.22;-20.33;11;12;73.9;82;8;88.5;5.88;6499.39;6781.84;0.59;1;386;16.75;5.5;11.57;21;85;21;-500;16.23;14;21.97;23.89;19.17;13.13;13.32;15.15;15.94;15.32;11.11;12.6;18.29;18.12;12.49;12.2;13.47;12.34;11.86;13.58
5.6;0;462;0;0;0.08;0;385.17;-20.54;11;12;73.9;82;8;88.5;5.88;6609.23;6881.1;0.58;1;386;17;5.5;11.57;21;85;21;-499.99;16.28;14;21.92;23.98;19.14;13.14;13.32;15.15;15.94;15.32;11.12;12.64;18.29;18.12;12.51;12.19;13.48;12.34;11.88;13.58
5.7;0;462;0;0;0.08;0;385.12;-20.79;11;12;73.9;82;8;88.5;5.88;6719.21;6941.1;0.58;1;386;17.25;5.5;11.57;21;85;21;-499.99;16.33;14;21.86;24.08;19.12;13.14;13.32;15.15;15.93;15.32;11.15;12.69;18.29;18.15;12.53;12.18;13.49;12.35;11.91;13.58
5.8;0;462;0;0;0.12;0;385.1;-21.04;11;12;73.9;82;8;88.5;5.88;6809.35;7000;0.57;1;386;17.5;5.5;11.57;21;85;21;-499.98;16.38;14;21.81;24.17;19.09;13.13;13.32;15.15;15.92;15.32;11.19;12.73;18.31;18.23;12.52;12.18;13.49;12.36;11.94;13.58
5.9;0;462;0;0;0.12;0;385.1;-21.29;11;12;73.9;82;8;88.5;5.88;6899.35;7000;0.57;1;386;17.75;5.5;11.57;21;85;21;-499.97;16.43;14;21.76;24.24;19.09;13.12;13.33;15.15;15.91;15.32;11.24;12.76;18.33;18.3;12.51;12.18;13.48;12.36;11.96;13.58
6;0;462;0;0;0.1;0;385.07;-21.34;11;12;73.9;82;8;88.5;5.88;6949.64;7000;0.56;1;386;17.87;5.5;11.57;21;85;21;-499.96;16.48;14;21.72;24.28;19.12;13.11;13.34;15.15;15.91;15.32;11.28;12.8;18.36;18.38;12.5;12.18;13.47;12.36;11.99;13.58
6.1;0;462;0;0;0.12;0;385.02;-21.24;11;12;73.9;82;8;88.5;5.88;6999.63;7000;0.56;1;386;18;5.5;11.57;21;85;21;-499.97;16.5;14;21.68;24.31;19.14;13.1;13.35;15.15;15.9;15.32;11.33;12.83;18.39;18.46;12.49;12.18;13.46;12.36;12.01;13.58
6.2;0;462;0;0;0.1;0;385;-21.23;11;12;73.9;82;8;88.5;5.88;7000;7000;0.56;1;386;18;5.5;11.57;21;85;21;-499.98;16.5;14;21.63;24.35;19.17;13.1;13.36;15.15;15.89;15.32;11.37;12.87;18.41;18.54;12.48;12.18;13.45;12.36;12.04;13.58
6.3;0;462;0;0;0.14;0;385;-21.28;11;12;73.9;82;8;88.5;6.84;7000;7000;0.56;1;386;18;5.5;11.57;21;85;21;-499.98;16.5;14;21.59;24.38;19.19;13.09;13.37;15.15;15.88;15.32;11.41;12.9;18.44;18.62;12.48;12.18;13.44;12.36;12.07;13.58
6.4;0;462;0;0;0.06;0;385;-21.27;11;12;73.9;82;8;88.5;6.85;6990.08;7000;0.56;1;386;18;5.5;11.57;21;85;21;-499.99;16.5;14;21.55;24.42;19.22;13.08;13.37;15.15;15.87;15.32;11.46;12.94;18.46;18.7;12.47;12.18;13.43;12.36;12.09;13.58
6.5;0;462;0;0;0.12;0;385;-21.22;11;12;73.9;82;8;88.5;6.86;6980.08;7000;0.56;1;386;18;5.5;11.57;21;85;21;-500;16.5;14;21.5;24.45;19.25;13.07;13.38;15.15;15.86;15.32;11.5;12.97;18.49;18.78;12.46;12.18;13.42;12.36;12.12;13.58
6.6;0;462;0;0;0.14;0;385;-21.28;11;12;73.9;82;8;88.5;6.87;6989.92;7000;0.56;1;386;18;5.5;11.57;21;85;21;-500.01;16.5;14;21.46;24.49;19.27;13.06;13.39;15.15;15.85;15.32;11.54;13.01;18.52;18.85;12.45;12.18;13.42;12.36;12.15;13.58
6.7;0;462;0;0;0.08;0;385;-21.43;11;12;73.9;82;8;88.5;6.88;6999.92;7000;0.56;1;386;18;5.5;11.58;21;85;21;-500.01;16.5;14;21.41;24.52;19.3;13.06;13.4;15.15;15.85;15.32;11.58;13.04;18.54;18.94;12.45;12.18;13.41;12.36;12.17;13.58
6.8;0;462;0;0;0.04;0;385;-21.42;11;12;73.9;82;8;88.5;6.88;7000;6999.65;0.57;1;386;18;5.5;11.59;21;85;21.5;-500.02;16.5;14;21.37;24.56;19.32;13.07;13.4;15.14;15.86;15.32;11.62;13.09;18.61;19.05;12.47;12.17;13.41;12.36;12.19;13.59
6.9;0;462;0;0;0.12;0;385;-21.27;11;12;73.9;82;8;88.5;6.89;7000;6979.65;0.57;1;386;18;5.5;11.61;21;85;22;-500.03;16.5;14;21.32;24.62;19.4;13.08;13.4;15.14;15.87;15.32;11.65;13.14;18.69;19.15;12.49;12.16;13.42;12.37;12.21;13.6
7;0;462;0;0;0.12;0;385;-21.26;11;12;73.9;82;8;88.5;6.9;7000;6959.65;0.57;1;386;18;5.5;11.63;21.5;85;22;-500.04;16.5;14;21.25;24.71;19.53;13.08;13.4;15.13;15.88;15.32;11.69;13.19;18.78;19.26;12.5;12.15;13.43;12.38;12.23;13.61
7.1;0;462;0;0;0.06;0;385;-21.36;11;12;73.9;82;8;88.5;6.91;7000;6939.65;0.58;1;386;18;5.5;11.65;22;85;22;-500.03;16.53;14;21.18;24.81;19.66;13.09;13.4;15.12;15.89;15.32;11.72;13.24;18.87;19.36;12.52;12.14;13.44;12.39;12.24;13.62
7.2;0;462;0;0;0.14;0;385;-21.34;11;12;73.9;82;8;88.5;6.92;6970.24;6919.65;0.58;1;386;18;5.5;11.66;22;85;22;-500.02;16.58;14;21.11;24.91;19.79;13.1;13.4;15.11;15.89;15.32;11.76;13.3;18.95;19.47;12.54;12.13;13.44;12.4;12.26;13.63
7.3;0;462;0;0;0.14;0;385;-21.24;11;12;73.9;82;8;88.5;6.92;6940.25;6899.66;0.59;1;386;18;5.5;11.68;22;85;22;-500.02;16.63;14;21.04;25;19.92;13.11;13.4;15.1;15.9;15.32;11.79;13.35;19.04;19.57;12.55;12.13;13.45;12.41;12.28;13.63
7.4;0;462;0;0;0.06;0;385;-21.2;11;12;73.9;82;8;88.5;6.92;6920.16;6879.66;0.59;1;386;17.88;5.5;11.7;22;85;22;-500.01;16.68;14;20.97;25.1;20.05;13.12;13.4;15.09;15.91;15.32;11.83;13.4;19.13;19.68;12.57;12.12;13.46;12.41;12.3;13.64
7.5;0;462;0;0;0.16;0;385;-21.2;11;12;73.9;82;8;88.5;6.92;6900.16;6859.66;0.59;1;386;17.75;5.5;11.72;22;85;22;-500;16.73;14;20.9;25.19;20.18;13.13;13.4;15.08;15.92;15.32;11.86;13.45;19.22;19.78;12.59;12.11;13.47;12.42;12.31;13.65
7.6;0;462;0;0;0.08;0;384.97;-21.2;11;12;73.9;82;8;88.5;6.92;6890.08;6839.32;0.6;1;386;17.75;5.5;11.73;22;85;22;-499.99;16.78;14;20.83;25.29;20.31;13.14;13.4;15.07;15.93;15.32;11.9;13.5;19.3;19.88;12.61;12.1;13.48;12.43;12.33;13.66
