Time [s];Velocity [km/h];Elevation [m];Throttle [%];Motor Torque [Nm];Longitudinal Acceleration [m/s^2];Regenerative Braking Signal ;Battery Voltage [V];Battery Current [A];Battery Temperature [°C];max. Battery Temperature [°C];SoC [%];displayed SoC [%];min. SoC [%];max. SoC [%);Heating Power CAN [kW];Heating Power LIN [W];Requested Heating Power [W];AirCon Power [kW];Heater Signal;Heater Voltage [V];Heater Current [A];Ambient Temperature [°C];Ambient Temperature Sensor [°C];Coolant Temperature Heatercore [°C];Requested Coolant Temperature [°C];Coolant Temperature Inlet [°C];Coolant Volume Flow +500 [l/h];Heat Exchanger Temperature [°C];Cabin Temperature Sensor [°C];Temperature Coolant Heater Inlet [°C];Temperature Coolant Heater Outlet [°C];Temperature Heat Exchanger Outlet [°C];Temperature Defrost lateral left [°C];Temperature Defrost lateral right [°C];Temperature Defrost central [°C];Temperature Defrost central left [°C];Temperature Defrost central right [°C];Temperature Footweel Driver [°C];Temperature Footweel Co-Driver [°C];Temperature Feetvent Co-Driver [°C];Temperature Feetvent Driver [°C];Temperature Head Co-Driver [°C];Temperature Head Driver [°C];Temperature Vent right [°C] ;Temperature Vent central right [°C];Temperature Vent central left [°C];Temperature Vent right [°C]
1;0;483;0;0;-0.02;0;369.41;-5.24;10;11;45.4;48.5;8;88.5;0.64;1347.55;1595.39;0;1;372;3.63;5.5;5.6;42;85;42;-499.93;28.17;22.34;37.23;40.99;40.16;22.26;23.18;24.21;26.71;26.27;15.31;16.64;33.19;32.66;14.71;14.36;22.94;20.6;18.18;22.72
1.1;0;483;0;0;0;0;369.46;-5.84;10;11;45.4;48.5;8;88.5;0.64;1437.55;1695.39;0;1;372;3.88;5.5;5.58;42;85;42;-499.95;28.22;22.34;37.44;40.93;40.15;22.19;23.11;24.12;26.64;26.19;15.26;16.68;33.24;32.73;14.59;14.24;22.84;20.52;18.12;22.64
1.2;0;483;0;0;-0.06;0;369.48;-6.29;10;11;45.4;48.5;8;88.5;0.64;1532.83;1795.38;0;1;372;4.13;5.5;5.57;42;85;42;-499.97;28.27;22.34;37.65;40.88;40.14;22.12;23.05;24.04;26.57;26.12;15.2;16.73;33.3;32.8;14.48;14.13;22.74;20.44;18.05;22.56
1.3;0;483;0;0;-0.06;0;369.38;-6.24;10;11;45.4;48.5;8;88.5;0.64;1632.84;1906.45;0;1;372;4.38;5.5;5.55;42;85;42;-499.98;28.32;22.34;37.86;40.83;40.13;22.05;22.98;23.95;26.5;26.04;15.15;16.77;33.35;32.87;14.37;14.02;22.65;20.36;17.99;22.48
1.4;0;483;0;0;-0.05;0;369.3;-6.38;10;11;45.4;48.5;8;88.5;0.64;1738.12;2026.44;0;1;372;4.63;5.5;5.56;41.74;85;42;-500;28.37;22.34;38.07;40.78;40.12;22.08;22.92;23.88;26.53;25.98;15.17;16.83;33.41;33;14.39;14.06;22.57;20.31;17.95;22.52
1.5;0;483;0;0;-0.02;0;369.3;-7.13;10;11;45.4;48.5;8;88.5;0.64;1848.12;2135.36;0;1;372;4.88;5.5;5.57;41.24;85;42;-500.01;28.42;22.34;38.28;40.72;40.11;22.11;22.96;23.92;26.57;26.01;15.18;16.98;33.53;33.13;14.42;14.1;22.61;20.35;18.02;22.57
1.6;0;483;0;0;-0.03;0;369.28;-7.65;10;11;45.4;48.5;8;88.5;0.64;1958.09;2235.35;0;1;372;5.2;5.5;5.57;41;85;42;-500.03;28.47;22.34;38.63;40.57;40.03;22.15;22.99;23.95;26.6;26.05;15.2;17.13;33.66;33.26;14.44;14.14;22.64;20.39;18.09;22.61
1.7;0;483;0;0;-0.03;0;369.18;-7.45;10;11;45.4;48.5;8;88.5;1.68;2068.05;2291.07;0;1;372;5.57;5.5;5.58;41;85;42;-500.04;28.52;22.34;38.99;40.41;39.94;22.18;23.03;23.99;26.64;26.08;15.22;17.28;33.78;33.39;14.47;14.19;22.68;20.44;18.16;22.65
1.8;0;483;0;0;-0.02;0;369.11;-7.31;10;11;45.4;48.5;8;88.5;1.68;2167.48;2311.07;0;1;372;5.88;5.5;5.59;41;85;42;-500.06;28.57;22.34;39.35;40.25;39.85;22.22;23.06;24.02;26.67;26.12;15.24;17.43;33.9;33.52;14.49;14.23;22.71;20.48;18.23;22.7
1.9;0;483;0;0;-0.01;0;369.16;-7.36;10;11;45.4;48.5;8;88.5;1.68;2257.5;2331.07;0;1;372;6.13;5.5;5.6;41;85;42;-500.07;28.62;22.34;39.71;40.1;39.76;22.25;23.1;24.06;26.7;26.15;15.25;17.57;34.02;33.65;14.52;14.28;22.75;20.52;18.3;22.74
2;0;483;0;0;-0.03;0;369.19;-7.38;10;11;45.4;48.5;8;88.5;1.68;2305.28;2351.06;0;1;372;6.25;5.5;5.61;41;85;42;-500.09;28.67;22.34;40.06;39.94;39.68;22.29;23.13;24.09;26.74;26.19;15.27;17.72;34.15;33.78;14.55;14.32;22.78;20.57;18.37;22.79
2.1;0;483;0;0;-0.03;0;369.14;-7.28;10;11;45.4;48.5;8;88.5;1.68;2315.28;2360;0;1;372;6.25;5.5;5.62;41;85;42;-500.1;28.72;22.34;40.42;39.78;39.59;22.32;23.17;24.13;26.77;26.22;15.29;17.87;34.27;33.91;14.57;14.36;22.82;20.61;18.44;22.83
2.2;0;483;0;0;0.03;0;369.11;-7.26;10;11;45.4;48.5;8;88.5;1.68;2325.28;2360;0;1;372;6.25;5.5;5.63;41;85;42;-500.12;28.77;22.34;40.78;39.63;39.5;22.36;23.2;24.16;26.81;26.26;15.31;18.02;34.39;34.04;14.6;14.41;22.85;20.66;18.51;22.87
2.3;0;483;0;0;0;0;369.16;-7.51;10;11;45.4;48.5;8;88.5;1.68;2335.28;2360;0;1;372;6.25;5.5;5.64;41;85;42;-500.13;28.82;22.34;41.14;39.47;39.42;22.39;23.24;24.2;26.84;26.29;15.32;18.17;34.51;34.17;14.63;14.45;22.89;20.7;18.58;22.92
2.4;0;483;0;0;-0.04;0;369.19;-7.59;10;11;45.4;48.5;8;88.5;1.68;2345.28;2360;0;1;372;6.25;5.5;5.64;41;85;42;-500.15;28.87;22.34;41.49;39.31;39.33;22.4;23.27;24.23;26.86;26.32;15.35;18.32;34.62;34.24;14.63;14.48;22.92;20.74;18.65;22.93
2.5;0;483;0;0;-0.04;0;369.14;-7.14;10;11;45.4;48.5;8;88.5;1.68;2355.28;2371.06;0;1;372;6.25;5.5;5.64;41;85;42;-500.16;28.92;22.34;41.85;39.15;39.24;22.41;23.28;24.24;26.88;26.33;15.38;18.45;34.67;34.3;14.64;14.5;22.94;20.77;18.71;22.93
2.6;0;483;0;0;-0.03;0;369.11;-6.81;10;11;45.4;48.5;8;88.5;1.68;2365.28;2391.06;0;1;372;6.32;5.5;5.64;41;85;42;-500.18;28.97;22.34;41.75;39.33;39.25;22.42;23.29;24.25;26.9;26.34;15.4;18.59;34.73;34.36;14.65;14.53;22.96;20.79;18.77;22.94
2.7;0;483;0;0;-0.03;0;369.16;-6.86;10;11;45.4;48.5;8;88.5;2.28;2375.27;2400;0;1;372;6.44;5.5;5.64;41;85;42;-500.19;29.02;22.34;41.63;39.52;39.26;22.43;23.29;24.25;26.91;26.35;15.43;18.73;34.78;34.42;14.66;14.56;22.97;20.82;18.83;22.95
2.8;0;483;0;0;-0.05;0;369.19;-6.96;10;11;45.4;48.5;8;88.5;2.28;2385.27;2400;0;1;372;6.5;5.5;5.64;41;85;42;-500.19;29.07;22.34;41.52;39.7;39.27;22.44;23.3;24.26;26.93;26.36;15.45;18.87;34.83;34.48;14.67;14.58;22.99;20.84;18.9;22.96
2.9;0;483;0;0;-0.02;0;369.14;-7.21;10;11;45.4;48.5;8;88.5;2.28;2395.27;2444.21;0;1;372;6.5;5.5;5.64;41;85;42;-500.19;29.12;22.34;41.41;39.88;39.27;22.45;23.31;24.27;26.95;26.37;15.48;19.01;34.88;34.54;14.68;14.61;23.01;20.87;18.96;22.97
3;0;483;0;0;-0.03;0;369.1;-7.42;10;11;45.4;48.5;8;88.5;2.28;2410.55;2524.21;0;1;372;6.5;5.5;5.64;41;85;42;-500.19;29.17;22.34;41.29;40.07;39.28;22.45;23.32;24.28;26.97;26.38;15.51;19.15;34.94;34.6;14.69;14.63;23.03;20.9;19.02;22.98
3.1;0;483;0;0;-0.03;0;369.1;-7.52;10;11;45.4;48.5;8;88.5;2.28;2430.54;2571.05;0;1;372;6.5;5.5;5.64;41;85;42;-500.19;29.22;22.34;41.18;40.25;39.29;22.46;23.33;24.29;26.98;26.38;15.53;19.29;34.99;34.66;14.7;14.66;23.04;20.92;19.08;22.99
3.2;0;483;0;0;-0.02;0;369.09;-7.61;10;11;45.4;48.5;8;88.5;2.28;2476.89;2591.05;0;1;371.74;6.63;5.5;5.64;41;85;42;-500.19;29.27;22.34;41.07;40.43;39.3;22.47;23.34;24.3;27;26.39;15.56;19.43;35.04;34.73;14.7;14.69;23.06;20.95;19.14;23
3.3;0;483;0;0;-0.04;0;369.04;-7.66;10;11;45.4;48.5;8;88.5;2.28;2546.88;2622.09;0;1;371.24;6.88;5.5;5.64;41;85;42;-500.19;29.32;22.34;40.95;40.62;39.31;22.48;23.35;24.31;27.02;26.4;15.59;19.57;35.09;34.79;14.71;14.71;23.08;20.98;19.2;23
3.4;0;483;0;0;-0.04;0;369.01;-7.58;10;11;45.4;48.5;8;88.5;2.28;2590.54;2662.09;0;1;371;7;5.5;5.64;41;85;42;-500.19;29.37;22.34;40.84;40.8;39.32;22.49;23.36;24.31;27.02;26.41;15.6;19.71;35.14;34.83;14.72;14.7;23.09;21;19.25;23.01
3.5;0;483;0;0;-0.03;0;369.06;-7.08;10;11;45.4;48.5;8;88.5;2.28;2610.54;2680;0;1;371;7;5.5;5.64;41;85;42;-500.19;29.42;22.34;40.72;40.98;39.33;22.5;23.36;24.31;27.02;26.42;15.62;19.84;35.18;34.87;14.73;14.7;23.09;21.02;19.27;23.02
3.6;0;483;0;0;-0.06;0;369.09;-6.93;10;11;45.4;48.5;8;88.5;2.28;2635.8;2680;0;1;371;7.07;5.5;5.64;41;85;42;-500.19;29.47;22.34;40.68;41.04;39.32;22.51;23.37;24.31;27.02;26.43;15.64;19.97;35.21;34.92;14.74;14.69;23.09;21.04;19.29;23.03
3.7;0;483;0;0;-0.01;0;369.04;-7.88;10;11;45.4;48.5;8;88.5;2.6;2665.8;2680;0;1;371;7.19;5.5;5.64;41;85;42;-500.19;29.5;22.34;40.64;41.11;39.31;22.52;23.38;24.31;27.02;26.44;15.66;20.1;35.25;34.96;14.75;14.68;23.09;21.05;19.31;23.04
3.8;0;483;0;0;-0.02;0;369;-8.58;10;11;45.4;48.5;8;88.5;2.6;2680;2680;0;1;371;7.25;5.5;5.64;41;85;42;-500.17;29.5;22.34;40.59;41.17;39.3;22.52;23.39;24.31;27.02;26.45;15.67;20.23;35.28;35.01;14.76;14.67;23.09;21.07;19.32;23.05
3.9;0;483;0;0;-0.03;0;369;-8.48;10;11;45.4;48.5;8;88.5;2.6;2680;2691.04;0;1;371;7.25;5.5;5.64;41;85;42;-500.16;29.5;22.34;40.55;41.23;39.29;22.53;23.4;24.31;27.02;26.45;15.69;20.36;35.32;35.05;14.77;14.66;23.09;21.09;19.34;23.06
4;0;483;0;0;-0.05;0;369;-8.47;10;11;45.4;48.5;8;88.5;2.6;2680;2711.04;0;1;371;7.25;5.5;5.64;41;85;42;-500.14;29.5;22.34;40.51;41.29;39.28;22.54;23.41;24.31;27.02;26.46;15.71;20.5;35.35;35.09;14.77;14.65;23.09;21.11;19.36;23.07
4.1;0;483;0;0;0;0;369;-8.77;10;11;45.4;48.5;8;88.5;2.6;2680;2720;0;1;371;7.25;5.5;5.64;41;85;42;-500.13;29.5;22.34;40.46;41.35;39.27;22.55;23.42;24.31;27.02;26.47;15.73;20.63;35.39;35.14;14.78;14.64;23.09;21.12;19.38;23.07
4.2;0;483;0;0;-0.04;0;369;-8.9;10;11;45.4;48.5;8;88.5;2.6;2690.53;2720;0;1;371;7.25;5.5;5.64;41;85;42;-500.11;29.5;22.34;40.42;41.41;39.27;22.56;23.43;24.31;27.02;26.48;15.74;20.76;35.42;35.18;14.79;14.63;23.09;21.14;19.39;23.08
4.3;0;483;0;0;-0.04;0;369;-8.5;10;11;45.4;48.5;8;88.5;2.6;2710.53;2720;0;1;371;7.25;5.5;5.64;41;85;42;-500.1;29.5;22.34;40.37;41.47;39.26;22.57;23.43;24.31;27.02;26.49;15.76;20.89;35.46;35.22;14.8;14.63;23.09;21.16;19.41;23.09
4.4;0;483;0;0;-0.03;0;369;-8.37;10;11;45.4;48.5;8;88.5;2.6;2720;2720;0;1;371;7.25;5.5;5.64;41;85;42;-500.08;29.5;22.34;40.33;41.53;39.25;22.57;23.44;24.31;27.02;26.5;15.8;21.01;35.49;35.26;14.81;14.63;23.09;21.17;19.43;23.09
4.5;0;483;0;0;-0.03;0;369;-9.07;10;11;45.4;48.5;8;88.5;2.6;2720;2731.03;0;1;371;7.25;5.5;5.64;41;85;42;-500.07;29.5;22.34;40.29;41.59;39.24;22.57;23.44;24.31;27.02;26.5;15.85;21.12;35.51;35.29;14.82;14.64;23.09;21.19;19.46;23.09
4.6;0;483;0;0;-0.03;0;369;-9.41;10;11;45.4;48.5;8;88.5;2.6;2720;2751.03;0;1;371;7.25;5.5;5.64;41;85;42;-500.05;29.5;22.34;40.25;41.6;39.24;22.57;23.44;24.31;27.02;26.5;15.89;21.22;35.52;35.33;14.83;14.65;23.09;21.21;19.48;23.09
4.7;0;483;0;0;-0.03;0;369;-8.61;10;11;45.4;48.5;8;88.5;2.64;2720;2760;0;1;371;7.25;5.5;5.64;41;85;42;-500.04;29.52;22.34;40.22;41.6;39.24;22.57;23.44;24.31;27.02;26.5;15.93;21.33;35.54;35.36;14.84;14.66;23.09;21.23;19.51;23.09
4.8;0;483;0;0;-0.03;0;368.99;-8.15;10;11;45.4;48.5;8;88.5;2.64;2730.52;2760;0;1;371;7.32;5.5;5.64;41;85;42;-500.06;29.57;22.34;40.18;41.6;39.24;22.57;23.44;24.31;27.02;26.5;15.98;21.43;35.56;35.4;14.84;14.67;23.09;21.24;19.54;23.09
4.9;0;483;0;0;-0.02;0;368.94;-8.75;10;11;45.4;48.5;8;88.5;2.64;2750.52;2760;0;1;371;7.44;5.5;5.64;41;85;42;-500.07;29.62;22.34;40.15;41.6;39.24;22.57;23.44;24.31;27.02;26.5;16.02;21.54;35.58;35.43;14.85;14.68;23.09;21.26;19.56;23.09
5;0;483;0;0;-0.01;0;368.9;-9.09;10;11;45.4;48.5;8;88.5;2.64;2760;2760;0;1;371;7.5;5.5;5.64;41;85;42;-500.09;29.67;22.34;40.11;41.6;39.24;22.57;23.44;24.31;27.02;26.5;16.06;21.64;35.59;35.47;14.86;14.69;23.09;21.28;19.59;23.09
5.1;0;483;0;0;-0.03;0;368.9;-8.64;10;11;45.4;48.5;8;88.5;2.64;2760;2771.02;0;1;371;7.5;5.5;5.64;41;85;42;-500.1;29.72;22.34;40.08;41.6;39.24;22.57;23.44;24.31;27.02;26.5;16.11;21.75;35.61;35.5;14.87;14.7;23.09;21.3;19.61;23.09
5.2;0;483;0;0;-0.03;0;368.91;-8.46;10;11;45.4;48.5;8;88.5;2.64;2765.26;2791.02;0;1;371;7.5;5.5;5.64;41;85;42;-500.12;29.77;22.34;40.04;41.6;39.24;22.57;23.44;24.31;27.02;26.5;16.15;21.85;35.63;35.54;14.88;14.7;23.09;21.31;19.64;23.09
5.3;0;483;0;0;-0.03;0;368.96;-9.11;10;11;45.4;48.5;8;88.5;2.64;2775.26;2800;0;1;371;7.5;5.5;5.64;41;85;42;-500.13;29.82;22.34;40.01;41.6;39.24;22.57;23.44;24.31;27.02;26.5;16.2;21.96;35.65;35.57;14.89;14.71;23.09;21.33;19.67;23.09
5.4;0;483;0;0;-0.02;0;368.99;-9.42;10;11;45.4;48.5;8;88.5;2.64;2785.26;2800;0;1;371;7.5;5.5;5.64;41;85;42;-500.15;29.87;22.34;39.97;41.6;39.24;22.57;23.44;24.31;27.02;26.5;16.25;22.06;35.67;35.61;14.89;14.72;23.09;21.35;19.69;23.09
5.5;0;483;0;0;-0.03;0;368.94;-8.67;10;11;45.4;48.5;8;88.5;2.64;2795.25;2800;0;1;371;7.5;5.5;5.64;41;85;42;-500.16;29.92;22.34;39.94;41.6;39.24;22.57;23.44;24.31;27.02;26.5;16.3;22.15;35.7;35.64;14.89;14.73;23.09;21.36;19.71;23.09
5.6;0;483;0;0;-0.03;0;368.91;-8.34;10;11;45.4;48.5;8;88.5;2.64;2800;2800;0;1;371;7.5;5.5;5.64;41;85;42;-500.18;29.97;22.34;39.91;41.62;39.29;22.57;23.44;24.31;27.02;26.5;16.35;22.23;35.74;35.68;14.89;14.74;23.09;21.37;19.73;23.09
5.7;0;483;0;0;0;0;368.96;-9.34;10;11;45.4;48.5;8;88.5;2.8;2800;2811.02;0;1;371;7.5;5.5;5.64;41;85;42;-500.19;30.02;22.34;39.89;41.65;39.34;22.57;23.44;24.31;27.02;26.5;16.41;22.32;35.77;35.71;14.89;14.75;23.09;21.37;19.74;23.09
5.8;0;483;0;0;-0.06;0;368.98;-10;10;11;45.4;48.5;8;88.5;2.8;2805.25;2831.02;0;1;371;7.5;5.5;5.64;41;85;42;-500.19;30.07;22.34;39.86;41.67;39.4;22.57;23.44;24.31;27.02;26.5;16.46;22.41;35.81;35.75;14.89;14.76;23.09;21.38;19.76;23.09
5.9;0;483;0;0;-0.06;0;368.88;-9.6;10;11;45.4;48.5;8;88.5;2.8;2815.25;2884.06;0;1;371;7.5;5.5;5.64;41;85;42;-500.19;30.12;22.34;39.83;41.7;39.45;22.57;23.44;24.31;27.02;26.5;16.51;22.5;35.84;35.78;14.89;14.77;23.09;21.39;19.78;23.09
6;0;483;0;0;0.01;0;368.81;-9.45;10;11;45.4;48.5;8;88.5;2.8;2835.75;2964.06;0;1;371;7.57;5.5;5.64;41.26;85;42;-500.19;30.17;22.34;39.81;41.73;39.5;22.57;23.44;24.31;27.02;26.5;16.56;22.58;35.88;35.82;14.89;14.77;23.09;21.4;19.8;23.09
6.1;0;483;0;0;0.03;0;368.86;-10.05;10;11;45.4;48.5;8;88.5;2.8;2865.75;3000;0;1;371;7.69;5.5;5.64;41.76;85;42;-500.19;30.22;22.34;39.78;41.75;39.55;22.57;23.44;24.31;27.02;26.5;16.61;22.67;35.91;35.85;14.89;14.78;23.09;21.41;19.81;23.09
6.2;0;483;0;0;-0.05;0;368.89;-10.28;10;11;45.4;48.5;8;88.5;2.8;2911.5;3000;0;1;371;7.82;5.5;5.64;42;85;42;-500.19;30.27;22.34;39.75;41.78;39.6;22.57;23.44;24.31;27.02;26.5;16.67;22.76;35.95;35.89;14.89;14.79;23.09;21.42;19.83;23.09
6.3;0;483;0;0;-0.04;0;368.84;-9.38;10;11;45.4;48.5;8;88.5;2.8;2971.51;3033.03;0;1;371;7.94;5.5;5.64;42;85;42;-500.19;30.32;22.34;39.73;41.8;39.66;22.57;23.44;24.31;27.02;26.5;16.72;22.84;35.98;35.92;14.89;14.8;23.09;21.43;19.85;23.09
6.4;0;483;0;0;0.05;0;368.81;-8.99;10;11;45.4;48.5;8;88.5;2.8;3010.5;3093.03;0;1;371;8.07;5.5;5.64;42;85;42;-500.19;30.37;22.34;39.7;41.83;39.71;22.58;23.44;24.31;27.02;26.5;16.78;22.93;36.01;35.95;14.9;14.81;23.09;21.44;19.86;23.09
6.5;0;483;0;0;-0.01;0;368.86;-10.19;10;11;45.4;48.5;8;88.5;2.8;3030.5;3131.01;0;1;371;8.19;5.5;5.64;42;85;42;-500.19;30.42;22.34;39.68;41.86;39.76;22.59;23.43;24.31;27.02;26.5;16.84;22.98;36.03;35.97;14.9;14.82;23.09;21.44;19.85;23.09
6.6;0;483;0;0;-0.03;0;368.88;-10.89;10;11;45.4;48.5;8;88.5;2.8;3066.24;3151.01;0;1;371;8.32;5.5;5.64;42;85;42;-500.19;30.47;22.34;39.66;41.87;39.79;22.59;23.42;24.31;27.02;26.5;16.9;23.03;36.05;36;14.91;14.83;23.09;21.45;19.84;23.09
6.7;0;483;0;0;-0.03;0;368.78;-10.04;10;11;45.4;48.5;8;88.5;2.96;3116.23;3160;0;1;371;8.44;5.5;5.64;42;85;42;-500.19;30.52;22.34;39.64;41.89;39.81;22.6;23.41;24.31;27.02;26.5;16.96;23.08;36.07;36.03;14.92;14.84;23.09;21.46;19.84;23.09
6.8;0;483;0;0;-0.03;0;368.72;-9.57;10;11;45.4;48.5;8;88.5;2.96;3145.25;3160;0;1;371;8.5;5.5;5.64;42;85;42;-500.18;30.57;22.34;39.62;41.91;39.84;22.61;23.4;24.31;27.02;26.5;17.02;23.14;36.08;36.05;14.93;14.84;23.09;21.47;19.83;23.09
6.9;0;483;0;0;-0.03;0;368.82;-10.27;10;11;45.4;48.5;8;88.5;2.96;3155.25;3104.99;0;1;371;8.5;5.5;5.64;42;85;42;-500.17;30.62;22.34;39.61;41.93;39.87;22.62;23.4;24.31;27.02;26.5;17.09;23.19;36.1;36.08;14.94;14.85;23.09;21.48;19.82;23.09
7;0;483;0;0;-0.05;0;368.89;-10.56;10;11;45.4;48.5;8;88.5;2.96;3144.25;3005;0;1;371;8.5;5.5;5.64;42;85;42;-500.17;30.67;22.34;39.59;41.94;39.89;22.63;23.39;24.31;27.02;26.5;17.15;23.24;36.12;36.11;14.95;14.86;23.09;21.49;19.81;23.09
7.1;0;483;0;0;0.01;0;368.84;-9.56;10;11;45.4;48.5;8;88.5;2.96;3114.26;2949;0;1;371;8.5;5.5;5.64;42;85;42;-500.16;30.72;22.34;39.57;41.96;39.92;22.64;23.38;24.31;27.02;26.5;17.21;23.29;36.13;36.13;14.96;14.87;23.09;21.5;19.8;23.09
7.2;0;483;0;0;-0.02;0;368.81;-8.84;10;11;45.4;48.5;8;88.5;2.96;3063.27;2929;0;1;371.26;8.37;5.5;5.64;42;85;42;-500.15;30.77;22.34;39.55;41.98;39.95;22.65;23.37;24.31;27.02;26.5;17.27;23.35;36.15;36.16;14.97;14.88;23.09;21.51;19.79;23.09
7.3;0;483;0;0;-0.03;0;368.86;-8.99;10;11;45.4;48.5;8;88.5;2.96;2993.29;2920;0;1;371.76;8.12;5.5;5.64;42;85;42;-500.14;30.82;22.34;39.54;42;39.97;22.66;23.36;24.31;27.02;26.5;17.33;23.4;36.17;36.18;14.97;14.89;23.09;21.51;19.78;23.09
7.4;0;483;0;0;0;0;368.89;-9.06;10;11;45.4;48.5;8;88.5;2.96;2949.52;2920;0;1;371.74;8;5.5;5.64;42;85;42;-500.14;30.87;22.34;39.52;42.01;40;22.66;23.36;24.32;27.02;26.5;17.38;23.44;36.19;36.23;14.97;14.88;23.09;21.54;19.82;23.09
7.5;0;483;0;0;-0.06;0;368.84;-8.91;10;11;45.4;48.5;8;88.5;2.95;2929.52;2920;0;1;371.24;8;5.5;5.64;42;85;42;-500.13;30.92;22.34;39.5;42.03;40.02;22.66;23.36;24.33;27.02;26.5;17.44;23.46;36.24;36.27;14.97;14.87;23.1;21.62;20.07;23.09
