Time [s];Velocity [km/h];Elevation [m];Throttle [%];Motor Torque [Nm];Longitudinal Acceleration [m/s^2];Regenerative Braking Signal ;Battery Voltage [V];Battery Current [A];Battery Temperature [°C];max. Battery Temperature [°C];SoC [%];displayed SoC [%];min. SoC [%];max. SoC [%);Heating Power CAN [kW];Requested Heating Power [W];AirCon Power [kW];Heater Signal;Ambient Temperature [°C];Requested Coolant Temperature [°C];Heat Exchanger Temperature [°C];Cabin Temperature Sensor [°C]
5.4;16.61;487;45.68;104.51;1.5;0;377.24;-50.68;31;32;63.3;72;8;90;0;0;2.6;0;33.5;0;15;39.84
5.5;17.16;487;45.83;106.99;1.54;0;377.1;-52.53;31;32;63.3;72;8;90;0;0;2.6;0;33.5;0;15;39.84
5.6;17.72;487;46.6;103.5;1.62;0;377.05;-53.88;31;32;63.3;72;8;90;0;0;2.6;0;33.5;0;15;39.84
5.7;18.33;487;46.75;104.51;1.69;0;376.99;-55.27;31;32;63.3;72;8;90;0;0;2.6;0;33.5;0;15;39.84
5.8;18.92;487;47.05;106.98;1.74;0;376.84;-57.07;31;32;63.3;72;8;90;0;0;2.6;0;33.5;0;15;39.84
5.9;19.53;487;47.2;107.5;1.74;0;376.69;-58.83;31;32;63.3;72;8;90;0;0;2.6;0;33.5;0;15;39.84
6;20.14;487;47.2;108.5;1.72;0;376.59;-60.18;31;32;63.3;72;8;90;0;0;2.76;0;33.5;0;15;39.84
6.1;20.79;487;47.2;107.5;1.76;0;376.49;-61.49;31;32;63.3;72;8;90;0;0;2.76;0;33.5;0;15;39.84
6.2;21.42;487;47.2;106.49;1.75;0;376.39;-62.44;31;32;63.3;72;8;90;0;0;2.76;0;33.5;0;15;39.84
6.3;22.02;487;47.05;104.49;1.73;0;376.3;-63.38;31;32;63.3;72;8;90;0;0;2.76;0;33.5;0;15;39.84
6.4;22.62;487;46.75;104.5;1.74;0;376.25;-64.23;31;32;63.3;72;8;90;0;0;2.76;0;33.5;0;15;39.84
6.5;23.24;487;46.45;103.99;1.75;0;376.2;-65.07;31;32;63.3;72;8;90;0;0;2.76;0;33.5;0;15;39.84
6.6;23.82;487;46.28;101.99;1.74;0;376.15;-65.77;31;32;63.3;72;8;90;0;0;2.76;0;33.5;0;15;39.84
6.7;24.38;487;46.13;100;1.69;0;376.1;-66.39;31;32;63.3;72;8;90;0;0;2.76;0;33.5;0;15;39.84
6.8;24.98;487;46.13;97.99;1.64;0;376.05;-66.29;31;32;63.3;72;8;90;0;0;3;0;33.5;0;15;39.84
6.9;25.57;487;45.95;95;1.59;0;376;-66.11;31;32;63.3;72;8;90;0;0;3;0;33.5;0;15;39.84
7;26.08;487;45.02;93;1.52;0;376.05;-65.16;31;32;63.3;72;8;90;0;0;3;0;33.5;0;15;39.84
7.1;26.65;487;43.95;89.99;1.47;0;376.11;-63.97;31;32;63.3;72;8;90;0;0;3;0;33.5;0;15;39.84
7.2;27.15;487;42.85;83.47;1.4;0;376.26;-60.42;31;32;63.3;72;8;90;0;0;3;0;33.5;0;15;39.84
7.3;27.58;487;41.32;75.48;1.26;0;376.43;-56.65;31;32;63.3;72;8;90;0;0;3;0;33.5;0;15;39.84
7.4;27.96;487;40.4;66.97;1.07;0;376.78;-50.8;31;32;63.3;72;8;90;0;0;3;0;33.5;0;15;39.84
7.5;28.31;487;39.92;55.95;0.85;0;377.12;-45.1;31;32;63.3;72;8;90;0;0;3;0;33.5;0;15;39.84
7.6;28.54;487;39;46.99;0.74;0;377.37;-40.9;31;32;63.25;72;8;90;0;0;3.24;0;33.5;0;15;39.84
7.7;28.82;487;36.82;41.49;0.66;0;377.62;-36.77;31;32;63.2;72;8;90;0;0;3.24;0;33.5;0;15;39.84
7.8;29.02;487;36.5;34.99;0.52;0;377.82;-33.27;31;32;63.2;72;8;90;0;0;3.24;0;33.5;0;15;39.84
7.9;29.16;487;35.9;29.5;0.47;0;378.02;-29.78;31;32;63.2;72;8;90;0;0;3.24;0;33.5;0;15;39.84
8;29.29;487;33.27;25.48;0.39;0;378.22;-26.38;31;32;63.2;72;8;90;0;0;3.24;0;33.5;0;15;39.84
8.1;29.36;487;31.7;20.46;0.25;0;378.41;-23.14;31;32;63.2;72;8;90;0;0;3.24;0;33.5;0;15;39.84
8.2;29.42;487;29.85;16.5;0.19;0;378.56;-21.44;31;32;63.2;72;8;90;0;0;3.24;0;33.5;0;15;39.84
8.3;29.47;487;28.75;13;0.17;0;378.71;-19.77;31;32;63.2;72;8;90;0;0;3.24;0;33.5;0;15;39.84
8.4;29.44;487;28.13;9.99;0.12;0;378.81;-18.42;31;32;63.2;72;8;90;0;0;3.32;0;33.5;0;15;39.84
8.5;29.46;487;28.12;8.49;0.05;0;378.91;-17.06;31;32;63.2;72;8;90;0;0;3.32;0;33.5;0;15;39.84
8.6;29.45;487;28;5.5;-0.02;0;379.01;-15.61;31;32;63.2;72;8;90;0;0;3.32;0;33.5;0;15;39.84
8.7;29.47;487;28;3.99;-0.06;0;379.1;-14.21;31;32;63.2;72;8;90;0;0;3.32;0;33.5;0;15;39.84
8.8;29.45;487;28;3.49;-0.07;0;379.15;-13.21;31;32;63.2;72;8;90;0;0;3.32;0;33.5;0;15;39.84
8.9;29.39;487;27.83;2;-0.05;0;379.2;-12.23;31;32;63.2;72;8;90;0;0;3.32;0;33.5;0;15;39.84
9;29.32;487;28;0.99;-0.06;0;379.25;-11.53;31;32;63.2;72;8;90;0;0;3.32;0;33.5;0;15;39.84
9.1;29.3;487;27.83;-0.02;-0.17;0;379.3;-10.81;31;32;63.2;72;8;90;0;0;3.32;0;33.5;0;15;39.84
9.2;29.16;487;28;-5.02;-0.15;0;379.35;-9.86;31;32;63.2;72;8;90;0;0;3.24;0;33.5;0;15;39.84
9.3;29.08;487;28;-3.99;-0.15;0;379.4;-9;31;32;63.2;72;8;90;0;0;3.24;0;33.5;0;15;39.84
9.4;29.03;487;28;-3.49;-0.16;0;379.4;-9.05;31;32;63.2;72;8;90;0;0;3.24;0;33.5;0;15.02;39.84
9.5;28.93;487;28;-3.5;-0.1;0;379.4;-9.14;31;32;63.2;72;8;90;0;0;3.24;0;33.5;0;15.07;39.84
9.6;28.83;487;28.6;-3.01;-0.12;0;379.4;-9.59;31;32;63.2;72;8;90;0;0;3.24;0;33.5;0;15.12;39.84
9.7;28.78;487;29.68;-2.49;-0.16;0;379.4;-10.09;31;32;63.2;72;8;90;0;0;3.24;0;33.5;0;15.17;39.84
9.8;28.71;487;31.85;0;-0.15;0;379.35;-11.09;31;32;63.2;72;8;90;0;0;3.24;0;33.5;0;15.22;39.84
9.9;28.65;487;32.03;1.01;-0.15;0;379.3;-12.09;31;32;63.2;72;8;90;0;0;3.24;0;33.5;0;15.27;39.84
10;28.57;487;32.18;1.5;-0.13;0;379.25;-13.09;31;32;63.2;72;8;90;0;0;3.24;0;33.5;0;15.32;39.84
10.1;28.55;487;32.18;3.5;-0.04;0;379.2;-13.94;31;32;63.2;72;8;90;0;0;3.24;0;33.5;0;15.37;39.84
10.2;28.52;487;32.03;4;0;0;379.2;-13.34;31;32;63.2;72;8;90;0;0;3.24;0;33.5;0;15.42;39.84
10.3;28.48;487;31.85;2.5;-0.06;0;379.2;-12.79;31;32;63.2;72;8;90;0;0;3.24;0;33.5;0;15.47;39.84
10.4;28.46;487;31.7;1.51;-0.04;0;379.25;-12.69;31;32;63.2;72;8;90;0;0;3.24;0;33.5;0;15.5;39.84
10.5;28.43;487;31.7;2;-0.05;0;379.3;-12.6;31;32;63.2;72;8;90;0;0;3.24;0;33.5;0;15.5;39.84
10.6;28.36;487;31.7;2;-0.09;0;379.3;-12.65;31;32;63.2;72;8;90;0;0;3.24;0;33.5;0;15.5;39.84
10.7;28.29;487;32.03;2;-0.05;0;379.3;-12.76;31;32;63.2;72;8;90;0;0;3.24;0;33.5;0;15.5;39.84
10.8;28.28;487;32.48;2.01;-0.05;0;379.25;-13.36;31;32;63.2;72;8;90;0;0;3.24;0;33.5;0;15.5;39.84
10.9;28.18;487;33.28;3.99;-0.08;0;379.2;-13.98;31;32;63.2;72;8;90;0;0;3.24;0;33.5;0;15.5;39.84
11;28.21;487;34.65;5;-0.05;0;379.15;-14.83;31;32;63.2;72;8;90;0;0;3.24;0;33.5;0;15.5;39.84
11.1;28.22;487;35.4;6.01;-0.02;0;379.1;-15.67;31;32;63.2;72;8;90;0;0;3.24;0;33.5;0;15.5;39.84
11.2;28.16;487;35.4;7.51;-0.01;0;379.05;-16.42;31;32;63.2;72;8;90;0;0;3.24;0;33.5;0;15.5;39.84
11.3;28.17;487;35.58;8.5;0.05;0;379;-17.15;31;32;63.2;72;8;90;0;0;3.24;0;33.5;0;15.5;39.84
11.4;28.14;487;35.9;9.01;0.17;0;378.95;-17.65;31;32;63.2;72;8;90;0;0;3.23;0;33.5;0;15.5;39.84
11.5;28.17;487;36.05;10.49;0.13;0;378.9;-18.13;31;32;63.2;72;8;90;0;0;3.21;0;33.5;0;15.5;39.84
11.6;28.17;487;36.05;10.01;0.01;0;378.9;-18.48;31;32;63.2;72;8;90;0;0;3.2;0;33.5;0;15.5;39.84
11.7;28.15;487;36.05;11.5;0.01;0;378.9;-18.77;31;32;63.2;72;8;90;0;0;3.2;0;33.5;0;15.5;39.84
11.8;28.18;487;36.05;10.5;0.07;0;378.9;-18.42;31;32;63.2;72;8;90;0;0;3.2;0;33.5;0;15.5;39.84
11.9;28.2;487;35.9;10.5;0.1;0;378.9;-18.09;31;32;63.2;72;8;90;0;0;3.2;0;33.5;0;15.5;39.84
12;28.2;487;35.9;11;0.1;0;378.95;-17.94;31;32;63.2;72;8;90;0;0;3.2;0;33.5;0;15.5;39.84
12.1;28.2;487;35.73;10;0.1;0;379;-17.8;31;32;63.2;72;8;90;0;0;3.2;0;33.5;0;15.5;39.84
12.2;28.21;487;35.58;9.51;0.05;0;378.95;-17.75;31;32;63.2;72;8;90;0;0;3.2;0;33.5;0;15.5;39.84
12.3;28.21;487;35.57;9.51;0.05;0;378.9;-17.67;31;32;63.2;72;8;90;0;0;3.2;0;33.5;0;15.5;39.84
12.4;28.25;487;35.4;9;0.1;0;378.95;-17.37;31;32;63.2;72;8;90;0;0;3.2;0;33.5;0;15.5;39.84
12.5;28.21;487;35.28;9;0.11;0;379;-17.06;31;32;63.2;72;8;90;0;0;3.2;0;33.5;0;15.5;39.84
12.6;28.21;487;34.8;8.99;0.07;0;379;-16.61;31;32;63.2;72;8;90;0;0;3.2;0;33.5;0;15.5;39.84
12.7;28.23;487;34.8;7.99;0.09;0;379;-16.2;31;32;63.2;72;8;90;0;0;3.2;0;33.5;0;15.5;39.84
12.8;28.18;487;34.95;7.51;0.06;0;379;-16.25;31;32;63.2;72;8;90;0;0;3.2;0;33.5;0;15.5;39.84
12.9;28.19;487;35.4;8.49;0.03;0;379;-16.38;31;32;63.2;72;8;90;0;0;3.2;0;33.5;0;15.5;39.84
13;28.21;487;35.9;8.5;0.01;0;378.95;-17.18;31;32;63.2;72;8;90;0;0;3.2;0;33.5;0;15.5;39.84
13.1;28.16;487;36.2;10;0;0;378.9;-17.95;31;32;63.2;72;8;90;0;0;3.2;0;33.5;0;15.5;39.84
13.2;28.17;487;36.83;10.51;0.08;0;378.9;-18.45;31;32;63.2;72;8;90;0;0;3.16;0;33.5;0;15.5;39.84
13.3;28.17;487;37.75;12;0.1;0;378.9;-18.95;31;32;63.2;72;8;90;0;0;3.16;0;33.5;0;15.5;39.84
13.4;28.19;487;38.53;13.5;0.09;0;378.85;-19.45;31;32;63.2;72;8;90;0;0;3.15;0;33.5;0;15.5;39.84
13.5;28.22;487;38.53;13.5;0.12;0;378.8;-19.99;31;32;63.2;72;8;90;0;0;3.15;0;33.5;0;15.5;39.84
13.6;28.27;487;38.53;14.5;0.18;0;378.75;-20.94;31;32;63.2;72;8;90;0;0;3.15;0;33.5;0;15.5;39.84
13.7;28.28;487;38.53;16.01;0.17;0;378.7;-21.84;31;32;63.2;72;8;90;0;0;3.15;0;33.5;0;15.5;39.84
13.8;28.38;487;38.68;16.49;0.15;0;378.65;-22.24;31;32;63.2;72;8;90;0;0;3.14;0;33.5;0;15.5;39.84
13.9;28.39;487;38.52;17.5;0.2;0;378.6;-22.61;31;32;63.2;72;8;90;0;0;3.14;0;33.5;0;15.5;39.84
14;28.47;487;38.38;18.99;0.3;0;378.6;-22.71;31;32;63.2;72;8;90;0;0;3.14;0;33.5;0;15.5;39.84
14.1;28.57;487;38.38;17.51;0.3;0;378.6;-22.81;31;32;63.2;72;8;90;0;0;3.14;0;33.5;0;15.5;39.84
14.2;28.63;487;38.22;18.5;0.28;0;378.6;-22.96;31;32;63.2;72;8;90;0;0;3.13;0;33.5;0;15.5;39.84
14.3;28.7;487;37.75;18.01;0.17;0;378.6;-23.03;31;32;63.2;72;8;90;0;0;3.13;0;33.5;0;15.5;39.84
14.4;28.76;487;36.97;16.49;0.11;0;378.65;-22.28;31;32;63.2;72;8;90;0;0;3.13;0;33.5;0;15.5;39.84
14.5;28.77;487;35.12;16.01;0.16;0;378.7;-21.49;31;32;63.2;72;8;90;0;0;3.13;0;33.5;0;15.5;39.84
14.6;28.83;487;32.47;14.99;0.13;0;378.75;-20.29;31;32;63.2;72;8;90;0;0;3.12;0;33.5;0;15.5;39.84
14.7;28.85;487;30.45;12.5;0.12;0;378.81;-19.05;31;32;63.2;72;8;90;0;0;3.12;0;33.5;0;15.5;39.84
14.8;28.88;487;28.27;11.49;0.11;0;378.91;-17.5;31;32;63.2;72;8;90;0;0;3.12;0;33.5;0;15.5;39.84
14.9;28.87;487;25.82;7.99;-0.02;0;379.01;-15.9;31;32;63.2;72;8;90;0;0;3.12;0;33.5;0;15.5;39.84
15;28.86;487;24.25;5.99;-0.08;0;379.11;-13.75;31;32;63.2;72;8;90;0;0;3.12;0;33.5;0;15.5;39.84
15.1;28.83;487;22.07;2.99;-0.03;0;379.22;-11.49;31;32;63.2;72;8;90;0;0;3.12;0;33.5;0;15.5;39.84
15.2;28.8;487;20.22;-0.02;-0.02;0;379.42;-8.19;31;32;63.2;72;8;90;0;0;3.12;0;33.5;0;15.5;39.84
15.3;28.68;487;18.05;-9.01;-0.18;0;379.61;-4.98;31;32;63.2;72;8;90;0;0;3.12;0;33.5;0;15.5;39.84
15.4;28.52;487;14.35;-11.02;-0.31;0;379.76;-2.68;31;32;63.2;72;8;90;0;0;3.12;0;33.5;0;15.5;39.84
15.5;28.35;487;13.7;-15.52;-0.33;0;379.93;-0.07;31;32;63.2;72;8;90;0;0;3.12;0;33.5;0;15.5;39.84
15.6;28.11;487;13.85;-26.03;-0.64;0;380.28;5.58;31;32;63.2;72;8;90;0;0;3.12;0;33.5;0;15.5;39.84
15.7;27.81;487;14.03;-36.54;-0.85;0;380.6;10.72;31;32;63.2;72;8;90;0;0;3.12;0;33.5;0;15.5;39.84
15.8;27.48;487;14.03;-44.48;-0.86;0;380.65;10.92;31;32;63.2;72;8;90;0;0;3.12;0;33.5;0;15.5;39.84
15.9;27.13;487;14.03;-41.98;-0.84;0;380.7;11.06;31;32;63.2;72;8;90;0;0;3.12;0;33.5;0;15.5;39.84
16;26.77;487;14.03;-40.52;-0.84;0;380.7;10.66;31;32;63.2;72;8;90;0;0;3.12;0;33.5;0;15.5;39.84
16.1;26.44;487;14.35;-41.48;-0.87;0;380.7;10.27;31;32;63.2;72;8;90;0;0;3.12;0;33.5;0;15.5;39.84
16.2;26.06;487;14.35;-40;-0.85;0;380.7;9.97;31;32;63.2;72;8;90;0;0;3.12;0;33.5;0;15.5;39.84
16.3;25.75;487;14.95;-40;-0.87;0;380.69;9.47;31;32;63.2;72;8;90;0;0;3.12;0;33.5;0;15.5;39.84
16.4;25.47;487;16.65;-38.48;-0.78;0;380.54;7.02;31;32;63.2;72;8;90;0;0;3.04;0;33.5;0;15.52;39.84
16.5;25.1;487;17.73;-33.48;-0.7;0;380.39;4.57;31;32;63.2;72;8;90;0;0;3.04;0;33.5;0;15.57;39.84
16.6;24.87;487;20.08;-29.48;-0.68;0;380.29;2.17;31;32;63.2;72;8;90;0;0;3.04;0;33.5;0;15.62;39.84
16.7;24.66;487;24.1;-24.45;-0.5;0;380.18;-0.41;31;32;63.2;72;8;90;0;0;3.04;0;33.5;0;15.67;39.84
16.8;24.5;487;27.2;-13.45;-0.29;0;379.93;-4.71;31;32;63.2;72;8;90;0;0;3.04;0;33.5;0;15.72;39.84
16.9;24.41;487;29.08;-3.52;-0.21;0;379.69;-8.67;31;32;63.2;72;8;90;0;0;3.04;0;33.5;0;15.77;39.84
17;24.31;487;29.2;-0.02;-0.16;0;379.59;-9.42;31;32;63.2;72;8;90;0;0;3.04;0;33.5;0;15.82;39.84
17.1;24.3;487;29.2;0;-0.13;0;379.5;-10.08;31;32;63.2;72;8;90;0;0;3.04;0;33.5;0;15.87;39.84
17.2;24.23;487;29.38;-1.99;-0.1;0;379.5;-9.83;31;32;63.2;72;8;90;0;0;2.92;0;33.5;0;15.92;39.84
17.3;24.15;487;29.53;-1.01;-0.08;0;379.5;-9.62;31;32;63.2;72;8;90;0;0;2.93;0;33.5;0;15.97;39.84
17.4;24.09;487;29.85;-0.98;-0.12;0;379.5;-9.87;31;32;63.2;72;8;90;0;0;2.93;0;33.5;0;16;39.84
17.5;24.04;487;30.3;0;-0.09;0;379.5;-10.13;31;32;63.2;72;8;90;0;0;2.94;0;33.5;0;16;39.84
17.6;23.99;487;31.1;0;0;0;379.5;-10.48;31;32;63.2;72;8;90;0;0;2.94;0;33.5;0;16;39.84
17.7;23.91;487;32.03;0.98;-0.05;0;379.5;-10.91;31;32;63.2;72;8;90;0;0;2.95;0;33.5;0;16;39.84
17.8;23.87;487;33.4;2;-0.1;0;379.45;-12.11;31;32;63.2;72;8;90;0;0;2.95;0;33.5;0;16;39.84
17.9;23.91;487;34.48;2.51;0.01;0;379.39;-13.27;31;32;63.2;72;8;90;0;0;2.96;0;33.5;0;16;39.84
18;23.81;487;34.95;8.02;0.04;0;379.29;-14.02;31;32;63.2;72;8;90;5.52;0;2.96;0;33.5;0;16;39.84
18.1;23.84;487;35.73;8.48;0.04;0;379.2;-14.75;31;32;63.2;72;8;90;5.52;0;2.96;0;33.5;0;16;39.84
18.2;23.83;487;35.9;7.5;0.09;0;379.2;-15.25;31;32;63.2;72;8;90;5.52;0;2.96;0;33.5;0;16;39.84
18.3;23.83;487;35.9;9.5;0.13;0;379.2;-15.76;31;32;63.2;72;8;90;5.52;0;2.96;0;33.5;0;16;39.84
18.4;23.83;487;35.73;10.5;0.09;0;379.15;-16.41;31;32;63.2;72;8;90;5.52;0;2.96;0;33.5;0;16;39.84
18.5;23.87;487;35.73;11.5;0.15;0;379.1;-17.05;31;32;63.2;72;8;90;5.52;0;2.96;0;33.5;0;16;39.84
18.6;23.88;487;35.73;12.49;0.17;0;379.05;-17.55;31;32;63.2;72;8;90;5.52;0;2.96;0;33.5;0;16;39.84
18.7;23.91;487;35.73;13.02;0.13;0;379;-17.97;31;32;63.2;72;8;90;5.52;0;2.96;0;33.5;0;16;39.84
18.8;23.94;487;35.72;12.99;0.13;0;379;-17.67;31;32;63.2;72;8;90;5.52;0;2.92;0;33.5;0;16;39.84
18.9;23.93;487;35.4;12.99;0.07;0;379;-17.38;31;32;63.2;72;8;90;5.52;0;2.91;0;33.5;0;16;39.84
19;23.95;487;35.4;12.49;0.09;0;379.05;-17.13;31;32;63.2;72;8;90;0;0;2.91;0;33.5;0;16;39.84
19.1;23.99;487;35.28;11.5;0.13;0;379.1;-16.88;31;32;63.2;72;8;90;0;0;2.9;0;33.5;0;16;39.84
19.2;24.01;487;35.13;11.51;0.15;0;379.1;-16.63;31;32;63.2;72;8;90;0;0;2.9;0;33.5;0;16;39.84
