Time [s];Velocity [km/h];Elevation [m];Throttle [%];Motor Torque [Nm];Longitudinal Acceleration [m/s^2];Regenerative Braking Signal ;Battery Voltage [V];Battery Current [A];Battery Temperature [°C];max. Battery Temperature [°C];SoC [%];displayed SoC [%];min. SoC [%];max. SoC [%);Heating Power CAN [kW];Heating Power LIN [W];Requested Heating Power [W];AirCon Power [kW];Heater Signal;Heater Voltage [V];Heater Current [A];Ambient Temperature [°C];Ambient Temperature Sensor [°C];Coolant Temperature Heatercore [°C];Requested Coolant Temperature [°C];Coolant Temperature Inlet [°C];Coolant Volume Flow +500 [l/h];Heat Exchanger Temperature [°C];Cabin Temperature Sensor [°C];Temperature Coolant Heater Inlet [°C];Temperature Coolant Heater Outlet [°C];Temperature Heat Exchanger Outlet [°C];Temperature Defrost lateral left [°C];Temperature Defrost lateral right [°C];Temperature Defrost central [°C];Temperature Defrost central left [°C];Temperature Defrost central right [°C];Temperature Footweel Driver [°C];Temperature Footweel Co-Driver [°C];Temperature Feetvent Co-Driver [°C];Temperature Feetvent Driver [°C];Temperature Head Co-Driver [°C];Temperature Head Driver [°C];Temperature Vent right [°C] ;Temperature Vent central right [°C];Temperature Vent central left [°C];Temperature Vent right [°C]
1;0;476;0;0;-0.24;0;371.1;-4.23;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;374;3.25;3.48;3.37;51;85;49;-0.12;41.5;25.01;47.36;49.81;47.71;33.04;33.92;36.01;36.01;34.88;21.6;26.32;42.2;40.9;21;22.49;32.87;32.87;33.57;30.85
1.1;0;476;0;0;-0.23;0;371.1;-4.48;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;374;3.25;3.43;3.37;51;85;49;-0.13;41.5;25.01;47.36;49.8;47.7;33.03;33.92;36.01;36.01;34.88;21.59;26.32;42.2;40.9;21;22.5;32.87;32.87;33.57;30.85
1.2;0;476;0;0;-0.22;0;371.07;-4.49;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;374;3.25;3.38;3.37;51;85;49;-0.14;41.5;25.01;47.37;49.81;47.69;33.02;33.92;36.01;36.01;34.88;21.58;26.32;42.19;40.9;21;22.5;32.87;32.87;33.58;30.84
1.3;0;476;0;0;-0.24;0;371.02;-4.29;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;374;3.25;3.33;3.37;51;85;49;-0.14;41.5;25.01;47.38;49.82;47.69;33.01;33.92;36.01;36.01;34.88;21.58;26.32;42.18;40.9;21;22.51;32.87;32.87;33.59;30.83
1.4;0;476;0;0;-0.21;0;371.03;-4.33;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;374;3.25;3.28;3.37;51;85;49;-0.15;41.5;25.01;47.38;49.83;47.68;33;33.92;36.01;36.01;34.88;21.57;26.32;42.17;40.9;21;22.52;32.87;32.87;33.6;30.82
1.5;0;476;0;0;-0.21;0;371.08;-4.58;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;374;3.25;3.23;3.37;51;85;49;-0.15;41.5;25.01;47.39;49.84;47.67;32.99;33.92;36.01;36.01;34.88;21.56;26.32;42.17;40.9;21;22.53;32.87;32.87;33.61;30.81
1.6;0;476;0;0;-0.21;0;371.1;-4.83;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;374;3.25;3.18;3.37;51;85;49;-0.15;41.5;25.01;47.4;49.85;47.66;32.98;33.92;36.01;36.01;34.88;21.55;26.32;42.16;40.9;21;22.54;32.87;32.87;33.62;30.8
1.7;0;476;0;0;-0.19;0;371.1;-5.08;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;374;3.25;3.13;3.37;51;85;49;-0.15;41.5;25.01;47.41;49.85;47.65;32.98;33.92;36.01;36.01;34.88;21.54;26.32;42.15;40.9;21;22.55;32.87;32.87;33.62;30.79
1.8;0;476;0;0;-0.21;0;371.07;-4.99;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;374;3.25;3.08;3.37;51;85;49;-0.15;41.5;25.01;47.42;49.86;47.64;32.97;33.92;36.01;36.01;34.88;21.53;26.32;42.14;40.9;21;22.56;32.87;32.87;33.63;30.78
1.9;0;476;0;0;-0.21;0;371.02;-4.59;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;374;3.25;3.03;3.37;51;85;49;-0.15;41.5;25.01;47.43;49.87;47.63;32.96;33.92;36.01;36.01;34.88;21.52;26.32;42.13;40.9;21;22.57;32.87;32.87;33.64;30.78
2;0;476;0;0;-0.18;0;371.03;-4.51;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;374;3.25;3;3.37;51;85;49;-0.15;41.5;25.01;47.44;49.88;47.62;32.96;33.92;36.01;36.01;34.88;21.52;26.32;42.12;40.9;21;22.58;32.87;32.87;33.65;30.78
2.1;0;476;0;0;-0.22;0;371.08;-4.71;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;374;3.25;3;3.37;51;85;49;-0.15;41.5;25.01;47.44;49.89;47.62;32.97;33.92;36.01;36.01;34.88;21.51;26.33;42.11;40.9;21;22.6;32.87;32.87;33.65;30.8
2.2;0;476;0;0;-0.23;0;371.1;-4.56;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;374;3.25;3;3.37;51;85;49;-0.15;41.5;25.01;47.44;49.88;47.62;32.98;33.92;36.01;36.01;34.88;21.5;26.34;42.09;40.9;21;22.62;32.87;32.87;33.64;30.82
2.3;0;476;0;0;-0.19;0;371.1;-4.11;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;374;3.25;3;3.37;51;85;49;-0.15;41.5;25.01;47.44;49.87;47.62;32.99;33.92;36.01;36.01;34.88;21.49;26.35;42.07;40.9;21;22.63;32.87;32.87;33.63;30.84
2.4;0;476;0;0;-0.19;0;371.1;-3.93;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;374;3.25;3;3.37;51;85;49;-0.15;41.5;25.01;47.44;49.86;47.62;33;33.92;36.01;36.01;34.88;21.48;26.35;42.05;40.9;21;22.65;32.87;32.87;33.62;30.85
2.5;0;476;0;0;-0.18;0;371.1;-3.98;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;374;3.25;3;3.37;51;85;49;-0.17;41.5;25.01;47.44;49.85;47.62;33;33.92;36.01;36.01;34.88;21.47;26.36;42.04;40.9;21;22.67;32.87;32.87;33.61;30.87
2.6;0;476;0;0;-0.22;0;371.1;-4.16;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;374;3.25;3;3.37;51;85;49;-0.18;41.5;25.01;47.44;49.84;47.62;33.01;33.92;36.01;36.01;34.88;21.46;26.37;42.02;40.9;21;22.69;32.87;32.87;33.6;30.89
2.7;0;476;0;0;-0.24;0;371.1;-4.46;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;374;3.25;3;3.37;51;85;49;-0.2;41.5;25.01;47.44;49.83;47.62;33.02;33.92;36.01;36.01;34.88;21.45;26.38;42;40.9;21;22.7;32.87;32.87;33.59;30.91
2.8;0;476;0;0;-0.21;0;371.1;-4.44;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;374;3.25;3;3.37;51;85;49;-0.21;41.5;25.01;47.44;49.82;47.62;33.03;33.92;36.01;36.01;34.88;21.45;26.39;41.98;40.9;21;22.72;32.87;32.87;33.59;30.92
2.9;0;476;0;0;-0.2;0;371.1;-4.14;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;374;3.25;3;3.37;51;85;49;-0.23;41.5;25.01;47.44;49.82;47.62;33.04;33.92;36.01;36.01;34.88;21.44;26.4;41.97;40.9;21;22.74;32.87;32.87;33.58;30.94
3;0;476;0;0;-0.21;0;371.1;-4.11;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;374;3.25;3;3.37;51;85;49;-0.24;41.5;25.01;47.44;49.81;47.62;33.04;33.92;36.01;36.01;34.88;21.43;26.41;41.95;40.89;20.99;22.75;32.87;32.87;33.57;30.94
3.1;0;476;0;0;-0.23;0;371.1;-4.31;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;374;3.25;3;3.37;51;85;49;-0.26;41.5;25.01;47.44;49.8;47.62;33.04;33.92;36;36.01;34.88;21.43;26.41;41.93;40.88;20.97;22.76;32.86;32.87;33.57;30.93
3.2;0;476;0;0;-0.25;0;371.1;-4.61;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;374;3.25;3;3.37;51;85;49;-0.27;41.5;25.01;47.43;49.79;47.61;33.04;33.92;35.99;36.01;34.88;21.43;26.41;41.91;40.87;20.95;22.77;32.85;32.87;33.58;30.92
3.3;0;476;0;0;-0.23;0;371.1;-5.01;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;374;3.25;3;3.37;51;85;49;-0.29;41.5;25.01;47.42;49.78;47.6;33.04;33.92;35.99;36.01;34.88;21.43;26.41;41.9;40.87;20.93;22.78;32.84;32.87;33.59;30.92
3.4;0;476;0;0;-0.21;0;371.1;-4.99;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;374;3.25;3;3.37;51;85;49;-0.3;41.5;25.01;47.42;49.77;47.59;33.04;33.92;35.98;36.01;34.88;21.43;26.41;41.88;40.86;20.92;22.78;32.84;32.87;33.6;30.91
3.5;0;476;0;0;-0.19;0;371.1;-4.59;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;374;3.25;3;3.37;51;85;49;-0.29;41.5;25.01;47.41;49.76;47.58;33.04;33.92;35.97;36.01;34.88;21.43;26.41;41.86;40.85;20.9;22.79;32.83;32.87;33.61;30.9
3.6;0;476;0;0;-0.19;0;371.1;-4.66;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;374;3.25;3;3.37;51;85;49;-0.28;41.5;25.01;47.4;49.75;47.57;33.04;33.92;35.96;36.01;34.88;21.43;26.41;41.85;40.84;20.88;22.8;32.82;32.87;33.62;30.89
3.7;0;476;0;0;-0.18;0;371.1;-5.16;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;374;3.25;3;3.37;51;85;49;-0.26;41.5;25.01;47.39;49.75;47.56;33.04;33.92;35.95;36.01;34.88;21.43;26.41;41.83;40.83;20.86;22.81;32.81;32.87;33.62;30.88
3.8;0;476;0;0;-0.09;0;371.1;-5.08;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;374;3.25;3;3.37;51;85;49;-0.24;41.5;25.01;47.38;49.74;47.55;33.04;33.92;35.94;36.01;34.88;21.43;26.41;41.81;40.82;20.85;22.82;32.8;32.87;33.63;30.87
3.9;0;476;0;0;-0.07;0;371.1;-4.48;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;374;3.25;3;3.37;51;85;49;-0.23;41.5;25.01;47.37;49.73;47.55;33.04;33.92;35.93;36.01;34.88;21.43;26.41;41.79;40.81;20.83;22.83;32.79;32.87;33.64;30.86
4;0;476;0;0.42;-0.12;0;371.1;-4.2;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;374;3.25;3;3.37;51;85;49;-0.21;41.5;25.01;47.36;49.72;47.54;33.04;33.92;35.92;36.01;34.88;21.44;26.41;41.78;40.78;20.83;22.83;32.78;32.87;33.65;30.85
4.1;0;476;0;0;-0.13;0;371.1;-4.2;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;374;3.25;3;3.37;51;85;49;-0.2;41.5;25.01;47.36;49.71;47.53;33.04;33.91;35.92;36.01;34.88;21.45;26.4;41.76;40.74;20.84;22.83;32.78;32.87;33.65;30.85
4.2;0;476;4.39;0;-0.11;0;371.1;-4.49;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;374;3.25;3;3.37;51;85;49;-0.18;41.5;25.01;47.36;49.71;47.53;33.04;33.9;35.91;36.01;34.88;21.46;26.38;41.76;40.69;20.85;22.83;32.78;32.87;33.64;30.84
4.3;0;476;12.06;1.5;-0.07;0;371.1;-5.04;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;374;3.25;3;3.37;50.89;85;49;-0.17;41.5;25.01;47.36;49.71;47.53;33.04;33.89;35.9;36.01;34.88;21.47;26.36;41.75;40.65;20.85;22.83;32.78;32.87;33.63;30.83
4.4;0;476;15.77;6.17;0.05;0;371.07;-5.19;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;374;3.25;3;3.37;50.39;85;49;-0.15;41.5;25.01;47.36;49.71;47.53;33.04;33.88;35.89;36.01;34.88;21.47;26.34;41.74;40.61;20.86;22.83;32.78;32.87;33.62;30.82
4.5;0.14;476;19.18;14.08;0.15;0;371.02;-4.99;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;373.89;3.25;3;3.37;50;85;49;-0.17;41.5;25.01;47.36;49.71;47.53;33.04;33.87;35.88;36.01;34.88;21.48;26.33;41.73;40.56;20.87;22.83;32.78;32.87;33.61;30.81
4.6;0.25;476;21.01;21.67;0.28;0;370.97;-5.38;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;373.39;3.25;3;3.37;50;85;49;-0.18;41.5;25.01;47.36;49.71;47.53;33.04;33.87;35.87;36.01;34.88;21.49;26.31;41.72;40.52;20.88;22.83;32.78;32.87;33.6;30.8
4.7;0.51;476;21.63;32.17;0.43;0;370.92;-6.28;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;373;3.25;3;3.37;50;85;49;-0.2;41.5;25.01;47.36;49.71;47.53;33.04;33.86;35.86;36.01;34.88;21.5;26.29;41.71;40.47;20.89;22.83;32.78;32.87;33.59;30.79
4.8;0.78;476;21.8;40.71;0.51;0;370.87;-7.25;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;373;3.25;3;3.37;50;85;49;-0.21;41.5;25.01;47.36;49.71;47.53;33.04;33.85;35.86;36.01;34.88;21.51;26.27;41.7;40.43;20.9;22.83;32.78;32.87;33.59;30.78
4.9;1.15;476;22.34;46.16;0.59;0;370.82;-8.3;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;373;3.25;3;3.37;50;85;49;-0.23;41.5;25.01;47.36;49.71;47.53;33.04;33.84;35.85;36.01;34.88;21.52;26.26;41.69;40.39;20.91;22.83;32.78;32.87;33.58;30.78
5;1.44;476;22.73;50.38;0.69;0;370.75;-8.85;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;373;3.25;3;3.37;50;85;49;-0.24;41.5;25.01;47.36;49.71;47.53;33.04;33.83;35.84;36.01;34.88;21.52;26.24;41.69;40.36;20.9;22.82;32.78;32.87;33.57;30.77
5.1;1.75;476;22.88;54.5;0.74;0;370.65;-8.95;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;373;3.25;3;3.37;50;85;49;-0.26;41.5;25.01;47.35;49.71;47.53;33.03;33.83;35.84;36.01;34.88;21.52;26.23;41.68;40.34;20.9;22.82;32.77;32.86;33.57;30.77
5.2;2.12;476;23.33;56.29;0.73;0;370.57;-9.53;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;373;3.25;3;3.37;50;85;49;-0.27;41.5;25.01;47.35;49.7;47.53;33.02;33.83;35.84;36.01;34.88;21.52;26.22;41.67;40.33;20.89;22.81;32.75;32.84;33.57;30.77
5.3;2.51;476;23.95;58.79;0.74;0;370.52;-10.53;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;373;3.25;3;3.37;50;85;49;-0.29;41.5;25.01;47.34;49.69;47.53;33.01;33.83;35.84;36.01;34.88;21.52;26.21;41.66;40.31;20.88;22.8;32.73;32.82;33.57;30.77
5.4;2.92;476;24.5;61;0.74;0;370.47;-11.16;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;373;3.25;3;3.37;50;85;49;-0.3;41.5;25.01;47.33;49.68;47.53;33;33.83;35.84;36.01;34.88;21.52;26.2;41.65;40.29;20.87;22.79;32.72;32.8;33.57;30.77
5.5;3.31;476;24.97;61.58;0.72;0;370.42;-11.46;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;373;3.25;3;3.37;50;85;49;-0.31;41.5;25.01;47.32;49.68;47.53;32.99;33.83;35.84;36.01;34.88;21.52;26.19;41.64;40.27;20.86;22.78;32.7;32.79;33.57;30.77
5.6;3.69;476;25.52;62.42;0.77;0;370.35;-12.02;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;373;3.25;3;3.37;50;85;49;-0.31;41.5;25.01;47.31;49.67;47.53;32.98;33.83;35.84;36.01;34.88;21.52;26.18;41.63;40.26;20.85;22.77;32.68;32.77;33.57;30.77
5.7;4.11;476;26.15;63.42;0.85;0;370.25;-12.82;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;373;3.25;3;3.37;50;85;49;-0.31;41.5;25.01;47.3;49.66;47.53;32.98;33.83;35.84;36.01;34.88;21.52;26.18;41.62;40.24;20.84;22.76;32.66;32.75;33.57;30.77
5.8;4.56;476;27.39;64.71;0.9;0;370.17;-13.83;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;373;3.25;3;3.37;50;85;49;-0.31;41.5;25.01;47.29;49.65;47.53;32.97;33.83;35.84;36.01;34.88;21.52;26.17;41.62;40.22;20.83;22.75;32.65;32.73;33.57;30.77
5.9;4.98;476;28.54;65.79;0.97;0;370.12;-15.03;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;373;3.25;3;3.37;50;85;49;-0.31;41.5;25.01;47.28;49.64;47.53;32.96;33.83;35.84;36.01;34.88;21.52;26.16;41.61;40.2;20.83;22.75;32.63;32.72;33.57;30.77
6;5.44;476;28.6;66.71;1.04;0;370.05;-15.78;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;373;3.25;3;3.37;50;85;49;-0.31;41.5;25.01;47.28;49.63;47.53;32.95;33.83;35.84;36;34.88;21.55;26.15;41.6;40.2;20.83;22.73;32.61;32.7;33.57;30.77
6.1;5.93;476;28.75;67;1.07;0;369.95;-16.13;13;14;52.8;59;8;88.5;1.16;1200;1200;0;1;373;3.25;3;3.37;50;85;49;-0.31;41.5;25.01;47.27;49.63;47.53;32.95;33.83;35.84;36;34.88;21.59;26.15;41.6;40.2;20.84;22.71;32.59;32.69;33.57;30.76
6.2;6.4;476;28.66;65.71;1.03;0;369.9;-16.46;13;14;52.8;59;8;88.5;1.16;1200;1219.79;0;1;373;3.25;3;3.37;50;85;49;-0.31;41.5;25.01;47.28;49.63;47.53;32.95;33.83;35.84;35.99;34.88;21.64;26.16;41.6;40.2;20.85;22.7;32.58;32.69;33.57;30.75
6.3;6.84;476;28.6;63.42;0.94;0;369.9;-16.76;13;14;52.8;59;8;88.5;1.16;1202.22;1299.78;0;1;373;3.25;3;3.37;50;85;49;-0.31;41.5;25.01;47.29;49.63;47.53;32.95;33.83;35.84;35.98;34.88;21.68;26.17;41.6;40.2;20.85;22.68;32.56;32.69;33.57;30.74
6.4;7.26;476;28.75;59.63;0.92;0;369.95;-16.48;13;14;52.8;59;8;88.5;1.16;1212.22;1384.72;0;1;373;3.25;3;3.37;50;85;49;-0.31;41.5;25.01;47.3;49.63;47.53;32.95;33.83;35.84;35.97;34.88;21.73;26.18;41.6;40.2;20.86;22.66;32.54;32.69;33.57;30.73
6.5;7.65;476;30.03;52.63;0.8;0;370.05;-15.68;13;14;52.77;59;8;88.5;1.16;1237.74;1484.71;0;1;373;3.31;3;3.37;50;85;49;-0.29;41.5;25.01;47.31;49.63;47.53;32.95;33.83;35.84;35.96;34.88;21.77;26.19;41.6;40.2;20.87;22.64;32.52;32.69;33.57;30.72
6.6;7.95;476;33.63;43.34;0.64;0;370.05;-15.17;13;14;52.72;59;8;88.5;1.16;1317.71;1560;0;1;373;3.56;3;3.37;50;85;49;-0.28;41.5;25.01;47.32;49.63;47.53;32.95;33.83;35.84;35.95;34.88;21.81;26.2;41.6;40.2;20.88;22.63;32.51;32.69;33.57;30.71
6.7;8.23;476;37.35;40;0.61;0;369.95;-14.92;13;14;52.7;59;8;88.5;1.16;1399.89;1560;0;1;372.89;3.81;3;3.37;50;85;49;-0.26;41.5;25.01;47.32;49.63;47.53;32.95;33.83;35.84;35.94;34.88;21.86;26.21;41.6;40.2;20.89;22.61;32.49;32.69;33.57;30.71
6.8;8.5;476;40.72;44.87;0.7;0;369.79;-16.62;13;14;52.7;59;8;88.5;1.16;1489.9;1560;0;1;372.39;4.06;3;3.37;50;85;49;-0.24;41.5;25.01;47.33;49.63;47.53;32.95;33.83;35.84;35.93;34.88;21.9;26.21;41.6;40.2;20.9;22.59;32.47;32.69;33.57;30.7
6.9;8.81;476;41.93;54.87;0.88;0;369.59;-20.07;13;14;52.7;59;8;88.5;1.16;1560;1560;0;1;372;4.25;3;3.37;50;85;49;-0.23;41.5;25.01;47.34;49.63;47.53;32.95;33.83;35.84;35.93;34.88;21.94;26.22;41.6;40.2;20.91;22.57;32.45;32.69;33.57;30.69
7;9.19;476;41.93;68.83;1.14;0;369.34;-22.84;13;14;52.7;59;8;88.5;1.16;1560;1560;0;1;372;4.25;3;3.37;50;85;49;-0.21;41.5;25.01;47.35;49.63;47.53;32.95;33.83;35.84;35.93;34.88;21.99;26.23;41.6;40.19;20.92;22.56;32.44;32.69;33.57;30.69
7.1;9.64;476;42.57;79.46;1.26;0;369.04;-24.99;13;14;52.7;59;8;88.5;1.16;1560;1560;0;1;371.89;4.25;3;3.37;50;85;49;-0.2;41.5;25.01;47.35;49.62;47.53;32.95;33.82;35.83;35.94;34.88;22.03;26.23;41.59;40.18;20.92;22.54;32.43;32.69;33.56;30.69
7.2;10.17;476;43.72;82.21;1.33;0;368.74;-27.85;13;14;52.7;59;8;88.5;1.16;1560;1560;0;1;371.39;4.25;3;3.37;50;85;49;-0.18;41.5;25.01;47.35;49.61;47.52;32.95;33.81;35.82;35.95;34.88;22.07;26.22;41.58;40.18;20.93;22.52;32.43;32.68;33.55;30.69
7.3;10.73;476;44.36;89.16;1.47;0;368.44;-31.35;13;14;52.7;59;8;88.5;1.16;1560;1560;0;1;370.89;4.25;3;3.37;50;85;49;-0.17;41.5;25.01;47.34;49.61;47.51;32.95;33.8;35.81;35.95;34.88;22.12;26.21;41.57;40.17;20.94;22.5;32.43;32.67;33.54;30.69
7.4;11.25;476;44.51;96.58;1.54;0;368.17;-34.29;13;14;52.7;59;8;88.5;1.16;1560;1560;0;1;370.39;4.25;3;3.37;50;85;49;-0.15;41.5;25.01;47.33;49.6;47.5;32.95;33.8;35.8;35.96;34.88;22.16;26.2;41.56;40.16;20.95;22.49;32.43;32.66;33.53;30.69
7.5;11.87;476;44.43;101.37;1.59;0;367.92;-36.74;13;14;52.7;59;8;88.5;1.16;1560;1560;0;1;370;4.25;3;3.37;50;85;49;-0.16;41.5;25.01;47.32;49.59;47.49;32.95;33.79;35.79;35.97;34.88;22.21;26.19;41.55;40.15;20.96;22.47;32.43;32.65;33.52;30.69
7.6;12.5;476;44.28;103.5;1.63;0;367.72;-38.24;13;14;52.7;59;8;88.5;1.56;1560;1560;0;1;370;4.25;3;3.37;50;85;49;-0.17;41.5;25.01;47.31;49.58;47.49;32.95;33.78;35.79;35.98;34.88;22.25;26.18;41.55;40.14;20.97;22.45;32.43;32.64;33.52;30.69
7.7;13.06;476;44.1;102.73;1.57;0;367.57;-38.89;13;14;52.7;59;8;88.5;1.56;1557.79;1560;0;1;370;4.25;3;3.37;50;85;49;-0.18;41.5;25.01;47.3;49.57;47.48;32.95;33.77;35.78;35.99;34.88;22.29;26.18;41.54;40.13;20.98;22.43;32.43;32.63;33.51;30.69
