Time [s];Velocity [km/h];Elevation [m];Throttle [%];Motor Torque [Nm];Longitudinal Acceleration [m/s^2];Regenerative Braking Signal ;Battery Voltage [V];Battery Current [A];Battery Temperature [°C];max. Battery Temperature [°C];SoC [%];displayed SoC [%];min. SoC [%];max. SoC [%);Heating Power CAN [kW];Heating Power LIN [W];Requested Heating Power [W];AirCon Power [kW];Heater Signal;Heater Voltage [V];Heater Current [A];Ambient Temperature [°C];Coolant Temperature Heatercore [°C];Requested Coolant Temperature [°C];Coolant Temperature Inlet [°C];Heat Exchanger Temperature [°C];Cabin Temperature Sensor [°C]
1;34.83794;553;18.05;-11.81698;-0.56266;0;385.34912;9.85065;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;389;0;24;44;85;44;39;31.8397
1.1;34.746;553;18.05;-23.29196;-0.56019;0;385.79908;15.20011;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;389;0;24;44;85;44;39;31.8397
1.2;34.59556;553;17.52249;-26.41529;-0.57186;0;386.01636;17.48603;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;389.30198;0;24;44;85;44;39;31.8397
1.3;34.24419;553;16.65;-27.26372;-0.69808;0;386.16637;18.8861;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;389.80203;0;24;44;85;44;39;31.8397
1.4;33.90409;553;16.8;-31.5;-0.73;0;386.23879;19.35517;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;390;0;24;44;85;44;39;31.8397
1.5;33.63841;553;16.89025;-31.5;-0.69912;0;386.28879;19.55518;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;390;0;24;44;85;44;39;31.8397
1.6;33.5;553;16.975;-33;-0.72093;0;386.26121;19.28966;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;390;0;24;44;85;44;39;31.8397
1.7;33.29867;553;16.88453;-30.97179;-0.65281;0;386.21121;18.88968;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;390;0;24;44;85;44;39;31.8397
1.8;33.01928;553;16.8;-32.05517;-0.7692;0;386.2;18.45091;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;390;0;24;44;85;44;39;31.8397
1.9;32.68528;553;16.89034;-30.97206;-0.76369;0;386.2;18.00093;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;390;0;24;44;85;44;39;31.8397
2;32.37863;553;16.8;-31.2935;-0.73454;0;386.23879;18.13274;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;390;0;24;44;85;44;39;31.8397
2.1;32.19333;553;16.8;-32;-0.8072;0;386.2888;18.43279;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;390;0;24;44;85;44;38.99644;31.83851
2.2;31.98438;553;16.525;-31.764;-0.76814;0;386.3388;18.69398;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;390;0;24;44;85;44;38.94644;31.82184
2.3;31.73763;553;15.875;-33;-1.05724;0;386.38879;18.94396;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;390;0;24;44;85;44;38.89643;31.80517
2.4;31.57813;553;16.2;-35.82316;-0.59275;0;386.4;19.19396;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;390;0;24;44;85;44;38.84643;31.7885
2.5;31.375;553;15.94753;-35;-0.70791;0;386.4;19.44397;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;390;0;24;44;85;44;38.79642;31.77183
2.6;31.02543;553;15.02241;-33.23576;-0.72815;0;386.47759;20.12072;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;390;0;24;44;85;44;38.74642;31.75516
2.7;30.70462;553;15.02751;-36.55689;-0.87984;0;386.57759;20.92072;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;390;0;24;44;85;44;38.69642;31.73848
2.8;30.44331;553;15.35266;-38.73538;-0.51398;0;386.56121;20.59566;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;390;0;24;44;85;44;38.64641;31.72181
2.9;30.20313;553;15.34749;-37.26399;-0.71467;0;386.51121;19.94566;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;390;0;24;44;85;44;38.59641;31.70514
3;30.07413;553;15.1;-37.97076;-0.88733;0;386.5;19.45086;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;390;0;24;44;85;44;38.5464;31.68847
3.1;29.74019;553;15.1;-36.2367;-1.15549;0;386.5;19.00088;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;390;0;24;44;85;44;38.5;31.6742
3.2;29.37863;553;15.425;-37;-0.75013;0;386.5;18.9;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;390;0;24;44;85;44;38.5;31.69087
3.3;29.07412;553;15.425;-37;-0.67176;0;386.5;18.9;19;20;70.9388;82.5;8;89.5;0;0;0;0.2;1;390;0;24;44;85;44;38.5;31.70754
3.4;28.84956;553;15.275;-36.5;-0.76733;0;386.5;18.9;19;20;70.98879;82.5;8;89.5;0;0;0;0.2;1;390;0;24;44;85;44;38.5;31.72421
3.5;28.54287;553;15.1;-37;-0.86719;0;386.5;18.9;19;20;71;82.5;8;89.5;0;0;0;0.2;1;390;0;24;44;85;44;38.5;31.74089
3.6;28.29474;553;14.95;-37.73551;-0.87453;0;386.53879;18.93879;19;20;71;82.5;8;89.5;0;0;0;0.2;1;390;0;24;44;85;44;38.5;31.75756
3.7;28.06832;553;14.70949;-38;-0.87;0;386.58879;18.98879;19;20;71;82.5;8;89.5;0;0;0;0.2;1;390;0;24;44;85;44;38.5;31.77423
3.8;27.6893;553;14.175;-39.02947;-0.87;0;386.6388;19.38797;19;20;71;82.5;8;89.5;0;0;0;0.2;1;390;0;24;44;85;44;38.5;31.7909
3.9;27.44513;553;13.48535;-40.76435;-0.88544;0;386.6888;19.88799;19;20;71;82.5;8;89.5;0;0;0;0.2;1;390;0;24;44;85;44;38.5;31.80757
4;27.15004;553;13.00944;-43.52926;-0.95032;0;386.7776;20.96995;19;20;71;82.5;8;89.5;0;0;0;0.2;1;390;0;24;44;85;44;38.5;31.82424
4.1;26.77909;553;11.77234;-45.52921;-0.968;0;386.87759;22.21989;19;20;71;82.5;8;89.5;0;0;0;0.2;1;390;0;24;44;85;44;38.5;31.8397
4.2;26.492;553;10.38528;-49.05841;-0.99893;0;386.97759;23.46988;19;20;71;82.5;8;89.5;0;0;0;0.2;1;390.30101;0;24;44;85;44;38.5;31.8397
4.3;26.12099;553;10.325;-53.76447;-1.11609;0;387.07759;24.71988;19;20;71;82.5;8;89.5;0;0;0;0.2;1;390.80086;0;24;44;85;44;38.5;31.8397
4.4;25.73037;553;10.325;-54.5;-1.13253;0;387.1;24.61205;19;20;71;82.5;8;89.5;0;0;0;0.2;1;391;0;24;44;85;44;38.5;31.8397
4.5;25.3005;553;9.9094;-53.5;-1.11256;0;387.1;24.11205;19;20;71;82.5;8;89.5;0;0;0;0.2;1;391;0;24;44;85;44;38.5;31.8397
4.6;24.93535;553;9.825;-54.76474;-1.04613;0;387.1;24.0388;19;20;71;82.5;8;89.5;0;0;0;0.2;1;391;0;24;44;85;44;38.5;31.8397
4.7;24.52501;553;9.74738;-55.5;-1.21329;0;387.1;24.0888;19;20;71;82.5;8;89.5;0;0;0;0.2;1;391;0;24;44;85;44;38.5;31.8397
4.8;24.12861;553;8.90633;-55.47;-1.17519;0;387.1388;24.48795;19;20;71;82.5;8;89.5;0;0;0;0.2;1;391;0;24;44;85;44;38.5;31.8397
4.9;23.8143;553;7.35763;-58.55841;-1.25609;0.52921;387.1888;24.98795;19;20;71;82.5;8;89.5;0;0;0;0.2;1;391;0;24;44;85;44;38.5;31.8397
5;23.29463;553;5.03157;-63.26512;-1.3344;1;387.35519;26.57428;19;20;71;82.5;8;89.5;0;0;0;0.2;1;391.30102;0;24;44;85;44;38.5;31.8397
5.1;22.85322;553;4.02234;-70.29425;-1.4252;1;387.5552;28.47438;19;20;71;82.5;8;89.5;0;0;0;0.2;1;391.80104;0;24;44;85;44;38.5;31.8397
5.2;22.35317;553;3.95;-73.26513;-1.49285;1;387.5612;28.35685;19;20;71;82.5;8;89.5;0;0;0;0.2;1;391.69904;0;24;44;85;44;38.5;31.8397
5.3;21.877;553;3.95;-72.47029;-1.47667;1;387.51121;27.65692;19;20;71;82.5;8;89.5;0;0;0;0.2;1;391.19919;0;24;44;85;44;38.5;31.8397
5.4;21.33173;553;4.1;-73.73475;-1.45253;1;387.42242;26.80175;19;20;71;82.5;8;89.5;0;0;0;0.2;1;391;0;24;44;85;44;38.5;31.8397
5.5;20.86298;553;4.1;-72.25988;-1.448;1;387.32241;25.9017;19;20;71;82.5;8;89.5;0;0;0;0.2;1;391;0;24;44;85;44;38.5;31.8397
5.6;20.38263;553;4.02969;-73;-1.43253;1;387.3;25.27323;19;20;71;82.5;8;89.5;0;0;0;0.2;1;391;0;24;44;85;44;38.5;31.8397
5.7;19.90408;553;3.87965;-72.74025;-1.44344;1;387.3;24.72321;19;20;71;82.5;8;89.5;0;0;0;0.2;1;391;0;24;44;85;44;38.5;31.8397
5.8;19.35317;553;3.625;-73.24025;-1.41707;1;387.2612;24.05683;19;20;71;82.5;8;89.5;0;0;0;0.2;1;391;0;24;44;85;44;38.5;31.8397
5.9;18.87281;553;3.475;-72.76023;-1.46822;1;387.2112;23.35686;19;20;71;82.5;8;89.5;0;0;0;0.2;1;391;0;24;44;85;44;38.5;31.8397
6;18.33572;553;3.54535;-74.74025;-1.25552;1;387.16121;22.69567;19;20;71;82.5;8;89.5;0;0;0;0.2;1;391;0;24;44;85;44;38.5;31.8397
6.1;17.87687;553;3.475;-73.5;-1.47984;1;387.11121;22.04566;19;20;71;82.5;8;89.5;0;0;0;0.2;1;391;0;24;44;85;44;38.5;31.8397
6.2;17.27323;553;3.475;-74;-1.64334;1;387.06121;21.31807;19;20;71;82.5;8;89.5;0;0;0;0.2;1;390.69945;0;24;44;85;44;38.5;31.8397
6.3;16.78847;553;3.475;-73.72003;-1.38961;1;387.01121;20.56807;19;20;71;82.5;8;89.5;0;0;0;0.2;1;390.19945;0;24;44;85;44;38.5;31.8397
6.4;16.29239;553;3.475;-74.5;-1.44564;1;386.9612;19.81805;19;20;71;82.5;8;89.5;0;0;0;0.2;1;390;0;24;44;85;44;38.5;31.8397
6.5;15.80446;553;3.475;-75;-1.34857;1;386.9112;19.06801;19;20;71;82.5;8;89.5;0;0;0;0.2;1;390;0;24;44;85;44;38.5;31.8397
6.6;15.3528;553;3.475;-74.2405;-1.44568;1;386.8224;18.2016;19;20;71;82.5;8;89.5;0;0;0;0.2;1;390;0;24;44;85;44;38.5;31.8397
6.7;14.75356;553;2.95504;-74.5;-1.39489;1;386.7224;17.3016;19;20;71;82.5;8;89.5;0;0;0;0.2;1;390;0;24;44;85;44;38.5;31.8397
6.8;14.24799;553;2.875;-74.5;-1.55205;1;386.7;16.78958;19;20;71;82.5;8;89.5;0;0;0;0.2;1;390;0;24;44;85;44;38.5;31.8397
6.9;13.72811;553;2.875;-75.75962;-1.45311;1;386.7;16.38956;19;20;71;82.5;8;89.5;0;0;0;0.2;1;390;0;24;44;85;44;38.5;31.8397
7;13.25359;553;3.025;-76.2405;-1.42347;1;386.62239;15.56274;19;20;71;82.5;8;89.5;0;0;0;0.2;1;390;0;24;44;85;44;38.5;31.8397
7.1;12.72818;553;3.08354;-74.74002;-1.41256;1;386.5224;14.61279;19;20;71;82.5;8;89.5;0;0;0;0.2;1;390;0;24;44;85;44;38.5;31.8397
7.2;12.16164;553;3.15;-74.73986;-1.49923;1;386.46121;13.70181;19;20;71;82.5;8;89.5;0;0;0;0.2;1;390;0;24;44;85;44;38.5;31.8397
7.3;11.61696;553;3.22035;-75;-1.41953;1;386.41123;12.80208;19;20;71;82.5;8;89.5;0;0;0;0.2;1;390;0;23.98806;44;85;44;38.5;31.8397
7.4;11.15402;553;3.475;-74.7595;-1.43285;1;386.32243;11.9019;19;20;71;82.5;8;89.5;0;0;0;0.2;1;390;0;23.93827;44;85;44;38.5;31.8397
7.5;10.65401;553;3.54546;-73.75925;-1.46144;1;386.2224;11.00158;19;20;71;82.5;8;89.5;0;0;0;0.2;1;390;0;23.88847;44;85;44;38.5;31.8397
7.6;10.15583;553;5.92128;-74;-1.42115;1;386.12239;9.75232;19;20;71;82.5;8;89.5;0;0;0;0.2;1;390;0;23.83868;44;85;44;38.5;31.8397
7.7;9.69508;553;10.36138;-68.2969;-1.23814;1;386.0224;8.40238;19;20;71;82.5;8;89.5;0;0;0;0.2;1;390;0;23.78888;44;85;44;38.5;31.8397
7.8;9.23616;553;12.46578;-54.57696;-1.04889;1;385.8836;6.6256;19;20;71;82.5;8;89.5;0;0;0;0.2;1;389.69982;0;23.73909;44;85;44;38.5;31.8397
7.9;8.89241;553;13.7705;-45.0185;-0.93081;1;385.7336;4.7256;19;20;71;82.5;8;89.5;0;0;0;0.2;1;389.19984;0;23.6893;44;85;44;38.5;31.8397
8;8.59149;553;15.10267;-41.24063;-0.8013;1;385.6224;3.7568;19;20;71;82.5;8;89.5;0;0;0;0.2;1;389;0;23.6395;44;85;44;38.5;31.8397
8.1;8.32992;553;17.19803;-38.53848;-0.75456;1;385.5224;3.0568;19;20;71;82.5;8;89.5;0;0;0;0.2;1;389;0;23.58971;44;85;44;38.49619;31.8397
8.2;8.08973;553;19.27743;-31.5195;-0.59531;1;385.4224;2.08524;19;20;71;82.5;8;89.5;0;0;0;0.2;1;389;0;23.53991;44;85;44;38.44619;31.8397
8.3;7.8866;553;21.74602;-23.77814;-0.56544;1;385.32241;1.03529;19;20;71;82.5;8;89.5;0;0;0;0.2;1;389;0;23.5;44;85;44;38.39618;31.8397
8.4;7.77142;553;25.64375;-19.0185;-0.37049;1;385.26121;0.06289;19;20;71;82.5;8;89.5;0;0;0;0.2;1;389;0;23.5;44;85;44;38.34618;31.8397
8.5;7.67363;553;28.27743;-10;-0.18848;0;385.21121;-0.88711;19;20;71;82.5;8;89.5;0;0;0;0.2;1;389;0;23.5;44;85;44;38.29618;31.8397
8.6;7.59375;553;30.76586;-1.29685;-0.10559;0;385.1612;-1.44919;19;20;71;82.5;8;89.5;0;0;0;0.2;1;389;0;23.5;44;85;44;38.24617;31.8397
8.7;7.56831;553;32.941;0;-0.13833;0;385.1112;-1.89923;19;20;71;82.5;8;89.5;0;0;0;0.2;1;389;0;23.5;44;85;44;38.19617;31.8397
8.8;7.52545;553;36.63426;0;-0.12106;0;385.0612;-2.27162;19;20;71;82.5;8;89.5;0;0;0;0.2;1;389;0;23.5;44;85;44;38.14617;31.8397
8.9;7.5625;553;39.44093;2.963;-0.08112;0;385.0112;-2.6216;19;20;71;82.5;8;89.5;0;0;0;0.2;1;389;0;23.5;44;85;44;38.09616;31.8397
9;7.55091;553;41.61615;12.9075;0.23583;0;384.6508;-7.3172;19;20;71;82.5;8;89.5;0;0;0;0.2;1;388.70006;0;23.5;44;85;44;38.04616;31.8397
9.1;7.73255;553;43.025;45.86545;0.81863;0;384.2008;-13.2672;19;20;71;82.5;8;89.5;0;0;0;0.2;1;388.20009;0;23.5;44;85;44;38;31.8397
9.2;8.10581;553;43.57038;71.90351;1.22698;0;383.78958;-17.93697;19;20;71;82.5;8;89.5;0;0;0;0.2;1;387.70016;0;23.5;44;85;44;38;31.8397
9.3;8.58439;553;45.02784;86.946;1.41056;0;383.38956;-22.23718;19;20;71;82.5;8;89.5;0;0;0;0.2;1;387.20026;0;23.5;44;85;44;38;31.8397
9.4;9.15669;553;46.89099;99.94372;1.67404;0;382.95077;-27.0027;19;20;71;82.5;8;89.5;0;0;0;0.2;1;386.70026;0;23.5;44;85;44;38;31.8397
9.5;9.80114;553;46.96788;115.72114;1.91033;0;382.50079;-31.90245;19;20;71;82.5;8;89.5;0;0;0;0.20021;1;386.20018;0;23.5;44;85;44;38;31.8397
9.6;10.52985;553;46.75;126.2215;2.00641;0;382.206;-35.0564;19;20;71;82.5;8;89.5;0;0;0;0.20308;1;385.70022;0;23.5;44;85;44;38;31.8397
9.7;11.29149;553;46.75;128.5;2.03544;0;381.956;-37.7064;19;20;71;82.5;8;89.5;0;0;0;0.20595;1;385.20035;0;23.5;44;85;44;38;31.8397
9.8;12.06706;553;46.75;126.98174;1.99359;0;381.74478;-39.65814;19;20;71;82.5;8;89.5;0;0;0;0.20882;1;385;0;23.5;44;85;44;38;31.8397
9.9;12.82684;553;46.80881;126.5;1.99544;0;381.54476;-41.40831;19;20;71;82.5;8;89.5;0;0;0;0.21169;1;385;0;23.5;44;85;44;38;31.8397
10;13.5474;553;47.05;125.74048;1.98453;0;381.38358;-43.00299;19;20;71;82.5;8;89.5;0;0;0;0.21456;1;385;0;23.5;44;85;44;38;31.8397
10.1;14.29156;553;47.2;124.5;1.98;0;381.2336;-44.55283;19;20;71;82.5;8;89.5;0;0;0;0.21744;1;385;0;23.5;44;85;44;38;31.8397
10.2;15.03175;553;47.375;123.5;2.01094;0;381.08359;-46.06406;19;20;71;82.5;8;89.5;0;0;0;0.22031;1;384.7005;0;23.5;44;85;44;38;31.8397
10.3;15.78171;553;48.76615;122.5;1.97367;0;380.93359;-47.56413;19;20;71;82.5;8;89.5;0;0;0;0.22318;1;384.2005;0;23.5;44;85;44;38;31.8397
10.4;16.46912;553;51.22766;122.48124;1.9136;0;380.66716;-50.18961;19;20;71;82.5;8;89.5;0;0;0;0.22605;1;384;0;23.5;44;85;44;38;31.8397
10.5;17.13936;553;51.875;125.48176;2.02355;0;380.36714;-53.13976;19;20;71;82.5;8;89.5;0;0;0;0.22892;1;384;0;23.5;44;85;44;38;31.8397
10.6;17.89509;553;51.725;128.982;2.07547;0;380.10596;-56.01206;19;20;71;82.5;8;89.5;0;0;0;0.23179;1;383.70054;0;23.5;44;85;44;38;31.8397
10.7;18.6666;553;51.31795;131.01918;2.15721;0;379.85597;-58.86192;19;20;71;82.5;8;89.5;0;0;0;0.23466;1;383.20051;0;23.5;44;85;44;38;31.8397
10.8;19.43627;553;51.31794;130.51904;2.07172;0;379.68358;-60.62534;19;20;71;82.5;8;89.5;0;0;0;0.23753;1;383;0;23.5;44;85;44;38;31.8397
10.9;20.18623;553;51.01616;129;2.00911;0;379.53359;-62.07534;19;20;71;82.5;8;89.5;0;0;0;0.2393;1;383;0;23.5;44;85;44;38;31.8397
11;20.96169;553;49.6265;128;2.01547;0;379.38359;-63.40893;19;20;71;82.5;8;89.5;0;0;0;0.2343;1;382.70056;0;23.5;44;85;44;38;31.8397
11.1;21.70759;553;48.0887;126.5187;2.02;0;379.23359;-64.70893;19;20;70.9612;82.5;8;89.5;0;0;0;0.2293;1;382.20066;0;23.5;44;85;44;38;31.8397
11.2;22.44206;553;45.27665;122.74099;1.92719;0;379.27761;-63.40907;19;20;70.9112;82.5;8;89.5;0;0;0;0.2243;1;382;0;23.5;44;85;44;38;31.8397
11.3;23.13533;553;42.4887;116.77844;1.79345;0;379.3776;-61.35918;19;20;70.9;82.5;8;89.5;0;0;0;0.2193;1;382;0;23.5;44;85;44;38;31.8397
11.4;23.80723;553;41.1015;104.56993;1.57637;0;379.86562;-55.04091;19;20;70.9;82.5;8;89.5;0;0;0;0.2143;1;382.59857;0;23.5;44;85;44;38;31.8397
11.5;24.35007;553;38.08094;86.81125;1.24554;0;380.46565;-47.49053;19;20;70.9;82.5;8;89.5;0;0;0;0.2093;1;383.59852;0;23.5;44;85;44;38;31.8397
11.6;24.78347;553;35.51399;70.81846;1.05572;0;381.10449;-39.86254;19;20;70.9;82.5;8;89.5;0;0;0;0.2043;1;384.29921;0;23.5;44;85;44;38;31.8397
11.7;25.14868;553;33.72184;56.55172;0.79232;0;381.75452;-32.21216;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;384.79913;0;23.5;44;85;44;38;31.8397
11.8;25.3987;553;32.1709;43.05628;0.53993;0;382.28808;-25.72661;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;385.29907;0;23.5;44;85;44;38;31.8397
11.9;25.63887;553;31.40885;31.518;0.3779;0;382.78806;-19.57692;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;385.79902;0;23.5;44;85;44;38;31.8397
12;25.79512;553;29.452;24.01902;0.25319;0;383.13283;-15.79409;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;386.29903;0;23.5;44;85;44;38;31.8397
12.1;25.87903;553;27.84742;19.5;0.15032;0;383.43283;-12.69409;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;386.79908;0;23.5;44;85;44;38;31.84102
12.2;25.92591;553;26.66762;13.536;0.03519;0;383.69403;-9.82692;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;387.2991;0;23.5;44;85;44;38;31.8577
12.3;25.95313;553;26.575;9.25961;-0.03833;0;383.94403;-7.02692;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;387.7991;0;23.5;44;85;44;38;31.87437
12.4;25.96296;553;26.575;5.73999;-0.11387;0;384.11641;-5.0807;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;388;0;23.5;44;85;44;38;31.89104
12.5;26.05671;553;26.575;2.74049;-0.08567;0;384.2664;-3.38078;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;388;0;23.5;44;85;44;38;31.90771
12.6;26.01563;553;26.35465;0.74025;-0.05653;0;384.45521;-1.48672;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;388;0;23.5;44;85;44;38;31.92438
12.7;26.03529;553;25.975;-2.26025;-0.23734;0;384.65522;0.46337;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;388;0;23.5;44;85;44;38;31.94105
12.8;25.93927;553;25.90462;-11.22105;-0.46062;0;384.77761;1.52091;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;388.29884;0;23.5;44;85;44;38;31.95772
12.9;25.86517;553;24.96428;-10.52;-0.29532;0;384.87762;2.32095;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;388.79892;0;23.5;44;85;44;38;31.97439
13;25.76159;553;24.1;-7.74125;-0.30936;0;384.97761;3.35373;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;389;0;23.5;44;85;44;38;31.99107
13.1;25.61695;553;24.32035;-10.98072;-0.39223;0;385.0776;4.45362;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;389;0;23.5;44;85;44;37.99599;32.0064
13.2;25.52141;553;26.70787;-13.02076;-0.31871;0;384.98359;2.87631;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;388.7013;0;23.5;44;85;44;37.94599;32.0064
13.3;25.50983;553;31.51346;-7.29435;-0.21478;0;384.83359;0.52619;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;388.2013;0;23.5;44;85;44;37.89599;32.0064
13.4;25.4317;553;36.33568;-0.77625;-0.17653;0;384.68358;-1.00898;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;388;0;23.5;44;85;44;37.84599;32.0064
13.5;25.375;553;39.28246;1.25875;-0.07932;0;384.53357;-2.30905;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;388;0;23.5;44;85;44;37.79599;32.0064
13.6;25.3692;553;41.6163;2;-0.1603;0;384.42238;-3.84186;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;388;0;23.5;44;85;44;37.74599;32.0064
13.7;25.37327;553;43.86184;2.9825;-0.00668;0;384.32239;-5.44178;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;388;0;23.5;44;85;44;37.69599;32.0064
13.8;25.41609;553;46.26215;12.65025;0.2321;0;383.71793;-12.8237;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;387.40265;0;23.5;44;85;44;37.64599;32.0064
13.9;25.55092;553;47.05;28.8005;0.45589;0;382.96793;-21.8737;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;386.4029;0;23.5;44;85;44;37.59599;32.0064
14;25.74421;553;46.75;47.94308;0.78293;0;382.21793;-30.72968;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;385.70146;0;23.5;44;85;44;37.54599;32.0064
14.1;26.06477;553;46.275;62.9335;0.97211;0;381.46793;-39.52968;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;385.20138;0;23.5;44;85;44;37.5;32.0064
14.2;26.4339;553;45.0101;68.65058;1.05041;0;381.1836;-42.50883;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;384.70142;0;23.5;44;85;44;37.5;32.0064
14.3;26.87385;553;41.64834;69;1.09488;0;381.03361;-43.8087;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;384.20155;0;23.5;44;85;44;37.5;32.0064
14.4;27.26389;553;37.67465;66.8506;0.99572;0;381.27159;-39.83212;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;384.29841;0;23.5;44;85;44;37.5;32.0064
14.5;27.63306;553;33.26112;56.98374;0.84046;0;381.62163;-34.33157;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;384.79844;0;23.5;44;85;44;37.5;32.0064
14.6;27.88483;553;26.6108;42.41625;0.5271;0;382.20449;-27.08492;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;385.29839;0;23.5;44;85;44;37.5;32.0064
14.7;28.11341;553;22.99779;30.0665;0.36877;0;382.85452;-19.33454;19;20;70.9;82.5;8;89.5;0;0;0;0.2;1;385.79829;0;23.5;44;85;44;37.5;32.0064
