Time [s];Velocity [km/h];Elevation [m];Throttle [%];Motor Torque [Nm];Longitudinal Acceleration [m/s^2];Regenerative Braking Signal ;Battery Voltage [V];Battery Current [A];Battery Temperature [°C];max. Battery Temperature [°C];SoC [%];displayed SoC [%];min. SoC [%];max. SoC [%);Heating Power CAN [kW];Requested Heating Power [W];AirCon Power [kW];Heater Signal;Ambient Temperature [°C];Requested Coolant Temperature [°C];Heat Exchanger Temperature [°C];Cabin Temperature Sensor [°C]
6.2;0;575;0;0;0.16;0;391.4;-1.99;22;23;85.8;100;8;90;1.48;0;0.21;1;20.96;85;17.5;26.01
6.3;0;575;0;0;0.17;0;391.4;-1.94;22;23;85.8;100;8;90;1.48;0;0.21;1;21;85;17.5;26.01
6.4;0;575;0;0;0.17;0;391.4;-1.9;22;23;85.8;100;8;90;1.48;0;0.2;1;21;85;17.5;26.01
6.5;0;575;0;0;0.17;0;391.4;-1.9;22;23;85.8;100;8;90;1.48;0;0.2;1;21;85;17.5;26.01
6.6;0;575;0;0;0.17;0;391.4;-1.9;22;23;85.8;100;8;90;1.48;0;0.2;1;21;85;17.5;26.01
6.7;0;575;0;0;0.18;0;391.4;-1.9;22;23;85.8;100;8;90;1.48;0;0.2;1;21;85;17.5;26.01
6.8;0;575;0;0;0.19;0;391.41;-1.9;22;23;85.8;100;8;90;1.48;0;0.2;1;21;85;17.5;26.01
6.9;0;575;0;0;0.18;0;391.46;-1.9;22;23;85.8;100;8;90;1.48;0;0.2;1;21;85;17.5;26.01
7;0;575;0;0;0.17;0;391.49;-1.9;22;23;85.8;100;8;90;1.48;0;0.2;1;21;85;17.5;26.01
7.1;0;575;0;0;0.17;0;391.44;-1.9;22;23;85.8;100;8;90;1.48;0;0.2;1;21;85;17.5;26.01
7.2;0;575;0;0;0.16;0;391.4;-1.91;22;23;85.8;100;8;90;1.48;0;0.2;1;21;85;17.5;26.01
7.3;0;575;0;0;0.16;0;391.4;-1.96;22;23;85.8;100;8;90;1.48;0;0.16;1;21;85;17.5;26.01
7.4;0;575;0;0;0.19;0;391.4;-1.99;22;23;85.8;100;8;90;1.48;0;0.16;1;21;85;17.5;26.01
7.5;0;575;0;0;0.18;0;391.4;-1.94;22;23;85.8;100;8;90;1.48;0;0.16;1;21;85;17.5;26.01
7.6;0;575;0;0;0.16;0;391.4;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;21;85;17.5;26.01
7.7;0;575;0;0;0.18;0;391.4;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;21;85;17.5;26.01
7.8;0;575;0;0;0.18;0;391.4;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;21;85;17.5;26.01
7.9;0;575;0;0;0.19;0;391.4;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;21;85;17.5;26.01
8;0;575;0;0;0.17;0;391.4;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;21;85;17.5;26.01
8.1;0;575;0;0;0.19;0;391.4;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;21;85;17.5;26.01
8.2;0;575;0;0;0.15;0;391.4;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;21;85;17.5;26.01
8.3;0;575;0;0;0.18;0;391.4;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.99;85;17.5;26.01
8.4;0;575;0;0;0.16;0;391.4;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.94;85;17.5;26.01
8.5;0;575;0;0;0.16;0;391.4;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.89;85;17.5;26.01
8.6;0;575;0;0;0.17;0;391.41;-1.91;22;23;85.8;100;8;90;1.48;0;0.16;1;20.84;85;17.5;26.01
8.7;0;575;0;0;0.17;0;391.46;-1.96;22;23;85.8;100;8;90;1.48;0;0.16;1;20.79;85;17.5;26.01
8.8;0;575;0;0;0.18;0;391.49;-1.99;22;23;85.8;100;8;90;1.48;0;0.16;1;20.74;85;17.5;26.01
8.9;0;575;0;0;0.19;0;391.44;-1.94;22;23;85.8;100;8;90;1.48;0;0.16;1;20.69;85;17.5;26.01
9;0;575;0;0;0.19;0;391.41;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.64;85;17.5;26.01
9.1;0;575;0;0;0.18;0;391.46;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.59;85;17.5;26.01
9.2;0;575;0;0;0.18;0;391.49;-1.95;22;23;85.8;100;8;90;1.48;0;0.16;1;20.54;85;17.5;26.01
9.3;0;575;0;0;0.18;0;391.44;-2.2;22;23;85.8;100;8;90;1.48;0;0.16;1;20.51;85;17.5;26.01
9.4;0;575;0;0;0.14;0;391.4;-2.36;22;23;85.8;100;8;90;1.48;0;0.16;1;20.56;85;17.5;26.01
9.5;0;575;0;0;0.14;0;391.4;-2.16;22;23;85.8;100;8;90;1.48;0;0.16;1;20.61;85;17.5;26.01
9.6;0;575;0;0;0.17;0;391.41;-2;22;23;85.8;100;8;90;1.48;0;0.16;1;20.66;85;17.5;26.01
9.7;0;575;0;0;0.17;0;391.46;-2;22;23;85.8;100;8;90;1.48;0;0.16;1;20.71;85;17.5;26.01
9.8;0;575;0;0;0.16;0;391.49;-2;22;23;85.8;100;8;90;1.48;0;0.16;1;20.76;85;17.5;26.01
9.9;0;575;0;0;0.16;0;391.44;-2;22;23;85.8;100;8;90;1.48;0;0.16;1;20.81;85;17.5;26.01
10;0;575;0;0;0.18;0;391.41;-2;22;23;85.8;100;8;90;1.48;0;0.16;1;20.86;85;17.5;26.01
10.1;0;575;0;0;0.17;0;391.46;-2;22;23;85.8;100;8;90;1.48;0;0.16;1;20.91;85;17.5;26.01
10.2;0;575;0;0;0.19;0;391.49;-2;22;23;85.8;100;8;90;1.48;0;0.16;1;20.96;85;17.5;26.01
10.3;0;575;0;0;0.22;0;391.44;-2;22;23;85.8;100;8;90;1.48;0;0.16;1;20.99;85;17.5;26.01
10.4;0;575;0;0;0.2;0;391.41;-1.99;22;23;85.8;100;8;90;1.48;0;0.16;1;20.94;85;17.5;26.01
10.5;0;575;0;0;0.2;0;391.46;-1.94;22;23;85.8;100;8;90;1.48;0;0.16;1;20.89;85;17.5;26.01
10.6;0;575;0;0;0.18;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.84;85;17.5;26.01
10.7;0;575;0;0;0.18;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.79;85;17.5;26.01
10.8;0;575;0;0;0.18;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.74;85;17.5;26.01
10.9;0;575;0;0;0.18;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.69;85;17.5;26.01
11;0;575;0;0;0.17;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.64;85;17.5;26.01
11.1;0;575;0;0;0.17;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.59;85;17.5;26.01
11.2;0;575;0;0;0.19;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.54;85;17.5;26.01
11.3;0;575;0;0;0.21;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.5;85;17.5;26.01
11.4;0;575;0;0;0.16;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.5;85;17.5;26.01
11.5;0;575;0;0;0.16;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.5;85;17.5;26.01
11.6;0;575;0;0;0.18;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.5;85;17.5;26.01
11.7;0;575;0;0;0.17;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.5;85;17.5;26.01
11.8;0;575;0;0;0.16;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.5;85;17.5;26.01
11.9;0;575;0;0;0.17;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.5;85;17.5;26.01
12;0;575;0;0;0.22;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.5;85;17.5;26.01
12.1;0;575;0;0;0.18;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.5;85;17.5;26.01
12.2;0;575;0;0;0.18;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.5;85;17.5;26.01
12.3;0;575;0;0;0.18;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.5;85;17.5;26.01
12.4;0;575;0;0;0.18;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.5;85;17.5;26.01
12.5;0;575;0;0;0.19;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.5;85;17.5;26.01
12.6;0;575;0;0;0.18;0;391.49;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.5;85;17.5;26.02
12.7;0;575;0;0;0.17;0;391.44;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.5;85;17.5;26.04
12.8;0;575;0;0;0.18;0;391.4;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.5;85;17.5;26.05
12.9;0;575;0;0;0.19;0;391.4;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.5;85;17.5;26.07
13;0;575;0;0;0.19;0;391.41;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.5;85;17.5;26.09
13.1;0;575;0;0;0.19;0;391.46;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.5;85;17.5;26.1
13.2;0;575;0;0;0.19;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.5;85;17.5;26.12
13.3;0;575;0;0;0.18;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.51;85;17.5;26.14
13.4;0;575;0;0;0.18;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.56;85;17.5;26.15
13.5;0;575;0;0;0.2;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.61;85;17.5;26.17
13.6;0;575;0;0;0.2;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.66;85;17.5;26.17
13.7;0;575;0;0;0.2;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.71;85;17.5;26.17
13.8;0;575;0;0;0.2;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.76;85;17.5;26.17
13.9;0;575;0;0;0.19;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.81;85;17.5;26.17
14;0;575;0;0;0.16;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.86;85;17.5;26.17
14.1;0;575;0;0;0.18;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.91;85;17.5;26.17
14.2;0;575;0;0;0.19;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.95;85;17.5;26.17
14.3;0;575;0;0;0.18;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;21;85;17.5;26.17
14.4;0;575;0;0;0.16;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.95;85;17.5;26.17
14.5;0;575;0;0;0.16;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.89;85;17.5;26.17
14.6;0;575;0;0;0.16;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.84;85;17.5;26.17
14.7;0;575;0;0;0.14;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.79;85;17.5;26.17
14.8;0;575;0;0;0.18;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.74;85;17.5;26.17
14.9;0;575;0;0;0.17;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.69;85;17.5;26.17
15;0;575;0;0;0.14;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.64;85;17.5;26.17
15.1;0;575;0;0;0.16;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.59;85;17.5;26.17
15.2;0;575;0;0;0.16;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.54;85;17.5;26.17
15.3;0;575;0;0;0.17;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.5;85;17.5;26.17
15.4;0;575;0;0;0.16;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.5;85;17.5;26.17
15.5;0;575;0;0;0.16;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.5;85;17.5;26.17
15.6;0;575;0;0;0.18;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.5;85;17.5;26.17
15.7;0;575;0;0;0.14;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.5;85;17.5;26.17
15.8;0;575;0;0;0.15;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.5;85;17.5;26.17
15.9;0;575;0;0;0.18;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.5;85;17.5;26.17
16;0;575;0;0;0.18;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.5;85;17.5;26.17
16.1;0;575;0;0;0.19;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.5;85;17.5;26.17
16.2;0;575;0;0;0.18;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.5;85;17.5;26.17
16.3;0;575;0;0;0.16;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.51;85;17.5;26.17
16.4;0;575;0;0;0.16;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.56;85;17.5;26.17
16.5;0;575;0;0;0.17;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.61;85;17.5;26.17
16.6;0;575;0;0;0.18;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.66;85;17.5;26.17
16.7;0;575;0;0;0.18;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.71;85;17.5;26.17
16.8;0;575;0;0;0.16;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.76;85;17.5;26.17
16.9;0;575;0;0;0.18;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.81;85;17.5;26.17
17;0;575;0;0;0.2;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.86;85;17.5;26.17
17.1;0;575;0;0;0.2;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.91;85;17.5;26.17
17.2;0;575;0;0;0.18;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.96;85;17.5;26.17
17.3;0;575;0;0;0.16;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.99;85;17.5;26.17
17.4;0;575;0;0;0.16;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.94;85;17.5;26.17
17.5;0;575;0;0;0.2;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.89;85;17.5;26.17
17.6;0;575;0;0;0.19;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.84;85;17.5;26.17
17.7;0;575;0;0;0.16;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.79;85;17.5;26.17
17.8;0;575;0;0;0.17;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.74;85;17.5;26.17
17.9;0;575;0;0;0.16;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.69;85;17.5;26.17
18;0;575;0;0;0.16;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.64;85;17.5;26.17
18.1;0;575;0;0;0.17;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.59;85;17.5;26.17
18.2;0;575;0;0;0.18;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.54;85;17.5;26.17
18.3;0;575;0;0;0.19;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.51;85;17.5;26.17
18.4;0;575;0;0;0.2;0;391.5;-1.91;22;23;85.8;100;8;90;1.48;0;0.16;1;20.56;85;17.5;26.17
18.5;0;575;0;0;0.2;0;391.5;-1.96;22;23;85.8;100;8;90;1.48;0;0.16;1;20.61;85;17.5;26.17
18.6;0;575;0;0;0.17;0;391.5;-1.99;22;23;85.8;100;8;90;1.48;0;0.16;1;20.66;85;17.5;26.17
18.7;0;575;0;0;0.17;0;391.5;-1.94;22;23;85.8;100;8;90;1.48;0;0.16;1;20.71;85;17.5;26.17
18.8;0;575;0;0;0.17;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.76;85;17.5;26.17
18.9;0;575;0;0;0.17;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.81;85;17.5;26.17
19;0;575;0;0;0.18;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.86;85;17.5;26.17
19.1;0;575;0;0;0.19;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.91;85;17.5;26.17
19.2;0;575;0;0;0.18;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;20.96;85;17.5;26.17
19.3;0;575;0;0;0.16;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;21;85;17.5;26.17
19.4;0;575;0;0;0.17;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;21;85;17.5;26.17
19.5;0;575;0;0;0.16;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;21;85;17.5;26.17
19.6;0;575;0;0;0.16;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;21;85;17.5;26.17
19.7;0;575;0;0;0.18;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;21;85;17.5;26.17
19.8;0;575;0;0;0.2;0;391.5;-1.89;22;23;85.8;100;8;90;1.48;0;0.16;1;21;85;17.5;26.17
19.9;0;575;0;0;0.17;0;391.5;-1.84;22;23;85.8;100;8;90;1.48;0;0.16;1;21;85;17.5;26.17
20;0;575;0;0;0.17;0;391.5;-1.81;22;23;85.8;100;8;90;1.48;0;0.16;1;21;85;17.5;26.17
20.1;0;575;0;0;0.17;0;391.5;-1.86;22;23;85.8;100;8;90;1.48;0;0.16;1;21;85;17.5;26.17
20.2;0;575;0;0;0.17;0;391.5;-1.9;22;23;85.8;100;8;90;1.48;0;0.16;1;21;85;17.5;26.17
