Time [s];Velocity [km/h];Elevation [m];Throttle [%];Motor Torque [Nm];Longitudinal Acceleration [m/s^2];Regenerative Braking Signal ;Battery Voltage [V];Battery Current [A];Battery Temperature [°C];max. Battery Temperature [°C];SoC [%];displayed SoC [%];min. SoC [%];max. SoC [%);Heating Power CAN [kW];Heating Power LIN [W];Requested Heating Power [W];AirCon Power [kW];Heater Signal;Heater Voltage [V];Heater Current [A];Ambient Temperature [°C];Coolant Temperature Heatercore [°C];Requested Coolant Temperature [°C];Coolant Temperature Inlet [°C];Heat Exchanger Temperature [°C];Cabin Temperature Sensor [°C]
1;1.34;564;18.93;46.17;0.61;0;388.61;-4.16;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20;25;85;25;20.5;25.51
1.1;1.56;564;10.89;47.11;0.65;0;388.6;-4.29;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20;25;85;25;20.5;25.51
1.2;1.86;564;0;46.22;0.65;0;388.6;-4.39;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20;25;85;25;20.5;25.51
1.3;2.13;564;0;35.33;0.44;0;388.69;-3.51;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20;25;85;25;20.5;25.51
1.4;2.32;564;0;18.66;0.19;0;388.79;-2.51;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20;25;85;25;20.5;25.51
1.5;2.43;564;0;10.05;0.05;0;388.84;-1.82;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20;25;85;25;20.5;25.51
1.6;2.49;564;0;1.61;-0.03;0;388.89;-1.17;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20;25;85;25;20.5;25.51
1.7;2.48;564;0;0.22;-0.07;0;388.9;-1.1;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20;25;85;25;20.5;25.51
1.8;2.48;564;0;0;-0.09;0;388.9;-1.1;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20;25;85;25;20.5;25.51
1.9;2.45;564;0;-1.61;-0.21;0;388.9;-1.1;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20;25;85;25;20.5;25.51
2;2.39;564;0;-2;-0.42;0;388.9;-1.1;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20;25;85;25;20.5;25.51
2.1;2.26;564;0;-2.5;-0.56;0;388.9;-1.06;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20;25;85;25;20.5;25.51
2.2;2.11;564;0;-3.61;-0.65;0;388.9;-1.01;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20;25;85;25;20.5;25.51
2.3;1.91;564;0;-5.61;-0.71;0;388.9;-1.04;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20;25;85;25;20.5;25.51
2.4;1.7;564;0;-6.28;-0.75;0;388.9;-1.09;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20;25;85;25;20.5;25.51
2.5;1.51;564;0;-7.17;-0.8;0;388.9;-1.14;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20;25;85;25;20.5;25.51
2.6;1.25;564;0;-8.39;-0.84;0;388.9;-1.19;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20;25;85;25;20.5;25.51
2.7;1.03;564;0;-9.11;-0.62;0;388.9;-1.29;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20;25;85;25;20.5;25.51
2.8;0.87;564;0;-10.5;-0.35;0;388.9;-1.39;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20;25;85;25;20.5;25.51
2.9;0.81;564;0;-10.78;-0.29;0;388.9;-1.31;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20;25;85;25;20.5;25.51
3;0.61;564;0;-9.33;-0.24;0;388.9;-1.21;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20;25;85;25;20.5;25.51
3.1;0.61;564;0;-7.11;-0.17;0;388.9;-1.2;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20;25;85;25;20.5;25.51
3.2;0.55;564;0;-5.5;-0.14;0;388.9;-1.2;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20;25;85;25;20.5;25.51
3.3;0.41;564;0;-4;-0.14;0;388.9;-1.2;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20;25;85;25;20.5;25.51
3.4;0.41;564;0.15;-3.39;-0.11;0;388.9;-1.2;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20;25;85;25;20.5;25.51
3.5;0.29;564;9.51;-1.61;-0.06;0;388.9;-1.02;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20;25;85;25;20.5;25.51
3.6;0.23;564;20.64;-1;-0.04;0;388.9;-0.82;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20;25;85;25;20.5;25.51
3.7;0.23;564;24.65;2;0.02;0;388.86;-1.69;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20;25;85;25;20.5;25.51
3.8;0.23;564;25.5;19.19;0.43;0;388.81;-2.69;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20;25;85;25;20.5;25.51
3.9;0.24;564;25.47;46.84;0.85;0;388.71;-3.51;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20;25;85;25;20.5;25.51
4;0.48;564;25.65;54.56;0.96;0;388.61;-4.31;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20;25;85;25;20.5;25.5
4.1;0.91;564;26.07;61.45;1.07;0;388.56;-5.2;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20;25;85;25;20.5;25.49
4.2;1.34;564;27.45;68.35;1.15;0;388.51;-6.1;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20;25;85;25;20.5;25.47
4.3;1.81;564;29.31;71.39;1.18;0;388.41;-7.31;20;20;81;95;8;89.5;0;0;0;0;1;391.96;0;20;25;85;25;20.5;25.45
4.4;2.34;564;29.53;77.74;1.29;0;388.31;-8.56;20;20;81;95;8;89.5;0;0;0;0;1;391.46;0;20;25;85;25;20.5;25.44
4.5;2.9;564;29.38;83.96;1.38;0;388.21;-9.77;20;20;81;95;8;89.5;0;0;0;0;1;391;0;20;25;85;25;20.5;25.42
4.6;3.43;564;29.38;86;1.42;0;388.11;-10.97;20;20;81;95;8;89.5;0;0;0;0;1;391;0;20;25;85;25;20.5;25.4
4.7;4.02;564;29.93;86.56;1.4;0;388.01;-12.03;20;20;81;95;8;89.5;0;0;0;0;1;391;0;20;25;85;25;20.5;25.39
4.8;4.56;564;32.03;86.83;1.4;0;387.91;-13.08;20;20;81;95;8;89.5;0;0;0;0;1;391;0;20;25;85;25;20.5;25.37
4.9;5.14;564;32.95;88.89;1.45;0;387.77;-14.53;20;20;81;95;8;89.5;0;0;0;0;1;390.96;0;20;25;85;25;20.5;25.35
5;5.7;564;32.83;93.17;1.5;0;387.62;-16.03;20;20;81;95;8;89.5;0;0;0;0;1;390.46;0;20;25;85;25;20.5;25.34
5.1;6.32;564;32.63;93.61;1.51;0;387.56;-17;20;20;81;95;8;89.5;0;0;0;0;1;390;0;20;25;85;25;20.5;25.34
5.2;6.89;564;32.63;91.22;1.45;0;387.51;-17.9;20;20;81;95;8;89.5;0;0;0;0;1;390;0;20;25;85;25;20.5;25.34
5.3;7.47;564;32.48;87.83;1.38;0;387.46;-17.87;20;20;81;95;8;89.5;0;0;0;0;1;390;0;20;25;85;25;20.5;25.34
5.4;7.97;564;32.48;83.43;1.28;0;387.41;-17.72;20;20;81;95;8;89.5;0;0;0;0;1;390;0;20;25;85;25;20.5;25.34
5.5;8.51;564;32.48;75.43;1.14;0;387.53;-16.23;20;20;81;95;8;89.5;0;0;0;0;1;390.04;0;20;25;85;25;20.5;25.34
5.6;8.96;564;32.48;65.11;0.96;0;387.68;-14.58;20;20;81;95;8;89.5;0;0;0;0;1;390.54;0;20;25;85;25;20.5;25.34
5.7;9.32;564;32.8;51.54;0.75;0;387.83;-12.36;20;20;81;95;8;89.5;0;0;0;0;1;391;0;20;25;85;25;20.5;25.34
5.8;9.62;564;32.95;40.16;0.55;0;387.98;-10.06;20;20;81;95;8;89.5;0;0;0;0;1;391;0;20;25;85;25;20.5;25.34
5.9;9.82;564;33.8;33.22;0.48;0;388.09;-9;20;20;81;95;8;89.5;0;0;0;0;1;391.04;0;20;25;85;25;20.5;25.34
6;10.02;564;35.3;29.28;0.41;0;388.19;-8.1;20;20;81;95;8;89.5;0;0;0;0;1;391.54;0;20;25;85;25;20.5;25.34
6.1;10.2;564;35.61;26.33;0.31;0;388.2;-7.91;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20;25;85;25;20.5;25.34
6.2;10.35;564;35.4;26.5;0.3;0;388.2;-7.81;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20;25;85;25;20.5;25.34
6.3;10.55;564;34.95;24.72;0.31;0;388.24;-7.67;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20;25;85;25;20.5;25.34
6.4;10.69;564;34.35;23.32;0.24;0;388.29;-7.52;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20;25;85;25;20.5;25.34
6.5;10.81;564;34.06;23.32;0.2;0;388.3;-7.28;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20;25;85;25;20.5;25.34
6.6;10.98;564;34.2;22.22;0.28;0;388.3;-7.03;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20;25;85;25;20.5;25.34
6.7;11.09;564;34.35;21;0.27;0;388.3;-6.82;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20;25;85;25;20.5;25.34
6.8;11.22;564;34.48;20.5;0.22;0;388.3;-6.62;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20.01;25;85;25;20.5;25.34
6.9;11.34;564;34.48;20;0.28;0;388.34;-6.47;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20.06;25;85;25;20.5;25.34
7;11.45;564;35.08;18.22;0.25;0;388.39;-6.32;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20.11;25;85;25;20.5;25.34
7.1;11.56;564;36.68;17.22;0.28;0;388.36;-6.48;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20.16;25;85;25;20.5;25.34
7.2;11.65;564;38.04;18.89;0.4;0;388.31;-6.68;20;20;81;95;8;89.5;0;0;0;0;1;392;0;20.21;25;85;25;20.5;25.34
7.3;11.77;564;39.23;22.18;0.45;0;388.21;-8.03;20;20;81;95;8;89.5;0;0;0;0;1;391.96;0;20.26;25;85;25;20.5;25.34
7.4;11.91;564;39.89;26.89;0.52;0;388.11;-9.53;20;20;81;95;8;89.5;0;0;0;0;1;391.46;0;20.31;25;85;25;20.5;25.34
7.5;12.1;564;40.4;35.39;0.55;0;387.92;-11.97;20;20;81;95;8;89.5;0;0;0;0;1;390.96;0;20.36;25;85;25;20.5;25.34
7.6;12.35;564;40.55;44.18;0.66;0;387.72;-14.52;20;20;81;95;8;89.5;0;0;0;0;1;390.46;0;20.41;25;85;25;20.5;25.34
7.7;12.62;564;41.29;48.89;0.8;0;387.57;-16.44;20;20;81;95;8;89.5;0;0;0;0;1;390;0;20.46;25;85;25;20.5;25.34
7.8;12.93;564;41.52;54.17;0.85;0;387.42;-18.29;20;20;81;95;8;89.5;0;0;0;0;1;390;0;20.49;25;85;25;20.5;25.34
7.9;13.28;564;41.36;58.89;1.01;0;387.27;-20.05;20;20;81;95;8;89.5;0;0;0;0;1;390;0;20.44;25;85;25;20.5;25.34
8;13.65;564;41.21;64.18;1.08;0;387.12;-21.8;20;20;81;95;8;89.5;0;0;0;0;1;390;0;20.4;25;85;25;20.5;25.34
8.1;14.03;564;41.18;66.39;1.09;0;387.01;-22.84;20;20;81;95;8;89.5;0;0;0;0;1;390;0;20.35;25;85;25;20.5;25.34
8.2;14.44;564;41.18;66.61;1.15;0;386.91;-23.79;20;20;81;95;8;89.5;0;0;0;0;1;390;0;20.3;25;85;25;20.5;25.34
8.3;14.88;564;40.68;66.89;1.2;0;386.86;-24.34;20;20;81;95;8;89.5;0;0;0;0;1;390;0;20.25;25;85;25;20.5;25.34
8.4;15.24;564;39.67;67.11;1.11;0;386.81;-24.84;20;20;81;95;8;89.5;0;0;0;0;1;390;0;20.2;25;85;25;20.5;25.34
8.5;15.6;564;37.2;65.5;1.03;0;386.84;-23.79;20;20;81;95;8;89.5;0;0;0;0;1;390;0;20.15;25;85;25;20.5;25.34
8.6;15.88;564;35.38;60.32;0.94;0;386.89;-22.54;20;20;81;95;8;89.5;0;0;0;0;1;390;0;20.1;25;85;25;20.5;25.34
8.7;16.17;564;32.32;51.43;0.85;0;387.12;-19.42;20;20;81;95;8;89.5;0;0;0;0;1;390;0;20.05;25;85;25;20.5;25.34
8.8;16.35;564;29.47;41.93;0.72;0;387.37;-16.07;20;20;81;95;8;89.5;0;0;0;0;1;390;0;20;25;85;25;20.5;25.34
8.9;16.43;564;29.53;33.65;0.48;0;387.67;-12.77;20;20;81;95;8;89.5;0;0;0;0;1;390.04;0;20.05;25;85;25;20.5;25.34
9;16.5;564;30.3;22.93;0.29;0;387.97;-9.47;20;20;81;95;8;89.5;0;0;0;0;1;390.54;0;20.1;25;85;25;20.5;25.34
9.1;16.53;564;32.8;17.46;0.12;0;388.09;-8.03;20;20;81;95;8;89.5;0;0;0;0;1;391.04;0;20.15;25;85;25;20.5;25.34
9.2;16.49;564;35.17;15.15;0.15;0;388.19;-6.83;20;20;81;95;8;89.5;0;0;0;0;1;391.54;0;20.2;25;85;25;20.5;25.34
9.3;16.56;564;37.65;13.81;0.09;0;388.16;-7.23;20;20;81;95;8;89.5;0;0;0;0;1;391.96;0;20.25;25;85;25;20.5;25.34
9.4;16.53;564;38.9;16.34;0.09;0;388.11;-7.83;20;20;81;95;8;89.5;0;0;0;0;1;391.46;0;20.3;25;85;25;20.5;25.34
9.5;16.51;564;39.82;19.54;0.25;0;388.01;-9.37;20;20;81;95;8;89.5;0;0;0;0;1;391;0;20.35;25;85;25;20.5;25.34
9.6;16.57;564;40.5;23.69;0.13;0;387.91;-11.02;20;20;81;95;8;89.5;0;0;0;0;1;391;0;20.4;25;85;25;20.5;25.34
9.7;16.63;564;40.68;29.35;0.31;0;387.77;-13.11;20;20;81;95;8;89.5;0;0;0;0;1;390.96;0;20.45;25;85;25;20.5;25.34
9.8;16.75;564;40.45;35.54;0.49;0;387.62;-15.26;20;20;81;95;8;89.5;0;0;0;0;1;390.46;0;20.5;25;85;25;20.5;25.34
9.9;16.9;564;40.23;38.15;0.53;0;387.47;-16.52;20;20;81;95;8;89.5;0;0;0;0;1;390;0;20.45;25;85;25;20.5;25.34
10;17.09;564;40.12;41.27;0.55;0;387.32;-17.67;20;20;81;95;8;89.5;0;0;0;0;1;390;0;20.4;25;85;25;20.5;25.34
10.1;17.27;564;39.65;43.04;0.55;0;387.26;-18.42;20;20;81;95;8;89.5;0;0;0;0;1;390;0;20.35;25;85;25;20.5;25.34
10.2;17.46;564;38.83;43.65;0.56;0;387.21;-19.12;20;20;81;95;8;89.5;0;0;0;0;1;390;0;20.3;25;85;25;20.5;25.34
10.3;17.61;564;37.75;44.85;0.53;0;387.2;-18.76;20;20;81;95;8;89.5;0;0;0;0;1;390;0;20.25;25;85;25;20.5;25.34
10.4;17.81;564;37.58;42.5;0.53;0;387.2;-18.26;20;20;81;95;8;89.5;0;0;0;0;1;390;0;20.2;25;85;25;20.5;25.34
10.5;17.95;564;37.58;40.31;0.53;0;387.29;-17.49;20;20;81;95;8;89.5;0;0;0;0;1;390;0;20.15;25;85;25;20.5;25.34
10.6;18.13;564;37.58;38;0.46;0;387.39;-16.69;20;20;81;95;8;89.5;0;0;0;0;1;390;0;20.1;25;85;25;20.5;25.34
10.7;18.26;564;37.58;36.35;0.44;0;387.4;-16.51;20;20;81;95;8;89.5;0;0;0;0;1;390;0;20.05;25;85;25;20.5;25.34
10.8;18.37;564;37.75;36.32;0.49;0;387.4;-16.41;20;20;81;95;8;89.5;0;0;0;0;1;390;0;20;25;85;25;20.5;25.34
10.9;18.52;564;38.16;35.62;0.4;0;387.4;-16.09;20;20;81;95;8;89.5;0;0;0;0;1;390;0;20.05;25;85;25;20.5;25.34
11;18.68;564;38.61;34;0.35;0;387.4;-15.74;20;20;81;95;8;89.5;0;0;0;0;1;390;0;20.1;25;85;25;20.5;25.34
11.1;18.86;564;40.33;35.08;0.49;0;387.36;-16.41;20;20;81;95;8;89.5;0;0;0;0;1;390;0;20.15;25;85;25;20.5;25.34
11.2;18.98;564;41.21;36.29;0.55;0;387.31;-17.21;20;20;81;95;8;89.5;0;0;0;0;1;390;0;20.2;25;85;25;20.5;25.34
11.3;19.2;564;43.44;38.5;0.53;0;387.12;-19.88;20;20;81;95;8;89.5;0;0;0;0;1;390;0;20.25;25;85;25;20.5;25.34
11.4;19.31;564;43.59;45.96;0.62;0;386.92;-22.78;20;20;81;95;8;89.5;0;0;0;0;1;390;0;20.3;25;85;25;20.5;25.34
11.5;19.52;564;43.95;54.67;0.84;0;386.63;-25.9;20;20;81;95;8;89.5;0;0;0;0;1;389.96;0;20.35;25;85;25;20.5;25.34
11.6;19.77;564;44.04;60.58;1;0;386.33;-29.05;20;20;81;95;8;89.5;0;0;0;0;1;389.46;0;20.4;25;85;25;20.5;25.34
11.7;20.06;564;44.28;64.71;0.94;0;386.12;-31.67;20;20;81;95;8;89.5;0;0;0;0;1;389;0;20.45;25;85;25;20.5;25.34
11.8;20.33;564;44.75;71.29;0.85;0;385.92;-34.22;20;20;81;95;8;89.5;0;0;0;0;1;389;0;20.5;25;85;25;20.5;25.34
11.9;20.67;564;45.5;72.58;0.92;0;385.72;-36.41;20;20;81;94.91;8;89.5;0;0;0;0;1;388.96;0;20.5;25;85;25;20.5;25.34
12;21.06;564;45.68;75.58;1.06;0;385.52;-38.56;20;20;81;94.8;8;89.5;0;0;0;0;1;388.46;0;20.5;25;85;25;20.5;25.34
12.1;21.4;564;45.76;83.29;1.06;0;385.32;-40.98;20;20;81;94.68;8;89.5;0;0;0;0;1;388;0;20.5;25;85;25;20.5;25.34
12.2;21.76;564;45.6;82.79;1.11;0;385.12;-43.43;20;20;81;94.57;8;89.5;0;0;0;0;1;388;0;20.5;25;85;25;20.5;25.34
12.3;22.24;564;45.41;85.62;1.23;0;384.97;-44.59;20;20;81;94.5;8;89.5;0;0;0;0;1;388;0;20.5;25;85;25;20.5;25.34
12.4;22.66;564;45.83;86.5;1.33;0;384.82;-45.59;20;20;81;94.5;8;89.5;0;0;0;0;1;388;0;20.5;25;85;25;20.5;25.34
12.5;23.04;564;45.43;86.57;1.25;0;384.76;-45.97;20;20;81;94.5;8;89.5;0;0;0;0;1;388;0;20.5;25;85;25;20.5;25.34
12.6;23.5;564;45.5;85.5;1.3;0;384.71;-46.27;20;20;81;94.5;8;89.5;0;0;0;0;1;388;0;20.5;25;85;25;20.5;25.34
12.7;24.07;564;44.46;84.77;1.33;0;384.61;-47.19;20;20;80.96;94.5;8;89.5;0;0;0;0;1;388;0;20.5;25;85;25;20.5;25.34
12.8;24.38;564;40.83;87.27;1.11;0;384.51;-48.19;20;20;80.91;94.5;8;89.5;0;0;0;0;1;388;0;20.5;25;85;25;20.5;25.34
12.9;24.83;564;36.09;77.82;0.94;0;384.9;-42.21;20;20;80.9;94.5;8;89.5;0;0;0;0;1;388.04;0;20.5;25;85;25;20.5;25.34
13;24.89;564;31.19;68.43;0.94;0;385.35;-35.36;20;20;80.9;94.5;8;89.5;0;0;0;0;1;388.54;0;20.5;25;85;25;20.5;25.34
13.1;25.25;564;21.25;47.82;0.81;0;386.07;-26.73;20;20;80.9;94.5;8;89.5;0;0;0;0;1;389.04;0;20.5;25;85;25;20.5;25.34
13.2;25.32;564;13.44;34.39;0.55;0;386.82;-17.88;20;20;80.9;94.5;8;89.5;0;0;0;0;1;389.54;0;20.5;25;85;25;20.5;25.34
13.3;25.37;564;10.67;17.09;0.16;0;387.57;-9.57;20;20;80.9;94.5;8;89.5;0;0;0;0;1;390.08;0;20.5;25;85;25;20.5;25.34
13.4;25.42;564;8.98;0;-0.23;0;388.32;-1.32;20;20;80.9;94.5;8;89.5;5.47;0;0;0;1;391.08;0;20.5;25;85;25;20.5;25.34
13.5;25.26;564;9.08;-16.45;-0.49;0;388.93;6.13;20;20;80.9;94.5;8;89.5;5.19;0;0;0;1;392.04;0;20.5;25;85;25;20.5;25.34
13.6;24.96;564;9.3;-31.3;-0.72;0;389.53;13.48;20;20;80.9;94.5;8;89.5;4.92;0;0;0;1;392.54;0;20.5;25;85;25;20.5;25.34
13.7;24.61;564;10.31;-39.37;-0.94;0;389.96;18.39;20;20;80.9;94.5;8;89.5;4.64;0;0;0;1;393.04;0;20.5;25;85;25;20.5;25.34
13.8;24.15;564;14.66;-53.57;-1.11;0;390.36;22.99;20;20;80.9;94.5;8;89.5;4.37;0;0;0;1;393.54;0;20.5;25;85;25;20.5;25.34
13.9;23.64;564;17.53;-47.82;-0.9;0;390;17.59;20;20;80.9;94.5;8;89.5;4.09;0;0;0;1;393.96;0;20.5;25;85;25;20.5;25.34
14;23.37;564;18.05;-29.63;-0.61;0;389.55;10.94;20;20;80.9;94.5;8;89.5;3.81;0;0;0;1;393.46;0;20.5;25;85;25;20.5;25.34
14.1;23.13;564;18.62;-25.27;-0.63;0;389.5;10.07;20;20;80.9;94.5;8;89.5;3.54;0;0;0;1;393;0;20.5;25;85;25;20.5;25.34
14.2;22.8;564;19.62;-27;-0.61;0;389.5;9.92;20;20;80.9;94.5;8;89.5;3.26;0;0;0;1;393;0;20.5;25;85;25;20.5;25.34
14.3;22.63;564;20.92;-24.46;-0.53;0;389.37;8.7;20;20;80.9;94.5;8;89.5;2.99;0;0;0;1;392.96;0;20.5;25;85;25;20.5;25.34
14.4;22.41;564;21.08;-21.46;-0.5;0;389.22;7.35;20;20;80.9;94.5;8;89.5;2.71;0;0;0;1;392.46;0;20.5;25;85;25;20.5;25.34
14.5;22.18;564;21.08;-19.73;-0.46;0;389.2;7.07;20;20;80.9;94.5;8;89.5;2.43;0;0;0;1;392;0;20.5;25;85;25;20.5;25.34
14.6;21.98;564;22.1;-20.23;-0.46;0;389.2;6.92;20;20;80.9;94.5;8;89.5;2.16;0;0;0;1;392;0;20.5;25;85;25;20.5;25.34
14.7;21.76;564;25.68;-18;-0.46;0;389.02;4.23;20;20;80.9;94.5;8;89.5;1.88;0;0;0;1;392;0;20.5;25;85;25;20.5;25.34
14.8;21.56;564;29.7;-9.96;-0.26;0;388.82;1.23;20;20;80.9;94.5;8;89.5;1.61;0;0;0;1;392;0;20.5;25;85;25;20.5;25.34
14.9;21.56;564;31.32;-1.62;-0.03;0;388.67;-0.43;20;20;80.9;94.5;8;89.5;1.33;0;0;0;1;392;0;20.5;25;85;25;20.5;25.34
15;21.48;564;32.33;0.46;-0.02;0;388.52;-1.93;20;20;80.9;94.5;8;89.5;1.05;0;0;0;1;392;0;20.5;25;85;25;20.5;25.34
15.1;21.41;564;34.79;2.26;-0.04;0;388.41;-3.3;20;20;80.9;94.5;8;89.5;0.78;0;0;0;1;392;0;20.5;25;85;25;20.5;25.34
15.2;21.38;564;36.79;5;0;0;388.31;-4.65;20;20;80.9;94.5;8;89.5;0.5;0;0;0;1;392;0;20.5;25;85;25;20.5;25.34
15.3;21.34;564;39.27;7.97;0.08;0;388.26;-5.87;20;20;80.9;94.5;8;89.5;0.22;0;0;0;1;391.96;0;20.5;25;85;25;20.5;25.34
15.4;21.38;564;42.06;9.21;0.14;0;388.21;-7.07;20;20;80.9;94.5;8;89.5;0;0;0;0;1;391.46;0;20.5;25;85;25;20.5;25.34
15.5;21.42;564;43.79;15.74;0.27;0;387.8;-12;20;20;80.9;94.5;8;89.5;0;0;0;0;1;390.96;0;20.5;25;85;25;20.5;25.34
15.6;21.53;564;45.02;27.42;0.51;0;387.35;-17.4;20;20;80.9;94.5;8;89.5;0;0;0;0;1;390.46;0;20.5;25;85;25;20.5;25.34
15.7;21.72;564;45.83;42.65;0.75;0;386.77;-24.84;20;20;80.9;94.5;8;89.5;0;0;0;0;1;389.96;0;20.5;25;85;25;20.5;25.34
15.8;22.01;564;46.28;57.68;1;0;386.17;-32.55;20;20;80.9;94.5;8;89.5;0;0;0;0;1;389.46;0;20.5;25;85;25;20.5;25.34
15.9;22.38;564;45.89;70.71;1.19;0;385.7;-37.4;20;20;80.9;94.5;8;89.5;0;0;0;0;1;388.96;0;20.5;25;85;25;20.5;25.34
16;22.79;564;45.5;77.18;1.27;0;385.25;-41.9;20;20;80.9;94.5;8;89.5;0;0;0;0;1;388.46;0;20.5;25;85;25;20.5;25.34
16.1;23.23;564;44.9;79.97;1.32;0;385.11;-43.11;20;20;80.9;94.5;8;89.5;0;0;0;0;1;388;0;20.5;25;85;25;20.5;25.34
16.2;23.68;564;43.87;80.53;1.32;0;385.01;-43.91;20;20;80.9;94.5;8;89.5;0;0;0;0;1;388;0;20.5;25;85;25;20.5;25.34
16.3;24.11;564;43.35;78.53;1.27;0;385.04;-43.11;20;20;80.9;94.5;8;89.5;0;0;0;0;1;388;0;20.5;25;85;25;20.5;25.34
16.4;24.52;564;42.64;75.5;1.2;0;385.09;-42.11;20;20;80.9;94.5;8;89.5;0;0;0;0;1;388;0;20.5;25;85;25;20.5;25.34
16.5;24.95;564;41.86;71.06;1.11;0;385.23;-39.87;20;20;80.9;94.5;8;89.5;0;0;0;0;1;388.04;0;20.5;25;85;25;20.5;25.34
16.6;25.29;564;41.48;65.76;1.02;0;385.38;-37.47;20;20;80.9;94.5;8;89.5;0;0;0;0;1;388.54;0;20.5;25;85;25;20.5;25.34
16.7;25.6;564;41.26;59.79;0.91;0;385.62;-34.8;20;20;80.9;94.5;8;89.5;0;0;0;0;1;389;0;20.5;25;85;25;20.5;25.34
