Time [s];Velocity [km/h];Elevation [m];Throttle [%];Motor Torque [Nm];Longitudinal Acceleration [m/s^2];Regenerative Braking Signal ;Battery Voltage [V];Battery Current [A];Battery Temperature [°C];max. Battery Temperature [°C];SoC [%];displayed SoC [%];min. SoC [%];max. SoC [%);Heating Power CAN [kW];Requested Heating Power [W];AirCon Power [kW];Heater Signal;Ambient Temperature [°C];Requested Coolant Temperature [°C];Heat Exchanger Temperature [°C];Cabin Temperature Sensor [°C]
1.3;1.49;593;6.25;5.7;0.01;0;387;-6.53;28;28;75.5;87;8;90;0;0;1.72;1;26.5;85;16;37.17
1.4;1.53;593;6.25;4.11;0.05;0;387.01;-6.39;28;28;75.5;87;8;90;0;0;1.72;1;26.5;85;16;37.17
1.5;1.49;593;6.18;3.1;0.07;0;387.06;-6.34;28;28;75.5;87;8;90;0;0;1.72;1;26.5;85;16;37.17
1.6;1.48;593;5.31;3.3;0.08;0;387.1;-6.29;28;28;75.5;87;8;90;0;0;1.72;1;26.5;85;16;37.17
1.7;1.62;593;3.7;2.4;0.12;0;387.1;-6.24;28;28;75.5;87;8;90;0;0;1.72;1;26.5;85;16;37.17
1.8;1.55;593;2.14;0.9;0.14;0;387.1;-6.2;28;28;75.5;87;8;90;0;0;1.72;1;26.5;85;16;37.17
1.9;1.62;593;2.08;0;0.12;0;387.1;-6.2;28;28;75.5;87;8;90;0;0;1.72;1;26.5;85;16;37.17
2;1.41;593;2.23;0;0.14;0;387.1;-6.19;28;28;75.5;87;8;90;0;0;1.72;1;26.5;85;16;37.17
2.1;1.52;593;3.93;-2.4;0.18;0;387.1;-6.14;28;28;75.5;87;8;90;0;0;1.72;1;26.5;85;15.99;37.17
2.2;1.36;593;7.84;-2.5;0.15;0;387.1;-6.11;28;28;75.5;87;8;90;0;0;1.72;1;26.5;85;15.94;37.17
2.3;1.36;593;9.8;0;0.12;0;387.1;-6.21;28;28;75.5;87;8;90;0;0;1.68;1;26.5;85;15.89;37.17
2.4;1.37;593;11.26;2.7;0.06;0;387.1;-6.31;28;28;75.5;87;8;90;0;0;1.68;1;26.5;85;15.84;37.17
2.5;1.34;593;11.6;8.2;-0.01;0;387.1;-6.41;28;28;75.5;87;8;90;0;0;1.68;1;26.5;85;15.79;37.17
2.6;1.35;593;11.53;6.7;-0.03;0;387.09;-6.52;28;28;75.5;87;8;90;0;0;1.68;1;26.5;85;15.74;37.17
2.7;1.36;593;11.31;10.2;-0.04;0;387.04;-6.67;28;28;75.5;87;8;90;0;0;1.67;1;26.5;85;15.69;37.17
2.8;1.47;593;11.25;11.1;-0.11;0;387;-6.81;28;28;75.5;87;8;90;0;0;1.67;1;26.5;85;15.64;37.17
2.9;1.49;593;11.34;11.7;-0.17;0;387;-6.91;28;28;75.5;87;8;90;0;0;1.67;1;26.5;85;15.59;37.17
3;1.57;593;11.4;13.22;-0.15;0;387;-7.01;28;28;75.5;87;8;90;0;0;1.67;1;26.5;85;15.54;37.17
3.1;1.66;593;11.25;14.1;-0.09;0;387;-7.06;28;28;75.5;87;8;90;0;0;1.66;1;26.5;85;15.5;37.17
3.2;1.74;593;11.25;14.95;-0.08;0;387;-7.1;28;28;75.5;87;8;90;0;0;1.66;1;26.5;85;15.5;37.17
3.3;1.84;593;11.25;15;-0.08;0;387;-7.1;28;28;75.5;87;8;90;0;0;1.66;1;26.5;85;15.5;37.17
3.4;1.88;593;11.25;13.78;-0.17;0;387;-7.09;28;28;75.5;87;8;90;0;0;1.65;1;26.5;85;15.5;37.17
3.5;2.01;593;11.4;13.05;-0.06;0;387;-7.04;28;28;75.5;87;8;90;0;0;1.65;1;26.5;85;15.5;37.17
3.6;2.09;593;11.25;13.05;0.22;0;387;-6.99;28;28;75.5;87;8;90;0;0;1.65;1;26.5;85;15.5;37.17
3.7;2.08;593;11.25;12.78;0.32;0;387;-6.89;28;28;75.5;87;8;90;0;0;1.65;1;26.5;85;15.5;37.17
3.8;2.03;593;11.25;11.28;0.24;0;387;-6.8;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15.5;37.17
3.9;1.95;593;11.25;11.05;0.18;0;387;-6.8;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15.5;37.17
4;1.91;593;11.16;10.78;0.14;0;387;-6.79;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15.5;37.17
4.1;1.88;593;10.6;11.5;0.15;0;387;-6.74;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15.5;37.17
4.2;1.83;593;10.33;10.45;0.19;0;387;-6.71;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15.5;37.17
4.3;1.77;593;10.45;9.83;0.16;0;387;-6.76;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15.5;37.17
4.4;1.69;593;10.45;10;0.07;0;387;-6.8;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15.5;37.17
4.5;1.65;593;10.53;11.05;0;0;387;-6.8;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15.5;37.17
4.6;1.59;593;10.45;11.67;-0.05;0;387;-6.81;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15.5;37.17
4.7;1.58;593;10.84;11.78;-0.04;0;387;-6.86;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15.5;37.17
4.8;1.58;593;11.47;13;-0.06;0;387;-6.91;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15.5;37.17
4.9;1.56;593;11.93;13.95;-0.09;0;387;-6.96;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15.5;37.17
5;1.6;593;13.41;14.83;-0.13;0;387;-7.01;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15.5;37.17
5.1;1.63;593;14.43;16.17;-0.15;0;387;-7.06;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15.49;37.17
5.2;1.66;593;16.2;16.78;-0.13;0;387;-7.12;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15.44;37.17
5.3;1.69;593;17.13;18.25;-0.15;0;387;-7.27;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15.39;37.17
5.4;1.73;593;17.36;20.5;-0.18;0;386.99;-7.42;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15.34;37.17
5.5;1.77;593;17.73;22.5;-0.23;0;386.94;-7.62;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15.29;37.17
5.6;1.82;593;17.6;24;-0.22;0;386.9;-7.81;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15.24;37.17
5.7;1.88;593;17.6;25.25;-0.22;0;386.9;-7.86;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15.19;37.17
5.8;1.93;593;17.45;26.25;-0.25;0;386.9;-7.92;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15.14;37.17
5.9;1.98;593;17.45;27.25;-0.28;0;386.9;-8.12;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15.09;37.17
6;2.07;593;17.45;27.5;-0.31;0;386.9;-8.3;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15.04;37.17
6.1;2.16;593;17.45;28.25;-0.29;0;386.9;-8.3;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15;37.17
6.2;2.24;593;17.36;27.5;-0.31;0;386.9;-8.29;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15;37.17
6.3;2.32;593;17.36;26;-0.37;0;386.9;-8.19;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15;37.17
6.4;2.41;593;17.45;26;-0.4;0;386.9;-8.11;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15;37.17
6.5;2.51;593;17.45;24.99;-0.39;0;386.9;-8.16;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15;37.17
6.6;2.63;593;17.45;24.25;-0.37;0;386.9;-8.2;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15;37.17
6.7;2.71;593;16.97;23.5;-0.32;0;386.9;-8.2;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15;37.17
6.8;2.77;593;16.8;23;-0.27;0;386.9;-8.19;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15;37.17
6.9;2.8;593;15.19;22.25;-0.22;0;386.9;-8.14;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15;37.17
7;2.88;593;14.1;21;-0.28;0;386.9;-8.09;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15;37.17
7.1;2.94;593;12.25;18.5;-0.25;0;386.9;-8.04;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15;37.17
7.2;3.01;593;11.63;18;-0.2;0;386.9;-7.97;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15;37.17
7.3;3.03;593;10.91;15.75;-0.19;0;386.9;-7.67;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15;37.17
7.4;3.09;593;11.08;13.99;-0.18;0;386.91;-7.39;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15;37.17
7.5;3.13;593;11.25;10.25;-0.19;0;386.96;-7.29;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15;37.17
7.6;3.15;593;11.08;8;-0.17;0;387;-7.19;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15;37.17
7.7;3.17;593;11.68;7.75;-0.3;0;387;-7.14;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15;37.17
7.8;3.18;593;12.78;6.75;-0.2;0;387;-7.09;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15;37.17
7.9;3.12;593;12.63;6;0.14;0;387;-7.04;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15;37.17
8;3.06;593;12.5;6.25;0.29;0;387;-6.98;28;28;75.5;87;8;90;0;0;1.64;1;26.5;85;15;37.17
8.1;2.94;593;12.63;4.25;0.28;0;387;-6.78;28;28;75.5;87;8;90;0;0;1.63;1;26.5;85;15;37.17
8.2;2.77;593;12.78;3.75;0.19;0;387;-6.61;28;28;75.5;87;8;90;0;0;1.63;1;26.5;85;15;37.17
8.3;2.6;593;12.85;5.5;0.14;0;387;-6.71;28;28;75.5;87;8;90;0;0;1.63;1;26.5;85;15;37.17
8.4;2.46;593;13.7;7.5;0.13;0;387;-6.81;28;28;75.5;87;8;90;0;0;1.63;1;26.5;85;15;37.17
8.5;2.31;593;15.57;8;0.11;0;387;-6.86;28;28;75.5;87;8;90;0;0;1.62;1;26.5;85;15;37.17
8.6;2.2;593;17.12;9.51;0.06;0;386.99;-6.92;28;28;75.5;87;8;90;0;0;1.62;1;26.5;85;15;37.17
8.7;2.06;593;18.67;12;0.02;0;386.94;-7.07;28;28;75.5;87;8;90;0;0;1.62;1;26.5;85;15;37.17
8.8;1.91;593;21.93;15.25;-0.04;0;386.9;-7.24;28;28;75.5;87;8;90;0;0;1.62;1;26.5;85;15;37.17
8.9;1.92;593;23.95;19.26;-0.09;0;386.9;-7.64;28;28;75.5;87;8;90;0;0;1.61;1;26.5;85;15;37.17
9;1.86;593;24.73;26;-0.2;0;386.9;-8.03;28;28;75.5;87;8;90;0;0;1.61;1;26.5;85;15;37.17
9.1;1.86;593;24.87;31.25;-0.25;0;386.9;-8.33;28;28;75.5;87;8;90;0;0;1.61;1;26.5;85;14.99;37.17
9.2;1.88;593;25.5;35.01;-0.31;0;386.89;-8.62;28;28;75.5;87;8;90;0;0;1.61;1;26.5;85;14.94;37.17
9.3;1.93;593;25.65;38.74;-0.38;0;386.84;-8.82;28;28;75.5;87;8;90;0;0;1.6;1;26.5;85;14.89;37.17
9.4;2.02;593;25.65;42.25;-0.42;0;386.8;-9.02;28;28;75.5;87;8;90;0;0;1.6;1;26.5;85;14.84;37.17
9.5;2.11;593;25.35;44.5;-0.47;0;386.8;-9.22;28;28;75.5;87;8;90;0;0;1.6;1;26.5;85;14.79;37.17
9.6;2.2;593;25.5;45.51;-0.48;0;386.8;-9.43;28;28;75.5;87;8;90;0;0;1.6;1;26.5;85;14.74;37.17
9.7;2.34;593;25.65;47.25;-0.51;0;386.8;-9.68;28;28;75.5;87;8;90;0;0;1.6;1;26.5;85;14.69;37.17
9.8;2.46;593;25.65;47.5;-0.58;0;386.79;-9.92;28;28;75.5;87;8;90;0;0;1.6;1;26.5;85;14.64;37.17
9.9;2.61;593;25.65;48.75;-0.61;0;386.74;-10.07;28;28;75.5;87;8;90;0;0;1.6;1;26.5;85;14.59;37.17
10;2.74;593;26.04;49.24;-0.65;0;386.7;-10.22;28;28;75.5;87;8;90;0;0;1.6;1;26.5;85;14.54;37.17
10.1;2.86;593;26.28;48.75;-0.65;0;386.7;-10.37;28;28;75.5;87;8;90;0;0;1.6;1;26.5;85;14.5;37.17
10.2;3.03;593;25.5;49;-0.59;0;386.7;-10.47;28;28;75.5;87;8;90;0;0;1.6;1;26.5;85;14.5;37.17
10.3;3.17;593;11.58;48;-0.58;0;386.7;-10.17;28;28;75.5;87;8;90;0;0;1.6;1;26.5;85;14.5;37.17
10.4;3.32;593;0;44.24;-0.48;0;386.71;-9.71;28;28;75.5;87;8;90;0;0;1.6;1;26.5;85;14.5;37.17
10.5;3.4;593;0;25.74;-0.19;0;386.81;-8.01;28;28;75.5;87;8;90;0;0;1.6;1;26.5;85;14.5;37.17
10.6;3.35;593;0;7.23;-0.02;0;386.91;-6.47;28;28;75.5;87;8;90;0;0;1.6;1;26.5;85;14.5;37.17
10.7;3.24;593;0;0.74;0.01;0;386.96;-6.17;28;28;75.5;87;8;90;0;0;1.6;1;26.5;85;14.5;37.17
10.8;3.13;593;0;-0.5;0.05;0;387;-5.89;28;28;75.5;87;8;90;0;0;1.6;1;26.5;85;14.5;37.17
10.9;2.98;593;0;-3;0.13;0;387;-5.84;28;28;75.5;87;8;90;0;0;1.6;1;26.5;85;14.5;37.17
11;2.81;593;0;-2.5;0.35;0;387;-5.81;28;28;75.5;87;8;90;0;0;1.6;1;26.5;85;14.5;37.17
11.1;2.53;593;0;-3;0.57;0;387;-5.86;28;28;75.5;87;8;90;0;0;1.6;1;26.5;85;14.5;37.17
11.2;2.24;593;0;-5;0.65;0;387;-5.91;28;28;75.5;87;8;90;0;0;1.6;1;26.5;85;14.5;37.17
11.3;1.96;593;0;-6;0.58;0;387;-6.01;28;28;75.5;87;8;90;0;0;1.6;1;26.5;85;14.5;37.17
11.4;1.7;593;0;-7.5;0.46;0;387;-6.09;28;28;75.5;87;8;90;0;0;1.6;1;26.5;85;14.5;37.17
11.5;1.41;593;0;-8.25;0.38;0;387;-6.04;28;28;75.5;87;8;90;0;0;1.6;1;26.5;85;14.5;37.17
11.6;1.2;593;0;-8.25;0.34;0;387;-6.01;28;28;75.5;87;8;90;0;0;1.6;1;26.5;85;14.5;37.17
11.7;1.05;593;0;-9.25;0.38;0;387;-6.11;28;28;75.5;87;8;90;0;0;1.6;1;26.5;85;14.5;37.17
11.8;0.89;593;0;-10.5;0.4;0;387;-6.2;28;28;75.5;87;8;90;0;0;1.6;1;26.5;85;14.5;37.17
11.9;0.81;593;0;-11.25;0.27;0;387;-6.2;28;28;75.5;87;8;90;0;0;1.6;1;26.5;85;14.5;37.17
12;0.84;593;0;-7.25;0.19;0;387;-6.19;28;28;75.5;87;8;90;0;0;1.6;1;26.5;85;14.5;37.17
12.1;0.83;593;0;-3;0.13;0;387;-6.09;28;28;75.5;87;8;90;0;0;1.6;1;26.5;85;14.49;37.17
12.2;0.26;593;0;-0.99;-0.14;0;387;-5.99;28;28;75.5;87;8;90;0;0;1.6;1;26.5;85;14.44;37.16
12.3;0.18;593;0;0.74;-0.48;0;387;-5.94;28;28;75.5;87;8;90;0;0;1.6;1;26.55;85;14.39;37.14
12.4;0.15;593;0;0;-0.26;0;387;-5.9;28;28;75.5;87;8;90;0;0;1.6;1;26.6;85;14.34;37.12
12.5;0.13;593;0;0;0;0;387;-5.9;28;28;75.5;87;8;90;0;0;1.6;1;26.65;85;14.29;37.11
12.6;0.12;593;0;0;-0.17;0;387;-5.92;28;28;75.5;87;8;90;0;0;1.58;1;26.7;85;14.24;37.09
12.7;0.09;593;0;0;-0.25;0;387;-6.07;28;28;75.5;87;8;90;0;0;1.56;1;26.75;85;14.19;37.07
12.8;0.09;593;0;0;-0.12;0;387;-6.2;28;28;75.5;87;8;90;0;0;1.56;1;26.8;85;14.14;37.06
12.9;0.09;593;0;0;-0.11;0;387;-6.2;28;28;75.5;87;8;90;0;0;1.56;1;26.85;85;14.09;37.04
13;0;593;0;0;-0.19;0;387;-6.2;28;28;75.5;87;8;90;0;0;1.56;1;26.9;85;14.04;37.02
13.1;0;593;0;0;-0.18;0;387;-6.2;28;28;75.5;87;8;90;0;0;1.55;1;26.95;85;14;37.01
13.2;0;593;0;0;-0.11;0;387;-6.2;28;28;75.5;87;8;90;0;0;1.55;1;27;85;14;37.01
13.3;0;593;0;0;-0.11;0;387;-6.2;28;28;75.5;87;8;90;0;0;1.55;1;27;85;14;37.01
13.4;0;593;0;0;-0.09;0;387;-6.19;28;28;75.5;87;8;90;0;0;1.55;1;27;85;14;37.01
13.5;0;593;0;0;-0.06;0;387;-6.09;28;28;75.5;87;8;90;0;0;1.54;1;27;85;14;37.01
13.6;0;593;0;0;-0.06;0;387;-6.01;28;28;75.5;87;8;90;0;0;1.54;1;27;85;14;37.01
13.7;0;593;0;0;-0.05;0;387;-6.11;28;28;75.5;87;8;90;0;0;1.54;1;27;85;14;37.01
13.8;0;593;0;0.5;-0.04;0;387;-6.22;28;28;75.5;87;8;90;0;0;1.53;1;27;85;14;37.01
13.9;0;593;0;0;-0.04;0;387;-6.37;28;28;75.5;87;8;90;0;0;1.53;1;27;85;14;37.01
14;0.02;593;0.88;0;-0.04;0;387;-6.5;28;28;75.5;87;8;90;0;0;1.53;1;27;85;14;37.01
14.1;0.13;593;5.35;0;-0.06;0;387;-6.5;28;28;75.5;87;8;90;0;0;1.53;1;27;85;14;37.01
14.2;0.19;593;12.61;2.5;0.01;0;386.99;-6.55;28;28;75.5;87;8;90;0;0;1.52;1;27;85;14;37.01
14.3;0.28;593;20.76;9.02;0.09;0;386.94;-6.94;28;28;75.5;87;8;90;0;0;1.52;1;27;85;14;37.01
14.4;0.44;593;20.83;17.51;0.22;0;386.89;-7.37;28;28;75.5;87;8;90;0;0;1.52;1;27;85;14;37.01
14.5;0.54;593;20.7;30.53;0.44;0;386.84;-8.02;28;28;75.5;87;8;90;0;0;1.52;1;27;85;14;37.01
14.6;0.83;593;20.7;39.01;0.53;0;386.8;-8.66;28;28;75.5;87;8;90;0;0;1.52;1;27;85;14;37.01
14.7;1.1;593;20.83;43.51;0.57;0;386.8;-9.16;28;28;75.5;87;8;90;0;0;1.52;1;27;85;14;37.01
14.8;1.38;593;20.91;47.26;0.62;0;386.79;-9.65;28;28;75.5;87;8;90;0;0;1.52;1;27;85;14;37.01
14.9;1.68;593;20.83;49.49;0.62;0;386.74;-10.05;28;28;75.5;87;8;90;0;0;1.52;1;27;85;14;37.01
15;2;593;20.83;51.49;0.64;0;386.7;-10.44;28;28;75.5;87;8;90;0;0;1.52;1;27;85;14;37.01
15.1;2.33;593;20.83;52;0.68;0;386.7;-10.79;28;28;75.5;87;8;90;0;0;1.52;1;27;85;13.99;37.01
15.2;2.67;593;20.76;53.49;0.65;0;386.69;-11.12;28;28;75.5;87;8;90;0;0;1.52;1;27;85;13.94;37.01
15.3;3.02;593;20.91;52.75;0.6;0;386.64;-11.27;28;28;75.5;87;8;90;0;0;1.51;1;27;85;13.89;37.01
15.4;3.33;593;21.22;51.75;0.6;0;386.6;-11.42;28;28;75.5;87;8;90;0;0;1.51;1;27;85;13.84;37.01
15.5;3.63;593;22.71;50.75;0.57;0;386.6;-11.62;28;28;75.5;87;8;90;0;0;1.51;1;27;85;13.79;37.01
15.6;3.94;593;23.72;49;0.6;0;386.6;-11.83;28;28;75.5;87;8;90;0;0;1.51;1;27;85;13.74;37.01
15.7;4.26;593;23.65;50.25;0.65;0;386.6;-12.13;28;28;75.5;87;8;90;0;0;1.5;1;27;85;13.69;37.01
15.8;4.57;593;23.56;51.49;0.58;0;386.59;-12.42;28;28;75.5;87;8;90;0;0;1.5;1;27;85;13.64;37.01
15.9;4.88;593;23.65;49.76;0.5;0;386.54;-12.57;28;28;75.5;87;8;90;0;0;1.5;1;27;85;13.59;37.01
16;5.19;593;23.56;48.48;0.52;0;386.51;-12.67;28;28;75.5;87;8;90;0;0;1.5;1;27;85;13.54;37.01
16.1;5.48;593;23.48;46.99;0.52;0;386.56;-12.42;28;28;75.5;87;8;90;0;0;1.49;1;27;85;13.5;37.01
16.2;5.73;593;23.48;40.74;0.46;0;386.6;-12.09;28;28;75.5;87;8;90;0;0;1.49;1;27;85;13.5;37.01
16.3;5.95;593;23.4;36.23;0.41;0;386.6;-11.14;28;28;75.5;87;8;90;0;0;1.49;1;27;85;13.5;37.01
16.4;6.13;593;23.33;28.23;0.33;0;386.61;-10.23;28;28;75.5;87;8;90;0;0;1.49;1;27;85;13.5;37.01
16.5;6.33;593;23.48;23.74;0.28;0;386.66;-9.58;28;28;75.5;87;8;90;0;0;1.48;1;27;85;13.5;37.01
16.6;6.45;593;24.41;19.5;0.21;0;386.71;-8.95;28;28;75.5;87;8;90;0;0;1.48;1;27;85;13.5;37.01
16.7;6.6;593;27.21;15.25;0.1;0;386.76;-8.55;28;28;75.5;87;8;90;0;0;1.48;1;27;85;13.5;37.01
16.8;6.69;593;28.36;13.51;0.11;0;386.8;-8.19;28;28;75.5;87;8;90;0;0;1.48;1;27;85;13.5;37.01
16.9;6.79;593;29.14;13.26;0.15;0;386.8;-8.14;28;28;75.5;87;8;90;0;0;1.48;1;27;85;13.5;37.01
17;6.91;593;30;11.75;0.12;0;386.8;-8.13;28;28;75.5;87;8;90;0;0;1.48;1;27;85;13.5;37.01
17.1;7.01;593;31.09;12.75;0.06;0;386.8;-8.43;28;28;75.5;87;8;90;0;0;1.48;1;27;85;13.5;37.01
17.2;7.09;593;32.32;15.25;0.08;0;386.79;-8.79;28;28;75.5;87;8;90;0;0;1.48;1;27;85;13.5;37.01
17.3;7.23;593;34.19;18.01;0.18;0;386.74;-9.59;28;28;75.5;87;8;90;0;0;1.48;1;27;85;13.5;37.01
17.4;7.34;593;35.13;22.26;0.27;0;386.69;-10.46;28;28;75.5;87;8;90;0;0;1.48;1;27;85;13.5;37.01
17.5;7.55;593;35.58;31.27;0.38;0;386.59;-11.91;28;28;75.5;87;8;90;0;0;1.48;1;27;85;13.5;37.01
17.6;7.79;593;35.49;35.01;0.51;0;386.49;-13.24;28;28;75.5;87;8;90;0;0;1.48;1;27;85;13.5;37.01
17.7;8.01;593;35.28;38.99;0.54;0;386.44;-13.59;28;28;75.5;87;8;90;0;0;1.48;1;27;85;13.5;37.01
17.8;8.27;593;35.4;38.49;0.47;0;386.4;-13.9;28;28;75.5;87;8;90;0;0;1.48;1;27;85;13.5;37.01
17.9;8.47;593;35.49;38.01;0.44;0;386.4;-13.9;28;28;75.5;87;8;90;0;0;1.48;1;27;85;13.5;37.01
18;8.72;593;35.49;36.49;0.44;0;386.4;-13.89;28;28;75.5;87;8;90;0;0;1.48;1;27;85;13.5;37.01
18.1;8.97;593;35.34;35.75;0.46;0;386.4;-13.84;28;28;75.5;87;8;90;0;0;1.48;1;27;85;13.49;37.01
18.2;9.17;593;35.13;34.49;0.42;0;386.4;-13.79;28;28;75.5;87;8;90;0;0;1.48;1;27;85;13.44;37.01
18.3;9.4;593;35.28;33.75;0.4;0;386.4;-13.69;28;28;75.5;87;8;90;0;0;1.48;1;27;85;13.39;37.01
18.4;9.67;593;35.13;32;0.43;0;386.4;-13.57;28;28;75.5;87;8;90;0;0;1.48;1;27;85;13.34;37.01
18.5;9.87;593;34.8;32;0.38;0;386.4;-13.27;28;28;75.5;87;8;90;0;0;1.48;1;27;85;13.29;37.01
18.6;10.04;593;34.41;28.99;0.36;0;386.41;-12.97;28;28;75.5;87;8;90;0;0;1.48;1;27;85;13.24;37.01
18.7;10.27;593;34.35;26.5;0.32;0;386.46;-12.67;28;28;75.5;87;8;90;0;0;1.48;1;27;85;13.19;37.01
18.8;10.43;593;33.95;25.99;0.3;0;386.5;-12.34;28;28;75.5;87;8;90;0;0;1.48;1;27;85;13.14;37.01
18.9;10.59;593;33.88;23.5;0.33;0;386.5;-11.84;28;28;75.5;87;8;90;0;0;1.48;1;27;85;13.09;37.01
19;10.73;593;33.88;21;0.32;0;386.51;-11.38;28;28;75.5;87;8;90;0;0;1.48;1;27;85;13.04;37.01
19.1;10.89;593;33.88;20;0.3;0;386.56;-11.23;28;28;75.5;87;8;90;0;0;1.48;1;27;85;13;37.01
19.2;11;593;33.55;19.49;0.22;0;386.6;-11.07;28;28;75.5;87;8;90;0;0;1.48;1;27;85;13;37.01
19.3;11.15;593;33.73;18.73;0.14;0;386.6;-10.82;28;28;75.5;87;8;90;0;0;1.48;1;27;85;13;37.01
19.4;11.27;593;33.73;17.75;0.13;0;386.6;-10.58;28;28;75.5;87;8;90;0;0;1.48;1;27;85;13;37.01
19.5;11.33;593;33.55;17.25;0.13;0;386.6;-10.43;28;28;75.5;87;8;90;0;0;1.48;1;27;85;13;37.01
19.6;11.42;593;33.48;15.75;0.18;0;386.61;-10.27;28;28;75.5;87;8;90;0;0;1.48;1;27;85;13;37.01
19.7;11.53;593;33.19;14.99;0.17;0;386.66;-10.02;28;28;75.5;87;8;90;0;0;1.48;1;27;85;13;37.01
