Time [s];Velocity [km/h];Elevation [m];Throttle [%];Motor Torque [Nm];Longitudinal Acceleration [m/s^2];Regenerative Braking Signal ;Battery Voltage [V];Battery Current [A];Battery Temperature [°C];max. Battery Temperature [°C];SoC [%];displayed SoC [%];min. SoC [%];max. SoC [%);Heating Power CAN [kW];Heating Power LIN [W];Requested Heating Power [W];AirCon Power [kW];Heater Signal;Heater Voltage [V];Heater Current [A];Ambient Temperature [°C];Ambient Temperature Sensor [°C];Coolant Temperature Heatercore [°C];Requested Coolant Temperature [°C];Coolant Temperature Inlet [°C];Coolant Volume Flow +500 [l/h];Heat Exchanger Temperature [°C];Cabin Temperature Sensor [°C];Temperature Coolant Heater Inlet [°C];Temperature Coolant Heater Outlet [°C];Temperature Heat Exchanger Outlet [°C];Temperature Defrost lateral left [°C];Temperature Defrost lateral right [°C];Temperature Defrost central [°C];Temperature Defrost central left [°C];Temperature Defrost central right [°C];Temperature Footweel Driver [°C];Temperature Footweel Co-Driver [°C];Temperature Feetvent Co-Driver [°C];Temperature Feetvent Driver [°C];Temperature Head Co-Driver [°C];Temperature Head Driver [°C];Temperature Vent right [°C] ;Temperature Vent central right [°C];Temperature Vent central left [°C];Temperature Vent right [°C]
1;0;513;0;0;0.06;0;373.98;-7.95;4;4;52.6;64;8;88.5;1.72;2033.19;2303.63;0;1;376;5.45;2;3.05;2;85;2;-500.14;5;10;1.68;1.37;1.6;1.42;0.83;2.31;2.15;2.49;1.8;0.92;0.35;0.14;2.29;3.28;0.39;0.41;0.3;0.72
1.1;0;513;0;0;0.06;0;373.89;-8.12;4;4;52.6;64;8;88.5;1.72;2143.18;2403.62;0;1;376;5.8;2;3.02;2;85;2;-500.14;5;10;1.5;1.33;1.39;1.38;0.7;2.18;2.07;2.36;1.71;0.85;0.12;0.07;2.16;3.22;0.26;0.27;0.17;0.67
1.2;0;513;0;0;0.06;0;373.84;-8.22;4;4;52.6;64;8;88.5;1.72;2253.17;2503.61;0;1;376;6.05;2;3.02;2;85;2;-500.13;5;10;1.33;1.29;1.17;1.41;0.69;2.17;2.11;2.35;1.71;0.84;0.07;0.1;2.2;3.28;0.24;0.25;0.16;0.7
1.3;0;513;0;0;0.06;0;373.79;-8.48;4;4;52.6;64;8;88.5;1.72;2361.05;2603.6;0;1;376;6.3;2;3.02;2;85;2;-500.12;5;10;1.25;1.27;1.09;1.45;0.74;2.2;2.14;2.39;1.71;0.84;0.11;0.14;2.23;3.34;0.27;0.28;0.2;0.73
1.4;0;513;0;0;0.07;0;373.74;-9.23;4;4;52.6;64;8;88.5;1.72;2461.06;2708.32;0;1;376;6.55;2;3.02;2;85;2;-500.11;5;10;1.23;1.27;1.08;1.48;0.78;2.24;2.18;2.44;1.71;0.84;0.14;0.17;2.27;3.4;0.3;0.32;0.23;0.75
1.5;0;513;0;0;0.11;0;373.68;-9.67;4;4;52.6;64;8;88.5;1.72;2561.06;2828.31;0;1;376;6.8;2;3.02;2;85;2;-500.12;5;10;1.2;1.27;1.07;1.51;0.82;2.27;2.21;2.48;1.71;0.84;0.18;0.21;2.3;3.46;0.32;0.35;0.27;0.78
1.6;0;513;0;0;0.06;0;373.58;-9.12;4;4;52.6;64;8;88.5;1.72;2661.04;2943.59;0;1;376;7.05;2;3.02;2;85;2;-500.13;5;10;1.18;1.27;1.07;1.55;0.87;2.31;2.25;2.53;1.71;0.84;0.21;0.24;2.34;3.53;0.35;0.39;0.3;0.8
1.7;0;513;0;0;0.1;0;373.5;-8.92;4;4;52.6;64;8;88.5;1.72;2763.12;3043.58;0;1;376;7.33;2;3.02;2;85;2;-500.14;5;10;1.15;1.27;1.06;1.58;0.91;2.34;2.28;2.57;1.71;0.84;0.25;0.28;2.37;3.59;0.37;0.42;0.34;0.83
1.8;0;513;0;0;0.09;0;373.5;-9.82;4;4;52.6;64;8;88.5;1.72;2873.12;3143.57;0;1;376;7.7;2;3.02;2;85;2;-500.15;5;10;1.12;1.27;1.05;1.62;0.95;2.38;2.32;2.61;1.71;0.84;0.28;0.31;2.41;3.65;0.4;0.46;0.37;0.86
1.9;0;513;0;0;0.04;0;373.46;-10.42;4;4;52.6;64;8;88.5;1.72;2983.11;3243.56;0;1;376;8.05;2;3.02;2;85;2;-500.15;5;10;1.1;1.27;1.04;1.65;1;2.41;2.35;2.66;1.71;0.84;0.32;0.35;2.44;3.71;0.43;0.49;0.41;0.88
2;0;513;0;0;0.05;0;373.31;-10.07;4;4;52.6;64;8;88.5;2.68;3093.08;3343.56;0;1;376;8.3;2;3.02;2;85;2;-500.16;5;10;1.07;1.27;1.03;1.69;1.04;2.45;2.39;2.7;1.71;0.84;0.35;0.38;2.48;3.77;0.45;0.53;0.44;0.91
2.1;0;513;0;0;0.05;0;373.21;-10.05;4;4;52.6;64;8;88.5;2.68;3198.85;3443.55;0;1;375.9;8.55;2;3.02;2;85;2;-500.17;5;10;1.04;1.27;1.02;1.72;1.08;2.48;2.41;2.74;1.71;0.84;0.39;0.41;2.5;3.81;0.48;0.56;0.48;0.93
2.2;0;513;0;0;0.04;0;373.26;-11.1;4;4;52.6;64;8;88.5;2.68;3288.85;3548.26;0;1;375.4;8.8;2;3.02;2;85;2;-500.18;5;10;1.02;1.27;1.01;1.73;1.1;2.51;2.43;2.77;1.71;0.84;0.41;0.44;2.52;3.83;0.49;0.58;0.5;0.96
2.3;0;513;0;0;0.03;0;373.26;-11.76;4;4;52.6;64;8;88.5;2.68;3383.04;3668.25;0;1;375;9.05;2;3.02;2;85;2;-500.18;5;10;1;1.28;1.01;1.75;1.11;2.52;2.45;2.79;1.71;0.84;0.41;0.46;2.54;3.85;0.5;0.59;0.52;0.99
2.4;0;513;0;0;0.05;0;373.11;-11.16;4;4;52.6;64;8;88.5;2.68;3493.06;3783.54;0;1;375;9.3;2;3.02;2;85;2;-500.19;5;10;1;1.29;1.01;1.77;1.12;2.54;2.47;2.8;1.71;0.84;0.42;0.49;2.55;3.86;0.51;0.6;0.53;1.01
2.5;0;513;0;0;0.07;0;373;-10.88;4;4;52.6;64;8;88.5;2.68;3605.18;3883.53;0;1;375;9.58;2;3.02;2;85;2;-500.18;5;10;0.99;1.3;1.01;1.79;1.13;2.56;2.48;2.82;1.71;0.84;0.43;0.52;2.57;3.88;0.52;0.61;0.55;1.04
2.6;0;513;0;0;0.06;0;373;-11.63;4;4;52.6;64;8;88.5;2.68;3725.18;3983.52;0;1;375;9.95;2;3.02;2;85;2;-500.18;5;10;0.98;1.3;1.01;1.8;1.14;2.58;2.5;2.84;1.71;0.84;0.44;0.54;2.59;3.9;0.53;0.61;0.57;1.07
2.7;0;513;0;0;0.05;0;372.98;-12.22;4;4;52.6;64;8;88.5;2.68;3838.88;4083.51;0;1;375;10.3;2;3.02;2;85;2;-500.17;5;10;0.97;1.31;1.01;1.82;1.15;2.59;2.52;2.86;1.71;0.84;0.45;0.57;2.61;3.92;0.54;0.62;0.59;1.09
2.8;0;513;0;0;0.05;0;372.88;-12.32;4;4;52.6;64;8;88.5;2.68;3928.86;4183.51;0;1;375;10.55;2;3.02;2;85;2;-500.16;5;10;0.96;1.32;1.01;1.84;1.16;2.61;2.54;2.87;1.71;0.84;0.46;0.59;2.62;3.93;0.54;0.63;0.6;1.12
2.9;0;513;0;0;0.04;0;372.8;-12.52;4;4;52.6;64;8;88.5;2.68;4020.94;4283.5;0;1;374.9;10.8;2;3.02;2;85;2;-500.15;5;10;0.95;1.33;1.01;1.86;1.16;2.63;2.55;2.89;1.71;0.84;0.47;0.62;2.64;3.95;0.55;0.64;0.62;1.14
3;0;513;0;0;0.07;0;372.8;-13.02;4;4;52.6;64;8;88.5;3.8;4120.94;4388.2;0;1;374.4;11.05;2;3.02;2;85;2;-500.14;5;10;0.94;1.34;1.01;1.87;1.17;2.65;2.57;2.91;1.71;0.84;0.47;0.65;2.66;3.97;0.56;0.65;0.64;1.17
3.1;0;513;0;0;0.07;0;372.78;-13.45;4;4;52.6;64;8;88.5;3.8;4220.94;4508.19;0;1;374;11.3;2;3.02;2;85;2;-500.14;5;10;0.93;1.35;1.01;1.88;1.18;2.66;2.59;2.93;1.71;0.84;0.48;0.66;2.67;3.98;0.57;0.66;0.66;1.18
3.2;0;513;0;0;0.07;0;372.68;-13.65;4;4;52.6;64;8;88.5;3.8;4320.93;4623.49;0;1;374;11.55;2;3.02;2;85;2;-500.13;5;10;0.93;1.36;1.01;1.88;1.19;2.67;2.59;2.94;1.71;0.84;0.5;0.67;2.67;3.98;0.58;0.67;0.66;1.17
3.3;0;513;0;0;0.07;0;372.59;-13.82;4;4;52.6;64;8;88.5;3.8;4425.12;4723.48;0;1;374;11.83;2;3.02;2;85;2;-500.12;5;10;0.92;1.38;1.01;1.88;1.2;2.67;2.6;2.95;1.71;0.84;0.52;0.68;2.67;3.98;0.59;0.68;0.66;1.16
3.4;0;513;0;0;0.05;0;372.54;-13.92;4;4;52.6;64;8;88.5;3.8;4545.12;4823.47;0;1;374;12.2;2;3.02;2;85;2;-500.11;5;10;0.92;1.4;1.01;1.88;1.21;2.67;2.61;2.95;1.71;0.84;0.53;0.69;2.67;3.98;0.6;0.68;0.66;1.15
3.5;0;513;0;0;0.08;0;372.48;-14.18;4;4;52.6;64;8;88.5;3.8;4658.84;4923.46;0;1;374;12.55;2;3.02;2;85;2;-500.11;5;10;0.92;1.43;1.01;1.88;1.22;2.67;2.62;2.96;1.71;0.84;0.55;0.7;2.67;3.98;0.61;0.69;0.66;1.15
3.6;0;513;0;0;0.05;0;372.38;-14.93;4;4;52.6;64;8;88.5;3.8;4748.83;5023.46;0;1;374;12.8;2;3.02;2;85;2;-500.11;5;10;0.92;1.46;1.01;1.88;1.23;2.67;2.63;2.97;1.71;0.84;0.57;0.71;2.67;3.98;0.61;0.7;0.66;1.14
3.7;0;513;0;0;0.05;0;372.29;-15.46;4;4;52.6;64;8;88.5;3.8;4843.01;5123.45;0;1;374;13.05;2;3.02;2;85;2;-500.11;5;10;0.92;1.48;1.01;1.88;1.23;2.67;2.64;2.98;1.71;0.84;0.59;0.72;2.67;3.98;0.62;0.71;0.66;1.13
3.8;0;513;0;0;0.09;0;372.24;-15.31;4;4;52.6;64;8;88.5;3.8;4952.99;5228.14;0;1;374;13.3;2;3.02;2;85;2;-500.11;5;10;0.92;1.51;1.01;1.88;1.24;2.67;2.65;2.99;1.71;0.84;0.6;0.73;2.67;3.98;0.63;0.72;0.66;1.12
3.9;0;513;0;0;0.07;0;372.19;-15.37;4;4;52.6;64;8;88.5;3.8;5060.89;5348.13;0;1;374;13.55;2;3.02;2;85;2;-500.11;5;10;0.92;1.53;1.01;1.88;1.25;2.67;2.65;3;1.71;0.84;0.62;0.73;2.67;3.98;0.64;0.73;0.66;1.11
4;0;513;0;0;0.05;0;372.14;-16.07;4;4;52.6;64;8;88.5;4.84;5160.88;5463.44;0;1;374;13.8;2;3.02;2;85;2;-500.11;5;10;0.92;1.56;1.01;1.88;1.26;2.67;2.66;3.01;1.71;0.84;0.64;0.74;2.67;3.98;0.65;0.74;0.66;1.1
4.1;0;513;0;0;0.05;0;372.09;-16.52;4;4;52.6;64;8;88.5;4.84;5265.05;5563.43;0;1;374;14.08;2;3.02;2;85;2;-500.11;5;10;0.92;1.59;1.01;1.89;1.27;2.67;2.67;3.01;1.71;0.84;0.66;0.75;2.67;3.98;0.66;0.75;0.66;1.1
4.2;0;513;0;0;0.06;0;372.04;-16.17;4;4;52.6;64;8;88.5;4.84;5385.05;5663.42;0;1;374;14.45;2;3.02;2;85;2;-500.11;5;10;0.92;1.61;1.01;1.9;1.27;2.67;2.67;3.02;1.71;0.84;0.67;0.76;2.67;3.99;0.66;0.75;0.67;1.11
4.3;0;513;0;0;0.05;0;371.99;-16.07;4;4;52.6;64;8;88.5;4.84;5500.87;5763.41;0;1;373.9;14.8;2;3.02;2;85;2;-500.11;5;10;0.93;1.67;1.02;1.9;1.27;2.68;2.67;3.02;1.71;0.84;0.68;0.77;2.67;4;0.66;0.75;0.68;1.12
4.4;0;513;0;0;0.07;0;371.94;-16.77;4;4;52.6;64;8;88.5;4.84;5600.86;5863.41;0;1;373.4;15.05;2;3.02;2;85;2;-500.11;5;10;0.94;1.74;1.02;1.91;1.27;2.69;2.67;3.02;1.71;0.84;0.68;0.78;2.67;4.01;0.66;0.75;0.68;1.13
4.5;0;513;0;0;0.07;0;371.89;-17.26;4;4;52.6;64;8;88.5;4.84;5700.86;5963.4;0;1;373;15.3;2;3.02;2;85;2;-500.12;5;10;0.95;1.81;1.03;1.92;1.27;2.7;2.67;3.02;1.71;0.84;0.69;0.79;2.67;4.02;0.66;0.75;0.69;1.14
4.6;0;513;0;0;0.07;0;371.84;-17.11;4;4;52.6;64;8;88.5;4.84;5800.85;6068.08;0;1;373;15.55;2;3.02;2;85;2;-500.13;5;10;0.95;1.88;1.04;1.93;1.27;2.71;2.67;3.02;1.71;0.84;0.7;0.8;2.67;4.03;0.66;0.75;0.7;1.14
4.7;0;513;0;0;0.06;0;371.79;-17.14;4;4;52.6;64;8;88.5;4.84;5900.84;6188.07;0;1;373;15.8;2;3.02;2;85;2;-500.14;5;10;0.96;1.95;1.05;1.94;1.27;2.72;2.67;3.02;1.71;0.84;0.71;0.8;2.67;4.03;0.66;0.75;0.71;1.15
4.8;0;513;0;0;0.08;0;371.74;-17.74;4;4;52.6;64;8;88.5;4.84;6000.83;6303.39;0;1;373;16.05;2;3.02;2;85;2;-500.15;5;10;0.97;2.02;1.06;1.95;1.27;2.73;2.67;3.02;1.71;0.84;0.72;0.81;2.67;4.04;0.66;0.75;0.72;1.16
4.9;0;513;0;0;0.07;0;371.68;-18.25;4;4;52.6;64;8;88.5;4.84;6104.98;6403.38;0;1;373;16.33;2;3.02;2;85;2;-500.15;5;10;0.98;2.09;1.07;1.96;1.27;2.74;2.67;3.02;1.71;0.84;0.73;0.82;2.67;4.05;0.66;0.75;0.73;1.17
5;0;513;0;0;0.07;0;371.58;-18.45;4;4;52.6;64;8;88.5;5.88;6224.96;6503.37;0;1;373;16.7;2;3.02;2;85;2;-500.16;5;10;0.99;2.16;1.08;1.97;1.27;2.74;2.67;3.02;1.71;0.84;0.74;0.83;2.67;4.06;0.66;0.75;0.74;1.18
5.1;0;513;0;0;0.08;0;371.49;-18.68;4;4;52.6;64;8;88.5;5.88;6342.87;6603.36;0;1;373;17.05;2;3.02;2;85;2;-500.17;5;10;1;2.23;1.09;1.97;1.27;2.75;2.67;3.02;1.71;0.84;0.75;0.84;2.67;4.07;0.66;0.75;0.75;1.18
5.2;0;513;0;0;0.08;0;371.44;-19.03;4;4;52.6;64;8;88.5;5.88;6452.88;6703.36;0;1;373;17.3;2;3.02;2;85;2;-500.18;5;10;1.01;2.3;1.09;1.97;1.27;2.75;2.67;3.02;1.71;0.84;0.75;0.85;2.68;4.08;0.66;0.76;0.75;1.18
5.3;0;513;0;0;0.09;0;371.39;-19.38;4;4;52.6;64;8;88.5;5.88;6560.8;6803.35;0;1;373;17.55;2;3.02;2;85;2;-500.18;5;10;1;2.4;1.1;1.97;1.27;2.74;2.67;3.02;1.71;0.84;0.75;0.86;2.69;4.09;0.66;0.78;0.76;1.18
5.4;0;513;0;0;0.07;0;371.34;-19.73;4;4;52.6;64;8;88.5;5.88;6660.79;6894.01;0;1;373;17.8;2;3.02;2;85;2;-500.19;5;10;1;2.52;1.11;1.97;1.27;2.73;2.67;3.02;1.71;0.84;0.75;0.87;2.7;4.09;0.66;0.8;0.77;1.18
5.5;0;513;0;0;0.09;0;371.29;-20;4;4;52.6;64;8;88.5;5.88;6758.7;6954.01;0;1;373;18.05;2;3.02;2;85;2;-500.19;5;10;0.99;2.65;1.12;1.97;1.27;2.72;2.67;3.02;1.71;0.84;0.75;0.87;2.71;4.1;0.66;0.81;0.78;1.18
5.6;0;513;0;0;0.05;0;371.24;-20;4;4;52.6;64;8;88.5;5.88;6848.69;7000;0;1;373;18.3;2;3.02;2;85;2;-500.19;5;10;0.98;2.77;1.13;1.97;1.27;2.71;2.67;3.02;1.71;0.84;0.75;0.88;2.72;4.11;0.66;0.83;0.79;1.18
5.7;0;513;0;0;0.05;0;371.2;-20.02;4;4;52.6;64;8;88.5;5.88;6928.31;7000;0;1;373;18.53;2;3.02;2;85;2;-500.19;5;10;0.97;2.89;1.14;1.97;1.27;2.71;2.67;3.02;1.71;0.84;0.75;0.89;2.72;4.12;0.66;0.85;0.8;1.18
5.8;0;513;0;0;0.04;0;371.2;-20.12;4;4;52.6;64;8;88.5;5.88;6968.31;7000;0;1;373;18.65;2;3.02;2;85;2;-500.19;5;10;0.96;3.01;1.15;1.97;1.27;2.7;2.67;3.02;1.71;0.84;0.75;0.9;2.73;4.13;0.66;0.87;0.81;1.18
5.9;0;513;0;0;0.06;0;371.19;-20.22;4;4;52.6;64;8;88.5;5.88;7000;7000;0;1;373;18.75;2;3.02;2;85;2;-500.19;5;10;0.95;3.13;1.16;1.97;1.27;2.69;2.67;3.02;1.71;0.84;0.75;0.91;2.74;4.14;0.66;0.88;0.82;1.18
6;0;513;0;0;0.07;0;371.14;-20.32;4;4;52.6;64;8;88.5;6.92;7000;7000;0;1;373;18.75;2;3.02;2;85;2;-500.19;5;10;0.94;3.26;1.16;1.97;1.27;2.68;2.67;3.02;1.71;0.84;0.75;0.92;2.75;4.15;0.66;0.9;0.82;1.18
6.1;0;513;0;0;0.06;0;371.1;-20.39;4;4;52.6;64;8;88.5;6.92;6997.92;7000;0;1;372.9;18.75;2;3.02;2;85;2;-500.19;5;10;0.93;3.38;1.17;1.97;1.27;2.67;2.67;3.02;1.71;0.84;0.75;0.93;2.76;4.16;0.66;0.92;0.83;1.19
6.2;0;513;0;0;0.05;0;371.1;-20.34;4;4;52.6;64;8;88.5;6.92;6987.92;7000;0;1;372.4;18.75;2;3.02;2;85;2;-500.19;5;10;0.93;3.5;1.18;1.98;1.27;2.67;2.67;3.02;1.72;0.84;0.75;0.94;2.76;4.18;0.67;0.92;0.85;1.2
6.3;0;513;0;0;0.05;0;371.1;-20.3;4;4;52.6;64;8;88.5;6.92;6982.07;7000;0;1;372.1;18.75;2;3.02;2;85;2;-500.19;5;10;0.92;3.66;1.19;1.99;1.27;2.68;2.67;3.02;1.73;0.85;0.76;0.94;2.76;4.19;0.68;0.92;0.87;1.21
6.4;0;513;0;0;0.07;0;371.1;-20.3;4;4;52.6;64;8;88.5;6.92;6992.07;7000;0;1;372.6;18.75;2;3.02;2;85;2;-500.19;5;10;0.92;3.85;1.2;2;1.27;2.69;2.67;3.02;1.74;0.86;0.77;0.95;2.76;4.21;0.68;0.92;0.88;1.21
6.5;0;513;0;0;0.03;0;371.1;-20.28;4;4;52.6;64;8;88.5;6.92;6997.93;7000;0;1;372.9;18.75;2;3.02;2;85;2;-500.18;5;10;0.92;4.03;1.21;2.01;1.27;2.7;2.67;3.02;1.75;0.87;0.78;0.96;2.76;4.23;0.69;0.92;0.9;1.22
6.6;0;513;0;0;0.09;0;371.1;-20.18;4;4;52.6;64;8;88.5;6.92;6987.93;6995.35;0;1;372.4;18.75;2;3.02;2;85;2;-500.18;5;10;0.92;4.21;1.22;2.02;1.27;2.71;2.67;3.02;1.76;0.88;0.79;0.97;2.76;4.25;0.7;0.92;0.92;1.23
6.7;0;513;0;0;0.1;0;371.09;-20.15;4;4;52.6;64;8;88.5;6.92;6980;6975.35;0;1;372;18.75;2;3.02;2;85;2;-500.17;5;10;0.92;4.4;1.23;2.03;1.27;2.72;2.67;3.02;1.76;0.89;0.8;0.98;2.76;4.26;0.71;0.92;0.94;1.24
6.8;0;513;0;0;0;0;371.04;-20.35;4;4;52.6;64;8;88.5;6.96;6980;6955.35;0;1;372;18.75;2;3.02;2;85;2;-500.16;5;10;0.92;4.58;1.23;2.04;1.27;2.73;2.67;3.02;1.77;0.89;0.81;0.99;2.76;4.28;0.72;0.92;0.95;1.25
6.9;0;513;0;0;0.04;0;371;-20.43;4;4;52.6;64;8;88.5;6.96;6975.86;6935.35;0;1;372;18.75;2;3.02;2;85;2;-500.15;5;10;0.92;4.76;1.24;2.04;1.27;2.74;2.67;3.02;1.78;0.9;0.82;1;2.76;4.3;0.73;0.92;0.97;1.26
7;0;513;0;0;0.08;0;371;-20.13;4;4;52.6;64;8;88.5;6.96;6955.86;6915.35;0;1;372;18.75;2;3.02;2;85;2;-500.14;5;10;0.92;4.95;1.25;2.05;1.27;2.74;2.67;3.02;1.79;0.91;0.82;1.01;2.76;4.32;0.74;0.92;0.99;1.27
7.1;0;513;0;0;0.07;0;371.01;-19.94;4;4;52.6;64;8;88.5;6.96;6935.86;6895.35;0;1;372;18.72;2;3.02;2;85;2;-500.14;5;10;0.92;5.13;1.26;2.06;1.27;2.75;2.67;3.02;1.8;0.92;0.83;1.02;2.76;4.32;0.75;0.92;1;1.27
7.2;0;513;0;0;0.06;0;371.06;-20.09;4;4;52.6;64;8;88.5;6.96;6915.86;6870.7;0;1;372;18.6;2;3.02;2;85;2;-500.13;5;10;0.92;5.31;1.27;2.06;1.28;2.76;2.67;3.02;1.81;0.93;0.85;1.04;2.76;4.3;0.75;0.93;1.01;1.27
7.3;0;513;0;0;0.06;0;371.1;-20.12;4;4;52.6;64;8;88.5;6.96;6893.8;6830.71;0;1;372;18.5;2;3.02;2;85;2;-500.12;5;10;0.92;5.54;1.28;2.06;1.29;2.76;2.67;3.02;1.82;0.94;0.87;1.05;2.76;4.28;0.76;0.94;1.01;1.27
7.4;0;513;0;0;0.06;0;371.1;-19.77;4;4;52.6;64;8;88.5;6.96;6863.8;6795.36;0;1;372;18.5;2;3.02;2;85;2;-500.11;5;10;0.92;5.8;1.29;2.06;1.3;2.76;2.67;3.02;1.83;0.95;0.88;1.07;2.76;4.27;0.77;0.95;1.01;1.27
7.5;0;513;0;0;0.05;0;371.1;-19.55;4;4;52.6;64;8;88.5;6.96;6833.8;6775.36;0;1;372;18.47;2;3.02;2;85;2;-500.11;5;10;0.92;6.05;1.3;2.06;1.3;2.76;2.67;3.02;1.83;0.95;0.9;1.09;2.76;4.25;0.78;0.95;1.01;1.27
7.6;0;513;0;0;0.04;0;371.1;-19.75;4;4;52.6;64;8;88.5;6.96;6803.8;6750.72;0;1;372;18.35;2;3.02;2;85;2;-500.11;5;10;0.92;6.3;1.3;2.06;1.31;2.76;2.67;3.02;1.84;0.96;0.92;1.11;2.76;4.23;0.79;0.96;1.01;1.27
7.7;0;513;0;0;0.05;0;371.1;-19.85;4;4;52.6;64;8;88.5;6.96;6775.87;6710.72;0;1;372;18.22;2;3.02;2;85;2;-500.11;5;10;0.92;6.56;1.31;2.06;1.32;2.76;2.67;3.02;1.85;0.97;0.94;1.12;2.76;4.21;0.8;0.97;1.01;1.27
7.8;0;513;0;0;0.09;0;371.1;-19.65;4;4;52.6;64;8;88.5;6.96;6755.87;6670.72;0;1;372;18.1;2;3.02;2;85;2;-500.11;5;10;0.92;6.81;1.32;2.06;1.33;2.76;2.67;3.02;1.86;0.98;0.95;1.14;2.76;4.2;0.81;0.98;1.01;1.27
7.9;0;513;0;0;0.06;0;371.1;-19.49;4;4;52.6;64;8;88.5;6.96;6731.74;6630.72;0;1;372.1;17.97;2;3.02;2;85;2.1;-500.11;5;10;0.92;7.06;1.33;2.06;1.34;2.76;2.67;3.02;1.87;0.99;0.97;1.16;2.76;4.18;0.82;0.99;1.01;1.27
