Time [s];Velocity [km/h];Elevation [m];Throttle [%];Motor Torque [Nm];Longitudinal Acceleration [m/s^2];Regenerative Braking Signal ;Battery Voltage [V];Battery Current [A];Battery Temperature [°C];max. Battery Temperature [°C];SoC [%];displayed SoC [%];min. SoC [%];max. SoC [%);Heating Power CAN [kW];Requested Heating Power [W];AirCon Power [kW];Heater Signal;Ambient Temperature [°C];Requested Coolant Temperature [°C];Heat Exchanger Temperature [°C];Cabin Temperature Sensor [°C]
2.3;0;523;0;0;-0.01;0;387.2;-1.1;22;22;74.7;87;8;90;0;0;0;1;17.5;85;35.09;18.5
2.4;0;523;0;0;-0.04;0;387.2;-1.1;22;22;74.7;87;8;90;0;0;0;1;17.5;85;35.14;18.5
2.5;0;523;0;0;0;0;387.2;-1.07;22;22;74.7;87;8;90;0;0;0;1;17.5;85;35.19;18.5
2.6;0;523;2.89;0;0.01;0;387.2;-1.02;22;22;74.7;87;8;90;0;0;0;1;17.5;85;35.24;18.5
2.7;0;523;11.7;0.5;-0.02;0;387.2;-1.15;22;22;74.7;87;8;90;0;0;0;1;17.5;85;35.29;18.5
2.8;0;523;14.95;2.93;0.01;0;387.2;-1.4;22;22;74.7;87;8;90;0;0;0;1;17.5;85;35.34;18.5
2.9;0;523;15.1;11.81;0.11;0;387.17;-1.69;22;22;74.7;87;8;90;0;0;0;1;17.5;85;35.39;18.5
3;0;523;15.33;18.23;0.2;0;387.12;-1.99;22;22;74.7;87;8;90;0;0;0;1;17.5;85;35.44;18.5
3.1;0;523;15.28;23.73;0.26;0;387.1;-2.25;22;22;74.7;87;8;90;0;0;0;1;17.5;85;35.49;18.5
3.2;0;523;15.28;27.81;0.31;0;387.1;-2.5;22;22;74.7;87;8;90;0;0;0;1;17.5;85;35.54;18.5
3.3;0;523;15.28;30.19;0.38;0;387.1;-2.69;22;22;74.7;87;8;90;0;0;0;1;17.5;85;35.59;18.5
3.4;0.2;523;16.6;32.62;0.32;0;387.1;-2.84;22;22;74.7;87;8;90;0;0;0;1;17.5;85;35.64;18.5
3.5;0.61;523;19.83;34.62;0.35;0;387.07;-3.15;22;22;74.7;87;8;90;0;0;0;1;17.5;85;35.69;18.5
3.6;0.73;523;21.93;37.93;0.45;0;387.02;-3.55;22;22;74.7;87;8;90;0;0;0;1;17.5;85;35.74;18.5
3.7;1;523;22.55;44.54;0.54;0;386.97;-4.23;22;22;74.7;87;8;90;0;0;0;1;17.5;85;35.79;18.5
3.8;1.1;523;22.95;50.12;0.59;0;386.92;-5.08;22;22;74.7;87;8;90;0;0;0;1;17.5;85;35.84;18.5
3.9;1.39;523;24.48;54.31;0.7;0;386.87;-5.83;22;22;74.7;87;8;90;0;0;0;1;17.5;85;35.89;18.5
4;1.7;523;26.46;57.5;0.85;0;386.82;-6.53;22;22;74.7;87;8;90;0;0;0;1;17.5;85;35.94;18.5
4.1;2;523;28.63;63.62;0.98;0;386.74;-7.48;22;22;74.7;87;8;90;0;0;0;1;17.5;85;35.99;18.5
4.2;2.38;523;29.08;70.85;1.13;0;386.64;-8.58;22;22;74.7;87;8;90;0;0;0;1;17.5;85;36.04;18.5
4.3;2.84;523;29.08;78.74;1.24;0;386.54;-9.59;22;22;74.7;87;8;90;0;0;0;1;17.5;85;36.09;18.5
4.4;3.35;523;28.75;82.23;1.32;0;386.44;-10.54;22;22;74.7;87;8;90;0;0;0;1;17.5;85;36.14;18.5
4.5;3.83;523;28.75;82.88;1.37;0;386.37;-11.36;22;22;74.7;87;8;90;0;0;0;1;17.5;85;36.19;18.5
4.6;4.35;523;28.6;82.77;1.39;0;386.32;-12.11;22;22;74.7;87;8;90;0;0;0;1;17.5;85;36.24;18.5
4.7;4.87;523;28.6;82.12;1.38;0;386.27;-12.83;22;22;74.7;87;8;90;0;0;0;1;17.5;85;36.29;18.5
4.8;5.4;523;28.6;81.19;1.33;0;386.22;-13.53;22;22;74.7;87;8;90;0;0;0;1;17.5;85;36.34;18.5
4.9;5.9;523;28.75;79.81;1.31;0;386.17;-13.95;22;22;74.7;87;8;90;0;0;0;1;17.5;85;36.39;18.5
5;6.39;523;28.93;76.07;1.24;0;386.12;-14.2;22;22;74.7;87;8;90;0;0;0;1;17.5;85;36.44;18.5
5.1;6.86;523;28.93;72.88;1.18;0;386.13;-14.02;22;22;74.7;87;8;90;0;0;0;1;17.5;85;36.49;18.5
5.2;7.29;523;28.93;67.26;1.05;0;386.18;-13.57;22;22;74.7;87;8;90;0;0;0;1;17.5;85;36.54;18.5
5.3;7.69;523;29.08;59.34;0.91;0;386.29;-12.23;22;22;74.7;87;8;90;0;0;0;1;17.5;85;36.59;18.5
5.4;7.96;523;29.98;48.38;0.71;0;386.44;-10.33;22;22;74.7;87;8;90;0;0;0;1;17.5;85;36.64;18.5
5.5;8.21;523;31.19;37.57;0.51;0;386.56;-8.86;22;22;74.7;87;8;90;0;0;0;1;17.5;85;36.69;18.5
5.6;8.39;523;32.67;30.81;0.37;0;386.66;-7.66;22;22;74.7;87;8;90;0;0;0;1;17.5;85;36.74;18.5
5.7;8.54;523;33.91;26.19;0.3;0;386.7;-6.95;22;22;74.7;87;8;90;0;0;0;1;17.5;85;36.79;18.5
5.8;8.67;523;36.19;22.57;0.3;0;386.7;-6.55;22;22;74.7;87;8;90;0;0;0;1;17.5;85;36.84;18.5
5.9;8.79;523;37.77;23.73;0.31;0;386.67;-7.11;22;22;74.7;87;8;90;0;0;0;1;17.5;85;36.89;18.5
6;8.93;523;39.02;28.12;0.46;0;386.62;-8.26;22;22;74.7;87;8;90;0;0;0;1;17.5;85;36.94;18.5
6.1;9.11;523;39.48;35.31;0.51;0;386.48;-9.94;22;22;74.7;87;8;90;0;0;0;1;17.5;85;36.99;18.5
6.2;9.32;523;39.75;43.43;0.62;0;386.28;-11.94;22;22;74.7;87;8;90;0;0;0;1;17.5;85;37;18.5
6.3;9.59;523;39.75;50.62;0.77;0;386.14;-13.57;22;22;74.7;87;8;90;0;0;0;1;17.5;85;37;18.5
6.4;9.87;523;39.93;55;0.85;0;386.04;-14.97;22;22;74.7;87;8;90;0;0;0;1;17.5;85;37;18.5
6.5;10.22;523;39.93;57.62;0.93;0;385.97;-16.03;22;22;74.7;87;8;90;0;0;0;1;17.5;85;37;18.5
6.6;10.56;523;39.75;59.62;0.95;0;385.92;-16.88;22;22;74.7;87;8;90;0;0;0;1;17.5;85;37;18.5
6.7;10.94;523;39.75;60.81;0.97;0;385.84;-17.66;22;22;74.7;87;8;90;0;0;0;1;17.5;85;37;18.5
6.8;11.31;523;39.75;61.93;0.98;0;385.74;-18.41;22;22;74.7;87;8;90;0;0;0;1;17.5;85;37;18.5
6.9;11.67;523;39.93;62.69;1.01;0;385.67;-18.95;22;22;74.7;87;8;90;0;0;0;1;17.5;85;37;18.5
7;12.05;523;39.93;61.69;1;0;385.62;-19.35;22;22;74.7;87;8;90;0;0;0;1;17.5;85;37;18.5
7.1;12.39;523;40.4;62.31;1.02;0;385.57;-19.93;22;22;74.7;87;8;90;0;0;0;1;17.5;85;37;18.5
7.2;12.78;523;40.94;62.69;0.96;0;385.52;-20.63;22;22;74.7;87;8;90;0;0;0;1;17.5;85;37.04;18.5
7.3;13.18;523;41.78;63.31;1.04;0;385.44;-21.77;22;22;74.67;87;8;90;0;0;0;1;17.5;85;37.09;18.5
7.4;13.58;523;41.93;65;1.09;0;385.34;-23.17;22;22;74.62;87;8;90;0;0;0;1;17.5;85;37.14;18.5
7.5;13.95;523;41.93;70;1.17;0;385.24;-24.38;22;22;74.6;87;8;90;0;0;0;1;17.5;85;37.19;18.5
7.6;14.41;523;41.93;71;1.17;0;385.14;-25.48;22;22;74.6;87;8;90;0;0;0;1;17.5;85;37.24;18.5
7.7;14.81;523;41.83;72.31;1.17;0;385.07;-26.33;22;22;74.6;87;8;90;0;0;0;1;17.5;85;37.29;18.5
7.8;15.28;523;41.78;72.38;1.17;0;385.02;-27.03;22;22;74.6;87;8;90;0;0;0;1;17.5;85;37.34;18.5
7.9;15.72;523;41.7;71.81;1.17;0;384.97;-27.45;22;22;74.6;87;8;90;0;0;0;1;17.5;85;37.39;18.5
8;16.12;523;41.65;71;1.16;0;384.92;-27.7;22;22;74.6;87;8;90;0;0;0;1;17.5;85;37.44;18.5
8.1;16.58;523;41.65;70;1.11;0;384.9;-28.05;22;22;74.6;87;8;90;0;0;0;1;17.5;85;37.49;18.5
8.2;16.96;523;41.65;69.21;1.11;0;384.9;-28.45;22;22;74.6;87;8;90;5.52;0;0;1;17.5;85;37.5;18.5
8.3;17.38;523;41.58;67.38;1.1;0;384.87;-28.6;22;22;74.6;87;8;90;5.52;0;0;1;17.5;85;37.5;18.5
8.4;17.79;523;41.48;66.29;1.03;0;384.82;-28.6;22;22;74.6;87;8;90;5.52;0;0;1;17.5;85;37.5;18.5
8.5;18.18;523;41.33;65.71;1.01;0;384.8;-28.63;22;22;74.6;87;8;90;5.52;0;0;1;17.5;85;37.5;18.5
8.6;18.54;523;41;64.79;1.03;0;384.8;-28.68;22;22;74.6;87;8;90;5.52;0;0;1;17.5;85;37.5;18.5
8.7;18.93;523;40.85;63.5;1.01;0;384.8;-28.42;22;22;74.6;87;8;90;5.52;0;0;1;17.5;85;37.5;18.5
8.8;19.3;523;40.85;59.91;0.97;0;384.8;-27.97;22;22;74.6;87;8;90;5.52;0;0;1;17.5;85;37.5;18.5
8.9;19.63;523;40.68;59.21;0.88;0;384.83;-27.58;22;22;74.6;87;8;90;5.52;0;0;1;17.5;85;37.5;18.5
9;19.95;523;40.68;57.5;0.86;0;384.88;-27.23;22;22;74.6;87;8;90;5.52;0;0;1;17.5;85;37.5;18.5
9.1;20.3;523;40.55;55.41;0.88;0;384.9;-26.95;22;22;74.6;87;8;90;5.52;0;0;1;17.5;85;37.5;18.5
9.2;20.61;523;40.49;53.71;0.83;0;384.9;-26.7;22;22;74.6;87;8;90;0;0;0;1;17.5;85;37.54;18.5
9.3;20.91;523;40.49;53.21;0.83;0;384.93;-26.38;22;22;74.6;87;8;90;0;0;0;1;17.5;85;37.59;18.5
9.4;21.19;523;40.46;51.5;0.83;0;384.98;-26.03;22;22;74.6;87;8;90;0;0;0;1;17.5;85;37.64;18.5
9.5;21.5;523;39.99;50.41;0.74;0;385;-25.71;22;22;74.6;87;8;90;0;0;0;1;17.5;85;37.69;18.5
9.6;21.79;523;39.48;47.91;0.68;0;385;-25.41;22;22;74.6;87;8;90;0;0;0;1;17.5;85;37.74;18.5
9.7;22.05;523;39.37;47.29;0.71;0;385.03;-24.65;22;22;74.6;87;8;90;0;0;0;1;17.5;85;37.79;18.5
9.8;22.3;523;39.3;44.71;0.69;0;385.08;-23.6;22;22;74.6;87;8;90;0;0;0;1;17.5;85;37.84;18.5
9.9;22.54;523;39;42.71;0.66;0;385.13;-22.7;22;22;74.6;87;8;90;0;0;0;1;17.5;85;37.89;18.5
10;22.73;523;38.74;40.7;0.58;0;385.18;-21.9;22;22;74.6;87;8;90;0;0;0;1;17.5;85;37.94;18.5
10.1;22.92;523;38.53;38.7;0.51;0;385.26;-20.95;22;22;74.6;87;8;90;0;0;0;1;17.5;85;37.99;18.5
10.2;23.15;523;38.53;36.7;0.5;0;385.36;-19.9;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38;18.5
10.3;23.33;523;38.38;34.71;0.45;0;385.4;-19.38;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38;18.5
10.4;23.55;523;38.23;33.91;0.46;0;385.4;-19.18;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38;18.5
10.5;23.71;523;38.23;32.91;0.46;0;385.43;-18.88;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38;18.5
10.6;23.88;523;38.14;31.41;0.4;0;385.48;-18.53;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38;18.5
10.7;24.04;523;38.14;31.41;0.39;0;385.53;-18.06;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38;18.5
10.8;24.16;523;38.29;30;0.31;0;385.58;-17.51;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38;18.5
10.9;24.36;523;38.23;28.2;0.3;0;385.6;-17.11;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38;18.5
11;24.47;523;38.08;28;0.37;0;385.6;-16.81;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38;18.5
11.1;24.61;523;38.16;27.2;0.42;0;385.63;-16.2;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38;18.5
11.2;24.71;523;38.23;26.41;0.23;0;385.68;-15.4;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38.04;18.5
11.3;24.81;523;38.38;24;0.32;0;385.7;-15.19;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38.09;18.5
11.4;24.93;523;38.44;24.2;0.32;0;385.7;-15.34;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38.14;18.5
11.5;25.06;523;38.53;24.5;0.28;0;385.7;-15.49;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38.19;18.5
11.6;25.16;523;38.68;24.59;0.24;0;385.7;-15.64;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38.24;18.5
11.7;25.31;523;38.68;24.7;0.21;0;385.7;-15.67;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38.29;18.5
11.8;25.44;523;38.68;25;0.28;0;385.7;-15.62;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38.34;18.5
11.9;25.53;523;38.53;24.2;0.24;0;385.7;-15.41;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38.39;18.5
12;25.63;523;38.53;23.91;0.06;0;385.7;-15.11;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38.44;18.5
12.1;25.77;523;38.53;23.2;0.32;0;385.7;-15.09;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38.49;18.5
12.2;25.85;523;38.38;23.2;0.27;0;385.7;-15.24;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38.5;18.5
12.3;25.98;523;38.29;23.2;0.26;0;385.73;-14.87;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38.5;18.5
12.4;26.11;523;38.23;21.91;0.22;0;385.78;-14.17;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38.5;18.5
12.5;26.21;523;37.81;21;0.25;0;385.8;-13.78;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38.5;18.5
12.6;26.31;523;37.58;21.2;0.24;0;385.8;-13.58;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38.5;18.5
12.7;26.42;523;37.58;19.7;0.26;0;385.83;-13.22;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38.5;18.5
12.8;26.5;523;37.3;18.3;0.2;0;385.88;-12.77;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38.5;18.5
12.9;26.62;523;36.89;18;0.19;0;385.93;-12.17;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38.5;18.5
13;26.72;523;36.43;17;0.11;0;385.98;-11.47;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38.5;18.5
13.1;26.75;523;35.33;16;0.11;0;386.03;-10.92;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38.5;18.5
13.2;26.82;523;34.86;15.5;0.16;0;386.08;-10.47;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38.5;18.5
13.3;26.88;523;33.94;13.5;0.13;0;386.13;-9.96;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38.5;18.5
13.4;26.98;523;31.99;12.59;0.1;0;386.18;-9.41;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38.5;18.5
13.5;27.04;523;30.75;11.7;0.09;0;386.26;-8.27;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38.5;18.5
13.6;27.12;523;29.34;9.41;-0.01;0;386.36;-6.77;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38.5;18.5
13.7;27.11;523;28.35;7.7;-0.01;0;386.43;-5.77;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38.5;18.5
13.8;27.02;523;27.42;7.3;-0.01;0;386.48;-5.07;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38.5;18.5
13.9;26.96;523;26.01;4.2;0.01;0;386.59;-3.68;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38.5;18.5
14;26.92;523;23.84;1.7;-0.09;0;386.74;-1.88;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38.5;18.5
14.1;26.82;523;21.42;-1.19;-0.11;0;386.92;0.38;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38.5;18.5
14.2;26.73;523;18.95;-8.48;-0.36;0;387.12;2.93;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38.54;18.5
14.3;26.54;523;17.04;-9.7;-0.35;0;387.29;5.2;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38.59;18.5
14.4;26.34;523;15.94;-13.28;-0.43;0;387.44;7.3;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38.64;18.5
14.5;26.15;523;15.81;-22.19;-0.72;0;387.69;10.43;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38.69;18.5
14.6;25.86;523;15.73;-30.09;-0.83;0;387.99;14.18;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38.74;18.5
14.7;25.55;523;15.65;-36.09;-0.91;0;388.16;15.82;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38.79;18.5
14.8;25.25;523;15.6;-37.5;-0.85;0;388.26;16.17;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38.84;18.5
14.9;24.92;523;15.6;-36;-0.87;0;388.27;16.02;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38.89;18.5
15;24.6;523;15.88;-36;-0.81;0;388.22;15.57;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38.94;18.5
15.1;24.27;523;16.2;-36;-0.84;0;388.17;14.84;22;22;74.6;87;8;90;0;0;0;1;17.5;85;38.99;18.5
15.2;23.91;523;16.29;-34.2;-0.8;0;388.12;13.94;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39;18.52
15.3;23.6;523;17.15;-34;-0.79;0;388.07;13.07;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39;18.53
15.4;23.31;523;17.99;-31.61;-0.72;0;388.02;12.22;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39;18.55
15.5;23.04;523;18.46;-28.91;-0.71;0;387.97;11.28;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39;18.57
15.6;22.75;523;18.83;-26.6;-0.64;0;387.92;10.28;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39;18.58
15.7;22.49;523;18.83;-26;-0.67;0;387.9;9.84;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39;18.6
15.8;22.25;523;18.44;-26.3;-0.62;0;387.9;9.74;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39;18.62
15.9;21.96;523;16.85;-26.7;-0.62;0;387.96;10.6;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39;18.63
16;21.69;523;15.73;-30.39;-0.7;0;388.06;12.05;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39;18.65
16.1;21.38;523;15.6;-36.1;-0.87;0;388.1;12.63;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39;18.67
16.2;21.05;523;15.28;-37.4;-0.87;0;388.1;12.68;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39;18.67
16.3;20.76;523;15.43;-36.2;-0.84;0;388.1;12.51;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39;18.67
16.4;20.41;523;16.13;-37.5;-0.9;0;388.1;12.21;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39;18.67
16.5;20.09;523;17.15;-34.7;-0.85;0;388.04;11.23;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39;18.67
16.6;19.83;523;18.2;-32.11;-0.67;0;387.94;9.83;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39;18.67
16.7;19.51;523;18.2;-26.9;-0.63;0;387.87;9.08;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39;18.67
16.8;19.23;523;18.11;-27.3;-0.65;0;387.82;8.73;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39;18.67
16.9;18.98;523;17.65;-28.3;-0.63;0;387.83;8.82;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39;18.67
17;18.69;523;16.34;-29.2;-0.72;0;387.88;9.17;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39;18.67
17.1;18.44;523;15.94;-33.19;-0.74;0;387.93;9.83;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39;18.67
17.2;18.11;523;14.46;-36.3;-0.8;0;387.98;10.68;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39;18.67
17.3;17.78;523;14.03;-38.3;-0.9;0;388.03;11.28;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39;18.67
17.4;17.41;523;14.18;-42.7;-0.97;0;388.08;11.73;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39;18.67
17.5;17.07;523;14.03;-41.4;-0.95;0;388.1;11.74;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39;18.67
17.6;16.68;523;13.55;-41;-0.95;0;388.1;11.49;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39;18.67
17.7;16.33;523;13;-43;-0.91;0;388.1;11.56;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39;18.67
17.8;15.96;523;13.1;-45.6;-1.23;0;388.1;11.81;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39;18.67
17.9;15.62;523;13.19;-46.2;-1.08;0;388.1;11.59;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39;18.67
18;15.34;523;13.1;-44.2;-1.05;0;388.1;11.09;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39;18.67
18.1;14.87;523;13.19;-43.9;-0.99;0;388.07;10.59;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39;18.67
18.2;14.52;523;13.85;-44.2;-0.9;0;388.02;10.09;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39.04;18.68
18.3;14.25;523;13.85;-43.7;-0.91;0;387.97;9.53;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39.09;18.7
18.4;13.93;523;13.7;-41;-1.2;0;387.92;8.93;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39.14;18.72
18.5;13.52;523;13.85;-42.3;-0.95;0;387.9;8.58;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39.19;18.73
18.6;13.03;523;13.7;-41.5;-1.01;0;387.9;8.38;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39.24;18.75
18.7;12.75;523;13.61;-42.5;-0.78;0;387.9;8.14;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39.29;18.77
18.8;12.35;523;13.48;-43.8;-0.84;0;387.9;7.89;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39.34;18.78
18.9;12;523;10.15;-43.3;-0.94;0;387.93;8.2;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39.39;18.8
19;11.58;523;8.21;-49.1;-1.04;0;387.98;8.85;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39.44;18.82
19.1;11.14;523;8.05;-57.9;-1.11;0.6;388;9.22;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39.49;18.83
19.2;10.62;523;7.28;-62.1;-1.39;1;388;9.42;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39.5;18.84
19.3;10.09;523;7.05;-62.8;-1.33;1;387.97;9.22;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39.5;18.84
19.4;9.61;523;6.64;-64.1;-1.28;1;387.92;8.77;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39.5;18.84
19.5;9.13;523;5.98;-65.7;-1.37;1;387.9;8.26;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39.5;18.84
19.6;8.61;523;5.98;-66.9;-1.4;1;387.9;7.71;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39.5;18.84
19.7;8.07;523;6.25;-67.7;-1.44;1;387.87;6.97;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39.5;18.84
19.8;7.56;523;8.19;-66.4;-1.35;1;387.82;6.12;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39.5;18.84
19.9;7.07;523;12.29;-61.3;-1.26;1;387.71;4.84;22;22;74.6;87;8;90;0;0;0;1;17.5;85;39.5;18.84
