Time [s];Velocity [km/h];Elevation [m];Throttle [%];Motor Torque [Nm];Longitudinal Acceleration [m/s^2];Regenerative Braking Signal ;Battery Voltage [V];Battery Current [A];Battery Temperature [°C];max. Battery Temperature [°C];SoC [%];displayed SoC [%];min. SoC [%];max. SoC [%);Heating Power CAN [kW];Requested Heating Power [W];AirCon Power [kW];Heater Signal;Ambient Temperature [°C];Requested Coolant Temperature [°C];Heat Exchanger Temperature [°C];Cabin Temperature Sensor [°C]
3.6;0;524;0;0.26;0;0;386.71;-15.14;17;18;77;89.5;8;89.5;5.64;0;0.12;0;14;0;14.62;14.84
3.7;0;524;0;0;-0.07;0;386.7;-15.71;17;18;77;89.5;8;89.5;5.64;0;0.12;0;14;0;14.67;14.84
3.8;0;524;0;0.26;-0.04;0;386.7;-16.56;17;18;77;89.5;8;89.5;5.64;0;0.12;0;14;0;14.72;14.84
3.9;0;524;0;0.26;-0.03;0;386.7;-16.16;17;18;77;89.5;8;89.5;5.64;0;0.12;0;14;0;14.77;14.84
4;0;524;0;0.74;-0.01;0;386.7;-15.51;17;18;77;89.5;8;89.5;5.64;0;0.12;0;14;0;14.82;14.84
4.1;0;524;0;0.75;-0.04;0;386.7;-15.73;17;18;77;89.5;8;89.5;5.64;0;0.12;0;14;0;14.87;14.84
4.2;0;524;0;0.75;-0.03;0;386.7;-16.13;17;18;77;89.5;8;89.5;5.63;0;0.12;0;14;0;14.92;14.84
4.3;0;524;2.05;0.26;-0.03;0;386.7;-15.7;17;18;77;89.5;8;89.5;5.63;0;0.12;0;14;0;14.97;14.84
4.4;0;524;8.06;1.84;-0.03;0;386.7;-15.1;17;18;77;89.5;8;89.5;5.63;0;0.04;0;14;0;15;14.84
4.5;0;524;14.18;3.84;0.08;0;386.66;-15.67;17;18;77;89.5;8;89.5;5.63;0;0.04;0;14;0;15;14.86
4.6;0;524;17.69;8.52;0.13;0;386.61;-16.47;17;18;77;89.5;8;89.5;5.63;0;0.05;0;14;0;15;14.88
4.7;0;524;18.83;17.7;0.32;0;386.6;-16.89;17;18;77;89.5;8;89.5;5.63;0;0.05;0;14;0;15;14.89
4.8;0;524;18.74;29.03;0.46;0;386.6;-17.24;17;18;77;89.5;8;89.5;5.63;0;0.05;0;14;0;15;14.91
4.9;0;524;18.7;34.02;0.49;0;386.52;-17.38;17;18;77;89.5;8;89.5;5.63;0;0.05;0;14;0;15;14.93
5;0.08;524;18.7;37.84;0.57;0;386.42;-17.48;17;18;77;89.5;8;89.5;5.63;0;0.06;0;14;0;15;14.94
5.1;0.44;524;18.7;41.52;0.59;0;386.44;-17.83;17;18;77;89.5;8;89.5;5.62;0;0.06;0;14;0;15;14.96
5.2;0.96;524;18.7;43.68;0.59;0;386.49;-18.23;17;18;77;89.5;8;89.5;5.62;0;0.06;0;14;0;15;14.98
5.3;1.16;524;18.78;44.66;0.68;0;386.42;-18.47;17;18;77;89.5;8;89.5;5.62;0;0.06;0;14;0;15;14.99
5.4;1.52;524;19.08;45.68;0.68;0;386.32;-18.67;17;18;77;89.5;8;89.5;5.62;0;0.07;0;14;0;15;15
5.5;1.65;524;20.68;46.5;0.73;0;386.34;-19.49;17;18;77;89.5;8;89.5;5.62;0;0.07;0;14;0;15;15
5.6;1.93;524;22.14;48;0.77;0;386.39;-20.44;17;18;77;89.5;8;89.5;5.62;0;0.07;0;14;0;15;15
5.7;2.25;524;23.07;50.62;0.8;0;386.28;-20.56;17;18;77;89.5;8;89.5;5.62;0;0.07;0;14;0;15;15
5.8;2.55;524;24.05;53.5;0.87;0;386.13;-20.51;17;18;77;89.5;8;89.5;5.62;0;0.08;0;14;0;15;15
5.9;2.89;524;24.1;56.65;0.89;0;386.14;-21.46;17;18;77;89.5;8;89.5;5.62;0;0.08;0;14;0;15;15
6;3.25;524;24.1;58.82;0.97;0;386.19;-22.61;17;18;77;89.5;8;89.5;5.61;0;0.08;0;14;0;15;15
6.1;3.61;524;24.25;59.53;0.99;0;386.08;-22.76;17;18;77;89.5;8;89.5;5.61;0;0.07;0;14;0;15;15
6.2;3.98;524;25.54;59;0.91;0;385.93;-22.71;17;18;77;89.5;8;89.5;5.61;0;0.07;0;14;0;15;15
6.3;4.37;524;27.09;58.85;0.95;0;385.86;-23.82;17;18;77;89.5;8;89.5;5.61;0;0.06;0;14;0;15;15
6.4;4.74;524;28.45;60.47;1.11;0;385.81;-25.17;17;18;77;89.5;8;89.5;5.61;0;0.06;0;14;0;15.02;15
6.5;5.17;524;29.08;62.68;1.06;0;385.72;-25.61;17;18;77;89.5;8;89.5;5.61;0;0.05;0;14;0;15.07;15
6.6;5.37;524;29.77;65;0.83;0;385.62;-25.86;17;18;77;89.5;8;89.5;5.61;0;0.05;0;14;0;15.12;15
6.7;5.89;524;33.61;64.65;0.79;0;385.52;-27.23;17;18;77;89.5;8;89.5;5.61;0;0.04;0;14;0;15.17;15
6.8;6.4;524;34.35;67.15;0.93;0;385.42;-28.83;17;18;77;89.5;8;89.5;5.61;0;0.04;0;14;0;15.22;15
6.9;6.85;524;34.35;78.3;1.17;0;385.28;-30.01;17;18;77;89.5;8;89.5;5.6;0;0.04;0;14;0;15.27;15
7;7.33;524;34.84;80.35;1.15;0;385.13;-31.11;17;18;77;89.5;8;89.5;5.6;0;0.05;0;14;0;15.32;15
7.1;7.8;524;37.85;76.85;1.11;0;385.06;-32.05;17;18;76.96;89.5;8;89.5;5.6;0;0.05;0;14;0;15.37;15
7.2;8.3;524;40.34;77.15;1.15;0;385.01;-32.95;17;18;76.91;89.5;8;89.5;5.6;0;0.05;0;14;0;15.42;15
7.3;8.76;524;40.55;78.5;1.2;0;384.79;-35.43;17;18;76.9;89.5;8;89.5;5.6;0;0.05;0;14;0;15.47;15
7.4;9.27;524;40.13;86.42;1.75;0;384.54;-38.23;17;18;76.9;89.5;8;89.5;5.6;0;0.06;0;14;0;15.5;15
7.5;9.8;524;40.55;87.42;1.21;0;384.54;-37.74;17;18;76.9;89.5;8;89.5;5.6;0;0.06;0;14;0;15.5;15
7.6;10.18;524;41;75.3;1.24;0;384.59;-36.59;17;18;76.9;89.5;8;89.5;5.6;0;0.06;0;14;0;15.5;15
7.7;10.64;524;41.18;80.17;1.42;0;384.6;-36.86;17;18;76.9;89.31;8;89.5;5.6;0;0.06;0;14;0;15.5;15
7.8;11.19;524;41.67;76.68;1.29;0;384.6;-37.41;17;18;76.9;89;8;89.5;5.6;0;0.07;0;14;0;15.5;15
7.9;11.68;524;44.16;78.83;1.25;0;384.39;-39.12;17;18;76.9;89;8;89.5;5.6;0;0.07;0;14;0;15.5;15
8;12.05;524;45.14;83.18;1.37;0;384.14;-41.07;17;18;76.9;89;8;89.5;5.6;0;0.07;0;14;0;15.5;15
8.1;12.62;524;44.93;94.48;1.58;0;383.85;-44.81;17;18;76.9;89;8;89.5;5.6;0;0.07;0;14;0;15.5;15
8.2;13.2;524;44.75;100.3;1.67;0;383.55;-48.91;17;18;76.9;89;8;89.5;5.6;0;0.08;0;14;0;15.5;15
8.3;13.82;524;44.75;102;1.64;0;383.33;-50.14;17;18;76.9;89;8;89.5;5.6;0;0.08;0;14;0;15.5;15
8.4;14.35;524;44.97;102.18;1.64;0;383.13;-50.79;17;18;76.9;89;8;89.5;5.6;0;0.08;0;14;0;15.52;15
8.5;15.06;524;45.2;101.5;1.65;0;383.02;-52.44;17;18;76.9;89;8;89.5;5.6;0;0.08;0;14;0;15.57;15
8.6;15.63;524;45.03;103;1.68;0;382.92;-54.29;17;18;76.9;89;8;89.5;5.6;0;0.08;0;14;0;15.62;15
8.7;16.23;524;45.2;102.17;1.69;0;382.78;-54.85;17;18;76.9;89;8;89.5;5.6;0;0.08;0;14;0;15.67;15
8.8;16.8;524;45.68;101.5;1.61;0;382.63;-55.15;17;18;76.9;89;8;89.5;5.6;0;0.08;0;14;0;15.72;15
8.9;17.43;524;45.77;101.67;1.66;0;382.48;-56.86;17;18;76.9;89;8;89.5;5.6;0;0.08;0;14;0;15.77;15
9;18.04;524;48.28;102;1.64;0;382.33;-58.86;17;18;76.9;89;8;89.5;5.6;0;0.08;0;14;0;15.82;15
9.1;18.66;524;50.97;104.3;1.74;0;382.01;-62.61;17;18;76.9;89;8;89.5;5.6;0;0.08;0;14;0;15.87;15
9.2;19.3;524;52.84;111.33;1.88;0;381.66;-66.71;17;18;76.9;89;8;89.5;5.6;0;0.12;0;14;0;15.92;15
9.3;20;524;52.54;121.47;2.05;0;381.14;-71.56;17;18;76.9;89;8;89.5;5.6;0;0.12;0;14;0;15.97;15
9.4;20.76;524;51.45;126.79;2.04;0;380.59;-76.56;17;18;76.9;89;8;89.5;5.6;0;0.12;0;14;0;16;15
9.5;21.45;524;50.08;127.85;2.03;0;380.46;-78.07;17;18;76.9;89;8;89.5;5.6;0;0.12;0;14;0;16;15
9.6;22.22;524;49.05;124.5;2.04;0;380.41;-78.87;17;18;76.9;89;8;89.5;5.6;0;0.12;0;14;0;16;15
9.7;23;524;47.9;122.85;1.94;0;380.28;-78.88;17;18;76.9;89;8;89.5;5.6;0;0.12;0;14;0;16;15
9.8;23.7;524;46.99;119.18;1.92;0;380.13;-78.73;17;18;76.9;89;8;89.5;5.6;0;0.12;0;14;0;16;15
9.9;24.38;524;45.47;114.38;1.79;0;380.27;-77.45;17;18;76.9;89;8;89.5;5.6;0;0.12;0;14;0;16;15
10;25.02;524;44.64;108.35;1.62;0;380.47;-75.95;17;18;76.9;89;8;89.5;5.6;0;0.04;0;14;0;16;15
10.1;25.61;524;43.84;100.35;1.53;0;380.71;-72;17;18;76.9;89;8;89.5;5.6;0;0.04;0;14;0;16;15
10.2;26.11;524;42.21;90.88;1.41;0;380.96;-67.54;17;18;76.9;89;8;89.5;5.6;0;0.04;0;14;0;16;15
10.3;26.63;524;41.7;80.88;1.22;0;381.46;-62.84;17;18;76.9;89;8;89.5;5.6;0;0.04;0;14;0;16;15
10.4;27.03;524;40.6;70;1.01;0;382.01;-58.1;17;18;76.9;89;8;89.5;5.64;0;0.04;0;14;0;16.02;15
10.5;27.46;524;39.2;59.53;0.86;0;382.43;-51.97;17;18;76.9;89;8;89.5;5.64;0;0.04;0;14;0;16.07;15
10.6;27.76;524;38.35;50.3;0.72;0;382.83;-45.57;17;18;76.9;89;8;89.5;5.64;0;0.04;0;14;0;16.12;15
10.7;28.01;524;37.3;44.4;0.55;0;383.23;-42.04;17;18;76.9;89;8;89.5;5.64;0;0.04;0;14;0;16.17;15
10.8;28.05;524;33.88;37.2;0.48;0;383.63;-39.09;17;18;76.9;89;8;89.5;5.64;0;0.08;0;14;0;16.22;15
10.9;28.29;524;33.94;29.71;0.07;0;384.03;-34.81;17;18;76.9;89;8;89.5;5.64;0;0.08;0;14;0;16.27;15
11;28.42;524;33.96;22.9;0.17;0;384.43;-30.26;17;18;76.9;89;8;89.5;5.64;0;0.08;0;14;0;16.32;15
11.1;28.57;524;32.11;18.3;0.2;0;384.58;-29.42;17;18;76.9;89;8;89.5;5.64;0;0.08;0;14;0;16.37;15
11.2;28.43;524;30.1;19.7;0.38;0;384.68;-29.32;17;18;76.9;89;8;89.5;5.64;0;0.08;0;14;0;16.42;15
11.3;28.57;524;29.46;14.51;0.2;0;384.91;-26.26;17;18;76.9;89;8;89.5;5.64;0;0.08;0;14;0;16.47;15
11.4;28.6;524;29.38;9.4;0.13;0;385.16;-22.61;17;18;76.9;89;8;89.5;5.6;0;0.08;0;14;0;16.5;15
11.5;28.68;524;29.2;8.8;0.05;0;385.32;-21.42;17;18;76.86;89;8;89.5;5.61;0;0.08;0;14;0;16.5;15
11.6;28.71;524;28.99;7;-0.01;0;385.47;-20.72;17;18;76.81;89;8;89.5;5.61;0;0.08;0;14;0;16.5;15
11.7;28.75;524;28.11;5;-0.11;0;385.58;-20.14;17;18;76.8;89;8;89.5;5.61;0;0.07;0;14;0;16.5;15
11.8;28.71;524;25.78;4.5;-0.13;0;385.68;-19.59;17;18;76.8;89;8;89.5;5.62;0;0.07;0;14;0;16.5;15
11.9;28.67;524;25.75;3.2;-0.22;0;385.78;-18.04;17;18;76.8;89;8;89.5;5.62;0;0.06;0;14;0;16.5;15
12;28.66;524;25.83;-1.21;-0.15;0;385.88;-16.29;17;18;76.8;89;8;89.5;5.63;0;0.06;0;14;0;16.5;15
12.1;28.53;524;25.98;-7.32;-0.35;0;386.19;-13.96;17;18;76.8;89;8;89.5;5.63;0;0.05;0;14;0;16.5;15
12.2;28.44;524;25.98;-11.8;-0.42;0;386.54;-11.51;17;18;76.8;89;8;89.5;5.63;0;0.05;0;14;0;16.5;15
12.3;28.32;524;25.72;-8.2;-0.33;0;386.52;-11.14;17;18;76.8;89;8;89.5;5.64;0;0.04;0;14;0;16.5;15
12.4;28.24;524;25.72;-8.11;-0.26;0;386.42;-11.19;17;18;76.8;89;8;89.5;5.64;0;0.04;0;14;0;16.52;15
12.5;28.16;524;25.65;-9.7;-0.28;0;386.44;-11.74;17;18;76.8;89;8;89.5;5.64;0;0.04;0;14;0;16.57;15
12.6;27.99;524;25.25;-8.7;-0.3;0;386.49;-12.39;17;18;76.8;89;8;89.5;5.64;0;0.04;0;14;0;16.62;15
12.7;27.93;524;25.25;-10.11;-0.35;0;386.5;-11.54;17;18;76.8;89;8;89.5;5.64;0;0.04;0;14;0;16.67;15
12.8;27.84;524;25.18;-10.5;-0.33;0;386.5;-10.39;17;18;76.8;89;8;89.5;5.64;0;0.04;0;14;0;16.72;15
12.9;27.68;524;24.64;-9.7;-0.25;0;386.58;-10.41;17;18;76.8;89;8;89.5;5.64;0;0.04;0;14;0;16.77;15
13;27.56;524;24.4;-11.61;-0.27;0;386.68;-10.66;17;18;76.8;89;8;89.5;5.64;0;0.04;0;14;0;16.82;15
13.1;27.5;524;24.16;-13;-0.38;0;386.7;-9.91;17;18;76.8;89;8;89.5;5.64;0;0.04;0;14;0;16.87;15
13.2;27.33;524;23.77;-12.5;-0.42;0;386.7;-8.96;17;18;76.8;89;8;89.5;5.64;0;0.04;0;14;0;16.92;15
13.3;27.24;524;22.21;-14.61;-0.46;0;386.82;-8.72;17;18;76.8;89;8;89.5;5.64;0;0.04;0;14;0;16.97;15
13.4;27.15;524;20.45;-16.5;-0.4;0;386.97;-8.62;17;18;76.8;89;8;89.5;5.64;0;0.04;0;14;0;17;15
13.5;26.91;524;20.08;-17;-0.46;0;387.04;-6.68;17;18;76.8;89;8;89.5;5.64;0;0.04;0;14;0;17;15
13.6;26.64;524;20.08;-20.3;-0.61;0;387.09;-4.38;17;18;76.8;89;8;89.5;5.64;0;0.04;0;14;0;17;15
13.7;26.37;524;20.08;-23.61;-0.58;0;387.14;-4.58;17;18;76.8;89;8;89.5;5.64;0;0.04;0;14;0;17;15
13.8;26.15;524;19.3;-22.8;-0.61;0;387.19;-5.28;17;18;76.8;89;8;89.5;5.64;0;0.04;0;14;0;17;15
13.9;25.92;524;18.6;-24.5;-0.7;0;387.28;-4.36;17;18;76.8;89;8;89.5;5.64;0;0.04;0;14;0;17;15
14;25.63;524;17.51;-26.7;-0.63;0;387.38;-3.11;17;18;76.8;89;8;89.5;5.64;0;0.08;0;14;0;17;15
14.1;25.36;524;17.28;-29.11;-0.65;0;387.48;-2.65;17;18;76.8;89;8;89.5;5.64;0;0.08;0;14;0;17;15
14.2;25.01;524;17.04;-32;-0.71;0;387.58;-2.35;17;18;76.8;89;8;89.5;5.64;0;0.08;0;14;0;17;15
14.3;24.69;524;16.58;-31.89;-0.72;0;387.64;-1.63;17;18;76.8;89;8;89.5;5.64;0;0.08;0;14;0;17;15
14.4;24.42;524;15.88;-32.7;-0.77;0;387.69;-0.83;17;18;76.8;89;8;89.5;5.53;0;0.08;0;14;0;17.02;15
14.5;24.11;524;15.88;-35.4;-0.88;0;387.7;-0.58;17;18;76.8;89;8;89.5;5.53;0;0.08;0;14;0;17.07;15
14.6;23.78;524;15.88;-36;-0.84;0;387.7;-0.43;17;18;76.8;89;8;89.5;5.54;0;0.08;0;14;0;17.12;15
14.7;23.46;524;15.6;-35;-0.87;0;387.74;-0.57;17;18;76.8;89;8;89.5;5.55;0;0.08;0;14;0;17.17;15
14.8;23.12;524;15.6;-36.61;-0.82;0;387.79;-0.77;17;18;76.8;89;8;89.5;5.56;0;0.04;0;14;0;17.22;15
14.9;22.81;524;15.65;-36.5;-0.82;0;387.72;-1.22;17;18;76.8;89;8;89.5;5.57;0;0.04;0;14;0;17.27;15
15;22.47;524;15.79;-36;-0.82;0;387.62;-1.72;17;18;76.8;89;8;89.5;5.57;0;0.04;0;14;0;17.32;15
15.1;22.15;524;16.72;-35;-0.86;0;387.6;-2.72;17;18;76.8;89;8;89.5;5.58;0;0.04;0;14;0;17.37;15
15.2;21.86;524;18.95;-33.5;-0.79;0;387.6;-3.82;17;18;76.8;89;8;89.5;5.59;0;0.04;0;14;0;17.42;15
15.3;21.55;524;20.57;-26.2;-0.64;0;387.35;-5.54;17;18;76.8;89;8;89.5;5.6;0;0.04;0;14;0;17.47;15
15.4;21.29;524;22.25;-20.39;-0.47;0;387.05;-7.39;17;18;76.8;89;8;89.5;5.61;0;0.04;0;14;0;17.5;15
15.5;21.13;524;22.55;-17.81;-0.46;0;386.96;-8.82;17;18;76.8;89;8;89.5;5.61;0;0.04;0;14;0;17.5;15
15.6;20.93;524;22.31;-17;-0.47;0;386.91;-10.18;17;18;76.8;89;8;89.5;5.62;0;0.04;0;14;0;17.5;15
15.7;20.7;524;22.08;-17.5;-0.5;0;386.9;-9.69;17;18;76.8;89;8;89.5;5.63;0;0.04;0;14;0;17.5;15
15.8;20.5;524;21.93;-17.8;-0.46;0;386.9;-8.84;17;18;76.8;89;8;89.5;5.64;0;0.04;0;14;0;17.5;15
15.9;20.29;524;21.8;-18.81;-0.51;0;386.94;-9.12;17;18;76.8;89;8;89.5;5.65;0;0.04;0;14;0;17.5;15
16;20.11;524;21.06;-18.8;-0.54;0;386.99;-9.62;17;18;76.8;89;8;89.5;5.65;0;0.04;0;14;0;17.5;15
16.1;19.87;524;20.03;-20.5;-0.55;0;387;-8.53;17;18;76.8;89;8;89.5;5.66;0;0.04;0;14;0;17.5;15
16.2;19.65;524;19.63;-22.61;-0.51;0;387;-7.13;17;18;76.8;89;8;89.5;5.67;0;0.04;0;14;0;17.5;15
16.3;19.43;524;19.36;-25.19;-0.57;0;387.04;-7.23;17;18;76.8;89;8;89.5;5.68;0;0.04;0;14;0;17.5;15
16.4;19.2;524;17.65;-24.8;-0.6;0;387.09;-7.63;17;18;76.8;89;8;89.5;5.68;0;0.12;0;14;0;17.52;15
16.5;18.92;524;17.28;-28.61;-0.73;0;387.18;-6.53;17;18;76.8;89;8;89.5;5.68;0;0.12;0;14;0;17.57;15
16.6;18.64;524;17.28;-31.8;-0.73;0;387.28;-5.13;17;18;76.8;89;8;89.5;5.68;0;0.12;0;14;0;17.62;15
16.7;18.32;524;16.87;-31.19;-0.71;0;387.3;-5.32;17;18;76.8;89;8;89.5;5.68;0;0.12;0;14;0;17.67;15
16.8;18.04;524;15.88;-31.61;-0.74;0;387.3;-5.82;17;18;76.8;89;8;89.5;5.68;0;0.12;0;14;0;17.72;15
16.9;17.74;524;16.03;-35.5;-0.81;0;387.3;-5.52;17;18;76.8;89;8;89.5;5.68;0;0.12;0;14;0;17.77;15
17;17.4;524;16.03;-35.19;-0.82;0;387.3;-5.07;17;18;76.8;89;8;89.5;5.68;0;0.12;0;14;0;17.82;15
17.1;17.17;524;16.03;-35;-0.79;0;387.26;-5.46;17;18;76.8;89;8;89.5;5.68;0;0.12;0;14;0;17.87;15
17.2;16.82;524;15.88;-35.61;-0.78;0;387.21;-6.01;17;18;76.8;89;8;89.5;5.68;0;0.12;0;14;0;17.92;15
17.3;16.5;524;15.23;-35.19;-0.82;0;387.24;-5.52;17;18;76.8;89;8;89.5;5.68;0;0.12;0;14;0;17.97;15
17.4;16.13;524;12.23;-37.61;-0.87;0;387.29;-4.82;17;18;76.8;89;8;89.5;5.68;0;0.12;0;14;0;18;15
17.5;15.81;524;12;-45.75;-1.04;0;387.43;-3.37;17;18;76.8;89;8;89.5;5.68;0;0.12;0;14;0;18;15
17.6;15.45;524;12;-51.5;-1.12;0;387.58;-1.77;17;18;76.8;89;8;89.5;5.68;0;0.12;0;14;0;18;15
17.7;14.98;524;11.85;-48;-1.08;0;387.56;-2.38;17;18;76.8;89;8;89.5;5.68;0;0.12;0;14;0;18;15
17.8;14.59;524;11.76;-48.31;-1.02;0;387.51;-3.43;17;18;76.8;89;8;89.5;5.68;0;0.12;0;14;0;18;15
17.9;14.17;524;11.53;-49.5;-1.1;0;387.46;-3.27;17;18;76.8;89;8;89.5;5.68;0;0.12;0;14;0;18;15
18;13.81;524;11.7;-50.11;-1.09;0;387.41;-2.87;17;18;76.8;89;8;89.5;5.68;0;0.12;0;14;0;18;15
18.1;13.45;524;11.63;-49.69;-1.18;0;387.4;-3.63;17;18;76.8;89;8;89.5;5.68;0;0.12;0;14;0;18;15
18.2;13;524;11.7;-48.5;-1.14;0;387.4;-4.63;17;18;76.8;89;8;89.5;5.68;0;0.12;0;14;0;18;15
18.3;12.58;524;12;-49.31;-1.05;0;387.32;-4.92;17;18;76.8;89;8;89.5;5.68;0;0.12;0;14;0;18;15
18.4;12.23;524;12.5;-48.3;-1.01;0;387.22;-5.07;17;18;76.8;89;8;89.5;5.52;0;0.12;0;14;0;18.02;15
18.5;11.86;524;13.19;-47.31;-0.91;0;387.2;-6.39;17;18;76.8;89;8;89.5;5.51;0;0.12;0;14;0;18.07;15
18.6;11.52;524;13.64;-44.08;-0.92;0;387.2;-7.94;17;18;76.8;89;8;89.5;5.51;0;0.12;0;14;0;18.12;15
18.7;11.14;524;14.98;-42;-1.03;0;387.12;-8.24;17;18;76.8;89;8;89.5;5.51;0;0.12;0;14;0;18.17;15
18.8;10.68;524;16.2;-38.81;-0.92;0;387.02;-8.29;17;18;76.8;89;8;89.5;5.5;0;0.08;0;14;0;18.22;15
18.9;10.43;524;16.35;-34;-0.74;0;387;-9.13;17;18;76.8;89;8;89.5;5.5;0;0.08;0;14;0;18.27;15
19;10.09;524;16.26;-33.69;-0.74;0;387;-10.13;17;18;76.8;89;8;89.5;5.49;0;0.08;0;14;0;18.32;15
19.1;9.83;524;16.26;-34.61;-0.73;0;386.92;-10.22;17;18;76.8;89;8;89.5;5.49;0;0.08;0;14;0;18.37;15
