Time [s];Velocity [km/h];Elevation [m];Throttle [%];Motor Torque [Nm];Longitudinal Acceleration [m/s^2];Regenerative Braking Signal ;Battery Voltage [V];Battery Current [A];Battery Temperature [°C];max. Battery Temperature [°C];SoC [%];displayed SoC [%];min. SoC [%];max. SoC [%);Heating Power CAN [kW];Heating Power LIN [W];Requested Heating Power [W];AirCon Power [kW];Heater Signal;Heater Voltage [V];Heater Current [A];Ambient Temperature [°C];Coolant Temperature Heatercore [°C];Requested Coolant Temperature [°C];Coolant Temperature Inlet [°C];Heat Exchanger Temperature [°C];Cabin Temperature Sensor [°C]
1.4;0;574;0;0;0.02;0;391.4;-2.43;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30.05;24.5
1.5;0;574;0;0;0;0;391.39;-2.54;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
1.6;0;574;0;0;-0.03;0;391.34;-2.69;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
1.7;0;574;0;0;-0.01;0;391.3;-2.83;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
1.8;0;574;0;0.23;-0.03;0;391.3;-2.93;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
1.9;0;574;0;0.23;-0.03;0;391.3;-3.03;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
2;0;574;0;0.77;-0.03;0;391.3;-3.13;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
2.1;0;574;0;0.62;-0.05;0;391.3;-3.19;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
2.2;0;574;1.35;0.23;-0.03;0;391.3;-3.14;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
2.3;0;574;4.47;1.5;0.04;0;391.3;-3.1;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
2.4;0;574;6.07;3.88;0;0;391.3;-3.1;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
2.5;0;574;8.79;5.5;-0.03;0;391.3;-3.17;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
2.6;0;574;12.21;7.62;0.02;0;391.3;-3.42;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
2.7;0;574;15.56;12.85;0.08;0;391.29;-3.67;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
2.8;0;574;17.81;18.73;0.17;0;391.24;-3.92;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
2.9;0;574;21.44;24.85;0.19;0;391.2;-4.21;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
3;0;574;21.76;32.82;0.27;0;391.2;-4.61;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
3.1;0;574;20.93;41.7;0.41;0;391.19;-4.93;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
3.2;0.2;574;19.26;47.5;0.43;0;391.14;-5.03;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
3.3;0.58;574;18.7;48.62;0.46;0;391.1;-5.14;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
3.4;0.87;574;17.66;49.23;0.45;0;391.1;-5.29;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
3.5;1;574;16.49;49.27;0.43;0;391.1;-5.43;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
3.6;1.24;574;15.84;48;0.46;0;391.1;-5.53;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
3.7;1.42;574;14.21;47.5;0.42;0;391.1;-5.57;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
3.8;1.61;574;11.83;45.5;0.39;0;391.1;-5.47;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
3.9;1.77;574;10.15;42.65;0.32;0;391.11;-5.32;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
4;1.92;574;10.19;36.65;0.26;0;391.16;-5.02;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
4.1;2.07;574;10.35;30.77;0.18;0;391.2;-4.73;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
4.2;2.11;574;10.67;26;0.15;0;391.2;-4.48;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
4.3;2.19;574;12.21;23.27;0.1;0;391.2;-4.29;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
4.4;2.22;574;13.32;20.62;0.12;0;391.2;-4.24;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
4.5;2.27;574;15.49;19.73;0.11;0;391.2;-4.24;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
4.6;2.32;574;15.73;20.62;0.18;0;391.2;-4.39;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
4.7;2.39;574;15.6;23;0.14;0;391.2;-4.56;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
4.8;2.46;574;15.43;24.27;0.16;0;391.2;-4.76;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
4.9;2.56;574;15.28;25.12;0.22;0;391.2;-4.89;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
5;2.62;574;14.95;24.5;0.25;0;391.2;-4.84;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
5.1;2.71;574;14.5;22.74;0.2;0;391.2;-4.79;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
5.2;2.78;574;14.53;21.62;0.24;0;391.2;-4.74;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
5.3;2.88;574;14.63;21.12;0.18;0;391.2;-4.69;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
5.4;2.94;574;14.63;20.5;0.2;0;391.2;-4.64;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
5.5;3;574;14.63;18.76;0.17;0;391.2;-4.59;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
5.6;3.08;574;14.63;16.65;0.15;0;391.2;-4.54;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
5.7;3.14;574;14.63;15.12;0.17;0;391.2;-4.46;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
5.8;3.19;574;14.63;15.5;0.15;0;391.2;-4.31;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
5.9;3.25;574;14.5;14.15;0.2;0;391.2;-4.16;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
6;3.3;574;14.5;12.24;0.14;0;391.2;-4.01;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
6.1;3.33;574;14.5;11.76;0.13;0;391.2;-3.87;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
6.2;3.36;574;14.5;10.74;0.11;0;391.2;-3.77;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
6.3;3.39;574;14.63;9.38;0.06;0;391.21;-3.67;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
6.4;3.42;574;14.8;8;0.03;0;391.26;-3.57;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
6.5;3.42;574;14.95;7.88;0.05;0;391.3;-3.47;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;30;24.5
6.6;3.45;574;15.28;6.62;0.05;0;391.3;-3.37;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.95;24.52
6.7;3.45;574;16.49;6.53;0.08;0;391.3;-3.3;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.9;24.54
6.8;3.47;574;18.59;4.47;0.02;0;391.3;-3.3;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.85;24.55
6.9;3.47;574;20.26;6.38;0.06;0;391.29;-3.45;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.8;24.57
7;3.48;574;20.7;11.09;0.09;0;391.24;-4;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.75;24.59
7.1;3.53;574;20.7;15.62;0.21;0;391.19;-4.5;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.7;24.6
7.2;3.61;574;20.55;20;0.26;0;391.14;-4.85;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.65;24.62
7.3;3.71;574;20.7;21.5;0.34;0;391.1;-5.16;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.6;24.64
7.4;3.82;574;20.67;22.97;0.35;0;391.1;-5.36;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.55;24.65
7.5;3.92;574;20.7;23.74;0.33;0;391.1;-5.53;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.5;24.67
7.6;4.04;574;21.18;24.47;0.31;0;391.1;-5.63;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.5;24.67
7.7;4.16;574;22.69;25.74;0.33;0;391.09;-5.81;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.5;24.67
7.8;4.29;574;24.4;27.12;0.4;0;391.04;-6.21;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.5;24.67
7.9;4.44;574;25.06;30.12;0.48;0;390.99;-6.65;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.5;24.67
8;4.6;574;25;34.74;0.51;0;390.94;-7.2;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.5;24.67
8.1;4.81;574;24.69;36;0.54;0;390.9;-7.64;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.5;24.67
8.2;4.99;574;24.25;37.36;0.55;0;390.9;-7.79;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.5;24.67
8.3;5.2;574;23.95;37;0.53;0;390.9;-7.8;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.5;24.67
8.4;5.38;574;23.14;35.38;0.49;0;390.9;-7.45;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.5;24.67
8.5;5.55;574;22.73;32.03;0.39;0;390.93;-7;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.5;24.67
8.6;5.69;574;22.4;26.03;0.3;0;391.03;-6.3;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.5;24.66
8.7;5.8;574;22.4;19.86;0.22;0;391.1;-5.66;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.5;24.64
8.8;5.88;574;22.4;16.76;0.17;0;391.1;-5.16;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.5;24.62
8.9;5.94;574;22.73;14.76;0.13;0;391.11;-4.72;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.5;24.61
9;6;574;22.9;11.24;0.06;0;391.16;-4.42;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.5;24.59
9.1;6.05;574;23.87;10.26;0.05;0;391.2;-4.14;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.5;24.57
9.2;6.08;574;25.21;8.62;0.07;0;391.2;-3.94;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.5;24.56
9.3;6.09;574;25.35;7.12;0.07;0;391.2;-3.76;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.5;24.54
9.4;6.13;574;25.35;7.12;0.05;0;391.2;-3.61;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.5;24.52
9.5;6.14;574;25.18;4.88;-0.04;0;391.21;-3.39;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.5;24.51
9.6;6.19;574;25.18;2.62;-0.03;0;391.26;-2.99;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.5;24.5
9.7;6.16;574;25.35;1.26;-0.08;0;391.3;-2.73;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.5;24.5
9.8;6.13;574;25.5;1;-0.04;0;391.3;-2.83;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.5;24.5
9.9;6.11;574;26.04;1.5;-0.01;0;391.3;-2.98;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.5;24.5
10;6.11;574;26.58;3.38;0.01;0;391.3;-3.28;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.5;24.5
10.1;6.13;574;27.27;5.5;-0.02;0;391.29;-3.53;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.5;24.5
10.2;6.13;574;28.45;4.88;0.02;0;391.24;-3.63;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.5;24.5
10.3;6.14;574;28.45;7.12;0.06;0;391.2;-3.76;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.5;24.5
10.4;6.19;574;28.45;7.88;0.07;0;391.2;-3.96;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.5;24.5
10.5;6.22;574;28.28;8.74;0.05;0;391.2;-4.14;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.5;24.5
10.6;6.3;574;28.28;11;0.13;0;391.2;-4.29;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.5;24.5
10.7;6.36;574;28.31;10.5;0.11;0;391.2;-4.37;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.5;24.5
10.8;6.42;574;28.45;9.38;0.04;0;391.2;-4.27;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.5;24.5
10.9;6.46;574;28.48;9.88;0.06;0;391.2;-4.17;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.5;24.5
11;6.51;574;28.6;9.38;0;0;391.2;-4.07;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.5;24.5
11.1;6.57;574;28.93;8;0.06;0;391.2;-4;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.5;24.5
11.2;6.61;574;28.93;7.62;0.09;0;391.2;-4;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.5;0;0;0;29.5;24.5
11.3;6.66;574;29.71;8.38;0.06;0;391.2;-4.04;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.53;0;0;0;29.5;24.5
11.4;6.71;574;30;7.88;0.05;0;391.2;-4.19;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.58;0;0;0;29.5;24.5
11.5;6.77;574;30;8.74;0.05;0;391.2;-4.36;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.63;0;0;0;29.5;24.5
11.6;6.82;574;30;10.12;0.1;0;391.2;-4.56;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.68;0;0;0;29.5;24.52
11.7;6.89;574;30;11.5;0.12;0;391.2;-4.67;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.73;0;0;0;29.5;24.54
11.8;6.96;574;30.04;12.12;0.14;0;391.2;-4.57;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.78;0;0;0;29.5;24.55
11.9;7.02;574;30.37;10.88;0.05;0;391.19;-4.51;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.83;0;0;0;29.5;24.57
12;7.1;574;31.22;9;0.05;0;391.14;-4.56;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.88;0;0;0;29.5;24.59
12.1;7.16;574;31.1;10.88;0.12;0;391.1;-4.63;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.93;0;0;0;29.5;24.6
12.2;7.24;574;31.1;12.5;0.16;0;391.1;-4.73;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;25.98;0;0;0;29.5;24.62
12.3;7.32;574;31.1;12;0.12;0;391.11;-4.76;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;26;0;0;0;29.5;24.64
12.4;7.38;574;31.1;11.5;0.11;0;391.16;-4.61;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;26;0;0;0;29.5;24.65
12.5;7.43;574;30.93;9.5;0.03;0;391.2;-4.44;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;26;0;0;0;29.5;24.67
12.6;7.5;574;30.89;9;0.03;0;391.2;-4.24;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;26;0;0;0;29.5;24.67
12.7;7.55;574;30.74;7.24;0.03;0;391.2;-4.04;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;26;0;0;0;29.5;24.67
12.8;7.58;574;30.59;7.76;0.01;0;391.2;-3.84;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;26;0;0;0;29.5;24.67
12.9;7.63;574;30.3;5;0.03;0;391.21;-3.59;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;26;0;0;0;29.5;24.67
13;7.67;574;30.3;2.38;-0.04;0;391.26;-3.19;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;26;0;0;0;29.5;24.67
13.1;7.68;574;30;1.74;-0.08;0;391.3;-2.9;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;26;0;0;0;29.5;24.67
13.2;7.68;574;30.63;0;-0.11;0;391.3;-2.9;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;26;0;0;0;29.5;24.67
13.3;7.72;574;30.89;1;-0.08;0;391.29;-2.98;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;26;0;0;0;29.5;24.67
13.4;7.72;574;30.81;2.38;-0.04;0;391.24;-3.28;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;26;0;0;0;29.5;24.67
13.5;7.7;574;30.78;3.62;-0.03;0;391.21;-3.4;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;26;0;0;0;29.5;24.67
13.6;7.73;574;30.78;1.38;-0.1;0;391.26;-3.05;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;26;0;0;0;29.45;24.67
13.7;7.75;574;30.78;1;-0.11;0;391.3;-2.84;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;26;0;0;0;29.4;24.67
13.8;7.76;574;30.93;1.88;-0.08;0;391.3;-2.99;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;26;0;0;0;29.35;24.67
13.9;7.78;574;31.92;2.24;-0.04;0;391.29;-3.2;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;26;0;0;0;29.3;24.67
14;7.8;574;33.34;3;0.02;0;391.24;-3.55;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;26;0;0;0;29.25;24.67
14.1;7.83;574;34.72;4.74;0.03;0;391.19;-4.02;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;26;0;0;0;29.2;24.67
14.2;7.88;574;36.38;7.88;0.08;0;391.14;-4.82;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;26;0;0;0;29.15;24.67
14.3;7.96;574;36.65;13.38;0.19;0;391.07;-5.76;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;26;0;0;0;29.1;24.67
14.4;8.07;574;36.65;20.24;0.28;0;390.97;-7.06;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;26;0;0;0;29.05;24.67
14.5;8.19;574;36.62;25.5;0.36;0;390.89;-8.2;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;26;0;0;0;29;24.67
14.6;8.38;574;36.5;29;0.38;0;390.84;-8.9;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;26;0;0;0;29;24.67
14.7;8.58;574;36.5;31.36;0.4;0;390.79;-9.53;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;26;0;0;0;29;24.67
14.8;8.79;574;36.5;32.74;0.42;0;390.74;-9.98;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;26;0;0;0;29;24.67
14.9;8.97;574;36.38;34.88;0.46;0;390.7;-10.34;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;26;0;0;0;29;24.67
15;9.19;574;36.05;35.12;0.5;0;390.7;-10.49;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;26;0;0;0;29;24.67
15.1;9.4;574;35.53;34.12;0.52;0;390.7;-10.54;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;26;0;0;0;29;24.67
15.2;9.6;574;34.28;33.12;0.53;0;390.7;-10.34;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;26;0;0;0;29;24.67
15.3;9.76;574;32.55;31.74;0.41;0;390.71;-9.88;21;22;86.9;100;8;90;0;0;85;0.4;1;0;0;26;0;0;0;29;24.67
15.4;9.92;574;30.16;27.76;0.4;0;390.76;-8.73;21;22;86.9;100;8;90;0;0;85;0.42;1;0;0;26;0;0;0;29;24.67
15.5;10.05;574;27.57;21.64;0.24;0;390.83;-7.59;21;22;86.9;100;8;90;0;0;85;0.44;1;0;0;26;0;0;0;29;24.67
15.6;10.17;574;26;16.5;0.14;0;390.93;-6.49;21;22;86.9;100;8;90;0;0;85;0.44;1;0;0;26;0;0;0;29;24.67
15.7;10.3;574;23.69;12.14;0.08;0;391.03;-5.35;21;22;86.9;100;8;90;0;0;85;0.44;1;0;0;26;0;0;0;29;24.67
15.8;10.39;574;21.05;6.5;-0.08;0;391.13;-4.1;21;22;86.9;100;8;90;0;0;85;0.44;1;0;0;26;0;0;0;29;24.67
15.9;10.42;574;16.44;2.5;-0.19;0;391.23;-2.86;21;22;86.9;100;8;90;0;0;85;0.44;1;0;0;26;0;0;0;29;24.67
16;10.42;574;11.96;0;-0.31;0;391.33;-1.66;21;22;86.9;100;8;90;0;0;85;0.44;1;0;0;26;0;0;0;29;24.67
16.1;10.35;574;8.25;-9.24;-0.43;0;391.43;-0.45;21;22;86.9;100;8;90;0;0;85;0.44;1;0;0;26;0;0;0;29;24.67
16.2;10.24;574;4.98;-17.1;-0.47;0;391.53;0.8;21;22;86.9;100;8;90;0;0;85;0.44;1;0;0;26;0;0;0;29;24.67
16.3;10.15;574;3.95;-24.74;-0.65;0;391.63;2.06;21;22;86.9;100;8;90;0;0;85;0.44;1;0;0;26;0;0;0;29;24.67
16.4;9.99;574;4.1;-34.22;-0.72;0;391.73;3.36;21;22;86.9;100;8;90;0;0;85;0.44;1;0;0;26;0;0;0;29;24.67
16.5;9.81;574;4.1;-42.62;-0.88;0;391.83;4.52;21;22;86.9;100;8;90;0;0;85;0.44;1;0;0;26;0;0;0;29;24.67
16.6;9.53;574;4.25;-48.98;-0.98;0;391.93;5.32;21;22;86.9;100;8;90;0;0;85;0.44;1;0;0;26;0;0;0;29;24.67
16.7;9.2;574;4.76;-57.74;-1.12;0.24;392;5.96;21;22;86.9;100;8;90;0;0;85;0.44;1;0;0;26;0;0;0;29;24.67
16.8;8.82;574;6.84;-63.1;-1.35;1;392;6.16;21;22;86.9;100;8;90;0;0;85;0.44;1;0;0;26;0;0;0;29;24.67
16.9;8.42;574;9.48;-67.64;-1.25;1;391.97;5.87;21;22;86.9;100;8;90;0;0;85;0.44;1;0;0;26;0;0;0;29;24.67
