Time [s];Velocity [km/h];Elevation [m];Throttle [%];Motor Torque [Nm];Longitudinal Acceleration [m/s^2];Regenerative Braking Signal ;Battery Voltage [V];Battery Current [A];Battery Temperature [°C];max. Battery Temperature [°C];SoC [%];displayed SoC [%];min. SoC [%];max. SoC [%);Heating Power CAN [kW];Heating Power LIN [W];Requested Heating Power [W];AirCon Power [kW];Heater Signal;Heater Voltage [V];Heater Current [A];Ambient Temperature [°C];Ambient Temperature Sensor [°C];Coolant Temperature Heatercore [°C];Requested Coolant Temperature [°C];Coolant Temperature Inlet [°C];Coolant Volume Flow +500 [l/h];Heat Exchanger Temperature [°C];Cabin Temperature Sensor [°C];Temperature Coolant Heater Inlet [°C];Temperature Coolant Heater Outlet [°C];Temperature Heat Exchanger Outlet [°C];Temperature Defrost lateral left [°C];Temperature Defrost lateral right [°C];Temperature Defrost central [°C];Temperature Defrost central left [°C];Temperature Defrost central right [°C];Temperature Footweel Driver [°C];Temperature Footweel Co-Driver [°C];Temperature Feetvent Co-Driver [°C];Temperature Feetvent Driver [°C];Temperature Head Co-Driver [°C];Temperature Head Driver [°C];Temperature Vent right [°C] ;Temperature Vent central right [°C];Temperature Vent central left [°C];Temperature Vent right [°C]
2;0;484;0;0;-0.33;0;390;-14.68;11;12;77.4;89.5;8;88.5;3.96;4846.73;5129.31;0;1;392;12.32;4;5.11;13;85;14;-500.11;9.5;12.84;16.12;11.54;11.83;8.8;9.14;10.36;10.26;10.7;8.17;9.86;11.06;10.88;10.68;9.95;9.32;8.62;7.94;9.3
2.1;0;484;0;0;-0.3;0;389.9;-14.85;11;12;77.4;89.5;8;88.5;3.96;4946.76;5235.17;0;1;392;12.57;4;5.11;13;85;14;-500.11;9.5;12.84;16.02;11.88;11.82;8.81;9.15;10.37;10.26;10.7;8.17;9.87;11.07;10.91;10.7;9.94;9.33;8.63;7.95;9.3
2.2;0;484;0;0;-0.33;0;389.8;-15;11;12;77.4;89.5;8;88.5;3.96;5044.1;5355.16;0;1;392;12.82;4;5.11;13;85;14;-500.12;9.5;12.85;15.91;12.21;11.81;8.82;9.16;10.38;10.26;10.7;8.17;9.89;11.08;10.95;10.73;9.92;9.34;8.64;7.97;9.3
2.3;0;484;0;0;-0.33;0;389.8;-14.95;11;12;77.4;89.5;8;88.5;3.96;5134.1;5469.3;0;1;392;13.07;4;5.11;13;85;14;-500.13;9.5;12.87;15.81;12.54;11.8;8.83;9.17;10.39;10.26;10.7;8.17;9.91;11.09;10.98;10.76;9.9;9.34;8.65;7.99;9.3
2.4;0;484;0;0;-0.28;0;389.8;-14.9;11;12;77.4;89.5;8;88.5;5;5232.12;5569.29;0;1;392;13.32;4;5.11;13.13;85;14;-500.14;9.5;12.88;15.7;12.87;11.79;8.84;9.18;10.4;10.26;10.7;8.17;9.93;11.1;11.02;10.78;9.88;9.35;8.65;8.01;9.3
2.5;0;484;0;0;-0.31;0;389.75;-15.78;11;12;77.4;89.5;8;88.5;5;5352.09;5669.28;0;1;392;13.57;4;5.11;13.63;85;14;-500.15;9.5;12.9;15.6;13.2;11.78;8.84;9.19;10.41;10.26;10.7;8.17;9.94;11.11;11.05;10.81;9.87;9.36;8.66;8.02;9.3
2.6;0;484;0;0;-0.33;0;389.7;-16.68;11;12;77.4;89.5;8;88.5;5;5466.73;5769.27;0;1;392;13.85;4;5.11;14;85;14;-500.15;9.5;12.92;15.49;13.53;11.77;8.85;9.2;10.42;10.26;10.7;8.17;9.96;11.12;11.09;10.84;9.85;9.37;8.67;8.04;9.3
2.7;0;484;0;0;-0.32;0;389.65;-16.41;11;12;77.4;89.5;8;88.5;5;5566.71;5869.27;0;1;392;14.23;4;5.11;14;85;14;-500.16;9.5;12.93;15.39;13.87;11.77;8.86;9.2;10.43;10.26;10.7;8.17;9.98;11.12;11.12;10.86;9.83;9.38;8.68;8.06;9.3
2.8;0;484;0;0;-0.35;0;389.6;-16.11;11;12;77.4;89.5;8;88.5;5;5666.7;5969.26;0;1;391.87;14.57;4;5.11;14;85;14;-500.17;9.5;12.95;15.28;14.2;11.76;8.87;9.21;10.43;10.26;10.7;8.18;10;11.13;11.14;10.88;9.82;9.39;8.69;8.08;9.3
2.9;0;484;0;0;-0.34;0;389.6;-16.83;11;12;77.4;89.5;8;88.5;5;5766.71;6075.11;0;1;391.37;14.82;4;5.11;14;85;14;-500.18;9.5;12.97;15.18;14.53;11.75;8.87;9.21;10.44;10.26;10.71;8.19;10.01;11.15;11.15;10.89;9.81;9.39;8.7;8.09;9.3
3;0;484;0;0;-0.33;0;389.6;-17.59;11;12;77.4;89.5;8;88.5;5;5872.05;6195.1;0;1;391;15.07;4;5.11;14;85;14;-500.18;9.5;12.98;15.09;14.75;11.76;8.87;9.21;10.44;10.26;10.71;8.21;10.03;11.17;11.16;10.9;9.8;9.39;8.71;8.1;9.3
3.1;0;484;0;0;-0.3;0;389.5;-17.5;11;12;77.4;89.5;8;88.5;5;5992.04;6309.25;0;1;391;15.32;4;5.11;14;85;14;-500.19;9.5;13;15.02;14.92;11.79;8.87;9.21;10.44;10.26;10.72;8.23;10.05;11.18;11.17;10.9;9.79;9.39;8.72;8.1;9.3
3.2;0;484;0;0;-0.35;0;389.4;-17.4;11;12;77.4;89.5;8;88.5;5;6109.36;6409.24;0;1;391;15.57;4;5.11;14;85;14;-500.17;9.54;13;14.94;15.1;11.82;8.87;9.21;10.44;10.26;10.73;8.25;10.07;11.2;11.17;10.91;9.79;9.39;8.72;8.11;9.3
3.3;0;484;0;0;-0.32;0;389.4;-17.55;11;12;77.4;89.5;8;88.5;5;6219.37;6509.23;0;1;391;15.82;4;5.11;14;85;14;-500.16;9.59;13;14.86;15.27;11.84;8.87;9.21;10.44;10.26;10.74;8.26;10.08;11.22;11.18;10.92;9.78;9.39;8.73;8.12;9.3
3.4;0;484;0;0;-0.28;0;389.4;-17.7;11;12;77.4;89.5;8;88.5;5;6326.69;6609.22;0;1;391;16.07;4;5.11;14;85;14;-500.14;9.64;13;14.78;15.45;11.87;8.87;9.21;10.44;10.26;10.75;8.28;10.1;11.24;11.19;10.93;9.77;9.39;8.74;8.13;9.3
3.5;0;484;0;0;-0.31;0;389.35;-17.94;11;12;77.4;89.5;8;88.5;5;6426.67;6709.22;0;1;391;16.32;4;5.11;14;85;14;-500.13;9.69;13;14.7;15.62;11.89;8.87;9.21;10.44;10.26;10.76;8.3;10.12;11.25;11.2;10.94;9.76;9.39;8.75;8.14;9.3
3.6;0;484;0;0;-0.33;0;389.3;-18.2;11;12;77.4;89.5;8;88.5;6.08;6526.65;6809.21;0;1;391;16.6;4;5.11;14;85;14;-500.11;9.74;13;14.62;15.8;11.92;8.87;9.21;10.44;10.26;10.77;8.32;10.14;11.27;11.21;10.95;9.75;9.39;8.76;8.15;9.3
3.7;0;484;0;0;-0.28;0;389.3;-18.44;11;12;77.4;89.5;8;88.5;6.08;6626.67;6897.52;0;1;391;16.98;4;5.11;14;85;14;-500.1;9.79;13;14.54;15.97;11.95;8.87;9.21;10.44;10.26;10.78;8.33;10.15;11.29;11.22;10.96;9.74;9.39;8.77;8.16;9.3
3.8;0;484;0;0;-0.35;0;389.3;-18.69;11;12;77.4;89.5;8;88.5;6.08;6724;6957.52;0;1;390.87;17.32;4;5.11;14;85;14;-500.08;9.84;13;14.47;16.15;11.97;8.87;9.21;10.44;10.27;10.78;8.35;10.17;11.31;11.24;10.96;9.73;9.39;8.78;8.17;9.31
3.9;0;484;0;0;-0.32;0;389.25;-18.9;11;12;77.4;89.5;8;88.5;6.08;6813.95;7000;0;1;390.37;17.57;4;5.11;14;85;14;-500.07;9.89;13;14.39;16.32;12;8.87;9.21;10.44;10.28;10.79;8.36;10.18;11.32;11.26;10.96;9.72;9.39;8.77;8.17;9.32
4;0;484;0;0;-0.3;0;389.2;-19.1;11;12;77.4;89.5;8;88.5;6.08;6895.95;7000;0;1;390;17.78;4;5.11;14;85;14;-500.05;9.94;13;14.32;16.44;12;8.87;9.21;10.44;10.28;10.79;8.36;10.19;11.33;11.29;10.96;9.72;9.39;8.76;8.17;9.32
4.1;0;484;0;0;-0.31;0;389.2;-19.1;11;12;77.4;89.5;8;88.5;6.08;6955.97;7000;0;1;390;17.91;4;5.11;14;85;14;-500.04;9.99;13;14.26;16.54;11.98;8.87;9.21;10.44;10.29;10.79;8.37;10.2;11.33;11.32;10.96;9.71;9.39;8.75;8.17;9.33
4.2;0;484;0;0;-0.33;0;389.2;-19.1;11;12;77.4;89.5;8;88.5;6.08;7000;7000;0;1;390;18;3.95;5.11;14;85;14;-500.05;10;13;14.2;16.63;11.96;8.87;9.21;10.44;10.3;10.79;8.38;10.21;11.34;11.34;10.96;9.7;9.39;8.74;8.17;9.34
4.3;0;484;0;0;-0.3;0;389.2;-19.1;11;12;77.4;89.5;8;88.5;6.08;7000;7000;0;1;390;18;3.9;5.11;14;85;14;-500.05;10;13;14.14;16.73;11.94;8.87;9.21;10.44;10.31;10.79;8.39;10.22;11.35;11.37;10.96;9.69;9.39;8.74;8.17;9.35
4.4;0;484;0;0;-0.33;0;389.2;-19.1;11;12;77.4;89.5;8;88.5;6.08;6997.34;7000;0;1;390;17.97;3.85;5.11;14;85;14;-500.06;10;13;14.08;16.82;11.93;8.87;9.21;10.44;10.32;10.79;8.4;10.23;11.36;11.39;10.96;9.68;9.39;8.73;8.17;9.36
4.5;0;484;0;0;-0.35;0;389.15;-19.1;11;12;77.4;89.5;8;88.5;6.08;6987.34;7000;0;1;390;17.84;3.8;5.11;14;85;14;-500.07;10;13;14.02;16.92;11.91;8.87;9.21;10.44;10.33;10.79;8.41;10.23;11.37;11.42;10.96;9.67;9.39;8.72;8.17;9.37
4.6;0;484;0;0;-0.32;0;389.1;-19.1;11;12;77.4;89.5;8;88.5;7;6982.66;7000;0;1;390;17.78;3.75;5.11;14;85;14.13;-500.08;10;13;13.95;17.02;11.89;8.87;9.21;10.44;10.34;10.79;8.42;10.24;11.38;11.45;10.96;9.66;9.39;8.71;8.17;9.38
4.7;0;484;0;0;-0.3;0;389.1;-19.1;11;12;77.4;89.5;8;88.5;7;6992.66;7000;0;1;390;17.91;3.7;5.11;14;85;14.63;-500.08;10;13;13.89;17.11;11.87;8.87;9.21;10.44;10.35;10.79;8.43;10.25;11.39;11.47;10.96;9.65;9.39;8.7;8.17;9.39
4.8;0;484;0;0;-0.29;0;389.1;-19.1;11;12;77.4;89.5;8;88.5;7;6997.34;7000;0;1;390;17.97;3.65;5.11;14;85;15;-500.09;10;13;13.83;17.21;11.86;8.87;9.21;10.44;10.35;10.79;8.44;10.26;11.39;11.53;10.95;9.65;9.39;8.69;8.17;9.39
4.9;0;484;0;0;-0.33;0;389.1;-19.1;11;12;77.4;89.5;8;88.5;7;6987.35;6988.35;0;1;390;17.84;3.6;5.11;14;85;15;-500.1;10;13;13.77;17.3;11.84;8.88;9.21;10.44;10.35;10.79;8.46;10.29;11.44;11.61;10.95;9.64;9.39;8.7;8.18;9.39
5;0;484;0;0;-0.3;0;389.1;-19.1;11;12;77.4;89.5;8;88.5;7;6980;6948.35;0;1;390;17.75;3.55;5.11;14;85;15;-500.11;10;13;13.72;17.4;11.86;8.89;9.21;10.44;10.35;10.79;8.47;10.33;11.49;11.69;10.94;9.63;9.39;8.71;8.2;9.39
5.1;0;484;0;0;-0.28;0;389.1;-19.05;11;12;77.4;89.5;8;88.5;7;6980;6914.18;0;1;390;17.75;3.5;5.11;14;85;15;-500.11;10;13;13.66;17.5;11.91;8.9;9.21;10.44;10.35;10.79;8.49;10.36;11.54;11.77;10.93;9.62;9.39;8.72;8.22;9.39
5.2;0;484;0;0;-0.29;0;389.1;-19;11;12;77.4;89.5;8;88.5;7;6969.37;6894.18;0;1;390;17.75;3.55;5.11;14;85;15;-500.11;10.04;13;13.61;17.59;11.95;8.91;9.21;10.44;10.35;10.79;8.51;10.4;11.6;11.84;10.92;9.61;9.39;8.72;8.23;9.39
5.3;0;484;0;0;-0.31;0;389.1;-18.95;11;12;77.4;89.5;8;88.5;7;6929.38;6874.18;0;1;390;17.75;3.6;5.11;14;85;15;-500.1;10.09;13;13.56;17.69;11.99;8.91;9.21;10.44;10.35;10.79;8.53;10.43;11.65;11.92;10.91;9.6;9.39;8.73;8.25;9.39
5.4;0;484;0;0;-0.33;0;389.1;-18.9;11;12;77.4;89.5;8;88.5;7;6897.35;6854.18;0;1;390;17.72;3.65;5.11;14;85;15;-500.09;10.14;13;13.51;17.78;12.04;8.92;9.21;10.44;10.35;10.79;8.54;10.47;11.7;12;10.9;9.59;9.39;8.74;8.27;9.39
5.5;0;484;0;0;-0.33;0;389.1;-18.9;11;12;77.4;89.5;8;88.5;7;6887.35;6828.37;0;1;390;17.59;3.7;5.11;14;85;15;-500.08;10.19;13;13.45;17.88;12.08;8.93;9.21;10.44;10.35;10.79;8.56;10.5;11.75;12.08;10.89;9.58;9.39;8.75;8.29;9.39
5.6;0;484;0;0;-0.33;0;389.1;-18.9;11;12;77.4;89.5;8;88.5;6.92;6872.04;6788.37;0;1;390;17.5;3.75;5.11;14;85;15;-500.08;10.24;13;13.4;17.98;12.13;8.94;9.21;10.44;10.35;10.79;8.58;10.54;11.81;12.16;10.88;9.58;9.39;8.76;8.3;9.39
5.7;0;484;0;0;-0.33;0;389.1;-18.8;11;12;77.4;89.5;8;88.5;6.92;6842.04;6754.19;0;1;390;17.5;3.8;5.11;14;85;15;-500.07;10.29;13;13.35;18.07;12.17;8.95;9.21;10.44;10.35;10.79;8.6;10.57;11.86;12.24;10.88;9.57;9.39;8.77;8.32;9.39
5.8;0;484;0;0;-0.32;0;389.1;-18.7;11;12;77.4;89.5;8;88.5;6.92;6809.39;6734.19;0;1;390;17.47;3.85;5.11;14;85;15;-500.06;10.34;13;13.3;18.17;12.21;8.95;9.21;10.44;10.34;10.79;8.61;10.6;11.91;12.32;10.87;9.57;9.39;8.78;8.34;9.39
5.9;0;484;0;0;-0.33;0;389.1;-18.6;11;12;77.4;89.5;8;88.5;6.92;6769.4;6708.43;0;1;390;17.34;3.9;5.11;14;85;15;-500.05;10.39;13;13.24;18.26;12.26;8.95;9.21;10.44;10.34;10.79;8.63;10.63;11.99;12.41;10.87;9.59;9.43;8.81;8.44;9.4
6;0;484;0;0;-0.28;0;389.1;-18.5;11;12;77.4;89.5;8;88.5;6.92;6734.73;6668.64;0;1;390;17.25;3.95;5.11;14;85;15;-500.05;10.44;13;13.2;18.35;12.35;8.95;9.21;10.44;10.33;10.79;8.65;10.66;12.06;12.5;10.87;9.61;9.47;8.86;8.55;9.41
6.1;0;484;0;0;-0.33;0;389.1;-18.5;11;12;77.4;89.5;8;88.5;6.92;6714.83;6634.39;0;1;390;17.25;4;5.11;14;85;15;-500.04;10.49;13;13.17;18.43;12.46;8.95;9.21;10.44;10.32;10.79;8.67;10.68;12.14;12.58;10.87;9.63;9.51;8.9;8.66;9.42
6.2;0;484;0;0;-0.35;0;389.1;-18.5;11;12;77.4;89.5;8;88.5;6.92;6692.35;6614.39;0;1;390;17.22;4;5.11;14;85;15;-500.05;10.5;13;13.13;18.5;12.58;8.95;9.21;10.44;10.31;10.79;8.68;10.71;12.22;12.67;10.87;9.64;9.56;8.95;8.78;9.43
6.3;0;484;0;0;-0.3;0;389.1;-18.4;11;12;77.4;89.5;8;88.5;6.92;6662.36;6594.39;0;1;390;17.09;4;5.11;14;85;15;-500.07;10.5;13;13.1;18.58;12.69;8.95;9.21;10.44;10.3;10.79;8.7;10.74;12.3;12.76;10.87;9.66;9.6;8.99;8.89;9.44
6.4;0;484;0;0;-0.33;0;389.1;-18.3;11;12;77.4;89.5;8;88.5;6.92;6634.91;6574.4;0;1;390;17;4;5.11;14;85;15;-500.08;10.5;13;13.07;18.66;12.8;8.95;9.21;10.44;10.29;10.79;8.72;10.76;12.38;12.84;10.87;9.68;9.64;9.03;9;9.45
6.5;0;484;0;0;-0.33;0;389.1;-18.25;11;12;77.4;89.5;8;88.5;6.92;6614.91;6548.8;0;1;390;17;4;5.11;14;85;15;-500.1;10.5;13;13.03;18.74;12.92;8.95;9.21;10.44;10.28;10.79;8.74;10.79;12.46;12.93;10.87;9.7;9.69;9.08;9.12;9.46
6.6;0;484;0;0;-0.32;0;389.1;-18.2;11;12;77.4;89.5;8;88.5;6.68;6592.37;6508.8;0;1;390;16.97;4;5.11;14.13;85;15;-500.12;10.5;13;13;18.82;13.03;8.95;9.21;10.44;10.27;10.79;8.75;10.82;12.54;13.02;10.87;9.71;9.73;9.12;9.23;9.46
6.7;0;484;0;0;-0.31;0;389.1;-18.2;11;12;77.4;89.5;8;88.5;6.68;6562.36;6474.4;0;1;390;16.84;4;5.11;14.63;85;15;-500.13;10.5;13;12.96;18.9;13.14;8.95;9.21;10.44;10.27;10.79;8.77;10.84;12.61;13.11;10.87;9.73;9.77;9.16;9.34;9.47
6.8;0;484;0;0;-0.31;0;389.1;-18.2;11;12;77.4;89.5;8;88.5;6.68;6529.81;6454.4;0;1;390;16.72;4;5.11;15;85;15;-500.15;10.5;13;12.93;18.98;13.26;8.96;9.21;10.44;10.27;10.79;8.79;10.87;12.69;13.19;10.87;9.75;9.82;9.21;9.46;9.51
6.9;0;484;0;0;-0.26;0;389.15;-18.05;11;12;77.4;89.5;8;88.5;6.68;6489.82;6428.8;0;1;390;16.59;4;5.11;15;85;15;-500.16;10.5;13;12.89;19.05;13.37;8.97;9.22;10.44;10.28;10.78;8.82;10.89;12.77;13.28;10.86;9.78;9.89;9.26;9.57;9.56
7;0;484;0;0;-0.31;0;389.2;-17.9;11;12;77.4;89.5;8;88.5;6.68;6454.91;6388.81;0;1;390;16.5;4;5.11;15;85;15;-500.18;10.5;13;12.86;19.15;13.48;8.98;9.23;10.44;10.28;10.77;8.85;10.9;12.85;13.37;10.85;9.81;9.97;9.33;9.68;9.61
7.1;0;484;0;0;-0.35;0;389.2;-17.9;11;12;77.4;89.5;8;88.5;6.68;6434.92;6354.4;0;1;390;16.5;4;5.11;15;85;15;-500.19;10.5;13;12.84;19.26;13.6;8.98;9.24;10.44;10.29;10.76;8.87;10.92;12.93;13.46;10.84;9.83;10.05;9.39;9.8;9.66
7.2;0;484;0;0;-0.32;0;389.2;-17.9;11;12;77.4;89.5;8;88.5;6.68;6412.38;6334.41;0;1;390;16.47;4;5.11;15;85;15;-500.19;10.54;13;12.81;19.36;13.71;8.99;9.25;10.44;10.3;10.75;8.9;10.94;13.01;13.54;10.83;9.86;10.13;9.45;9.91;9.72
7.3;0;484;0;0;-0.28;0;389.2;-17.61;11;12;77.4;89.5;8;88.5;6.68;6382.37;6320;0;1;390;16.34;4;5.11;15;85;15;-500.19;10.59;13;12.78;19.47;13.82;9;9.26;10.44;10.31;10.74;8.92;10.96;13.08;13.63;10.82;9.88;10.2;9.51;10.02;9.77
7.4;0;484;0;0;-0.33;0;389.2;-17.31;11;12;77.4;89.5;8;88.5;6.68;6354.91;6320;0;1;390;16.25;4;5.11;15;85;15;-500.19;10.64;13;12.76;19.57;13.94;9.01;9.27;10.44;10.32;10.73;8.95;10.97;13.16;13.72;10.82;9.91;10.28;9.57;10.14;9.82
7.5;0;484;0;0;-0.32;0;389.2;-17.5;11;12;77.4;89.5;8;88.5;6.68;6334.92;6314.41;0;1;390;16.25;4;5.11;15;85;15;-500.19;10.69;13;12.73;19.67;14.05;9.02;9.27;10.44;10.33;10.73;8.98;10.99;13.24;13.8;10.81;9.94;10.36;9.63;10.25;9.87
7.6;0;484;0;0;-0.31;0;389.2;-17.7;11;12;77.4;89.5;8;88.5;6.44;6317.46;6294.41;0;1;390;16.25;4;5.11;15;85;15;-500.19;10.74;13;12.7;19.78;14.16;9.03;9.28;10.44;10.34;10.72;9;11.01;13.32;13.89;10.8;9.96;10.44;9.69;10.36;9.93
