Time [s];Velocity [km/h];Elevation [m];Throttle [%];Motor Torque [Nm];Longitudinal Acceleration [m/s^2];Regenerative Braking Signal ;Battery Voltage [V];Battery Current [A];Battery Temperature [°C];max. Battery Temperature [°C];SoC [%];displayed SoC [%];min. SoC [%];max. SoC [%);Heating Power CAN [kW];Heating Power LIN [W];Requested Heating Power [W];AirCon Power [kW];Heater Signal;Heater Voltage [V];Heater Current [A];Ambient Temperature [°C];Ambient Temperature Sensor [°C];Coolant Temperature Heatercore [°C];Requested Coolant Temperature [°C];Coolant Temperature Inlet [°C];Coolant Volume Flow +500 [l/h];Heat Exchanger Temperature [°C];Cabin Temperature Sensor [°C];Temperature Coolant Heater Inlet [°C];Temperature Coolant Heater Outlet [°C];Temperature Heat Exchanger Outlet [°C];Temperature Defrost lateral left [°C];Temperature Defrost lateral right [°C];Temperature Defrost central [°C];Temperature Defrost central left [°C];Temperature Defrost central right [°C];Temperature Footweel Driver [°C];Temperature Footweel Co-Driver [°C];Temperature Feetvent Co-Driver [°C];Temperature Feetvent Driver [°C];Temperature Head Co-Driver [°C];Temperature Head Driver [°C];Temperature Vent right [°C] ;Temperature Vent central right [°C];Temperature Vent central left [°C];Temperature Vent right [°C]
1;0;525;0;0;-0.36;0;389.78;-14.67;11;11;84.4;100;8;88.5;3.96;4744.93;4996.91;0;1;392;12.24;7.5;7.81;10;85;10;-500.03;10;12.34;10;9.89;10.28;9.73;9.99;8.85;8.95;8.59;11.39;11.85;10;10.01;12.72;12.79;10.17;10.34;10.35;10.09
1.1;0;525;0;0;-0.32;0;389.74;-14.81;11;11;84.4;100;8;88.5;3.96;4834.92;5096.9;0;1;392;12.49;7.5;7.82;10;85;10;-500.01;10;12.34;10;9.93;10.28;9.74;10;8.86;8.96;8.6;11.4;11.84;10;10;12.7;12.8;10.17;10.34;10.35;10.09
1.2;0;525;0;0;-0.36;0;389.64;-14.36;11;11;84.4;100;8;88.5;3.96;4943.79;5196.89;0;1;392;12.74;7.5;7.82;10;85;10;-500;10;12.34;10;9.97;10.27;9.74;10;8.87;8.96;8.6;11.41;11.83;10;10;12.69;12.8;10.17;10.34;10.35;10.09
1.3;0;525;0;0;-0.36;0;389.63;-14.55;11;11;84.4;100;8;88.5;3.96;5053.79;5316.26;0;1;392;12.99;7.5;7.82;10;85;10;-499.98;10;12.34;10;10.02;10.26;9.74;10;8.87;8.97;8.6;11.42;11.83;9.99;10;12.69;12.81;10.17;10.34;10.35;10.09
1.4;0;525;0;0;-0.32;0;389.68;-15.1;11;11;84.4;100;8;88.5;3.96;5144.91;5436.26;0;1;391.53;13.24;7.5;7.82;10;85;10;-499.97;10;12.34;9.99;10.07;10.25;9.74;10;8.87;8.98;8.6;11.43;11.83;9.98;10;12.68;12.82;10.17;10.33;10.35;10.09
1.5;0;525;0;0;-0.35;0;389.64;-15.07;11;11;84.4;100;8;88.5;3.96;5234.91;5536.88;0;1;391.03;13.49;7.5;7.82;10;85;10;-499.96;10;12.34;9.98;10.13;10.24;9.74;10;8.87;8.99;8.6;11.43;11.83;9.97;10;12.67;12.83;10.17;10.32;10.35;10.09
1.6;0;525;0;0;-0.33;0;389.54;-14.72;11;11;84.4;100;8;88.5;5.15;5362.64;5636.87;0;1;391;13.74;7.5;7.82;10;85;10;-499.95;10;12.34;9.97;10.18;10.23;9.74;10;8.87;9;8.6;11.44;11.83;9.96;10;12.66;12.84;10.17;10.31;10.35;10.09
1.7;0;525;0;0;-0.32;0;389.5;-15.18;11;11;84.4;100;8;88.5;5.25;5492.63;5736.87;0;1;391;13.99;7.5;7.82;10;85;10;-499.94;10;12.34;9.96;10.23;10.22;9.74;10;8.87;9.01;8.6;11.45;11.83;9.95;10;12.65;12.85;10.17;10.3;10.35;10.09
1.8;0;525;0;0;-0.34;0;389.5;-16.08;11;11;84.4;100;8;88.5;5.35;5584.9;5836.86;0;1;391;14.24;7.5;7.82;10;85;10;-499.93;10;12.34;9.95;10.28;10.21;9.74;10;8.87;9.02;8.6;11.46;11.83;9.94;10;12.64;12.86;10.17;10.29;10.35;10.09
1.9;0;525;0;0;-0.34;0;389.47;-16.27;11;11;84.4;100;8;88.5;5.45;5674.9;5936.86;0;1;391;14.49;7.5;7.82;10;85;10;-499.93;10;12.34;9.94;10.34;10.21;9.74;10;8.87;9.02;8.6;11.47;11.83;9.93;10;12.63;12.87;10.17;10.28;10.35;10.09
2;0;525;0;0;-0.26;0;389.42;-16.07;11;11;84.4;100;8;88.5;5.55;5774.33;6036.85;0;1;391;14.74;7.5;7.82;10;85;10;-499.92;10;12.34;9.94;10.39;10.2;9.74;10;8.87;9.03;8.6;11.48;11.83;9.93;10;12.62;12.87;10.17;10.27;10.35;10.09
2.1;0;525;0;0;-0.3;0;389.37;-16.39;11;11;84.4;100;8;88.5;5.65;5874.32;6156.21;0;1;391;14.99;7.5;7.82;10;85;10;-499.91;10;12.34;9.93;10.44;10.19;9.74;10;8.87;9.04;8.6;11.48;11.83;9.92;10;12.61;12.88;10.17;10.27;10.35;10.09
2.2;0;525;0;0;-0.33;0;389.32;-16.99;11;11;84.4;100;8;88.5;5.75;5983.73;6276.2;0;1;391;15.24;7.5;7.83;10;85;10;-499.9;10;12.34;9.92;10.49;10.18;9.74;10;8.87;9.04;8.6;11.47;11.83;9.91;10;12.58;12.89;10.17;10.26;10.35;10.09
2.3;0;525;0;0;-0.34;0;389.27;-17.17;11;11;84.4;100;8;88.5;5.85;6093.7;6376.83;0;1;391;15.49;7.5;7.84;10;85;10;-499.9;10;12.34;9.91;10.56;10.17;9.74;10;8.87;9.04;8.6;11.46;11.82;9.9;10;12.56;12.9;10.17;10.26;10.35;10.09
2.4;0;525;0;0;-0.34;0;389.22;-17.12;11;11;84.4;100;8;88.5;5.95;6203.68;6476.82;0;1;390.53;15.85;7.5;7.85;10;85;10;-499.89;10;12.34;9.91;10.65;10.16;9.74;10;8.87;9.04;8.6;11.45;11.81;9.89;10;12.53;12.91;10.17;10.26;10.35;10.09
2.5;0;525;0;0;-0.29;0;389.2;-17.49;11;11;84.4;100;8;88.5;6.05;6313.66;6576.82;0;1;390.03;16.23;7.5;7.86;10;85;10;-499.89;10;12.34;9.91;10.74;10.15;9.74;10;8.87;9.04;8.6;11.45;11.8;9.88;10;12.51;12.92;10.17;10.26;10.35;10.09
2.6;0;525;0;0;-0.3;0;389.2;-18.09;11;11;84.4;100;8;88.5;6.08;6423.67;6676.81;0;1;390;16.49;7.5;7.86;10;85;10;-499.9;10;12.34;9.91;10.82;10.14;9.74;10;8.87;9.04;8.6;11.44;11.79;9.87;10;12.48;12.93;10.17;10.26;10.35;10.09
2.7;0;525;0;0;-0.32;0;389.17;-18.33;11;11;84.4;100;8;88.5;6.08;6533.69;6776.81;0;1;390;16.74;7.5;7.87;10;85;10;-499.91;10;12.34;9.91;10.91;10.14;9.74;10;8.87;9.04;8.6;11.43;11.78;9.86;10;12.45;12.94;10.17;10.26;10.35;10.09
2.8;0;525;0;0;-0.34;0;389.12;-18.38;11;11;84.4;100;8;88.5;6.08;6624.83;6876.8;0;1;390;16.99;7.5;7.88;10;85;10;-499.91;10;12.34;9.91;11;10.13;9.74;10;8.87;9.04;8.6;11.42;11.78;9.86;10;12.43;12.94;10.17;10.26;10.35;10.09
2.9;0;525;0;0;-0.34;0;389.07;-18.63;11;11;84.4;100;8;88.5;6.08;6714.83;6938.07;0;1;390;17.24;7.5;7.89;10;85;10;-499.92;10;12.34;9.91;11.08;10.12;9.74;10;8.87;9.04;8.6;11.41;11.77;9.85;10;12.4;12.95;10.17;10.26;10.35;10.09
3;0;525;0;0;-0.3;0;389.02;-18.98;11;11;84.4;100;8;88.5;6.08;6804.82;6998.07;0;1;390;17.49;7.5;7.9;10;85;10.47;-499.93;10;12.34;9.91;11.17;10.11;9.74;10;8.87;9.04;8.6;11.4;11.76;9.84;10;12.37;12.96;10.17;10.26;10.35;10.09
3.1;0;525;0;0;-0.31;0;388.97;-19.13;11;11;84.4;100;8;88.5;6.08;6894.81;7000;0;1;390;17.74;7.5;7.91;10;85;10.97;-499.94;10;12.34;9.91;11.26;10.1;9.74;10;8.87;9.04;8.6;11.4;11.75;9.83;10;12.35;12.97;10.17;10.26;10.35;10.09
3.2;0;525;0;0;-0.31;0;388.92;-19.18;11;11;84.4;100;8;88.5;6.08;6947.1;7000;0;1;390;17.87;7.5;7.91;10;85;11;-499.94;10;12.34;9.91;11.35;10.09;9.75;10;8.87;9.04;8.6;11.4;11.75;9.83;10.01;12.35;12.99;10.17;10.26;10.35;10.09
3.3;0;525;0;0;-0.31;0;388.9;-19.23;11;11;84.4;100;8;88.5;6.08;6997.09;7000;0;1;390;17.99;7.5;7.91;10;85;11;-499.95;10;12.34;9.92;11.45;10.09;9.76;10;8.87;9.04;8.6;11.4;11.75;9.84;10.02;12.34;13.01;10.17;10.26;10.35;10.09
3.4;0;525;0;0;-0.3;0;388.9;-19.28;11;11;84.4;100;8;88.5;6.08;6990.58;7000;0;1;390;17.88;7.5;7.91;10;85;11;-499.96;10;12.34;9.93;11.58;10.09;9.77;10;8.87;9.04;8.6;11.4;11.75;9.85;10.03;12.33;13.03;10.17;10.26;10.35;10.09
3.5;0;525;0;0;-0.31;0;388.9;-19.3;11;11;84.4;100;8;88.5;6.08;6980.58;7000;0;1;390;17.76;7.5;7.91;10;85;11;-499.98;10;12.34;9.93;11.71;10.09;9.78;10;8.87;9.04;8.6;11.4;11.75;9.86;10.04;12.32;13.04;10.17;10.26;10.35;10.09
3.6;0;525;0;0;-0.31;0;388.9;-19.3;11;11;84.4;100;8;88.5;7;6989.42;7000;0;1;390;17.87;7.5;7.91;10;85;11;-500;10;12.34;9.94;11.85;10.09;9.78;10;8.87;9.04;8.6;11.4;11.75;9.86;10.05;12.31;13.06;10.17;10.26;10.35;10.09
3.7;0;525;0;0;-0.3;0;388.9;-19.33;11;11;84.4;100;8;88.5;7;6999.42;7000;0;1;390;17.99;7.5;7.91;10;85;11;-500.02;10;12.34;9.95;11.98;10.09;9.79;10;8.87;9.04;8.6;11.4;11.75;9.87;10.05;12.3;13.08;10.17;10.26;10.35;10.09
3.8;0;525;0;0;-0.33;0;388.9;-19.38;11;11;84.4;100;8;88.5;7;7000;7000;0;1;390;18;7.5;7.91;10;85;11;-500.05;10;12.34;9.96;12.11;10.09;9.8;10;8.87;9.04;8.6;11.4;11.75;9.88;10.06;12.29;13.09;10.17;10.26;10.35;10.09
3.9;0;525;0;0;-0.33;0;388.9;-19.37;11;11;84.4;100;8;88.5;7;7000;7000;0;1;390;18;7.5;7.91;10;85;11;-500.07;10;12.34;9.97;12.24;10.09;9.81;10;8.87;9.04;8.6;11.4;11.75;9.89;10.07;12.28;13.11;10.17;10.26;10.35;10.09
4;0;525;0;0;-0.32;0;388.9;-19.32;11;11;84.4;100;8;88.5;7;7000;7000;0;1;390;18;7.5;7.91;10;85;11;-500.09;10;12.34;9.98;12.37;10.09;9.82;10;8.87;9.04;8.6;11.4;11.75;9.9;10.08;12.28;13.13;10.17;10.26;10.35;10.09
4.1;0;525;0;0;-0.28;0;388.9;-19.3;11;11;84.4;100;8;88.5;7;7000;6980.66;0;1;390;18;7.5;7.91;10;85;11;-500.12;10;12.34;9.99;12.5;10.09;9.82;10;8.87;9.04;8.6;11.4;11.75;9.91;10.1;12.26;13.14;10.17;10.26;10.35;10.09
4.2;0;525;0;0;-0.32;0;388.9;-19.3;11;11;84.4;100;8;88.5;7;6990.58;6960.66;0;1;390;17.88;7.5;7.91;10;85;11;-500.14;10;12.34;9.99;12.63;10.09;9.81;10;8.87;9.03;8.6;11.41;11.75;9.92;10.12;12.25;13.14;10.17;10.26;10.35;10.09
4.3;0;525;0;0;-0.33;0;388.9;-19.27;11;11;84.4;100;8;88.5;7;6980.58;6921.51;0;1;390;17.76;7.5;7.91;10;85;11;-500.16;10;12.34;10;12.77;10.09;9.81;10;8.87;9.02;8.6;11.42;11.75;9.94;10.15;12.23;13.14;10.17;10.26;10.35;10.09
4.4;0;525;0;0;-0.32;0;388.9;-19.22;11;11;84.4;100;8;88.5;7;6961.26;6881.72;0;1;390;17.75;7.5;7.91;10;85;11;-500.18;10;12.34;10;12.92;10.1;9.8;10;8.87;9.01;8.6;11.43;11.75;9.96;10.17;12.21;13.14;10.17;10.26;10.35;10.09
4.5;0;525;0;0;-0.33;0;388.9;-19.17;11;11;84.4;100;8;88.5;7;6941.36;6880;0;1;390;17.75;7.5;7.91;10;85;11;-500.18;10;12.34;10;13.07;10.11;9.79;10;8.87;9;8.6;11.43;11.75;9.97;10.2;12.19;13.14;10.17;10.26;10.35;10.09
4.6;0;525;0;0;-0.33;0;388.9;-19.12;11;11;84.4;100;8;88.5;6.92;6912.06;6880;0;1;390;17.63;7.5;7.91;10;85;11;-500.16;10;12.34;10;13.21;10.12;9.78;10;8.87;8.99;8.6;11.44;11.75;9.99;10.23;12.18;13.14;10.17;10.26;10.35;10.09
4.7;0;525;0;0;-0.33;0;388.9;-19.1;11;11;84.4;100;8;88.5;6.92;6882.06;6841.73;0;1;390;17.51;7.5;7.91;10;85;11;-500.15;10;12.34;10;13.36;10.13;9.77;10;8.87;8.98;8.6;11.45;11.75;10.01;10.25;12.16;13.14;10.17;10.26;10.35;10.09
4.8;0;525;0;0;-0.33;0;388.9;-19.1;11;11;84.4;100;8;88.5;6.92;6870.69;6801.73;0;1;390;17.5;7.5;7.91;10;85;11;-500.13;10;12.34;10;13.51;10.13;9.76;10;8.87;8.98;8.6;11.46;11.75;10.03;10.28;12.14;13.14;10.17;10.26;10.35;10.09
4.9;0;525;0;0;-0.31;0;388.9;-19.04;11;11;84.4;100;8;88.5;6.92;6860.69;6780.87;0;1;390;17.5;7.5;7.91;10;85;11;-500.12;10;12.34;10;13.66;10.14;9.75;10;8.87;8.97;8.6;11.47;11.75;10.04;10.3;12.12;13.14;10.17;10.26;10.35;10.09
5;0;525;0;0;-0.35;0;388.9;-18.94;11;11;84.4;100;8;88.5;6.92;6832.08;6760.87;0;1;390;17.5;7.5;7.91;10;85;11;-500.1;10;12.34;10;13.81;10.15;9.74;10;8.87;8.96;8.6;11.48;11.75;10.06;10.33;12.11;13.14;10.17;10.26;10.35;10.09
5.1;0;525;0;0;-0.27;0;388.9;-18.87;11;11;84.4;100;8;88.5;6.92;6802.08;6721.74;0;1;390;17.5;7.5;7.91;10;85;11;-500.09;10;12.34;10;13.96;10.16;9.74;10;8.87;8.96;8.6;11.48;11.75;10.08;10.36;12.09;13.15;10.17;10.26;10.35;10.09
5.2;0;525;0;0;-0.34;0;388.9;-18.82;11;11;84.4;100;8;88.5;6.92;6781.38;6681.74;0;1;390;17.38;7.5;7.91;10;85;11;-500.07;10;12.34;10;14.1;10.17;9.74;10;8.87;8.96;8.6;11.48;11.75;10.11;10.41;12.09;13.16;10.17;10.26;10.35;10.09
5.3;0;525;0;0;-0.29;0;388.9;-18.7;11;11;84.4;100;8;88.5;6.92;6761.38;6660.87;0;1;390;17.26;7.5;7.91;10;85;11;-500.06;10;12.34;10;14.26;10.19;9.74;10;8.87;8.97;8.6;11.48;11.76;10.14;10.45;12.09;13.18;10.17;10.26;10.35;10.09
5.4;0;525;0;0;-0.29;0;388.9;-18.55;11;11;84.4;100;8;88.5;6.92;6713.45;6640.87;0;1;390;17.13;7.5;7.91;10.47;85;11;-500.04;10;12.34;10;14.41;10.22;9.74;10;8.87;8.98;8.6;11.48;11.77;10.17;10.49;12.09;13.2;10.17;10.26;10.35;10.09
5.5;0;525;0;0;-0.35;0;388.9;-18.5;11;11;84.4;100;8;88.5;6.92;6663.47;6620.87;0;1;390;17.01;7.5;7.91;10.97;85;11;-500.03;10;12.34;10;14.57;10.26;9.74;10;8.87;8.99;8.6;11.48;11.78;10.21;10.54;12.09;13.22;10.17;10.26;10.35;10.09
5.6;0;525;0;0;-0.32;0;388.9;-18.5;11;11;84.4;100;8;88.5;6.68;6650.69;6600.88;0;1;390;17;7.5;7.91;11;85;11;-500.03;10;12.34;10;14.73;10.29;9.74;10;8.87;9;8.6;11.48;11.78;10.24;10.58;12.09;13.23;10.17;10.26;10.35;10.09
5.7;0;525;0;0;-0.35;0;388.9;-18.47;11;11;84.4;100;8;88.5;6.68;6640.69;6580.88;0;1;390;17;7.5;7.91;11;85;11;-500.02;10;12.34;10;14.88;10.33;9.74;10;8.87;9.01;8.6;11.48;11.79;10.28;10.62;12.09;13.25;10.17;10.26;10.35;10.09
5.8;0;525;0;0;-0.27;0;388.9;-18.42;11;11;84.4;100;8;88.5;6.68;6621.38;6560.88;0;1;390;17;7.5;7.91;11;85;11;-500.01;10;12.34;10;15.04;10.36;9.74;10;8.87;9.02;8.6;11.48;11.8;10.31;10.67;12.09;13.27;10.17;10.26;10.35;10.09
5.9;0;525;0;0;-0.33;0;388.9;-18.37;11;11;84.4;100;8;88.5;6.68;6601.39;6540.88;0;1;390;17;7.5;7.91;11;85;11;-500;10;12.34;10;15.2;10.4;9.74;10;8.87;9.02;8.6;11.48;11.81;10.35;10.71;12.09;13.29;10.17;10.26;10.35;10.09
6;0;525;0;0;-0.33;0;388.9;-18.32;11;11;84.4;100;8;88.5;6.68;6581.39;6520.88;0;1;390;16.88;7.5;7.91;11;85;11;-499.99;10;12.34;10;15.36;10.43;9.74;10;8.87;9.03;8.6;11.48;11.82;10.38;10.75;12.09;13.3;10.17;10.26;10.35;10.09
6.1;0;525;0;0;-0.33;0;388.9;-18.27;11;11;84.4;100;8;88.5;6.68;6561.39;6500.88;0;1;390;16.76;7.5;7.91;11;85;11;-499.99;10;12.34;10;15.51;10.47;9.74;10;8.87;9.04;8.6;11.49;11.83;10.42;10.8;12.11;13.32;10.17;10.26;10.35;10.09
6.2;0;525;0;0;-0.33;0;388.9;-18.22;11;11;84.4;100;8;88.5;6.68;6541.39;6480.88;0;1;390;16.75;7.5;7.91;11;85;11;-499.98;10;12.34;10;15.67;10.5;9.74;10;8.87;9.04;8.6;11.49;11.84;10.45;10.86;12.14;13.33;10.17;10.26;10.35;10.09
6.3;0;525;0;0;-0.31;0;388.9;-18.14;11;11;84.4;100;8;88.5;6.68;6521.4;6460.88;0;1;390;16.75;7.5;7.91;11;85;11;-499.97;10;12.34;10;15.83;10.55;9.74;10;8.87;9.04;8.6;11.5;11.86;10.49;10.93;12.17;13.34;10.17;10.26;10.35;10.09
6.4;0;525;0;0;-0.37;0;388.9;-18.04;11;11;84.4;100;8;88.5;6.68;6492.09;6440.89;0;1;390;16.63;7.5;7.91;11;85;11.47;-499.96;10.03;12.34;9.99;15.98;10.6;9.74;10;8.87;9.04;8.6;11.51;11.88;10.52;10.99;12.21;13.35;10.17;10.26;10.35;10.09
6.5;0;525;0;0;-0.33;0;388.9;-18;11;11;84.4;100;8;88.5;6.68;6462.09;6420.89;0;1;390;16.51;7.5;7.91;11;85;11.97;-499.96;10.08;12.34;9.98;16.14;10.65;9.74;10;8.87;9.04;8.6;11.52;11.89;10.56;11.05;12.24;13.35;10.17;10.26;10.35;10.09
6.6;0;524.99;0;0;-0.31;0;388.9;-18;11;11;84.4;100;8;88.5;6.52;6441.4;6400.89;0;1;390;16.5;7.5;7.91;11;85;12;-499.95;10.13;12.34;9.97;16.3;10.7;9.74;10;8.87;9.04;8.6;11.53;11.91;10.59;11.11;12.28;13.36;10.17;10.26;10.35;10.09
6.7;0;524.96;0;0;-0.31;0;388.9;-17.97;11;11;84.4;100;8;88.5;6.52;6421.4;6380.89;0;1;390;16.5;7.5;7.91;11;85;12;-499.94;10.18;12.34;9.96;16.46;10.76;9.74;10;8.87;9.04;8.6;11.54;11.93;10.63;11.17;12.31;13.37;10.17;10.26;10.35;10.09
6.8;0;524.94;0;0;-0.32;0;388.9;-17.92;11;11;84.4;100;8;88.5;6.52;6410.7;6360.89;0;1;390;16.5;7.5;7.91;11;85;12;-499.93;10.23;12.34;9.95;16.61;10.81;9.74;10;8.87;9.04;8.6;11.55;11.95;10.66;11.23;12.35;13.38;10.17;10.26;10.35;10.09
6.9;0;524.92;0;0;-0.33;0;388.9;-17.93;11;11;84.4;100;8;88.5;6.52;6400.7;6340.89;0;1;390;16.5;7.5;7.91;11;85;12;-499.93;10.28;12.34;9.94;16.77;10.86;9.74;10;8.87;9.04;8.6;11.56;11.96;10.7;11.29;12.38;13.39;10.17;10.26;10.35;10.09
7;0;524.89;0;0;-0.29;0;388.9;-17.98;11;11;84.4;100;8;88.5;6.52;6381.4;6320.89;0;1;390;16.38;7.5;7.91;11;85;12;-499.92;10.33;12.34;9.94;16.93;10.91;9.74;10;8.87;9.04;8.6;11.56;11.98;10.73;11.35;12.42;13.4;10.17;10.26;10.35;10.09
7.1;0;524.87;0;0;-0.3;0;388.9;-17.87;11;11;84.4;100;8;88.5;6.52;6361.41;6320;0;1;390;16.26;7.5;7.9;11;85;12;-499.91;10.38;12.34;9.93;17.08;10.96;9.74;10;8.87;9.04;8.6;11.57;12;10.77;11.42;12.45;13.4;10.17;10.26;10.35;10.09
7.2;0;524.85;0;0;-0.34;0;388.9;-17.67;11;11;84.4;100;8;88.5;6.52;6341.4;6320;0;1;390;16.25;7.5;7.89;11;85;12;-499.9;10.43;12.34;9.92;17.24;11.02;9.74;10;8.87;9.04;8.6;11.58;12.03;10.82;11.49;12.46;13.4;10.17;10.26;10.35;10.09
7.3;0;524.82;0;0;-0.35;0;388.93;-17.57;11;11;84.4;100;8;88.5;6.52;6321.4;6300.9;0;1;390;16.25;7.5;7.89;11;85;12;-499.9;10.48;12.34;9.91;17.39;11.08;9.74;10;8.87;9.04;8.6;11.59;12.06;10.89;11.56;12.46;13.4;10.16;10.26;10.35;10.09
7.4;0;524.8;0;0;-0.32;0;388.98;-17.52;11;11;84.4;100;8;88.5;6.52;6310.7;6280.9;0;1;390;16.25;7.5;7.88;11;85;12;-499.89;10.5;12.34;9.91;17.53;11.17;9.74;10;8.87;9.04;8.6;11.6;12.1;10.96;11.63;12.47;13.4;10.15;10.26;10.35;10.09
7.5;0;524.78;0;0;-0.33;0;388.97;-17.53;11;11;84.4;100;8;88.5;6.52;6300.7;6260.9;0;1;390;16.25;7.5;7.87;11;85;12;-465.2;10.5;12.34;9.91;17.67;11.26;9.74;10;8.87;9.04;8.6;11.61;12.13;11.03;11.7;12.48;13.4;10.14;10.26;10.35;10.09
7.6;0;524.75;0;0;-0.31;0;388.92;-17.58;11;11;84.4;100;8;88.5;6.28;6281.41;6240.9;0;1;390;16.13;7.5;7.86;11.46;85;12;-415.26;10.5;12.34;9.91;17.81;11.35;9.74;10;8.87;9.04;8.6;11.62;12.16;11.1;11.77;12.49;13.4;10.14;10.26;10.35;10.09
7.7;0;524.73;0;0;-0.3;0;388.9;-17.6;11;11;84.4;100;8;88.5;6.28;6261.41;6220.9;0;1;390;16.01;7.5;7.85;11.96;85;12;-365.31;10.5;12.34;9.91;17.95;11.43;9.74;10;8.87;9.04;8.6;11.63;12.2;11.17;11.84;12.5;13.4;10.13;10.26;10.35;10.09
7.8;0;524.71;0;0;-0.35;0;388.9;-17.6;11;11;84.4;100;8;88.5;6.28;6250.71;6200.9;0;1;390;16;7.5;7.84;12;85;12;-315.37;10.5;12.34;9.91;18.09;11.52;9.74;10;8.87;9.04;8.6;11.63;12.23;11.24;11.91;12.51;13.4;10.12;10.26;10.35;10.09
