Time [s];Velocity [km/h];Elevation [m];Throttle [%];Motor Torque [Nm];Longitudinal Acceleration [m/s^2];Regenerative Braking Signal ;Battery Voltage [V];Battery Current [A];Battery Temperature [°C];max. Battery Temperature [°C];SoC [%];displayed SoC [%];min. SoC [%];max. SoC [%);Heating Power CAN [kW];Heating Power LIN [W];Requested Heating Power [W];AirCon Power [kW];Heater Signal;Heater Voltage [V];Heater Current [A];Ambient Temperature [°C];Coolant Temperature Heatercore [°C];Requested Coolant Temperature [°C];Coolant Temperature Inlet [°C];Heat Exchanger Temperature [°C];Cabin Temperature Sensor [°C]
5.4;0;569.00483;0;0;0.18447;0;390.47178;-18.77422;16;17;87.4;100;8;89.5;6.24;6087.06694;6040;0.48;1;392;15.5;19.5;21;85;20;19.07045;28.0056
5.5;0;569.00526;0;0;0.20747;0;390.41412;-18.39761;16;17;87.4;100;8;89.5;6.24;6067.06735;6040;0.84;1;392;15.5;19.5;21;85;20;19.12045;28.0056
5.6;0;569.00569;0;0;0.21216;0;390.46411;-19.09761;16;17;87.4;100;8;89.5;6.24;6047.06635;6040;0.84;1;392;15.5;19.5;21;85;20;19.17045;28.0056
5.7;0;569.00612;0;0;0.21982;0;390.48589;-19.58589;16;17;87.4;100;8;89.5;6.24;6046.46603;6040;0.84;1;392;15.5;19.5;21;85;20;19.22046;28.0056
5.8;0;569.00655;0;0;0.25369;0;390.43589;-19.53589;16;17;87.4;100;8;89.5;6.24;6056.46453;6026.55867;0.84;1;392;15.5;19.5;21;85;20;19.27046;28.0056
5.9;0;569.00698;0;0;0.23835;0;390.41412;-19.48588;16;17;87.4;100;8;89.5;6.08;6047.072;6006.55967;0.84;1;392;15.5;19.5;21;85;20;19.32046;28.0056
6;0;569.00741;0;0;0.226;0;390.46412;-19.43588;16;17;87.4;100;8;89.5;6.08;6027.072;5986.56067;0.84;1;392;15.5;19.5;21;85;20;19.37046;28.0056
6.1;0;569.00784;0;0;0.21217;0;390.5;-19.4565;16;17;87.4;100;8;89.5;6.08;6013.536;5966.56167;0.84;1;392;15.4192;19.5;21.3232;85;20;19.42047;28.0056
6.2;0;569.00827;0;0;0.206;0;390.5;-19.65651;16;17;87.4;100;8;89.5;6.08;6003.536;5960;0.84;1;392;15.2942;19.5;21.8232;85;20;19.47047;28.0056
6.3;0;569.0087;0;0;0.23365;0;390.48587;-19.71522;16;17;87.4;100;8;89.5;6.08;5987.07135;5960;0.88;1;392;15.25;19.5;22;85;20;19.5;28.0056
6.4;0;569.00913;0;0;0.20446;0;390.43587;-19.41522;16;17;87.4;100;8;89.5;6.08;5967.07035;5946.56467;0.88;1;392;15.25;19.5;22;85;20;19.5;28.0056
6.5;0;569.00956;0;0;0.22748;0;390.41413;-19.28478;16;17;87.4;100;8;89.5;6.08;5953.535;5926.56567;0.88;1;392;15.25;19.5;22;85;20;19.5;28.0056
6.6;0;569.00999;0;0;0.23215;0;390.46413;-19.5848;16;17;87.4;100;8;89.5;6.08;5943.535;5920;0.88;1;392;15.25;19.5;22;85;20;19.5;28.0056
6.7;0;569.01042;0;0;0.19834;0;390.48586;-19.61624;16;17;87.4;100;8;89.5;6.08;5927.07323;5920;0.88;1;392;15.16921;19.5;22;85;20;19.5;28.0056
6.8;0;569.01085;0;0;0.21369;0;390.43587;-18.96624;16;17;87.4;100;8;89.5;6.08;5907.07823;5906.56867;0.88;1;392;15.04424;19.5;22;85;20;19.5;28.0056
6.9;0;569.01128;0;0;0.21217;0;390.41414;-18.71204;16;17;87.4;100;8;89.5;5.91815;5900;5886.56967;0.88;1;392;15;19.5;22;85;20;19.5;28.0056
7;0;569.01171;0;0;0.206;0;390.46414;-19.46207;16;17;87.4;100;8;89.5;5.91415;5900;5866.57067;0.88;1;392;15;19.5;22;85;20;19.5;28.0056
7.1;0;569.01214;0;0;0.19217;0;390.48586;-19.90102;16;17;87.4;100;8;89.5;5.91015;5893.53868;5846.57167;0.96465;1;392;15;19.5;22;85;20;19.5;28.0056
7.2;0;569.01257;0;0;0.19985;0;390.43586;-19.55104;16;17;87.4;100;8;89.5;5.90615;5883.53818;5840;0.97465;1;392;15;19.5;22;85;20;19.5;28.0056
7.3;0;569.013;0;0;0.206;0;390.4;-19.3;16;17;87.4;100;8;89.5;5.90215;5867.07729;5840;0.98465;1;392;15;19.5;22;85;20;19.5205;28.0056
7.4;0;569.01343;0;0;0.19215;0;390.4;-19.3;16;17;87.4;100;8;89.5;5.89815;5847.07929;5840;0.99466;1;392;15;19.5;22;85;20;19.5705;28.0056
7.5;0;569.01386;0;0;0.17217;0;390.4;-19.31414;16;17;87.4;100;8;89.5;5.89415;5840;5840;1.00466;1;392;15;19.5;22.32298;85;20.32298;19.6205;28.0056
7.6;0;569.01429;0;0;0.20755;0;390.4;-19.36414;16;17;87.4;100;8;89.5;5.89015;5840;5826.57667;1.01466;1;392;15;19.5;22.82296;85;20.82296;19.6705;28.0056
7.7;0;569.01472;0;0;0.21217;0;390.4;-19.27273;16;17;87.4;100;8;89.5;5.88615;5833.54229;5806.57767;1.02467;1;392;14.91928;19.5;23;85;21;19.7205;28.0056
7.8;0;569.01515;0;0;0.21984;0;390.4;-18.82271;16;17;87.4;100;8;89.5;5.88215;5823.54429;5800;1.03467;1;392;14.7943;19.5;23;85;21;19.77051;28.0056
7.9;0;569.01558;0;0;0.226;0;390.41414;-18.62728;16;17;87.4;100;8;89.5;5.88;5813.54435;5800;1.04;1;392;14.75;19.5;23;85;21;19.82051;28.0056
8;0;569.01601;0;0;0.226;0;390.46413;-19.07719;16;17;87.4;100;8;89.5;5.88;5803.54335;5786.58067;1.04;1;392;14.75;19.5;23;85;21;19.87051;28.0056
8.1;0;569.01644;0;0;0.226;0;390.47174;-19.23046;16;17;87.4;100;8;89.5;5.88;5800;5766.58167;1.04;1;392;14.75;19.5;23;85;21;19.92051;28.0056
8.2;0;569.01687;0;0;0.25371;0;390.37172;-18.63031;16;17;87.4;100;8;89.5;5.88;5800;5760;1.04;1;392;14.75;19.5;23;85;21;19.97051;28.0056
8.3;0;569.0173;0;0;0.266;0;390.31415;-18.41224;16;17;87.4;100;8;89.5;5.88;5787.09194;5760;1.04;1;392;14.75;19.5;23;85;21;20.02052;28.0056
8.4;0;569.01773;0;0;0.21059;0;390.36415;-19.1622;16;17;87.4;100;8;89.5;5.88;5767.09494;5760;1.04;1;392;14.75;19.5;23;85;21;20.07052;28.0056
8.5;0;569.01816;0;0;0.19984;0;390.4;-19.61512;16;17;87.4;100;8;89.5;5.88;5760;5760;1.04;1;392;14.75;19.5;23;85;21;20.12052;28.0056
8.6;0;569.01859;0;0;0.23371;0;390.4;-19.31509;16;17;87.4;100;8;89.5;5.88;5760;5760;1.04;1;392;14.75;19.5;23;85;21;20.17052;28.0056
8.7;0;569.01902;0;0;0.23217;0;390.4;-19.11416;16;17;87.4;100;8;89.5;5.88;5753.54826;5760;1.12;1;392;14.75;19.5;23;85;21;20.22053;28.0056
8.8;0;569.01945;0;0;0.17058;0;390.4;-19.16416;16;17;87.4;100;8;89.5;5.88;5743.55176;5760;1.12;1;392;14.75;19.5;23;85;21;20.27053;28.0056
8.9;0;569.01988;0;0;0.17367;0;390.4;-19.21416;16;17;87.4;100;8;89.5;5.8;5746.44861;5760;1.12;1;392;14.75;19.5;23.32243;85;21;20.32053;28.0056
9;0;569.02031;0;0;0.21371;0;390.4;-19.26416;16;17;87.4;100;8;89.5;5.8;5756.45111;5760;1.12;1;392;14.75;19.5;23.82256;85;21;20.37053;28.0056
9.1;0;569.02074;0;0;0.19833;0;390.38584;-19.25752;16;17;87.4;100;8;89.5;5.8;5760;5760;1.12;1;392;14.75;19.5;24;85;21;20.42054;28.0056
9.2;0;569.02117;0;0;0.17214;0;390.33584;-19.10751;16;17;87.4;100;8;89.5;5.8;5760;5760;1.12;1;392;14.75;19.5;24;85;21;20.47054;28.0056
9.3;0;569.0216;0;0;0.19368;0;390.31417;-19.15582;16;17;87.4;100;8;89.5;5.8;5760;5760;1.12;1;392;14.75;19.5;24;85;21;20.5;28.0056
9.4;0;569.02203;0;0;0.19214;0;390.36417;-19.70582;16;17;87.4;100;8;89.5;5.8;5760;5746.59267;1.12;1;392;14.75;19.5;24;85;21;20.5;28.0056
9.5;0;569.02246;0;0;0.22752;0;390.38583;-19.93001;16;17;87.4;100;8;89.5;5.8;5753.55297;5726.59367;1.2;1;392;14.75;19.5;24;85;21.32235;20.5;28.0056
9.6;0;569.02289;0;0;0.21828;0;390.33583;-19.32998;16;17;87.4;100;8;89.5;5.8;5743.55447;5720;1.2;1;392;14.75;19.5;24;85;21.82228;20.5;28.0056
9.7;0;569.02332;0;0;0.23368;0;390.31417;-19.14089;16;17;87.4;100;8;89.5;5.8;5733.55403;5720;1.2;1;392;14.66943;19.5;24;85;22;20.5;28.0056
9.8;0;569.02375;0;0;0.21828;0;390.36417;-19.99089;16;17;87.4;100;8;89.5;5.8;5723.55253;5720;1.2;1;392;14.54441;19.5;24;85;22;20.5;28.0056
9.9;0;569.02418;0;0;0.21984;0;390.38583;-20.42996;16;17;87.4;100;8;89.5;5.8;5720;5720;1.2;1;392;14.5;19.5;24;85;22;20.5;28.0056
10;0;569.02461;0;0;0.226;0;390.33583;-19.82996;16;17;87.4;100;8;89.5;5.8;5720;5720;1.2;1;392;14.5;19.5;24;85;22;20.5;28.0056
10.1;0;569.02504;0;0;0.226;0;390.3;-19.45668;16;17;87.4;100;8;89.5;5.8;5720;5720;1.20936;1;392;14.5;19.5;24.32222;85;22;20.5;28.0056
10.2;0;569.02547;0;0;0.21214;0;390.3;-19.65669;16;17;87.4;100;8;89.5;5.8;5720;5706.66799;1.22937;1;392;14.5;19.5;24.82217;85;22;20.5;28.0056
10.3;0;569.0259;0;0;0.21984;0;390.3;-19.8567;16;17;87.4;100;8;89.5;5.8;5720;5686.76948;1.24;1;392;14.5;19.5;25;85;22;20.52056;28.0056
10.4;0;569.02633;0;0;0.19827;0;390.3;-20.0567;16;17;87.4;100;8;89.5;5.8;5720;5680;1.24;1;392;14.5;19.5;25;85;22;20.57056;28.0056
10.5;0;569.02676;0;0;0.21369;0;390.3;-20.10078;16;17;87.4;100;8;89.5;5.8;5707.31327;5680;1.24;1;392;14.5;19.5;25;85;22;20.62057;28.0056
10.6;0;569.02719;0;0;0.17066;0;390.3;-19.75078;16;17;87.4;100;8;89.5;5.8;5687.31527;5680;1.24;1;392;14.5;19.5;25;85;22;20.67057;28.0056
10.7;0;569.02762;0;0;0.20134;0;390.31418;-19.57088;16;17;87.38583;100;8;89.5;5.8;5680;5680;1.24;1;392;14.5;19.5;25;85;22;20.72057;28.0056
10.8;0;569.02805;0;0;0.19827;0;390.36418;-19.82088;16;17;87.33583;100;8;89.5;5.8;5680;5680;1.24;1;392;14.5;19.5;25;85;22;20.77057;28.0056
10.9;0;569.02847;0;0;0.19985;0;390.37165;-19.73065;16;17;87.3;100;8;89.5;5.72;5680;5680;1.23064;1;392;14.5;19.5;25;85;22;20.82058;28.0056
11;0;569.0289;0;0;0.206;0;390.27164;-18.78055;16;17;87.3;100;8;89.5;5.72;5680;5666.80866;1.21065;1;392;14.5;19.5;25;85;22;20.87058;28.0056
11.1;0;569.02933;0;0;0.21985;0;390.21419;-18.24185;16;17;87.3;100;8;89.5;5.72;5680;5646.80966;1.2;1;392;14.5;19.5;25;85;22;20.92058;28.0056
11.2;0;569.02976;0;0;0.19827;0;390.26419;-18.74185;16;17;87.3;100;8;89.5;5.72;5680;5640;1.2;1;392;14.5;19.5;25;85;22;20.97058;28.0056
11.3;0;569.03019;0;0;0.2137;0;390.3;-19.01489;16;17;87.3;100;8;89.5;5.72;5667.316;5640;1.2;1;392;14.5;19.5;25.3171;85;22;21.02059;28.0056
11.4;0;569.03062;0;0;0.226;0;390.3;-18.71487;16;17;87.3;100;8;89.5;5.72;5647.316;5640;1.2;1;392;14.5;19.5;25.8171;85;22;21.07059;28.0056
11.5;0;569.03105;0;0;0.21215;0;390.3;-18.48581;16;17;87.3;100;8;89.5;5.72;5640;5640;1.2;1;392;14.5;19.5;26;85;22.31707;21.12059;28.0056
11.6;0;569.03148;0;0;0.21987;0;390.3;-18.43581;16;17;87.3;100;8;89.5;5.72;5640;5640;1.2;1;392;14.5;19.5;26;85;22.81702;21.17059;28.0056
11.7;0;569.03191;0;0;0.226;0;390.31419;-18.5419;16;17;87.3;100;8;89.5;5.72;5640;5640;1.2;1;392;14.5;19.5;26;85;23;21.22059;28.0056
11.8;0;569.03234;0;0;0.226;0;390.36419;-19.0419;16;17;87.3;100;8;89.5;5.72;5640;5640;1.2;1;392;14.5;19.5;26;85;23;21.2706;28.0056
11.9;0;569.03277;0;0;0.226;0;390.38581;-19.14463;16;17;87.3;100;8;89.5;5.72;5640;5640;1.12;1;392;14.5;19.5;26;85;23;21.3206;28.0056
12;0;569.0332;0;0;0.19827;0;390.33582;-18.24481;16;17;87.3;100;8;89.5;5.72;5640;5640;1.12;1;392;14.5;19.5;26;85;23;21.3706;28.0056
12.1;0;569.03363;0;0;0.2137;0;390.31417;-17.81259;16;17;87.3;100;8;89.5;5.72;5640;5640;1.12;1;392;14.42082;19.5;26;85;23;21.4206;28.0056
12.2;0;569.03406;0;0;0.19828;0;390.36418;-18.56274;16;17;87.3;100;8;89.5;5.72;5640;5640;1.12;1;392;14.29583;19.5;26;85;23;21.4706;28.0056
12.3;0;569.03449;0;0;0.19985;0;390.38581;-18.85877;16;17;87.3;100;8;89.5;5.72;5640;5640;1.12;1;392;14.32918;19.5;26;85;23;21.52061;28.0056
12.4;0;569.03492;0;0;0.19213;0;390.33581;-18.00877;16;17;87.3;100;8;89.5;5.72;5640;5626.82266;1.12;1;392;14.4542;19.5;26;85;23;21.57061;28.0056
12.5;0;569.03535;0;0;0.19985;0;390.3;-17.5703;16;17;87.3;100;8;89.5;5.72;5640;5606.82366;1.12;1;392;14.5;19.5;26;85;23;21.62061;28.0056
12.6;0;569.03578;0;0;0.206;0;390.3;-18.17036;16;17;87.3;100;8;89.5;5.72;5640;5600;1.12;1;392;14.5;19.5;26;85;23;21.67061;28.0056
12.7;0;569.03621;0;0;0.23371;0;390.3142;-18.67099;16;17;87.3;100;8;89.5;5.72;5627.336;5600;1;1;392;14.42085;19.5;26.3166;85;23;21.72062;28.0056
12.8;0;569.03664;0;0;0.23213;0;390.36419;-18.92097;16;17;87.3;100;8;89.5;5.72;5607.336;5600;1;1;392;14.29585;19.5;26.8166;85;23;21.77062;28.0056
12.9;0;569.03707;0;0;0.23986;0;390.38581;-18.97227;16;17;87.3;100;8;89.5;5.72;5600;5600;1;1;392;14.25;19.5;27;85;23;21.82062;28.0056
13;0;569.0375;0;0;0.21825;0;390.3358;-18.5222;16;17;87.3;100;8;89.5;5.72;5600;5600;1;1;392;14.25;19.5;27;85;23;21.87062;28.0056
13.1;0;569.03793;0;0;0.17829;0;390.3142;-18.29943;16;17;87.3;100;8;89.5;5.72;5600;5600;1;1;392;14.25;19.5;27;85;23.3165;21.92063;28.0056
13.2;0;569.03836;0;0;0.17987;0;390.3642;-18.64941;16;17;87.3;100;8;89.5;5.72;5600;5600;1;1;392;14.25;19.5;27;85;23.81643;21.97063;28.0056
13.3;0;569.03879;0;0;0.19986;0;390.3858;-18.6302;16;17;87.3;100;8;89.5;5.72;5606.32832;5600;1;1;392;14.25;19.5;27;85;24;22.02063;28.0056
13.4;0;569.03922;0;0;0.206;0;390.3358;-17.6802;16;17;87.3;100;8;89.5;5.72;5616.32882;5600;1;1;392;14.25;19.5;27;85;24;22.07063;28.0056
13.5;0;569.03965;0;0;0.206;0;390.3142;-17.24133;16;17;87.3;100;8;89.5;5.72;5613.67195;5600;0.84;1;392;14.25;19.5;27;85;24;22.12063;28.0056
13.6;0;569.04008;0;0;0.19213;0;390.36418;-18.09107;16;17;87.3;100;8;89.5;5.72;5603.67345;5600;0.84;1;392;14.25;19.5;27;85;24;22.17064;28.0056
13.7;0;569.04051;0;0;0.19986;0;390.38583;-18.47322;16;17;87.3;100;8;89.5;5.72;5600;5600;0.84;1;392;14.25;19.5;27;85;24;22.22064;28.0056
13.8;0;569.04094;0;0;0.206;0;390.33581;-17.67302;16;17;87.3;100;8;89.5;5.72;5600;5586.83666;0.84;1;392;14.25;19.5;27;85;24;22.27064;28.0056
13.9;0;569.04137;0;0;0.23372;0;390.31419;-17.17096;16;17;87.3;100;8;89.5;5.56;5600;5566.83766;0.84;1;392;14.25;19.5;27.3163;85;24;22.32064;28.0056
14;0;569.0418;0;0;0.21825;0;390.36419;-17.42093;16;17;87.3;100;8;89.5;5.56;5600;5560;0.84;1;392;14.25;19.5;27.81623;85;24;22.37064;28.0056
14.1;0;569.04223;0;0;0.19214;0;390.4;-17.65673;16;17;87.3;100;8;89.5;5.56;5587.3501;5560;0.84;1;392;14.25;19.5;28;85;24;22.42065;28.0056
14.2;0;569.04266;0;0;0.21376;0;390.4;-17.85675;16;17;87.3;100;8;89.5;5.56;5567.3471;5560;0.84;1;392;14.25;19.5;28;85;24;22.47065;28.0056
14.3;0;569.04309;0;0;0.21214;0;390.38581;-17.8155;16;17;87.3;100;8;89.5;5.56;5560;5560;0.68;1;392;14.25;19.5;28;85;24;22.52065;28.0056
14.4;0;569.04352;0;0;0.17824;0;390.3358;-17.1654;16;17;87.3;100;8;89.5;5.56;5560;5560;0.68;1;392;14.25;19.5;28;85;24;22.57065;28.0056
